indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_-8db,N,New_N_001.wav,8,DeepONMF_H1,1,nndsvd,0.40370693375601563,8x212,0.011647899984382093,8,0.40370693375601563,0.30241205478059335,0.010822399985045195
1,SNR_-8db,N,New_N_002.wav,8,DeepONMF_H1,1,nndsvd,0.4035052134144246,8x212,0.011401099967770278,8,0.4035052134144246,0.29508128431045033,0.010295699932612479
2,SNR_-8db,AS,New_AS_001.wav,8,DeepONMF_H1,1,nndsvd,0.4103772469217228,8x212,0.011641800054349005,8,0.4103772469217228,0.31767983783807263,0.010871000005863607
3,SNR_-8db,AS,New_AS_002.wav,8,DeepONMF_H1,1,nndsvd,0.404589594277329,8x212,0.012465800042264163,8,0.404589594277329,0.30868029595812946,0.011493499972857535
4,SNR_-8db,MR,New_MR_001.wav,8,DeepONMF_H1,1,nndsvd,0.4111308664599462,8x212,0.01086780009791255,8,0.4111308664599462,0.3021642242017042,0.010150799993425608
5,SNR_-8db,MR,New_MR_002.wav,8,DeepONMF_H1,1,nndsvd,0.4107352280715716,8x212,0.011633299989625812,8,0.4107352280715716,0.31217715334905793,0.010659399908035994
6,SNR_-8db,MS,New_MS_001.wav,8,DeepONMF_H1,1,nndsvd,0.411727646308096,8x212,0.010946299997158349,8,0.411727646308096,0.2962056995306491,0.01019050006289035
7,SNR_-8db,MS,New_MS_002.wav,8,DeepONMF_H1,1,nndsvd,0.41001602402012616,8x212,0.010546800098381937,8,0.41001602402012616,0.31664178374068996,0.00982439995277673
8,SNR_-8db,MVP,New_MVP_001.wav,8,DeepONMF_H1,1,nndsvd,0.40886320685234906,8x212,0.011332000023685396,8,0.40886320685234906,0.2537073195846631,0.010662700049579144
9,SNR_-8db,MVP,New_MVP_002.wav,8,DeepONMF_H1,1,nndsvd,0.30513616921623665,8x212,0.011888999957591295,8,0.30513616921623665,0.25512310477469574,0.011135000037029386
