clase,archivo,tSNE_1,tSNE_2
N,New_N_001.wav,7.392908,17.154932
N,New_N_002.wav,11.444065,21.542883
N,New_N_003.wav,6.160869,19.282495
N,New_N_004.wav,9.693668,18.09328
N,New_N_005.wav,4.82881,19.835588
N,New_N_006.wav,7.040654,19.794373
N,New_N_007.wav,8.775908,21.670334
N,New_N_008.wav,5.866356,18.720348
N,New_N_009.wav,8.940848,20.314617
N,New_N_010.wav,10.259119,18.089731
N,New_N_011.wav,6.4675126,20.58745
N,New_N_012.wav,9.180466,23.281622
N,New_N_013.wav,7.1835785,17.54951
N,New_N_014.wav,8.288995,21.061186
N,New_N_015.wav,12.929852,23.082533
N,New_N_016.wav,7.14925,19.28996
N,New_N_017.wav,12.310609,25.286978
N,New_N_018.wav,9.383819,21.959898
N,New_N_019.wav,11.87145,23.572678
N,New_N_020.wav,6.6203704,17.7771
N,New_N_021.wav,10.282734,17.779665
N,New_N_022.wav,13.482971,21.195353
N,New_N_023.wav,5.6490903,21.507387
N,New_N_024.wav,7.884008,19.873787
N,New_N_025.wav,7.5434117,21.326752
N,New_N_026.wav,8.253252,22.788279
N,New_N_027.wav,7.4250116,18.231844
N,New_N_028.wav,6.073123,19.344816
N,New_N_029.wav,9.275135,22.928293
N,New_N_030.wav,5.23378,19.841862
N,New_N_031.wav,8.185321,17.725033
N,New_N_032.wav,8.59335,20.527554
N,New_N_033.wav,13.514564,21.38683
N,New_N_034.wav,5.157916,20.365057
N,New_N_035.wav,10.097832,18.594374
N,New_N_036.wav,5.358421,17.855864
N,New_N_037.wav,9.415084,-5.419547
N,New_N_038.wav,9.423285,-5.573319
N,New_N_039.wav,9.42262,-5.567763
N,New_N_040.wav,9.423721,-5.566639
N,New_N_041.wav,25.357689,27.089731
N,New_N_042.wav,22.406479,26.58283
N,New_N_043.wav,23.405607,27.629528
N,New_N_044.wav,22.157564,27.456278
N,New_N_045.wav,24.402357,25.955923
N,New_N_046.wav,21.479933,26.698668
N,New_N_047.wav,20.25785,27.592402
N,New_N_048.wav,23.267855,25.27324
N,New_N_049.wav,22.351118,28.392649
N,New_N_050.wav,24.790531,27.28814
N,New_N_051.wav,23.714901,28.084105
N,New_N_052.wav,22.354624,26.886488
N,New_N_053.wav,20.98064,26.963469
N,New_N_054.wav,21.530504,28.487589
N,New_N_055.wav,24.83343,26.949583
N,New_N_056.wav,22.410002,24.507578
N,New_N_057.wav,25.318584,28.157646
N,New_N_058.wav,20.671013,27.114214
N,New_N_059.wav,25.693178,27.082426
N,New_N_060.wav,23.171206,27.367483
N,New_N_061.wav,20.989729,28.385527
N,New_N_062.wav,22.698563,25.600262
N,New_N_063.wav,24.912252,25.825235
N,New_N_064.wav,24.202398,25.617756
N,New_N_065.wav,25.479387,26.428255
N,New_N_066.wav,23.526207,27.053528
N,New_N_067.wav,23.948185,26.55468
N,New_N_068.wav,21.904446,27.266281
N,New_N_069.wav,11.296671,26.058842
N,New_N_070.wav,11.868478,24.058441
N,New_N_071.wav,12.442072,26.13256
N,New_N_072.wav,11.625245,24.354702
N,New_N_073.wav,12.706066,26.00597
N,New_N_074.wav,12.24397,28.047064
N,New_N_075.wav,11.65411,26.714962
N,New_N_076.wav,10.59649,26.447268
N,New_N_077.wav,13.492271,25.286053
N,New_N_078.wav,11.906315,26.69477
N,New_N_079.wav,13.676287,25.550678
N,New_N_080.wav,13.3481455,26.829828
N,New_N_081.wav,13.716069,24.794807
N,New_N_082.wav,13.056627,27.157373
N,New_N_083.wav,12.288099,26.710758
N,New_N_084.wav,11.738643,26.266768
N,New_N_085.wav,12.159898,26.753706
N,New_N_086.wav,12.657302,24.053703
N,New_N_087.wav,12.76103,26.889078
N,New_N_088.wav,13.351831,26.334599
N,New_N_089.wav,11.14268,24.090002
N,New_N_090.wav,11.336976,25.62379
N,New_N_091.wav,11.7804165,23.941326
N,New_N_092.wav,13.433878,24.452492
N,New_N_093.wav,12.965764,25.533806
N,New_N_094.wav,12.210155,26.814575
N,New_N_095.wav,13.330887,27.18936
N,New_N_096.wav,11.865233,24.194057
N,New_N_097.wav,12.893079,24.890717
N,New_N_098.wav,13.4584,27.11157
N,New_N_099.wav,24.743196,26.952427
N,New_N_100.wav,24.26474,23.867079
N,New_N_101.wav,20.605993,27.746443
N,New_N_102.wav,22.344929,25.664927
N,New_N_103.wav,23.592503,27.215746
N,New_N_104.wav,24.215206,25.674309
N,New_N_105.wav,22.441143,25.277851
N,New_N_106.wav,25.210718,25.235573
N,New_N_107.wav,23.411121,25.32076
N,New_N_108.wav,24.241896,27.584316
N,New_N_109.wav,23.58823,25.935335
N,New_N_110.wav,21.287598,27.659925
N,New_N_111.wav,21.394426,25.552418
N,New_N_112.wav,25.1674,24.591825
N,New_N_113.wav,22.340218,26.23993
N,New_N_114.wav,23.698803,25.3294
N,New_N_115.wav,24.595959,26.44186
N,New_N_116.wav,24.476597,23.939568
N,New_N_117.wav,22.469957,27.952465
N,New_N_118.wav,23.575459,24.767614
N,New_N_119.wav,20.64107,28.469568
N,New_N_120.wav,23.328913,24.268917
N,New_N_121.wav,22.16511,28.05637
N,New_N_122.wav,22.938192,25.64312
N,New_N_123.wav,24.816355,27.774977
N,New_N_124.wav,25.243599,26.758379
N,New_N_125.wav,22.935411,25.349962
N,New_N_126.wav,-27.719938,12.070912
N,New_N_127.wav,-28.491817,11.90209
N,New_N_128.wav,-27.54757,13.779401
N,New_N_129.wav,-28.696533,11.451752
N,New_N_130.wav,-26.512259,12.557355
N,New_N_131.wav,-27.12039,13.071838
N,New_N_132.wav,-27.25293,11.459801
N,New_N_133.wav,-29.323671,13.001464
N,New_N_134.wav,-27.67421,12.4728
N,New_N_135.wav,-27.780258,11.351062
N,New_N_136.wav,-28.5734,11.124334
N,New_N_137.wav,-28.560814,11.229617
N,New_N_138.wav,-28.726633,12.812578
N,New_N_139.wav,-28.13629,11.887685
N,New_N_140.wav,-27.731318,12.600251
N,New_N_141.wav,-27.203709,12.757785
N,New_N_142.wav,-27.317421,13.285961
N,New_N_143.wav,-28.917316,11.489096
N,New_N_144.wav,-28.468105,13.00289
N,New_N_145.wav,-28.516172,10.753727
N,New_N_146.wav,-28.721842,12.719387
N,New_N_147.wav,-27.635014,12.113998
N,New_N_148.wav,-27.46523,11.995792
N,New_N_149.wav,-28.178274,12.723943
N,New_N_150.wav,-26.892393,11.948417
N,New_N_151.wav,-27.087154,12.184948
N,New_N_152.wav,-26.811865,12.473382
N,New_N_153.wav,-29.0978,12.318767
N,New_N_154.wav,-28.57808,12.245361
N,New_N_155.wav,-28.166136,13.149405
N,New_N_156.wav,-26.90334,12.053174
N,New_N_157.wav,-28.114902,12.473915
N,New_N_158.wav,10.95019,20.43189
N,New_N_159.wav,5.148042,20.128345
N,New_N_160.wav,5.3867307,18.796598
N,New_N_161.wav,9.24505,19.992569
N,New_N_162.wav,7.4153285,18.889162
N,New_N_163.wav,7.073849,20.70023
N,New_N_164.wav,8.431511,22.594997
N,New_N_165.wav,7.648854,19.212233
N,New_N_166.wav,8.8425455,18.759064
N,New_N_167.wav,5.195152,19.09744
N,New_N_168.wav,11.479963,21.233034
N,New_N_169.wav,10.196018,17.519192
N,New_N_170.wav,8.75196,17.344286
N,New_N_171.wav,9.382439,20.111885
N,New_N_172.wav,4.849548,20.111742
N,New_N_173.wav,10.344514,19.776527
N,New_N_174.wav,9.759639,17.683615
N,New_N_175.wav,5.762525,17.651665
N,New_N_176.wav,5.1299486,20.320883
N,New_N_177.wav,5.3212204,21.453262
N,New_N_178.wav,10.576792,19.35854
N,New_N_179.wav,6.173068,20.807388
N,New_N_180.wav,7.9860578,22.219975
N,New_N_181.wav,7.632056,20.058008
N,New_N_182.wav,6.5932107,18.621967
N,New_N_183.wav,6.7635503,20.250721
N,New_N_184.wav,7.0751376,18.34762
N,New_N_185.wav,7.0317473,17.782442
N,New_N_186.wav,9.46105,19.464163
N,New_N_187.wav,7.8136196,20.878218
N,New_N_188.wav,8.431764,19.670437
N,New_N_189.wav,12.634651,22.682991
N,New_N_190.wav,8.783263,20.551567
N,New_N_191.wav,9.356523,22.514927
N,New_N_192.wav,6.769715,18.639805
N,New_N_193.wav,8.505818,22.055223
N,New_N_194.wav,-18.995676,2.5051441
N,New_N_195.wav,-18.970943,2.340394
N,New_N_196.wav,-19.022133,2.3088818
N,New_N_197.wav,-18.79221,2.3581908
N,New_N_198.wav,-18.817291,2.3056092
N,New_N_199.wav,-18.96033,2.3959663
N,New_N_200.wav,-18.96924,2.0767999
AS,New_AS_001.wav,26.374609,-33.16153
AS,New_AS_002.wav,25.746113,-32.104633
AS,New_AS_003.wav,25.741865,-31.870298
