indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
0,original,NMF,32-18-10-6,4,0.0,0.07025671136394433,6x212,126x6,0.04215620004106313
1,original,NMF,32-18-10-6,4,0.0,0.07101548539736867,6x212,126x6,0.03817509999498725
2,original,NMF,32-18-10-6,4,0.0,0.07251907920804009,6x212,126x6,0.03901780000887811
3,original,NMF,32-18-10-6,4,0.0,0.06778258118798942,6x212,126x6,0.03841819998342544
4,original,NMF,32-18-10-6,4,0.0,0.07785858771790162,6x212,126x6,0.036046599969267845
5,original,NMF,32-18-10-6,4,0.0,0.0694183212086716,6x212,126x6,0.03765889990609139
6,original,NMF,32-18-10-6,4,0.0,0.0731569237564696,6x212,126x6,0.03685969999060035
7,original,NMF,32-18-10-6,4,0.0,0.08057667358372467,6x212,126x6,0.03999039996415377
8,original,NMF,32-18-10-6,4,0.0,0.07896689445850008,6x212,126x6,0.04301029990892857
9,original,NMF,32-18-10-6,4,0.0,0.09359318460796576,6x212,126x6,0.042374699958600104
10,original,NMF,32-18-10-6,4,0.0,0.06836705769269641,6x212,126x6,0.04933730000630021
11,original,NMF,32-18-10-6,4,0.0,0.06653341702343392,6x212,126x6,0.04196970001794398
12,original,NMF,32-18-10-6,4,0.0,0.07538601166456181,6x212,126x6,0.046656700083985925
13,original,NMF,32-18-10-6,4,0.0,0.07317791742568704,6x212,126x6,0.045023899991065264
14,original,NMF,32-18-10-6,4,0.0,0.0780935502365148,6x212,126x6,0.04595289996359497
15,original,NMF,32-18-10-6,4,0.0,0.06962993599328232,6x212,126x6,0.03902979998383671
16,original,NMF,32-18-10-6,4,0.0,0.08951372805275165,6x212,126x6,0.03791109996382147
17,original,NMF,32-18-10-6,4,0.0,0.07362873715156157,6x212,126x6,0.03788209997583181
18,original,NMF,32-18-10-6,4,0.0,0.07631191058186154,6x212,126x6,0.040676499949768186
19,original,NMF,32-18-10-6,4,0.0,0.07170179685513324,6x212,126x6,0.038446599966846406
20,original,NMF,32-18-10-6,4,0.0,0.06350877476798018,6x212,126x6,0.037634999956935644
21,original,NMF,32-18-10-6,4,0.0,0.0794634850281277,6x212,126x6,0.037547699990682304
22,original,NMF,32-18-10-6,4,0.0,0.07775474565248121,6x212,126x6,0.038264700095169246
23,original,NMF,32-18-10-6,4,0.0,0.07364006277175507,6x212,126x6,0.03787620004732162
24,original,NMF,32-18-10-6,4,0.0,0.09020036924485642,6x212,126x6,0.03756460000295192
25,original,NMF,32-18-10-6,4,0.0,0.08357923506193599,6x212,126x6,0.03802259999793023
26,original,NMF,32-18-10-6,4,0.0,0.07123509909543481,6x212,126x6,0.03827309992630035
27,original,NMF,32-18-10-6,4,0.0,0.06415186371129404,6x212,126x6,0.03730980004183948
28,original,NMF,32-18-10-6,4,0.0,0.08364992720745971,6x212,126x6,0.03715570003259927
29,original,NMF,32-18-10-6,4,0.0,0.07698444456011598,6x212,126x6,0.03727420000359416
30,original,NMF,32-18-10-6,4,0.0,0.079013589990381,6x212,126x6,0.038085200008936226
31,original,NMF,32-18-10-6,4,0.0,0.08075762986744277,6x212,126x6,0.03763569996226579
32,original,NMF,32-18-10-6,4,0.0,0.07444308292589255,6x212,126x6,0.037568500032648444
33,original,NMF,32-18-10-6,4,0.0,0.07719285498491645,6x212,126x6,0.037320700008422136
34,original,NMF,32-18-10-6,4,0.0,0.07353930698423922,6x212,126x6,0.03806549997534603
35,original,NMF,32-18-10-6,4,0.0,0.07206921401981733,6x212,126x6,0.03738440002780408
36,original,NMF,32-18-10-6,4,0.0,0.055374418133507734,6x212,126x6,0.03904040006455034
37,original,NMF,32-18-10-6,4,0.0,0.053043967983515294,6x212,126x6,0.03858430008403957
38,original,NMF,32-18-10-6,4,0.0,0.04932341313688059,6x212,126x6,0.0372492999304086
39,original,NMF,32-18-10-6,4,0.0,0.05030913870980946,6x212,126x6,0.03723519993945956
40,original,NMF,32-18-10-6,4,0.0,0.04579303462453155,6x212,126x6,0.03901389997918159
41,original,NMF,32-18-10-6,4,0.0,0.04814064626650322,6x212,126x6,0.037113299942575395
42,original,NMF,32-18-10-6,4,0.0,0.0475644861058304,6x212,126x6,0.04215720004867762
43,original,NMF,32-18-10-6,4,0.0,0.04925973172512064,6x212,126x6,0.03946120000910014
44,original,NMF,32-18-10-6,4,0.0,0.055624918464991215,6x212,126x6,0.03691090003121644
45,original,NMF,32-18-10-6,4,0.0,0.047616622222201484,6x212,126x6,0.03749100002460182
46,original,NMF,32-18-10-6,4,0.0,0.044091085628261986,6x212,126x6,0.039004000020213425
47,original,NMF,32-18-10-6,4,0.0,0.055043080211913765,6x212,126x6,0.03576050000265241
48,original,NMF,32-18-10-6,4,0.0,0.041561915916642315,6x212,126x6,0.03547070000786334
49,original,NMF,32-18-10-6,4,0.0,0.052397190708068565,6x212,126x6,0.03791449998971075
50,original,NMF,32-18-10-6,4,0.0,0.04879297588900545,6x212,126x6,0.03971800010185689
51,original,NMF,32-18-10-6,4,0.0,0.04665728796263493,6x212,126x6,0.04075280006509274
52,original,NMF,32-18-10-6,4,0.0,0.04711634282181267,6x212,126x6,0.03978610003832728
53,original,NMF,32-18-10-6,4,0.0,0.04108507401374577,6x212,126x6,0.04052199993748218
54,original,NMF,32-18-10-6,4,0.0,0.045205379571896194,6x212,126x6,0.040728699997998774
55,original,NMF,32-18-10-6,4,0.0,0.04962239337460903,6x212,126x6,0.04037529998458922
56,original,NMF,32-18-10-6,4,0.0,0.040027699587974544,6x212,126x6,0.0421766999643296
57,original,NMF,32-18-10-6,4,0.0,0.04240070073119468,6x212,126x6,0.03895859990734607
58,original,NMF,32-18-10-6,4,0.0,0.04143827519890015,6x212,126x6,0.038526699994690716
59,original,NMF,32-18-10-6,4,0.0,0.04547254397067732,6x212,126x6,0.038058699923567474
60,original,NMF,32-18-10-6,4,0.0,0.05084848072363082,6x212,126x6,0.03587130003143102
61,original,NMF,32-18-10-6,4,0.0,0.03843669647355063,6x212,126x6,0.03915239998605102
62,original,NMF,32-18-10-6,4,0.0,0.05022424615149257,6x212,126x6,0.037793600000441074
63,original,NMF,32-18-10-6,4,0.0,0.04347418826646133,6x212,126x6,0.03952770004980266
64,original,NMF,32-18-10-6,4,0.0,0.051688527014367734,6x212,126x6,0.03839850006625056
65,original,NMF,32-18-10-6,4,0.0,0.038783987489949164,6x212,126x6,0.03691680007614195
66,original,NMF,32-18-10-6,4,0.0,0.04509861652127227,6x212,126x6,0.038599700084887445
67,original,NMF,32-18-10-6,4,0.0,0.052032393452696606,6x212,126x6,0.03904669999610633
68,original,NMF,32-18-10-6,4,0.0,0.05844289857697022,6x212,126x6,0.03796019998844713
69,original,NMF,32-18-10-6,4,0.0,0.06512332667337592,6x212,126x6,0.04268930002581328
70,original,NMF,32-18-10-6,4,0.0,0.05308471722349247,6x212,126x6,0.042281300062313676
71,original,NMF,32-18-10-6,4,0.0,0.05872160804463153,6x212,126x6,0.038436500006355345
72,original,NMF,32-18-10-6,4,0.0,0.06019536858765029,6x212,126x6,0.03928719996474683
73,original,NMF,32-18-10-6,4,0.0,0.06151623589236296,6x212,126x6,0.037445400026626885
74,original,NMF,32-18-10-6,4,0.0,0.05669406163705476,6x212,126x6,0.03732459992170334
75,original,NMF,32-18-10-6,4,0.0,0.06706206504265916,6x212,126x6,0.03880520001985133
76,original,NMF,32-18-10-6,4,0.0,0.048804177311201895,6x212,126x6,0.03835460008122027
77,original,NMF,32-18-10-6,4,0.0,0.05389433394283826,6x212,126x6,0.0377038000151515
78,original,NMF,32-18-10-6,4,0.0,0.06653384370797133,6x212,126x6,0.037874899921007454
79,original,NMF,32-18-10-6,4,0.0,0.0590442962187338,6x212,126x6,0.03762990003451705
80,original,NMF,32-18-10-6,4,0.0,0.06293666177730989,6x212,126x6,0.03914850007276982
81,original,NMF,32-18-10-6,4,0.0,0.056027797088356195,6x212,126x6,0.03821739996783435
82,original,NMF,32-18-10-6,4,0.0,0.05942727591795309,6x212,126x6,0.03857980004977435
83,original,NMF,32-18-10-6,4,0.0,0.05978177424811025,6x212,126x6,0.037792099989019334
84,original,NMF,32-18-10-6,4,0.0,0.051561674685089494,6x212,126x6,0.036337100085802376
85,original,NMF,32-18-10-6,4,0.0,0.06604989620388946,6x212,126x6,0.03728190006222576
86,original,NMF,32-18-10-6,4,0.0,0.06949257843692101,6x212,126x6,0.03764130000490695
87,original,NMF,32-18-10-6,4,0.0,0.05930504456361142,6x212,126x6,0.039518099976703525
88,original,NMF,32-18-10-6,4,0.0,0.048104327031475186,6x212,126x6,0.0375680000288412
89,original,NMF,32-18-10-6,4,0.0,0.05792808984320665,6x212,126x6,0.03648040001280606
90,original,NMF,32-18-10-6,4,0.0,0.06380620997798042,6x212,126x6,0.03658780001569539
91,original,NMF,32-18-10-6,4,0.0,0.05426985356038365,6x212,126x6,0.037864599958993495
92,original,NMF,32-18-10-6,4,0.0,0.06220679619224105,6x212,126x6,0.038144799997098744
93,original,NMF,32-18-10-6,4,0.0,0.0670403192612391,6x212,126x6,0.037619000067934394
94,original,NMF,32-18-10-6,4,0.0,0.05536535162079038,6x212,126x6,0.03855749999638647
95,original,NMF,32-18-10-6,4,0.0,0.06771945549942612,6x212,126x6,0.03701620001811534
96,original,NMF,32-18-10-6,4,0.0,0.06976404274932713,6x212,126x6,0.036974199931137264
97,original,NMF,32-18-10-6,4,0.0,0.05737346339502774,6x212,126x6,0.04244660004042089
98,original,NMF,32-18-10-6,4,0.0,0.04515771699880611,6x212,126x6,0.04106590000446886
99,original,NMF,32-18-10-6,4,0.0,0.04313059672829633,6x212,126x6,0.03725589998066425
100,original,NMF,32-18-10-6,4,0.0,0.03937290469028431,6x212,126x6,0.039174600038677454
101,original,NMF,32-18-10-6,4,0.0,0.042416032638517606,6x212,126x6,0.03668869996909052
102,original,NMF,32-18-10-6,4,0.0,0.041931011589714816,6x212,126x6,0.03709240001626313
103,original,NMF,32-18-10-6,4,0.0,0.042863894878984045,6x212,126x6,0.03772909997496754
104,original,NMF,32-18-10-6,4,0.0,0.03849805250568363,6x212,126x6,0.037535900017246604
105,original,NMF,32-18-10-6,4,0.0,0.0434160357172429,6x212,126x6,0.03859889996238053
106,original,NMF,32-18-10-6,4,0.0,0.038497880550906194,6x212,126x6,0.03810169990174472
107,original,NMF,32-18-10-6,4,0.0,0.046026985854394,6x212,126x6,0.03633030003402382
108,original,NMF,32-18-10-6,4,0.0,0.038811582742581285,6x212,126x6,0.03734230005647987
109,original,NMF,32-18-10-6,4,0.0,0.050834988713192385,6x212,126x6,0.03636939998250455
110,original,NMF,32-18-10-6,4,0.0,0.042054807191797126,6x212,126x6,0.03570049989502877
111,original,NMF,32-18-10-6,4,0.0,0.03963003491072309,6x212,126x6,0.036766599980182946
112,original,NMF,32-18-10-6,4,0.0,0.04600869546475733,6x212,126x6,0.03959619998931885
113,original,NMF,32-18-10-6,4,0.0,0.05444117558669765,6x212,126x6,0.03769369993824512
114,original,NMF,32-18-10-6,4,0.0,0.03979629100270859,6x212,126x6,0.03669480001553893
