indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.278265602797452,2x212,0.020279100048355758,32,0.10258933656802513,0.29610879202889856,0.015088899992406368,13,0.057592899963163406,0.23740097710155011,0.0015477999113500118,5,0.058375280840377276,0.24042323141111516,0.0013827999355271459,2,0.07398560412387134,0.2774235966774533,0.0005925999721512198
1,original,N,New_N_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.2778076311418094,2x212,0.017729699960909784,32,0.10334993225377867,0.2854133050102583,0.013210800010710955,13,0.057100682700379914,0.23647965834111082,0.0015810000477358699,5,0.05791199794211232,0.2246461698365712,0.0009551000548526645,2,0.07041708829599917,0.287350872862301,0.0008396999910473824
2,original,AS,New_AS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.39985990522934983,2x212,0.017541500041261315,32,0.1905722720942768,0.26371580164359487,0.012876300024800003,13,0.07034746510404223,0.23242397265042206,0.0019295000238344073,5,0.07748938513202358,0.2441488035272134,0.0011886999709531665,2,0.16759536419022775,0.3440009685162224,0.00047930004075169563
3,original,AS,New_AS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.38254377061710326,2x212,0.017442199983634055,32,0.18347710557832633,0.2655892231081265,0.012332800077274442,13,0.06555051385013162,0.21828551519044026,0.0020294999703764915,5,0.07412061102765559,0.24424797776366192,0.0012295000487938523,2,0.15342416753192356,0.312009564066262,0.0007059000199660659
4,original,MR,New_MR_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.35503401527981143,2x212,0.0170030000153929,32,0.16118207266629422,0.2627247158750008,0.011701000039465725,13,0.06285904002010206,0.2173138712732116,0.0019715999951586127,5,0.06926190882497087,0.2475933299227427,0.001406800001859665,2,0.13477581518064638,0.35907807736807784,0.0008963999571278691
5,original,MR,New_MR_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.3792569580296937,2x212,0.01703850005287677,32,0.19148355557894944,0.24553277360617903,0.012845100020058453,13,0.06777680991848078,0.21080454755906722,0.002064900007098913,5,0.07106399953281665,0.20278276268739526,0.0007396999280899763,2,0.1558919928279355,0.3144797378529297,0.00044059997890144587
6,original,MS,New_MS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.32213158707014405,2x212,0.017252299934625626,32,0.13987053962709325,0.24557848618020975,0.013467399985529482,13,0.06377258418315968,0.20176320173877715,0.0018262999365106225,5,0.06499305948338638,0.24619600454345272,0.0006779999239370227,2,0.11168253949873584,0.2776314427319593,0.00041690003126859665
7,original,MS,New_MS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.3235240346864462,2x212,0.016228999942541122,32,0.13263263296377564,0.25708741649065664,0.011890500085428357,13,0.06198582609622236,0.23123324197067546,0.002386199892498553,5,0.06411497153060136,0.3022893756628706,0.000699999975040555,2,0.10571321682116175,0.363740046402209,0.0004140998935326934
8,original,MVP,New_MVP_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.4056726189415278,2x212,0.015837199985980988,32,0.13556674593214796,0.2639718714800942,0.01167639996856451,13,0.06318149772965914,0.19436656542281142,0.0017643000464886427,5,0.062370068044976586,0.13315731893323798,0.0009610999841243029,2,0.2817976647357586,0.009468283865861508,0.0006246000993996859
9,original,MVP,New_MVP_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.4430912029596309,2x212,0.014713899930939078,32,0.15570662394209717,0.24813611326769044,0.010709800058975816,13,0.06430009869312162,0.1976083106807275,0.001438500010408461,5,0.06961895298657018,0.15131185842470446,0.0008694999851286411,2,0.32818930742247787,0.013698482126744023,0.0006650000577792525
