indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_-5db,N,New_N_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5325714721564282,2x212,0.027031000005081296,32,0.3345950887508371,0.27084962903762927,0.01997530006337911,13,0.22835016491211438,0.21182532785521857,0.0031835000263527036,5,0.17826825526815096,0.21177354885561378,0.0014552000211551785,2,0.15911682134119048,0.4227224414197288,0.0010855000000447035
1,SNR_-5db,N,New_N_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5318025451543359,2x212,0.019243499962612987,32,0.3307675579087748,0.27934578151910877,0.014714499935507774,13,0.22627362309175786,0.2016470682101353,0.002261199988424778,5,0.1773516739272398,0.2264580709118909,0.0008149000350385904,2,0.1476948645005396,0.42716193980189715,0.0005080000264570117
2,SNR_-5db,AS,New_AS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5448197782958948,2x212,0.019592100055888295,32,0.3440907811534303,0.26522490285144523,0.015301200095564127,13,0.22648580020860495,0.2075595946468841,0.0017722999909892678,5,0.17229352359820788,0.24915756273588624,0.0008480999385938048,2,0.22602464789016694,0.4665760871908648,0.0005614999681711197
3,SNR_-5db,AS,New_AS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5475617191704568,2x212,0.020099899964407086,32,0.3331373581404049,0.26367425418610274,0.015599200036376715,13,0.2243787513919923,0.19219245265351317,0.0021939000580459833,5,0.19546551406798626,0.2365239884211651,0.0008557999972254038,2,0.25016706839874137,0.4601841046058436,0.00047389999963343143
4,SNR_-5db,MR,New_MR_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5344072469860467,2x212,0.023691700072959065,32,0.34113168591080323,0.2695422705077833,0.017220100038684905,13,0.21920771304084227,0.19889494556117754,0.0028803000459447503,5,0.17474442050491054,0.24430995378160217,0.0013998999493196607,2,0.17015162038791407,0.3788831574492374,0.0009153999853879213
5,SNR_-5db,MR,New_MR_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5376055725318082,2x212,0.02217649994418025,32,0.34454428269340065,0.2676336809074071,0.01825630001258105,13,0.2141411680285268,0.19688747087226416,0.0015863999724388123,5,0.17906139006099586,0.22958109126847961,0.0008327000541612506,2,0.19570906370644955,0.39432540402918737,0.0005125000607222319
6,SNR_-5db,MS,New_MS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5297902009007144,2x212,0.019698400050401688,32,0.335595979207271,0.2655594818753731,0.015736700035631657,13,0.2188010256152185,0.21557922588990044,0.001753999968059361,5,0.16227818296529758,0.223816116304593,0.000727499951608479,2,0.1720558276367311,0.4113775604959877,0.000548599986359477
7,SNR_-5db,MS,New_MS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5324412620422588,2x212,0.017003600019961596,32,0.33977056560882807,0.2698073901314381,0.013293899944983423,13,0.21876007038326936,0.20050769607536942,0.0015959000447764993,5,0.18595565465962563,0.2511879083370719,0.0007049000123515725,2,0.15460970271886484,0.41089017412100004,0.00047279999125748873
8,SNR_-5db,MVP,New_MVP_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5355761181782198,2x212,0.017168199992738664,32,0.33699754783622665,0.2555742712834618,0.013299299986101687,13,0.20554726033625842,0.1895096224066788,0.0017577999969944358,5,0.15025466503199542,0.17781975939311062,0.0007462999783456326,2,0.28011984758828995,0.30530426144968725,0.0004135000053793192
9,SNR_-5db,MVP,New_MVP_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.49619073846160866,2x212,0.019644299987703562,32,0.2522684074204933,0.2672677134878571,0.014849700033664703,13,0.14399266589764959,0.18732483544651218,0.0021606000373139977,5,0.11365707236776164,0.20165927527949692,0.0007612999761477113,2,0.343172316815369,0.3226689546534604,0.000573099940083921
