clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,16.17856,26.239117
AS,New_AS_002.wav,15.381233,28.729788
AS,New_AS_003.wav,15.31131,28.905182
AS,New_AS_004.wav,15.743357,29.194885
AS,New_AS_005.wav,9.000102,27.70374
AS,New_AS_006.wav,14.35371,24.275423
AS,New_AS_007.wav,13.515408,29.194681
AS,New_AS_008.wav,12.41172,25.739307
AS,New_AS_009.wav,15.4808,27.144547
AS,New_AS_010.wav,10.74971,28.1685
AS,New_AS_011.wav,15.155404,26.70484
AS,New_AS_012.wav,14.613411,26.569885
AS,New_AS_013.wav,9.067518,26.813358
AS,New_AS_014.wav,12.666207,28.058054
AS,New_AS_015.wav,14.246758,28.333712
AS,New_AS_016.wav,12.821053,25.979418
AS,New_AS_017.wav,11.78134,27.146471
AS,New_AS_018.wav,14.626579,27.594566
AS,New_AS_019.wav,14.485602,28.65342
AS,New_AS_020.wav,10.031245,26.762701
AS,New_AS_021.wav,15.809481,27.696383
AS,New_AS_022.wav,15.654427,27.970371
AS,New_AS_023.wav,16.019182,27.178204
AS,New_AS_024.wav,14.84366,27.08626
AS,New_AS_025.wav,13.975216,27.109888
AS,New_AS_026.wav,9.360926,23.124044
AS,New_AS_027.wav,6.784262,24.405283
AS,New_AS_028.wav,8.27317,23.28976
AS,New_AS_029.wav,9.259996,24.882292
AS,New_AS_030.wav,10.620595,27.665009
AS,New_AS_031.wav,11.050291,22.65806
AS,New_AS_032.wav,9.288014,26.61739
AS,New_AS_033.wav,14.126416,27.759706
AS,New_AS_034.wav,13.328205,28.440931
AS,New_AS_035.wav,7.9143014,28.38819
AS,New_AS_036.wav,10.618766,26.351313
AS,New_AS_037.wav,11.176534,23.758919
AS,New_AS_038.wav,13.603869,27.429014
AS,New_AS_039.wav,7.2827206,24.943285
AS,New_AS_040.wav,7.09586,26.978096
AS,New_AS_041.wav,13.982968,26.765612
AS,New_AS_042.wav,7.4249897,23.827751
AS,New_AS_043.wav,6.2415423,26.574368
AS,New_AS_044.wav,6.856063,23.878424
AS,New_AS_045.wav,11.481422,24.285532
AS,New_AS_046.wav,6.929337,25.485868
AS,New_AS_047.wav,7.1255465,24.830011
AS,New_AS_048.wav,11.4366865,24.984121
AS,New_AS_049.wav,-19.961632,26.086102
AS,New_AS_050.wav,-19.196716,28.411606
AS,New_AS_051.wav,6.237977,12.865781
AS,New_AS_052.wav,-13.188644,26.68884
AS,New_AS_053.wav,-19.100218,28.726074
AS,New_AS_054.wav,5.4295077,13.551917
AS,New_AS_055.wav,-12.813781,26.35979
AS,New_AS_056.wav,-17.850662,28.563694
AS,New_AS_057.wav,4.8886356,13.4155035
AS,New_AS_058.wav,5.4435287,13.055481
AS,New_AS_059.wav,-18.785133,28.532082
AS,New_AS_060.wav,3.6523435,13.730337
AS,New_AS_061.wav,-12.9332695,27.057203
AS,New_AS_062.wav,-18.103897,28.49199
AS,New_AS_063.wav,-19.675243,27.857418
AS,New_AS_064.wav,-13.224708,26.543495
AS,New_AS_065.wav,-14.430338,23.851606
AS,New_AS_066.wav,4.2042575,13.047748
AS,New_AS_067.wav,-13.091422,26.164022
AS,New_AS_068.wav,-14.076147,26.500404
AS,New_AS_069.wav,2.2858102,14.772586
AS,New_AS_070.wav,-18.765312,28.392145
AS,New_AS_071.wav,5.017798,13.02338
AS,New_AS_072.wav,3.842339,13.653903
AS,New_AS_073.wav,3.860126,13.586058
AS,New_AS_074.wav,-13.574293,26.596828
AS,New_AS_075.wav,-13.745428,22.528889
AS,New_AS_076.wav,4.9824247,13.245641
AS,New_AS_077.wav,8.575927,27.338593
AS,New_AS_078.wav,6.449313,27.57976
AS,New_AS_079.wav,14.173767,26.507486
AS,New_AS_080.wav,11.052879,24.012217
AS,New_AS_081.wav,7.885076,24.752382
AS,New_AS_082.wav,9.784784,27.314976
AS,New_AS_083.wav,6.9064517,23.504917
AS,New_AS_084.wav,10.907149,28.782663
AS,New_AS_085.wav,11.641224,23.442993
AS,New_AS_086.wav,10.187155,27.62647
AS,New_AS_087.wav,8.86197,28.9496
AS,New_AS_088.wav,6.0264654,26.50351
AS,New_AS_089.wav,5.5926313,27.178059
AS,New_AS_090.wav,5.57734,24.630842
AS,New_AS_091.wav,5.9280767,27.9864
AS,New_AS_092.wav,9.351355,28.087912
AS,New_AS_093.wav,9.343149,25.176998
AS,New_AS_094.wav,8.147375,22.25695
AS,New_AS_095.wav,10.4367285,25.394136
AS,New_AS_096.wav,12.498538,28.231182
AS,New_AS_097.wav,8.510294,29.520283
AS,New_AS_098.wav,6.566475,27.855968
AS,New_AS_099.wav,11.409417,23.12
AS,New_AS_100.wav,12.500283,23.428406
AS,New_AS_101.wav,10.721299,25.813637
AS,New_AS_102.wav,7.7610345,21.361296
AS,New_AS_103.wav,7.470164,24.834108
AS,New_AS_104.wav,11.454887,25.038177
AS,New_AS_105.wav,13.615317,28.128368
AS,New_AS_106.wav,9.730237,29.429134
AS,New_AS_107.wav,9.142501,25.532799
AS,New_AS_108.wav,7.233305,22.9167
AS,New_AS_109.wav,9.776324,23.181265
AS,New_AS_110.wav,8.120749,24.124743
AS,New_AS_111.wav,-8.632967,12.008881
AS,New_AS_112.wav,-5.818951,8.47184
AS,New_AS_113.wav,-5.1954966,8.603572
AS,New_AS_114.wav,-6.4004216,8.154911
AS,New_AS_115.wav,10.998824,26.051395
AS,New_AS_116.wav,6.5968747,23.091766
AS,New_AS_117.wav,6.0643544,26.20742
AS,New_AS_118.wav,11.313447,23.522642
AS,New_AS_119.wav,6.794561,28.053007
AS,New_AS_120.wav,6.699363,26.408884
AS,New_AS_121.wav,10.582033,26.892414
AS,New_AS_122.wav,16.123817,25.770298
AS,New_AS_123.wav,7.847123,21.076468
AS,New_AS_124.wav,7.3649035,28.588842
AS,New_AS_125.wav,6.8984537,27.55356
AS,New_AS_126.wav,14.710982,26.393606
AS,New_AS_127.wav,13.381916,23.3067
AS,New_AS_128.wav,9.015253,25.2644
AS,New_AS_129.wav,34.36994,2.6842704
AS,New_AS_130.wav,34.830463,4.623892
AS,New_AS_131.wav,-21.206545,26.810661
AS,New_AS_132.wav,-6.6006947,16.719744
