clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,-16.349272,18.669033
AS,New_AS_002.wav,-9.743754,22.590357
AS,New_AS_003.wav,-14.098448,25.073683
AS,New_AS_004.wav,-13.759837,25.02321
AS,New_AS_005.wav,-14.035941,22.316341
AS,New_AS_006.wav,-8.87737,19.723415
AS,New_AS_007.wav,-16.267534,19.842426
AS,New_AS_008.wav,-8.00418,22.05291
AS,New_AS_009.wav,-10.0609865,21.125595
AS,New_AS_010.wav,-15.437645,20.790041
AS,New_AS_011.wav,-9.22695,20.792309
AS,New_AS_012.wav,-13.204415,18.886612
AS,New_AS_013.wav,-10.845665,18.642065
AS,New_AS_014.wav,-9.412995,25.064308
AS,New_AS_015.wav,-14.297443,22.646284
AS,New_AS_016.wav,-9.249481,21.959595
AS,New_AS_017.wav,-11.798551,21.011702
AS,New_AS_018.wav,-13.956129,19.134966
AS,New_AS_019.wav,-16.509964,19.578886
AS,New_AS_020.wav,-7.0056257,21.680506
AS,New_AS_021.wav,-14.175584,19.48388
AS,New_AS_022.wav,-14.62051,24.759731
AS,New_AS_023.wav,-14.275027,19.852215
AS,New_AS_024.wav,-8.869091,19.900805
AS,New_AS_025.wav,-15.967761,20.53068
AS,New_AS_026.wav,-6.728228,21.214659
AS,New_AS_027.wav,-7.6481757,22.361227
AS,New_AS_028.wav,-14.394473,19.918505
AS,New_AS_029.wav,-12.647076,20.03539
AS,New_AS_030.wav,-9.612269,24.654789
AS,New_AS_031.wav,-14.363347,17.645046
AS,New_AS_032.wav,-9.338256,23.680227
AS,New_AS_033.wav,-15.407213,19.924803
AS,New_AS_034.wav,-14.442029,20.628687
AS,New_AS_035.wav,-11.762697,24.993896
AS,New_AS_036.wav,-15.569718,19.53815
AS,New_AS_037.wav,-9.634453,19.228064
AS,New_AS_038.wav,-12.744795,21.211874
AS,New_AS_039.wav,-9.88076,23.163237
AS,New_AS_040.wav,-11.315367,24.85503
AS,New_AS_041.wav,-11.154402,20.780788
AS,New_AS_042.wav,-15.058318,18.944775
AS,New_AS_043.wav,-13.0285015,21.961292
AS,New_AS_044.wav,-12.32718,21.68183
AS,New_AS_045.wav,-6.806383,21.661816
AS,New_AS_046.wav,-14.605049,21.810762
AS,New_AS_047.wav,-8.250544,21.946571
AS,New_AS_048.wav,-11.69522,21.80507
AS,New_AS_049.wav,5.483599,3.8835535
AS,New_AS_050.wav,-1.8986825,0.4310412
AS,New_AS_051.wav,-1.9285414,-1.4480377
AS,New_AS_052.wav,-2.5177824,-1.4100918
AS,New_AS_053.wav,-2.0909789,0.30583447
AS,New_AS_054.wav,0.16670023,-0.024063006
AS,New_AS_055.wav,-2.1088257,-1.9835763
AS,New_AS_056.wav,-2.7030153,-0.6657953
AS,New_AS_057.wav,-0.86883384,-0.23507959
AS,New_AS_058.wav,-0.1298128,0.30350366
AS,New_AS_059.wav,-2.8027556,-0.7033593
AS,New_AS_060.wav,-3.145483,-1.6683447
AS,New_AS_061.wav,-0.46097594,0.5104158
AS,New_AS_062.wav,-0.7472578,0.95544046
AS,New_AS_063.wav,-3.0069861,-0.98361063
AS,New_AS_064.wav,-2.725641,-1.5601709
AS,New_AS_065.wav,5.536174,3.8783767
AS,New_AS_066.wav,-2.3947506,-1.5533826
AS,New_AS_067.wav,0.18307756,0.15495478
AS,New_AS_068.wav,-1.9259278,-0.9516879
AS,New_AS_069.wav,2.292769,2.2123828
AS,New_AS_070.wav,-1.3178809,0.7913705
AS,New_AS_071.wav,0.66701806,1.1943579
AS,New_AS_072.wav,0.6951758,0.33520907
AS,New_AS_073.wav,1.2689843,1.7155821
AS,New_AS_074.wav,-2.9741542,-1.333465
AS,New_AS_075.wav,6.042237,3.9500718
AS,New_AS_076.wav,0.8242381,-0.02610033
AS,New_AS_077.wav,-12.8168955,20.644663
AS,New_AS_078.wav,-12.997293,23.594345
AS,New_AS_079.wav,-10.003501,22.798267
AS,New_AS_080.wav,-8.025952,21.43982
AS,New_AS_081.wav,-10.755819,19.33743
AS,New_AS_082.wav,-9.065777,24.545164
AS,New_AS_083.wav,-15.076618,18.005165
AS,New_AS_084.wav,-14.571623,22.25556
AS,New_AS_085.wav,-8.664285,20.94677
AS,New_AS_086.wav,-13.533818,21.99983
AS,New_AS_087.wav,-9.692127,24.412752
AS,New_AS_088.wav,-8.156658,23.87104
AS,New_AS_089.wav,-6.9298368,23.719362
AS,New_AS_090.wav,-6.4957175,21.384932
AS,New_AS_091.wav,-14.086974,23.225037
AS,New_AS_092.wav,-11.767782,24.40271
AS,New_AS_093.wav,-11.777154,20.447197
AS,New_AS_094.wav,-15.210568,20.696524
AS,New_AS_095.wav,-14.293558,18.207344
AS,New_AS_096.wav,-12.893896,22.989183
AS,New_AS_097.wav,-12.814252,25.391567
AS,New_AS_098.wav,-10.870443,25.282038
AS,New_AS_099.wav,-7.6573825,20.776125
AS,New_AS_100.wav,-15.276686,20.230326
AS,New_AS_101.wav,-10.647456,20.441236
AS,New_AS_102.wav,-14.577999,20.729578
AS,New_AS_103.wav,-13.558453,21.66636
AS,New_AS_104.wav,-7.805242,23.55893
AS,New_AS_105.wav,-14.985711,20.789373
AS,New_AS_106.wav,-15.834451,21.029003
AS,New_AS_107.wav,-7.454975,23.462284
AS,New_AS_108.wav,-11.188532,20.329021
AS,New_AS_109.wav,-6.8902893,21.35013
AS,New_AS_110.wav,-8.839871,24.29297
AS,New_AS_111.wav,-11.5088005,28.726322
AS,New_AS_112.wav,-11.539494,28.787085
AS,New_AS_113.wav,-11.560096,28.793617
AS,New_AS_114.wav,-11.552622,28.805288
AS,New_AS_115.wav,-11.074603,20.448565
AS,New_AS_116.wav,-11.071912,18.155005
AS,New_AS_117.wav,-7.2676806,23.331127
AS,New_AS_118.wav,-7.741268,22.20543
AS,New_AS_119.wav,-12.985279,24.177862
AS,New_AS_120.wav,-12.4419365,24.268833
AS,New_AS_121.wav,-8.816769,21.472069
AS,New_AS_122.wav,-14.918095,19.70662
AS,New_AS_123.wav,-16.29582,19.087818
AS,New_AS_124.wav,-10.335848,24.351988
AS,New_AS_125.wav,-12.556327,22.303875
AS,New_AS_126.wav,-9.147978,20.3921
AS,New_AS_127.wav,-11.650363,19.683998
AS,New_AS_128.wav,-9.349406,21.022493
AS,New_AS_129.wav,-39.93024,-20.768816
AS,New_AS_130.wav,-40.22838,-20.839006
AS,New_AS_131.wav,-20.664804,18.725363
AS,New_AS_132.wav,4.338419,-0.045318548
AS,New_AS_133.wav,-31.48505,-25.807322
AS,New_AS_134.wav,-11.859937,19.379774
AS,New_AS_135.wav,-31.497318,-26.018623
AS,New_AS_136.wav,-39.852512,-21.174276
AS,New_AS_137.wav,-41.02723,-20.900497
AS,New_AS_138.wav,-40.36185,-20.82509
AS,New_AS_139.wav,-40.767185,-21.263266
AS,New_AS_140.wav,-10.576062,26.777828
AS,New_AS_141.wav,-10.940086,26.677471
AS,New_AS_142.wav,-9.496608,26.714128
AS,New_AS_143.wav,-9.182113,27.086592
AS,New_AS_144.wav,-18.590656,23.955229
AS,New_AS_145.wav,-18.441776,24.07052
AS,New_AS_146.wav,-18.296492,24.311852
AS,New_AS_147.wav,-18.315804,24.429787
AS,New_AS_148.wav,-18.26232,24.22996
AS,New_AS_149.wav,-18.636078,23.630293
AS,New_AS_150.wav,-18.256197,24.382725
AS,New_AS_151.wav,-18.31472,23.836578
AS,New_AS_152.wav,-38.47116,-17.961065
AS,New_AS_153.wav,-38.456535,-17.791508
AS,New_AS_154.wav,-38.42703,-17.890049
AS,New_AS_155.wav,-38.45711,-17.905413
AS,New_AS_156.wav,-39.7722,-21.119019
AS,New_AS_157.wav,-41.042984,-21.005247
AS,New_AS_158.wav,-40.42642,-20.134918
AS,New_AS_159.wav,-40.878468,-21.058922
AS,New_AS_160.wav,-40.51389,-20.13708
AS,New_AS_161.wav,-41.166496,-20.03485
AS,New_AS_162.wav,-40.32815,-20.072893
