clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,40.14477,-18.612728
AS,New_AS_002.wav,40.489037,-18.467943
AS,New_AS_003.wav,40.293682,-19.308668
AS,New_AS_004.wav,40.364445,-19.360567
AS,New_AS_005.wav,40.25149,-19.495173
AS,New_AS_006.wav,40.59729,-19.135065
AS,New_AS_007.wav,40.253265,-18.702017
AS,New_AS_008.wav,40.74339,-18.731129
AS,New_AS_009.wav,40.54956,-19.658384
AS,New_AS_010.wav,41.039764,-18.72988
AS,New_AS_011.wav,41.135216,-19.471281
AS,New_AS_012.wav,40.619553,-18.666435
AS,New_AS_013.wav,40.965897,-19.461948
AS,New_AS_014.wav,40.938465,-19.588657
AS,New_AS_015.wav,40.068836,-18.928865
AS,New_AS_016.wav,41.04354,-18.722624
AS,New_AS_017.wav,40.913094,-19.64361
AS,New_AS_018.wav,41.046417,-18.649061
AS,New_AS_019.wav,40.00666,-19.101095
AS,New_AS_020.wav,41.37931,-19.10968
AS,New_AS_021.wav,40.622475,-19.781803
AS,New_AS_022.wav,40.125225,-19.027487
AS,New_AS_023.wav,41.20255,-19.09419
AS,New_AS_024.wav,41.060402,-19.030638
AS,New_AS_025.wav,9.433144,-29.132235
AS,New_AS_026.wav,8.179724,-32.39721
AS,New_AS_027.wav,7.9272666,-32.632385
AS,New_AS_028.wav,9.226502,-30.715582
AS,New_AS_029.wav,11.451169,-29.665096
AS,New_AS_030.wav,8.279529,-30.863964
AS,New_AS_031.wav,11.298993,-31.140238
AS,New_AS_032.wav,8.135008,-29.316935
AS,New_AS_033.wav,11.987419,-31.58159
AS,New_AS_034.wav,10.856877,-30.562647
AS,New_AS_035.wav,10.050509,-33.92517
AS,New_AS_036.wav,11.82459,-30.949823
AS,New_AS_037.wav,10.638996,-31.94135
AS,New_AS_038.wav,11.492239,-30.32809
AS,New_AS_039.wav,8.913629,-32.469402
AS,New_AS_040.wav,9.004559,-32.471504
AS,New_AS_041.wav,11.1215725,-33.10516
AS,New_AS_042.wav,9.350238,-29.780842
AS,New_AS_043.wav,11.799039,-28.505365
AS,New_AS_044.wav,8.927133,-31.244616
AS,New_AS_045.wav,12.441124,-30.91695
AS,New_AS_046.wav,12.1054945,-31.646719
AS,New_AS_047.wav,9.913166,-31.449825
AS,New_AS_048.wav,8.182315,-34.161366
AS,New_AS_049.wav,1.6624032,-16.09525
