clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,perfil_softmin_errores_f8,3.221736752943626e-08,0.44510523576015554,0.2024111566907259,0.2001993768963811,0.15228419843536992
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,perfil_softmin_errores_f8,1.076398384142592e-08,0.5791287040741737,0.12199708664075355,0.16360711659829663,0.13526708192279216
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,perfil_softmin_errores_f8,1.5545152049940676e-09,0.5668408570943172,0.13055413058333878,0.13725256878053735,0.16535244198729132
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,perfil_softmin_errores_f8,5.306189757735609e-09,0.5131960544454816,0.14614512849629804,0.14724509371008782,0.19341371804194268
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,perfil_softmin_errores_f8,1.5026637343633557e-08,0.5108493579893415,0.1170311235088944,0.20960253588917319,0.16251696758595333
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,perfil_softmin_errores_f8,1.225502063944329e-09,0.5287170288250819,0.18292762029390033,0.15362733104958115,0.13472801860593464
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,perfil_softmin_errores_f8,1.391652989539349e-08,0.4147734093550493,0.20224054237611305,0.21052032479150848,0.17246570956079918
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,perfil_softmin_errores_f8,2.2898654539894717e-09,0.568114140182316,0.1143094803578941,0.20618404410079094,0.11139233306913342
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,perfil_softmin_errores_f8,4.964949435662681e-09,0.5722212674641042,0.13886959975568924,0.1783138077812944,0.11059532003396273
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,perfil_softmin_errores_f8,7.342907237577337e-09,0.4839850396793812,0.15124081487978794,0.21046181860510835,0.15431231949281535
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,perfil_softmin_errores_f8,2.436912637517356e-09,0.574758996438184,0.14290175506486236,0.17384069245012337,0.10849855360991771
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,perfil_softmin_errores_f8,3.3372088085183952e-09,0.477835715698774,0.20397334702583209,0.19351557516036924,0.12467535877781595
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,perfil_softmin_errores_f8,6.787687822944647e-09,0.49012272284230013,0.1890685808788324,0.1882657266423716,0.13254296284880795
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,perfil_softmin_errores_f8,2.2865871467198157e-09,0.5740793265662116,0.11489190306988027,0.16844678823971107,0.1425819798376099
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,perfil_softmin_errores_f8,1.3057931415382055e-08,0.5265998795254492,0.13924483169958848,0.15933532609852274,0.17481994961850825
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,perfil_softmin_errores_f8,5.162907495567745e-09,0.5789261487292345,0.11869809782197698,0.17797338580969352,0.12440236247618752
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,perfil_softmin_errores_f8,1.083006308551878e-08,0.5301744053128516,0.11900419303086385,0.2227620781138248,0.1280593127123966
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,perfil_softmin_errores_f8,6.935282188748868e-09,0.5469081635924665,0.16683948836190626,0.16242778580384548,0.12382455530649947
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,perfil_softmin_errores_f8,3.3359721873292133e-09,0.47783776898007935,0.18911898787507722,0.18803552114861236,0.145007718660259
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,perfil_softmin_errores_f8,5.372855905189085e-09,0.5511316175460128,0.1094152970176947,0.19206670495042846,0.14738637511300823
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,perfil_softmin_errores_f8,1.7692847656783874e-08,0.5527945542737114,0.12321210157743748,0.20419957020185356,0.11979375625415
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,perfil_softmin_errores_f8,2.2117840458793332e-09,0.5505900174130207,0.1506924057327097,0.1537511773963736,0.14496639724611188
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,perfil_softmin_errores_f8,2.0407999433278366e-08,0.5033893921772631,0.18772426878195295,0.17388213013619397,0.1350041884965906
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,perfil_softmin_errores_f8,1.572993876987788e-09,0.4899359308380263,0.17880327302190913,0.1908121451955998,0.140448649371471
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,perfil_softmin_errores_f8,4.846735985166307e-09,0.4809547572406702,0.1801467538897375,0.17094345855568674,0.1679550254671694
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,perfil_softmin_errores_f8,4.001442263446477e-09,0.5182791844620178,0.0944181483929692,0.27053164622449927,0.11677101691907157
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,perfil_softmin_errores_f8,3.396338307254406e-09,0.5334367981496203,0.12613135660403657,0.2068977864941054,0.13353405535589943
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,perfil_softmin_errores_f8,1.3105128314100213e-08,0.470664619044343,0.1695728534916975,0.2132610449715234,0.1465014693873078
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,perfil_softmin_errores_f8,1.322224604958708e-08,0.4721916034837077,0.14769659087998305,0.25071159763202644,0.12940019478203674
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,perfil_softmin_errores_f8,1.2531430595034663e-09,0.5060390547783589,0.1425950084336107,0.17277612282628782,0.17858981270859967
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,perfil_softmin_errores_f8,1.4477620488393328e-08,0.47680682915680667,0.16103471449030968,0.26080366735349836,0.1013547745217648
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,perfil_softmin_errores_f8,1.1723692442239108e-09,0.533148337289197,0.10745286423762845,0.22140253152717948,0.13799626577362595
