clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,sbv_media_base,2.783367178631561,0.0438941885947429,2.715125186448025,2.9503986617193307,1.509304749745207,0.4649901096662717,3.8182125033301184
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,sbv_media_base,3.000268971900449,0.0254718988907844,2.405448403386336,2.83301334764533,1.4300425390701823,0.4001777174794023,3.980723364889431
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,sbv_media_base,3.103651046284396,0.0408622596287212,2.212288200610508,2.8476460078006625,1.7965339336232091,0.3792452780089687,3.8376815433125775
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,sbv_media_base,2.921313297174089,0.0650968343359213,2.3637531395374807,2.9199566193765105,1.5515854703946153,0.3858990013055797,3.900146117338913
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,sbv_media_base,2.9960475515760043,0.0525005122233073,2.0735739737536973,3.0776060673795267,1.4650212041368702,0.4020846506163397,3.7855430609405176
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,sbv_media_base,2.8880556015027703,0.0421454244944012,2.244634141478228,2.9005882348041863,1.7323147228145737,0.3625904561121929,3.818063041654285
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,sbv_media_base,2.9745284466496065,0.0397568818916768,2.1960638987069525,2.949795112088873,1.6762470966927363,0.3678780509933219,3.837758356445181
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,sbv_media_base,2.9057698578345663,0.0406366609221002,2.3266817646065245,2.73556951355049,1.682394651818949,0.3908086971198156,4.04176230108261
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,sbv_media_base,3.0696184903864694,0.0532036428401701,2.032780902474257,2.977271142010852,1.5541466045069527,0.3690804236320018,3.916566015197189
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,sbv_media_base,2.970888051213971,0.0423356231159636,2.32777209785988,2.9178120860356267,1.614674000553172,0.4251289607870141,3.770103528426848
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,sbv_media_base,3.186058122707443,0.0079582347195519,2.0399563917237837,2.821687919563276,1.6889767190785825,0.3581088742676237,3.957492488823727
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,sbv_media_base,2.7946936908437485,0.0431709833930016,2.451937808147952,2.881025660275814,1.5204019898609904,0.4127976371715653,3.8866479501646207
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,sbv_media_base,2.96529483390742,0.0303110572179577,2.129259982347443,2.85701494837147,1.6476250899013527,0.3745636140598154,3.842084255410541
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,sbv_media_base,3.281265258266833,0.030640841178037,1.9311590310281197,2.902899287177679,1.5143615897700635,0.3566023263376862,3.773116070672221
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,sbv_media_base,3.0285902598898207,0.0477360996200336,2.191210134313434,2.961426353819196,1.6714664525194434,0.3680057365945617,3.640478568435873
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,sbv_media_base,2.8810802284045787,0.0529314886832809,2.349217965635754,3.1036809412353885,1.4488060925026662,0.34035496211765,3.820125868795445
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,sbv_media_base,2.9080202351566573,0.0258903376217953,2.2070842521231446,2.899807946613494,1.523992973025463,0.4165241838033944,4.118840553986611
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,sbv_media_base,2.8703460251968465,0.0491331309426982,2.239515196789305,2.8459125371326697,1.5973949952080946,0.4089799529499575,4.093133523602921
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,sbv_media_base,2.7783301661371707,0.0455746807700376,2.4369067898793872,3.1183374911820843,1.612264251068701,0.4675659067487943,3.6607005942160407
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,sbv_media_base,3.254804977180679,0.0242120864377695,1.9094750698637457,2.9290235115298318,1.5212667050554685,0.3508338666913578,3.896776122350423
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,sbv_media_base,3.079899413498291,0.0225128098136979,2.125244680477709,2.9985758606476747,1.6479593016035772,0.3732078942195135,3.891520889959091
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,sbv_media_base,2.968790743503579,0.03279648548481,2.3289129892795,2.9337713072330645,1.6594461727693035,0.3686338662907687,3.722587982554576
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,sbv_media_base,2.998531511190008,0.0179921064789792,2.22565248434814,2.7401114385639795,1.7635300142878083,0.3448087666436885,3.885932454528557
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,sbv_media_base,2.639424376434772,0.031721027834888,2.3841688414039117,2.8337801736415886,1.6929556484451114,0.3929231741252788,4.045938327857333
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,sbv_media_base,0.8702609404169593,0.005700522735453,0.8349503262771673,0.9817482336358074,0.5626531468446344,0.1131260101662667,1.252527352101718
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,sbv_media_base,1.0043775094713168,0.0044644888921848,0.6719346706396964,1.014194242442969,0.5107920174585322,0.1330525825114618,1.2472603445489998
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,sbv_media_base,0.9599358891990356,0.0065554419767518,0.7191383564523832,0.9133831821575789,0.5733272899122597,0.1070909998064017,1.262442699097572
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,sbv_media_base,0.9906843008671344,0.0057149260144172,0.7306906921898045,0.9934338956932616,0.562566383438853,0.117561943486947,1.229944582892226
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,sbv_media_base,0.9465020009003066,0.0077762280313537,0.7320084806936921,0.9732685676162456,0.5160135069869729,0.1408611985305592,1.2325719842929692
