clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,softmin_f8_y_resumen_h,5.531143819305381e-07,0.23903949674683955,0.1880889942278589,0.35471142133874484,0.2181595345721748,1.3018474490576475,0.12484784472208209,1.393795353642658,1.602939462961678,1.5422752366284802,0.4232725652886964,1.0496303263150903,1.7088235477867542,0.39260747404366103,1.8833458255429019,2.081405437777953,2.014518241420137,0.9816557117557404,1.5980243465087434,2.385948243469723,0.11422639532794024,2.367456969464448,2.60901069624748,2.5910094668487558,0.6953582499770892,2.0242103295881098,3.271743581586248,1.618396227688527,3.6489407363541444,3.749880749285811,3.5853280717862606,2.6593383643729025,3.1658931463866518
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,softmin_f8_y_resumen_h,4.7193499810159243e-07,0.35023546352682816,0.08652596298134195,0.3326793703499684,0.23055873120686332,1.3409667800350535,0.11556204407493505,1.3063404045101872,1.6134500080082113,1.4593887566967938,0.32939159115222727,1.0026119628067633,1.753920738130281,0.32861710725690835,1.7714741574128168,2.1192815776249283,1.9518189976621012,0.8849977341165183,1.580895680688299,2.3292316363818144,0.21468274335999146,2.1743727173519036,2.650337640031308,2.528165191405916,0.594585331950963,1.8154251535458346,3.389550172884303,1.3551025479556809,3.33238596922364,3.7933378561797877,3.600388097832894,2.8661057495335167,3.1513492629005193
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,softmin_f8_y_resumen_h,1.1783640901370925e-07,0.3412619726207662,0.11678123617682426,0.28373486896411526,0.25822180440188536,1.3382236869467548,0.07414559058301425,1.2863490641119626,1.5470009159154297,1.4994576007389548,0.3211011400218524,1.0810476046143875,1.7999672465523697,0.2414776325423473,1.7427519431178424,2.0589298076627687,2.041184762608551,0.8216037931431607,1.6936702939872195,2.3456776354516258,0.11701330857703404,2.220185570526565,2.608793141975766,2.536014676687742,0.6624255476088625,2.108820824807576,3.3777936773494215,1.313377068612576,3.5291169863706937,3.6314182611419565,3.74414080703387,2.3832827717593212,3.178745339371162
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,softmin_f8_y_resumen_h,2.428382092875303e-07,0.35228696212717714,0.09985003386920761,0.2323852494437865,0.31547751172161936,1.3724966203284348,0.13484794564543978,1.2971935900448237,1.6714460455155293,1.5472733291415088,0.3393226733953191,0.9635061855789201,1.7700873278014086,0.3961979542190948,1.7852854586914733,2.133143082315166,2.0673757792487852,0.8287440567988609,1.5979070396211732,2.331769168653541,0.24598740217006804,2.2416579875790865,2.7488499030740123,2.5131807634811434,0.7786755265347896,2.0377856357852187,3.2511873218158724,1.5196644126505459,3.6345499886901824,3.632569948621464,3.7835305874132543,2.389351314289483,3.2174588538339406
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,softmin_f8_y_resumen_h,3.9339646120499917e-07,0.28063198628213476,0.09419036020094998,0.35835783260929305,0.26681942751116106,1.3379536019030043,0.10439179318932515,1.229977600743704,1.6977586506909246,1.5544816931131755,0.3709619089045258,0.9352039919464673,1.7508087278349713,0.34994462865486214,1.6752066109782715,2.1469405938306427,2.03720194099008,0.8381933716573982,1.5037674127889669,2.2259878772141892,0.08911919143595387,2.126550630048109,2.80132938461163,2.5316054030032444,0.7504242180117583,1.9081322965533145,3.1952940684588964,1.5199345204075536,3.518956842691637,3.662728435268931,3.640311491351726,2.195435248257211,3.0492878981414115
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,softmin_f8_y_resumen_h,7.755438818817276e-08,0.3784903425461388,0.1475341478288821,0.3155955839214846,0.15837984814910624,1.2892338233144347,0.1160217449073912,1.3241632447092637,1.5938041968912178,1.506937545096014,0.32056852416733195,1.1345646982192008,1.698937578963747,0.39336493317952553,1.850842282796058,2.0718782752649996,2.001695329154165,0.7471817540336927,1.7475387232973385,2.294467938853119,0.09811009178368747,2.1220642911070104,2.631756978527492,2.6579467454447796,0.8077746031821221,2.05513445501975,3.197771784555848,1.5692725929043785,3.4899696627555534,3.794998701945501,3.632777736808448,2.4817565339434395,3.310808998833749
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,softmin_f8_y_resumen_h,3.729150541686974e-07,0.2960354216353677,0.14334783552395414,0.3508836386757804,0.20973273124984348,1.3258441454713574,0.09609148025147297,1.3137032245798117,1.5940733998024759,1.5231497156189724,0.38119802149311544,1.057629800390544,1.7299671471223022,0.34108585060945323,1.8644840038334412,2.068600977399921,2.0384146901358284,0.9385664126130888,1.692321469247903,2.3465137553957094,0.08240658348423434,2.1706499508920367,2.6700612792519345,2.716670949007441,0.7822983693777944,2.015231500324215,3.278308934494288,1.5362840971688876,3.6585787054152075,3.7575612503140476,3.4917956246801514,2.6917573029190778,3.1792790561832085
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,softmin_f8_y_resumen_h,9.520227664419038e-08,0.31499671998072276,0.09494564983636691,0.3800468050388766,0.21001072994175693,1.3351985632600112,0.09282336418219171,1.267370793205267,1.6115976878173282,1.4835151756497287,0.33690724554551116,1.0816885308218087,1.739059808781501,0.30118587258316804,1.727946395637451,2.083211019603314,1.975123572992034,0.7665683691873254,1.6346314739193857,2.3408204890328412,0.15035558981157632,2.1629166894993586,2.5793592318563325,2.4495069554700653,0.7990282571851163,2.075790684735545,3.2740936391341107,1.552760688181841,3.5154249988312927,3.751038614065948,3.5390862106698866,2.2978700429617205,3.2106213541008812
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,softmin_f8_y_resumen_h,1.966930967099969e-07,0.393208504458691,0.10661507995527891,0.32641894423849144,0.173757274654442,1.302737812118751,0.09545003709573105,1.2542059919085875,1.6264271480657426,1.4892998567773719,0.3488063431110584,1.0162444491426725,1.7176067532548547,0.3344918880256964,1.746256564477003,2.1253442558807514,1.9900684082022875,0.8595466396938322,1.6389859979014336,2.333707555311417,0.11459790301199425,2.028523326185513,2.6832060807743128,2.5895552407584885,0.7175715022287061,1.9027927147126473,3.2159202676360703,1.5681818701157666,3.4432131974094746,3.819512319413174,3.5984340157764576,2.5039109042640755,3.3585331651620356
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,softmin_f8_y_resumen_h,3.131011180202421e-07,0.2738555480607684,0.115676367419554,0.35093210047134316,0.25953567094721636,1.392388843235334,0.09289313522753904,1.2898052055568558,1.6633645962170844,1.520113965179899,0.3984148627145557,0.9998160924105098,1.8248788288469613,0.32569182007114894,1.7341849808145429,2.0775962983835154,2.019499621384593,0.8996277587361067,1.6306708193437363,2.409950649302091,0.07352228814319722,2.2533809462346435,2.697777151502869,2.5807113352571083,0.7296090539356267,2.1077495596951676,3.429638439416265,1.6392895686804545,3.4606364399737015,3.6280220461053565,3.562881485657625,2.343020207101005,3.32014651129469
