clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,perfil_softmin_errores_f8,7.136749176224142e-07,0.33149503176887185,0.1373097058815256,0.34198788095738847,0.1892066677172965
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,perfil_softmin_errores_f8,3.754181735478488e-07,0.411720492423882,0.10644305910460414,0.2865000537772067,0.19533601927613362
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,perfil_softmin_errores_f8,7.558044511177218e-08,0.415088870386547,0.10593991464615743,0.25220127584844176,0.22676986353840867
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,perfil_softmin_errores_f8,1.3463706958847622e-07,0.40803563219925604,0.10570849976102846,0.24400350852441868,0.2422522248782272
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,perfil_softmin_errores_f8,2.9724512525408314e-07,0.3465404975801094,0.0946282159186513,0.36788550175399815,0.19094548750211582
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,perfil_softmin_errores_f8,1.1183790079335841e-07,0.41130197391994755,0.11833057982025409,0.2803466333159315,0.19002070110596617
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,perfil_softmin_errores_f8,3.3441915141797004e-07,0.3573752331508513,0.11120673469304551,0.3182705647866786,0.2131471329502732
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,perfil_softmin_errores_f8,1.2438082825703214e-07,0.37884056419320705,0.10568426612379533,0.337876882558797,0.17759816274337234
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,perfil_softmin_errores_f8,1.7526047467935247e-07,0.4271391067241732,0.11394659573445709,0.27890890942269686,0.1800052128581981
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,perfil_softmin_errores_f8,2.2546343338694095e-07,0.3381321122381136,0.11461970573853777,0.3500085755128372,0.19723938104707806
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,perfil_softmin_errores_f8,1.0610765102174683e-07,0.42395499570920403,0.10877969433448316,0.2912149939254767,0.17605020992318518
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,perfil_softmin_errores_f8,1.9110201087048284e-07,0.34957826565722333,0.12220628319388273,0.3568770278770614,0.1713382321698217
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,perfil_softmin_errores_f8,1.882239854149882e-07,0.40088756146013693,0.09692628767736822,0.29364783834104685,0.20853812429746266
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,perfil_softmin_errores_f8,1.1792776169737188e-07,0.4036200318360182,0.08911153235048783,0.29176417702204693,0.2155041408636853
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,perfil_softmin_errores_f8,6.233268693919805e-07,0.3767691204745649,0.11636345017879884,0.27752747204170236,0.2293393339780645
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,perfil_softmin_errores_f8,1.281178570556565e-07,0.4148143802998621,0.09683095952637644,0.3011146399468522,0.18723989210905218
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,perfil_softmin_errores_f8,4.5279002025559567e-07,0.3415074717687327,0.09907562214261559,0.38486305125357667,0.17455340204505485
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,perfil_softmin_errores_f8,3.8124829140458915e-07,0.3721315381564958,0.12597712174433554,0.32810965895266353,0.1737812998982138
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,perfil_softmin_errores_f8,1.7105178675895286e-07,0.34761782432383187,0.13804379256968177,0.33633269543698585,0.17800551661771374
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,perfil_softmin_errores_f8,2.5161196496454473e-07,0.37735163993358306,0.11114058432628306,0.3085938963684094,0.20291362775975952
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,perfil_softmin_errores_f8,2.433150354506537e-07,0.3683841622622563,0.12339806831997922,0.3365634013821715,0.17165412472055747
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,perfil_softmin_errores_f8,1.0950069101702654e-07,0.39484255087166437,0.11136769957982631,0.29145252522021853,0.2023371148275999
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,perfil_softmin_errores_f8,2.980206716685873e-07,0.39335645807411207,0.13612011924063966,0.27745297281046255,0.19307015185411397
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,perfil_softmin_errores_f8,1.4029346045263834e-07,0.3664182547299935,0.11255218750260373,0.3291797662050131,0.1918496512689293
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,perfil_softmin_errores_f8,1.9553521346537347e-07,0.38280283594237324,0.10445551778764993,0.30161937806034106,0.21112207267442223
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,perfil_softmin_errores_f8,1.27909840364953e-07,0.2842880002512655,0.0638620028169379,0.497182206443793,0.15466766257816317
