clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,afinidad_y_diferencias_errores,1.2260295274575204,2.138838432389452,2.0549431850775854,1.966147077092864,2.0465124857040053,-0.9128089049319317,-0.8289136576200651,-0.7401175496353436,-0.820482958246485,0.0838952473118666,0.17269135529658808,0.09232594668544669,0.08879610798472148,0.008430699373580097,-0.08036540861114139
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,afinidad_y_diferencias_errores,1.3383336403224184,2.27810160280819,2.110013191335019,2.1036348561804963,2.156346824962069,-0.9397679624857715,-0.7716795510126004,-0.7653012158580779,-0.8180131846396506,0.1680884114731711,0.17446674662769368,0.12175477784612099,0.006378335154522574,-0.04633363362705012,-0.05271196878157269
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,afinidad_y_diferencias_errores,1.1899979994467436,2.2262786512379162,2.0696949112868483,2.0026208403681243,2.112931718760727,-1.0362806517911727,-0.8796969118401048,-0.8126228409213807,-0.9229337193139835,0.1565837399510679,0.22365781086979197,0.11334693247718919,0.06707407091872408,-0.0432368074738787,-0.11031087839260278
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,afinidad_y_diferencias_errores,1.2535217414237383,2.2457540840796186,2.0942330365159,2.0221471069746064,2.1373887459404837,-0.9922323426558803,-0.8407112950921618,-0.7686253655508681,-0.8838670045167454,0.15152104756371854,0.2236069771050122,0.10836533813913496,0.07208592954129367,-0.04315570942458358,-0.11524163896587725
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,afinidad_y_diferencias_errores,1.2801638813360459,2.1983170653702664,2.0554708411088662,2.0234871367774514,2.1030312504135313,-0.9181531840342205,-0.7753069597728204,-0.7433232554414055,-0.8228673690774855,0.14284622426140015,0.174829928592815,0.09528581495673505,0.03198370433141484,-0.0475604093046651,-0.07954411363607994
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,afinidad_y_diferencias_errores,1.1950466716350254,2.2315310233024683,2.0915456788331843,2.0813518636657795,2.119054845712508,-1.036484351667443,-0.8964990071981589,-0.8863051920307541,-0.9240081740774824,0.139985344469284,0.15017915963668882,0.11247617758996054,0.010193815167404807,-0.027509166879323477,-0.037702982046728284
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,afinidad_y_diferencias_errores,1.1846426739232856,2.1474138878290785,2.0334751717574977,1.9709230050607431,2.0508329323657377,-0.9627712139057929,-0.8488324978342121,-0.7862803311374575,-0.8661902584424521,0.11393871607158079,0.17649088276833536,0.09658095546334078,0.06255216669675456,-0.017357760608240014,-0.07990992730499458
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,afinidad_y_diferencias_errores,1.2861252009221507,2.276053746110194,2.117503834589337,2.1318410096046554,2.1442043526281953,-0.9899285451880435,-0.8313786336671862,-0.8457158086825047,-0.8580791517060447,0.1585499115208573,0.14421273650553879,0.13184939348199887,-0.014337175015318504,-0.026700518038858423,-0.012363343023539919
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,afinidad_y_diferencias_errores,1.2402540296230193,2.2345432237122176,2.074710529008032,2.066529673980804,2.108046235382292,-0.9942891940891982,-0.8344564993850128,-0.8262756443577848,-0.8677922057592728,0.15983269470418549,0.16801354973141347,0.1264969883299254,0.008180855027227985,-0.03333570637426009,-0.04151656140148807
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,afinidad_y_diferencias_errores,1.2576504859056383,2.193293281976586,2.0859799744961807,2.0338170337864074,2.1053526480896725,-0.9356427960709475,-0.8283294885905423,-0.7761665478807691,-0.8477021621840342,0.10731330748040513,0.15947624819017836,0.08794063388691331,0.05216294070977323,-0.019372673593491818,-0.07153561430326505
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,afinidad_y_diferencias_errores,1.261389886584847,2.2665766781328136,2.122824804239785,2.082937593291118,2.1301973369105296,-1.0051867915479666,-0.8614349176549381,-0.8215477067062709,-0.8688074503256826,0.14375187389302857,0.18363908484169578,0.136379341222284,0.03988721094866721,-0.007372532670744558,-0.047259743619411765
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,afinidad_y_diferencias_errores,1.2464277275581799,2.222116736611531,2.1228836198806746,2.0700860837458483,2.106380819879778,-0.9756890090533512,-0.8764558923224948,-0.8236583561876685,-0.8599530923215981,0.09923311673085644,0.15203065286568274,0.1157359167317531,0.052797536134826295,0.016502800000896656,-0.03629473613392964
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,afinidad_y_diferencias_errores,1.226347403663127,2.1834694036953817,2.071027980430472,2.0586426229550407,2.0936794502078313,-0.9571220000322547,-0.8446805767673449,-0.8322952192919137,-0.8673320465447043,0.1124414232649098,0.12482678074034093,0.08978995348755037,0.012385357475431125,-0.022651469777359434,-0.03503682725279056
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,afinidad_y_diferencias_errores,1.3105333431332535,2.3214923071612117,2.1312700796638753,2.143974700210072,2.201009106649011,-1.0109589640279582,-0.8207367365306217,-0.8334413570768187,-0.8904757635157574,0.19022222749733642,0.1775176069511395,0.12048320051220074,-0.01270462054619692,-0.06973902698513568,-0.057034406438938756
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,afinidad_y_diferencias_errores,1.2336746236754483,2.181878902055197,2.0424274177503774,1.9965987440338921,2.0847076409848238,-0.9482042783797486,-0.8087527940749291,-0.7629241203584438,-0.8510330173093754,0.13945148430481957,0.18528015802130482,0.09717126107037322,0.045828673716485246,-0.04228022323444636,-0.0881088969509316
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,afinidad_y_diferencias_errores,1.3221041020190964,2.278561781442383,2.1273617057829086,2.108153932387853,2.1441093419469466,-0.9564576794232866,-0.8052576037638122,-0.7860498303687564,-0.8220052399278501,0.15120007565947446,0.1704078490545302,0.1344524394954365,0.01920777339505575,-0.01674763616403796,-0.03595540955909371
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,afinidad_y_diferencias_errores,1.3326509410609106,2.2563846537427716,2.115085673951795,2.0833214944397316,2.1447530092112155,-0.923733712681861,-0.7824347328908843,-0.7506705533788209,-0.8121020681503048,0.14129897979097672,0.17306315930304006,0.11163164453155616,0.03176417951206334,-0.029667335259420557,-0.0614315147714839
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,afinidad_y_diferencias_errores,1.270371430875174,2.2039695848238012,2.094073242131554,2.0415252988201185,2.094166671345566,-0.9335981539486273,-0.8237018112563803,-0.7711538679449446,-0.8237952404703923,0.10989634269224702,0.16244428600368277,0.10980291347823501,0.05254794331143575,-9.342921401200854e-05,-0.05264137252544776
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,afinidad_y_diferencias_errores,1.1923355345139295,2.1702979732869285,2.0792445788889893,1.9787390774969777,2.061981714324292,-0.977962438772999,-0.8869090443750598,-0.7864035429830483,-0.8696461798103625,0.09105339439793925,0.19155889578995078,0.10831625896263652,0.10050550139201153,0.017262864564697278,-0.08324263682731425
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,afinidad_y_diferencias_errores,1.293461764490272,2.2427923203217244,2.082229135737645,2.1167881691745225,2.144245169170254,-0.9493305558314524,-0.7887673712473731,-0.8233264046842506,-0.850783404679982,0.16056318458407937,0.12600415114720187,0.09854715115147039,-0.034559033436877495,-0.062016033432608975,-0.02745699999573148
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,afinidad_y_diferencias_errores,1.2504484498077233,2.1771026685170405,2.0389531467750603,2.0003291563623193,2.0561296069486166,-0.9266542187093172,-0.788504696967337,-0.749880706554596,-0.8056811571408933,0.13814952174198014,0.17677351215472115,0.12097306156842391,0.038623990412741005,-0.01717646017355623,-0.055800450586297234
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,afinidad_y_diferencias_errores,1.2470257792949309,2.248319524496374,2.1147576911364148,2.020089600481074,2.129390799510652,-1.001293745201443,-0.8677319118414839,-0.7730638211861434,-0.8823650202157209,0.13356183335995908,0.22822992401529962,0.11892872498572205,0.09466809065534054,-0.014633108374237036,-0.10930119902957758
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,afinidad_y_diferencias_errores,1.2405037911588277,2.207109222208084,2.0754551150341465,1.997710596476295,2.0709772612786876,-0.9666054310492562,-0.8349513238753188,-0.7572068053174672,-0.83047347011986,0.13165410717393744,0.20939862573178902,0.13613196092939628,0.07774451855785158,0.004477853755458838,-0.07326666480239274
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,afinidad_y_diferencias_errores,1.2287795153172645,2.240868644536201,2.105588779963818,2.093255964874019,2.1295163047721792,-1.0120891292189367,-0.8768092646465535,-0.8644764495567545,-0.9007367894549148,0.13527986457238317,0.14761267966218217,0.11135233976402192,0.012332815089798999,-0.023927524808361245,-0.03626033989816024
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,afinidad_y_diferencias_errores,1.1984057219545485,2.2032862395386936,2.063540845758032,2.0134269916286542,2.08736083383341,-1.004880517584145,-0.8651351238034837,-0.8150212696741057,-0.8889551118788617,0.13974539378066142,0.18985924791003939,0.11592540570528342,0.050113854129377966,-0.023819988075377996,-0.07393384220475596
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,afinidad_y_diferencias_errores,1.3145570477872337,2.2448565233896227,2.0937879280960545,2.140702374525274,2.13411177311916,-0.930299475602389,-0.7792308803088208,-0.8261453267380403,-0.8195547253319264,0.1510685952935682,0.1041541488643487,0.1107447502704626,-0.04691444642921949,-0.0403238450231056,0.006590601406113894
