clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,perfil_softmin_errores_f24,5.155355036872918e-17,0.8405234136311803,0.043575448645249495,0.014219170894315004,0.10168196682925515
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,perfil_softmin_errores_f24,3.2933921534440916e-18,0.9122261360436719,0.0018859772959181128,0.015534981872774778,0.07035290478763523
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,perfil_softmin_errores_f24,1.5231526048755235e-20,0.9130026622261275,0.002711013060126069,0.0050582232672004585,0.0792281014465459
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,perfil_softmin_errores_f24,3.785374687465994e-19,0.8676684891231441,0.002969447692978588,0.0067100467627741285,0.1226520164211031
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,perfil_softmin_errores_f24,2.910822681094874e-17,0.8019043902954616,0.004488858849668347,0.026518142562370554,0.16708860829249958
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,perfil_softmin_errores_f24,1.929337475188083e-21,0.9204101470326486,0.005073558939121265,0.021318219468369013,0.05319807455986128
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,perfil_softmin_errores_f24,1.313958502556342e-18,0.8645677089435612,0.013308834536400803,0.011744453319319656,0.11037900320071845
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,perfil_softmin_errores_f24,1.2386381294302337e-19,0.904014456362522,0.002162303234325962,0.03377183753236098,0.06005140287079103
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,perfil_softmin_errores_f24,1.321934090458058e-19,0.9370722907358411,0.00296825505889639,0.015543883791687425,0.044415570413575016
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,perfil_softmin_errores_f24,4.813238997773837e-18,0.8531395101085818,0.010599869145630663,0.011779866399847749,0.12448075434593955
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,perfil_softmin_errores_f24,5.921379799719129e-20,0.9337761446077307,0.0037221073929315745,0.017909870024062528,0.044591877975275376
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,perfil_softmin_errores_f24,3.256549266745449e-19,0.8905624427629336,0.018352899177958897,0.015387129035176436,0.07569752902393091
