clase,archivo,tsne_1,tsne_2
N,New_N_001.wav,15.595123,33.832317
N,New_N_002.wav,14.822103,34.462242
N,New_N_003.wav,15.012833,33.853416
N,New_N_004.wav,12.060007,37.41841
N,New_N_005.wav,9.983599,36.144577
N,New_N_006.wav,14.03059,36.581463
N,New_N_007.wav,6.6145964,36.794792
N,New_N_008.wav,6.997021,36.580044
N,New_N_009.wav,7.059013,36.02751
N,New_N_010.wav,14.382112,34.69468
N,New_N_011.wav,8.028438,35.282536
N,New_N_012.wav,12.85364,34.822224
N,New_N_013.wav,10.680671,34.948746
N,New_N_014.wav,9.6693735,34.505856
N,New_N_015.wav,13.17075,35.780273
N,New_N_016.wav,7.9643407,36.94742
N,New_N_017.wav,12.1835,34.550854
N,New_N_018.wav,10.814094,36.55219
N,New_N_019.wav,12.261909,37.217224
N,New_N_020.wav,12.907516,33.098152
N,New_N_021.wav,13.328813,36.72008
N,New_N_022.wav,11.035647,38.200596
N,New_N_023.wav,11.083415,38.373993
N,New_N_024.wav,10.371867,38.14659
N,New_N_025.wav,11.058567,36.734917
N,New_N_026.wav,11.234575,36.186382
N,New_N_027.wav,12.816385,37.138226
N,New_N_028.wav,15.078515,35.13803
N,New_N_029.wav,8.862843,36.332695
N,New_N_030.wav,7.5234575,38.57153
N,New_N_031.wav,9.610237,37.310333
N,New_N_032.wav,10.232878,36.99319
N,New_N_033.wav,14.500315,34.257298
N,New_N_034.wav,11.595927,35.626595
N,New_N_035.wav,7.4681396,37.953407
N,New_N_036.wav,14.792652,35.668716
N,New_N_037.wav,13.065228,-1.3217307
N,New_N_038.wav,13.027735,-1.3202635
N,New_N_039.wav,12.934402,-1.2872348
N,New_N_040.wav,12.955617,-1.2639656
N,New_N_041.wav,34.362274,15.769408
N,New_N_042.wav,32.828495,17.580858
N,New_N_043.wav,33.936985,17.59214
N,New_N_044.wav,34.414825,17.293442
N,New_N_045.wav,30.77252,16.713217
N,New_N_046.wav,33.695812,16.191551
N,New_N_047.wav,31.80242,18.514874
N,New_N_048.wav,32.31295,15.826529
N,New_N_049.wav,30.2655,17.347214
N,New_N_050.wav,32.67482,18.172102
N,New_N_051.wav,31.016914,17.524963
N,New_N_052.wav,32.809254,18.207552
N,New_N_053.wav,34.59595,17.84923
N,New_N_054.wav,34.349384,15.3287325
N,New_N_055.wav,31.583487,17.077631
N,New_N_056.wav,33.248493,16.3326
N,New_N_057.wav,33.22221,16.452068
N,New_N_058.wav,33.165257,15.828923
N,New_N_059.wav,32.83463,14.785369
N,New_N_060.wav,34.452946,19.068987
N,New_N_061.wav,33.617844,18.702156
N,New_N_062.wav,33.407173,15.775123
N,New_N_063.wav,35.203968,19.036036
N,New_N_064.wav,34.177376,17.247389
N,New_N_065.wav,35.780045,16.215914
N,New_N_066.wav,34.290676,18.321842
N,New_N_067.wav,34.108482,16.511072
N,New_N_068.wav,35.726597,17.711346
N,New_N_069.wav,8.913393,33.164505
N,New_N_070.wav,10.6126375,31.9505
N,New_N_071.wav,10.883799,31.702621
N,New_N_072.wav,10.228396,31.521946
N,New_N_073.wav,10.79743,31.540882
N,New_N_074.wav,12.356547,31.28223
N,New_N_075.wav,7.821728,33.689453
N,New_N_076.wav,12.027833,31.695654
N,New_N_077.wav,9.998746,31.131996
N,New_N_078.wav,11.995686,31.518501
N,New_N_079.wav,8.33085,32.99472
N,New_N_080.wav,8.682297,32.012405
N,New_N_081.wav,9.327503,32.50219
N,New_N_082.wav,11.31519,31.582859
N,New_N_083.wav,8.1954365,33.236202
N,New_N_084.wav,6.604877,34.9203
N,New_N_085.wav,11.440262,30.642498
N,New_N_086.wav,11.31055,29.51072
N,New_N_087.wav,10.706484,32.28323
N,New_N_088.wav,11.030868,31.963531
N,New_N_089.wav,10.575202,30.35879
N,New_N_090.wav,9.620521,31.273401
N,New_N_091.wav,8.073104,31.900177
N,New_N_092.wav,8.42614,31.959234
N,New_N_093.wav,9.671031,31.86811
N,New_N_094.wav,11.16446,30.045364
N,New_N_095.wav,11.298987,30.237131
N,New_N_096.wav,6.635428,34.19848
N,New_N_097.wav,6.7805753,34.134808
N,New_N_098.wav,7.912198,33.4382
N,New_N_099.wav,30.707458,17.5466
N,New_N_100.wav,32.41118,17.094542
N,New_N_101.wav,35.325333,18.880028
N,New_N_102.wav,32.271935,18.800398
N,New_N_103.wav,30.965433,16.407873
N,New_N_104.wav,32.061108,16.582047
N,New_N_105.wav,32.704933,18.872854
N,New_N_106.wav,31.962332,15.59427
N,New_N_107.wav,30.611254,16.89462
N,New_N_108.wav,33.848698,18.310665
N,New_N_109.wav,36.03476,18.484505
N,New_N_110.wav,35.056957,18.193699
N,New_N_111.wav,35.069042,15.86012
N,New_N_112.wav,32.888042,18.124886
N,New_N_113.wav,33.32542,18.761515
N,New_N_114.wav,36.068684,16.931278
N,New_N_115.wav,33.92848,15.534659
N,New_N_116.wav,33.580166,15.433977
N,New_N_117.wav,32.769215,15.620451
N,New_N_118.wav,33.443737,16.793512
N,New_N_119.wav,32.554337,17.888968
N,New_N_120.wav,34.158497,18.337618
N,New_N_121.wav,34.157307,16.225206
N,New_N_122.wav,35.449703,19.086428
