clase,archivo,tsne_1,tsne_2
N,New_N_001.wav,-13.161441,27.129114
N,New_N_002.wav,-13.302049,27.83978
N,New_N_003.wav,-7.913537,29.954334
N,New_N_004.wav,-9.254902,28.83592
N,New_N_005.wav,-10.146137,28.656834
N,New_N_006.wav,-9.589551,30.82653
N,New_N_007.wav,-9.685244,27.651777
N,New_N_008.wav,-9.706413,27.16823
N,New_N_009.wav,-12.239422,28.33763
N,New_N_010.wav,-10.2021675,27.58387
N,New_N_011.wav,-10.139054,28.812012
N,New_N_012.wav,-9.094399,26.756527
N,New_N_013.wav,-10.908757,27.558025
N,New_N_014.wav,-6.555626,29.651464
N,New_N_015.wav,-11.341981,30.977146
N,New_N_016.wav,-10.978454,27.060448
N,New_N_017.wav,-10.231878,29.933517
N,New_N_018.wav,-12.180151,29.04164
N,New_N_019.wav,-8.981418,30.826065
N,New_N_020.wav,-10.023416,29.491447
N,New_N_021.wav,-13.154964,29.547207
N,New_N_022.wav,-9.888375,30.668251
N,New_N_023.wav,-10.280613,28.023268
N,New_N_024.wav,-13.088893,28.518803
N,New_N_025.wav,-9.276281,26.14239
N,New_N_026.wav,-7.1076617,28.549463
N,New_N_027.wav,-12.161398,28.05731
N,New_N_028.wav,-12.034153,30.118744
N,New_N_029.wav,-7.420521,29.31821
N,New_N_030.wav,-7.219177,30.159863
N,New_N_031.wav,-11.502462,28.509083
N,New_N_032.wav,-11.670279,28.892702
N,New_N_033.wav,-9.484035,30.213995
N,New_N_034.wav,-9.221538,26.657665
N,New_N_035.wav,-13.201559,28.095938
N,New_N_036.wav,-6.8898106,28.398092
N,New_N_037.wav,6.333886,30.73016
N,New_N_038.wav,6.5500517,30.869593
N,New_N_039.wav,6.087601,30.501265
N,New_N_040.wav,7.070151,31.135136
N,New_N_041.wav,11.8128,35.1103
N,New_N_042.wav,11.814467,35.56164
N,New_N_043.wav,15.147622,33.051468
N,New_N_044.wav,14.672743,33.011227
N,New_N_045.wav,12.21842,35.592373
N,New_N_046.wav,13.5872345,34.75309
N,New_N_047.wav,13.565353,34.951576
N,New_N_048.wav,13.089214,34.301632
N,New_N_049.wav,13.17401,33.81204
N,New_N_050.wav,12.1967,34.208946
N,New_N_051.wav,11.786058,32.49141
N,New_N_052.wav,11.21919,34.029724
N,New_N_053.wav,13.605067,33.903786
N,New_N_054.wav,10.949393,34.071835
N,New_N_055.wav,11.454628,32.6308
N,New_N_056.wav,13.217132,32.885143
N,New_N_057.wav,12.04974,32.837757
N,New_N_058.wav,11.876686,34.086945
N,New_N_059.wav,13.306175,33.909275
N,New_N_060.wav,9.816194,34.362427
N,New_N_061.wav,11.280762,32.39142
N,New_N_062.wav,12.220677,34.407276
N,New_N_063.wav,9.765927,33.221237
N,New_N_064.wav,12.050393,31.873499
N,New_N_065.wav,10.241617,33.01296
N,New_N_066.wav,12.556659,32.313164
N,New_N_067.wav,14.8259,32.292618
N,New_N_068.wav,14.570329,33.659004
N,New_N_069.wav,-4.6038375,36.94645
N,New_N_070.wav,-4.9946814,38.82002
N,New_N_071.wav,-4.177777,36.501377
N,New_N_072.wav,-4.784468,37.59552
N,New_N_073.wav,-3.8170543,36.981888
N,New_N_074.wav,-4.181222,37.824615
N,New_N_075.wav,-3.8455806,38.279003
N,New_N_076.wav,-4.422065,37.07884
N,New_N_077.wav,-3.9974496,37.00671
N,New_N_078.wav,-5.0805764,36.724415
N,New_N_079.wav,-5.085872,37.58115
N,New_N_080.wav,-4.760148,38.53829
N,New_N_081.wav,-5.1423435,38.501274
N,New_N_082.wav,-3.872066,37.778275
N,New_N_083.wav,-5.202362,38.558468
N,New_N_084.wav,-5.36958,37.921795
N,New_N_085.wav,-5.1507835,39.22011
N,New_N_086.wav,-4.3543634,38.331863
N,New_N_087.wav,-4.330063,38.576492
N,New_N_088.wav,-4.1515126,37.13825
N,New_N_089.wav,-3.4307437,37.54423
N,New_N_090.wav,-4.1704335,37.104523
N,New_N_091.wav,-3.5047336,36.86381
N,New_N_092.wav,-3.3077092,37.417633
N,New_N_093.wav,-4.732777,38.03199
N,New_N_094.wav,-3.3970351,36.866486
N,New_N_095.wav,-5.1308603,39.087616
N,New_N_096.wav,-5.5115547,36.640736
N,New_N_097.wav,-3.5866747,36.571144
N,New_N_098.wav,-4.8523974,36.98434
N,New_N_099.wav,12.486492,35.126728
N,New_N_100.wav,10.770861,33.708385
N,New_N_101.wav,12.210051,32.512516
N,New_N_102.wav,11.330088,32.752304
N,New_N_103.wav,9.777131,34.18596
N,New_N_104.wav,11.2836275,32.351433
N,New_N_105.wav,12.988348,35.102043
N,New_N_106.wav,10.093427,33.70674
N,New_N_107.wav,14.422577,33.826458
N,New_N_108.wav,10.827682,32.356697
N,New_N_109.wav,11.652179,31.453981
N,New_N_110.wav,12.700647,36.099453
N,New_N_111.wav,11.451241,35.242462
N,New_N_112.wav,13.18887,32.65338
N,New_N_113.wav,14.306748,33.913643
N,New_N_114.wav,13.626901,33.5435
N,New_N_115.wav,11.327779,35.162888
N,New_N_116.wav,12.867992,32.24703
N,New_N_117.wav,13.955942,32.648205
N,New_N_118.wav,13.578567,31.84359
N,New_N_119.wav,12.6169,33.960205
N,New_N_120.wav,13.287056,36.058823
N,New_N_121.wav,14.06326,33.032303
N,New_N_122.wav,12.276465,34.70393
N,New_N_123.wav,12.266248,33.72997
N,New_N_124.wav,14.7425995,32.966595
N,New_N_125.wav,12.68779,32.080894
N,New_N_126.wav,-36.423294,22.405758
N,New_N_127.wav,-37.993847,21.578938
N,New_N_128.wav,-37.653973,23.095266
N,New_N_129.wav,-36.53032,22.674223
N,New_N_130.wav,-37.46537,22.357502
N,New_N_131.wav,-38.85688,22.126398
N,New_N_132.wav,-37.53128,21.588593
N,New_N_133.wav,-36.719856,22.452965
N,New_N_134.wav,-37.475006,22.588242
N,New_N_135.wav,-38.64467,21.815306
N,New_N_136.wav,-37.4035,21.817816
N,New_N_137.wav,-36.674435,22.031265
N,New_N_138.wav,-37.66635,22.370338
N,New_N_139.wav,-38.175175,22.22983
N,New_N_140.wav,-37.308228,23.367107
N,New_N_141.wav,-37.24237,23.354147
N,New_N_142.wav,-36.35281,22.90504
N,New_N_143.wav,-38.017464,23.232185
N,New_N_144.wav,-38.149628,22.806646
N,New_N_145.wav,-37.707523,22.709583
N,New_N_146.wav,-36.598816,23.1245
N,New_N_147.wav,-36.992714,22.846928
N,New_N_148.wav,-37.102352,23.170713
N,New_N_149.wav,-37.3598,22.018337
N,New_N_150.wav,-38.23741,23.087027
N,New_N_151.wav,-37.402138,22.883936
N,New_N_152.wav,-38.37145,22.801094
N,New_N_153.wav,-38.70047,21.604395
N,New_N_154.wav,-38.182228,22.675724
N,New_N_155.wav,-37.451145,24.000868
N,New_N_156.wav,-38.78442,22.187824
N,New_N_157.wav,-39.11519,21.510855
N,New_N_158.wav,-28.764572,23.877771
N,New_N_159.wav,-13.75561,27.547256
N,New_N_160.wav,-11.083158,30.082333
N,New_N_161.wav,-7.8590164,28.411541
N,New_N_162.wav,-12.837588,29.309929
N,New_N_163.wav,-12.826442,29.016008
N,New_N_164.wav,-8.360099,31.054495
N,New_N_165.wav,-8.063627,32.448082
N,New_N_166.wav,-8.860549,27.321312
N,New_N_167.wav,-10.59929,29.119331
N,New_N_168.wav,-8.870943,27.578417
N,New_N_169.wav,-8.570172,29.113382
N,New_N_170.wav,-7.718307,30.73798
N,New_N_171.wav,-10.22358,30.390102
N,New_N_172.wav,-8.748088,28.1062
N,New_N_173.wav,-8.306771,27.18883
N,New_N_174.wav,-7.9053893,29.850061
N,New_N_175.wav,-8.770103,29.966288
N,New_N_176.wav,-10.147966,29.17563
N,New_N_177.wav,-8.16714,32.166607
N,New_N_178.wav,-9.642851,27.187853
N,New_N_179.wav,-8.330752,28.546774
N,New_N_180.wav,-10.316019,31.173294
N,New_N_181.wav,-11.285045,30.8759
N,New_N_182.wav,-11.292821,29.129814
N,New_N_183.wav,-8.251939,27.737679
N,New_N_184.wav,-10.794008,29.664482
N,New_N_185.wav,-8.376088,31.638586
N,New_N_186.wav,-8.518575,28.706532
N,New_N_187.wav,-10.558115,27.448124
N,New_N_188.wav,-11.036975,27.189615
N,New_N_189.wav,-8.117376,30.193567
N,New_N_190.wav,-11.734951,30.331182
N,New_N_191.wav,-9.1373625,31.478285
N,New_N_192.wav,-12.631648,30.08962
N,New_N_193.wav,-9.149491,28.266777
N,New_N_194.wav,-6.153032,-19.539995
N,New_N_195.wav,-6.150927,-19.617043
N,New_N_196.wav,-5.9730487,-19.74336
N,New_N_197.wav,-6.082318,-19.97873
N,New_N_198.wav,-6.173679,-19.666645
N,New_N_199.wav,-6.1898894,-19.751831
N,New_N_200.wav,-6.108274,-20.44131
AS,New_AS_001.wav,18.556082,14.285975
AS,New_AS_002.wav,19.536259,14.43242
AS,New_AS_003.wav,18.84348,15.033744
AS,New_AS_004.wav,18.578194,14.3942795
AS,New_AS_005.wav,18.186443,14.797679
AS,New_AS_006.wav,18.491783,15.141728
AS,New_AS_007.wav,18.902813,13.978345
AS,New_AS_008.wav,19.70067,14.230156
AS,New_AS_009.wav,18.884943,14.754784
AS,New_AS_010.wav,18.90408,13.823748
AS,New_AS_011.wav,18.465498,14.204053
AS,New_AS_012.wav,19.163607,13.646045
AS,New_AS_013.wav,18.130224,14.646737
AS,New_AS_014.wav,19.051212,14.543634
AS,New_AS_015.wav,19.218704,14.879934
AS,New_AS_016.wav,18.405544,13.919934
AS,New_AS_017.wav,19.238815,14.142714
AS,New_AS_018.wav,19.366291,13.711243
AS,New_AS_019.wav,19.662863,13.956505
AS,New_AS_020.wav,19.53588,14.582642
AS,New_AS_021.wav,19.75727,14.448838
AS,New_AS_022.wav,19.376368,13.717739
AS,New_AS_023.wav,18.30738,13.832437
AS,New_AS_024.wav,18.247684,15.231211
AS,New_AS_025.wav,-14.714678,-1.0801213
AS,New_AS_026.wav,-11.046641,0.030314224
AS,New_AS_027.wav,-9.49842,0.38659868
AS,New_AS_028.wav,-7.0844297,-0.6195224
AS,New_AS_029.wav,-8.511654,-2.6302576
AS,New_AS_030.wav,-11.696619,-0.101530485
AS,New_AS_031.wav,-8.806576,-2.9464133
AS,New_AS_032.wav,-11.8845625,0.055969488
AS,New_AS_033.wav,-13.159198,-0.4267272
AS,New_AS_034.wav,-6.919742,-0.98920786
AS,New_AS_035.wav,-10.157361,-2.8395069
AS,New_AS_036.wav,-13.502556,-1.2615273
AS,New_AS_037.wav,-7.0255356,-1.0738475
AS,New_AS_038.wav,-12.065045,-0.3777374
AS,New_AS_039.wav,-7.217268,-0.3363339
AS,New_AS_040.wav,-13.580893,-1.7098367
AS,New_AS_041.wav,-11.161688,-2.3527884
AS,New_AS_042.wav,-8.618488,-0.81252795
AS,New_AS_043.wav,-9.124617,0.17491096
AS,New_AS_044.wav,-11.415041,-0.5187668
AS,New_AS_045.wav,-13.837665,-1.4005809
AS,New_AS_046.wav,-13.448165,-2.108514
AS,New_AS_047.wav,-8.892786,-2.4847064
AS,New_AS_048.wav,-9.885447,-4.5719085
AS,New_AS_049.wav,-2.431988,-17.602865
AS,New_AS_050.wav,-2.6454115,-19.130009
AS,New_AS_051.wav,-3.0674407,-19.575941
AS,New_AS_052.wav,-3.2815495,-19.910498
AS,New_AS_053.wav,-3.461697,-20.68926
AS,New_AS_054.wav,-3.9991033,-19.489326
AS,New_AS_055.wav,-2.9660754,-19.623198
AS,New_AS_056.wav,-2.7643476,-19.945967
AS,New_AS_057.wav,-3.711364,-19.256481
AS,New_AS_058.wav,-3.7763128,-19.041967
AS,New_AS_059.wav,-3.455433,-21.134224
AS,New_AS_060.wav,-3.3886728,-20.708426
AS,New_AS_061.wav,-3.839211,-21.71774
AS,New_AS_062.wav,-2.6209135,-18.219496
AS,New_AS_063.wav,-2.7414548,-19.090929
AS,New_AS_064.wav,-1.9453704,-19.486267
AS,New_AS_065.wav,-2.6065776,-19.813372
AS,New_AS_066.wav,-2.7034216,-18.860308
AS,New_AS_067.wav,-2.1396766,-19.521706
AS,New_AS_068.wav,-2.3555272,-17.84446
AS,New_AS_069.wav,-3.4775536,-19.65122
AS,New_AS_070.wav,-3.22296,-19.731546
AS,New_AS_071.wav,-2.8596735,-20.365765
AS,New_AS_072.wav,-3.7877686,-18.46557
AS,New_AS_073.wav,-3.1368458,-18.349726
AS,New_AS_074.wav,-2.6083624,-19.447472
AS,New_AS_075.wav,-2.4572413,-18.6074
AS,New_AS_076.wav,-4.0207496,-18.025532
AS,New_AS_077.wav,-11.463529,1.2161473
AS,New_AS_078.wav,-12.148721,-0.57421637
AS,New_AS_079.wav,-9.149852,0.79095936
AS,New_AS_080.wav,-9.477572,-3.5467756
AS,New_AS_081.wav,-11.152102,-2.6810257
AS,New_AS_082.wav,-14.184439,-1.4656876
AS,New_AS_083.wav,-11.068702,-3.433708
AS,New_AS_084.wav,-9.919827,-0.31726304
AS,New_AS_085.wav,-11.123515,-0.8472387
AS,New_AS_086.wav,-13.87757,-0.88815683
AS,New_AS_087.wav,-6.7229605,-1.4227914
AS,New_AS_088.wav,-8.931416,-0.700892
AS,New_AS_089.wav,-8.726996,-1.4875314
AS,New_AS_090.wav,-10.379214,0.02709407
AS,New_AS_091.wav,-12.844028,-0.42807838
AS,New_AS_092.wav,-7.985502,-2.8609781
AS,New_AS_093.wav,-11.937679,0.33492157
AS,New_AS_094.wav,-10.276871,-0.3249999
AS,New_AS_095.wav,-8.8835,-2.7347305
AS,New_AS_096.wav,-9.15097,0.2497237
AS,New_AS_097.wav,-12.888076,-0.46548894
AS,New_AS_098.wav,-14.133276,-1.0774388
AS,New_AS_099.wav,-9.172942,-2.7437923
AS,New_AS_100.wav,-10.081886,-4.445065
AS,New_AS_101.wav,-11.806319,1.0183821
AS,New_AS_102.wav,-9.019505,0.6719049
AS,New_AS_103.wav,-9.480094,-0.14003985
AS,New_AS_104.wav,-10.112948,-3.665639
AS,New_AS_105.wav,-6.6677904,-1.3538461
AS,New_AS_106.wav,-11.042829,0.21640223
AS,New_AS_107.wav,-8.025011,-2.67275
AS,New_AS_108.wav,-9.994153,0.41686454
AS,New_AS_109.wav,-9.894999,1.486149
AS,New_AS_110.wav,-10.4924,-2.7915978
AS,New_AS_111.wav,19.498959,15.072109
AS,New_AS_112.wav,19.777851,14.952392
AS,New_AS_113.wav,20.330603,14.482369
AS,New_AS_114.wav,19.265259,15.214326
AS,New_AS_115.wav,-9.463779,-3.218316
AS,New_AS_116.wav,-7.25912,-0.482612
AS,New_AS_117.wav,-14.424014,-1.0380046
AS,New_AS_118.wav,-12.637912,-0.7216707
AS,New_AS_119.wav,-8.975378,0.6272767
AS,New_AS_120.wav,-10.85008,-2.837482
AS,New_AS_121.wav,-8.710994,-3.1400616
AS,New_AS_122.wav,-8.600854,-0.7376396
AS,New_AS_123.wav,-9.651094,-3.0438313
AS,New_AS_124.wav,-10.248286,0.052052688
AS,New_AS_125.wav,-12.27715,-0.21404973
AS,New_AS_126.wav,-9.2940645,-3.0940437
AS,New_AS_127.wav,-8.629582,-2.448347
AS,New_AS_128.wav,-12.892165,-2.9166052
AS,New_AS_129.wav,15.110282,-12.013559
AS,New_AS_130.wav,14.791927,-11.666625
AS,New_AS_131.wav,-27.16123,-8.816352
AS,New_AS_132.wav,4.7980547,-16.000702
AS,New_AS_133.wav,13.291857,-11.407902
AS,New_AS_134.wav,-10.828217,-4.060099
AS,New_AS_135.wav,8.560912,-14.153502
AS,New_AS_136.wav,15.192117,-11.773627
AS,New_AS_137.wav,14.708557,-11.700272
AS,New_AS_138.wav,15.076529,-12.096551
AS,New_AS_139.wav,15.021483,-11.545389
AS,New_AS_140.wav,-18.687542,-1.735714
AS,New_AS_141.wav,-18.697237,-1.71486
AS,New_AS_142.wav,-18.733755,-1.7018745
