clase,archivo,origen,tSNE_1,tSNE_2
N,New_N_001.wav,media_H_por_audio,8.317132,27.859634
N,New_N_002.wav,media_H_por_audio,1.6770691,31.10287
N,New_N_003.wav,media_H_por_audio,6.894211,33.219242
N,New_N_004.wav,media_H_por_audio,8.208136,29.942093
N,New_N_005.wav,media_H_por_audio,6.7895255,30.252354
N,New_N_006.wav,media_H_por_audio,6.5141945,32.162716
N,New_N_007.wav,media_H_por_audio,7.495353,28.160624
N,New_N_008.wav,media_H_por_audio,7.9847326,31.2778
N,New_N_009.wav,media_H_por_audio,4.868197,29.850903
N,New_N_010.wav,media_H_por_audio,8.030715,33.357647
N,New_N_011.wav,media_H_por_audio,7.407269,33.080654
N,New_N_012.wav,media_H_por_audio,4.1283116,30.204008
N,New_N_013.wav,media_H_por_audio,9.618734,30.329586
N,New_N_014.wav,media_H_por_audio,4.9036794,30.848558
N,New_N_015.wav,media_H_por_audio,5.931541,35.402905
N,New_N_016.wav,media_H_por_audio,5.767301,27.59961
N,New_N_017.wav,media_H_por_audio,4.2852902,30.119411
N,New_N_018.wav,media_H_por_audio,5.4674053,31.083328
N,New_N_019.wav,media_H_por_audio,3.3378448,31.502552
N,New_N_020.wav,media_H_por_audio,8.72271,32.434555
N,New_N_021.wav,media_H_por_audio,4.721667,31.085402
N,New_N_022.wav,media_H_por_audio,7.399109,28.051716
N,New_N_023.wav,media_H_por_audio,7.5656223,30.538542
N,New_N_024.wav,media_H_por_audio,5.5354357,32.858223
N,New_N_025.wav,media_H_por_audio,6.9793687,29.333843
N,New_N_026.wav,media_H_por_audio,6.1684256,32.708397
N,New_N_027.wav,media_H_por_audio,7.422718,27.86752
N,New_N_028.wav,media_H_por_audio,6.0852966,30.337648
N,New_N_029.wav,media_H_por_audio,4.10741,30.678326
N,New_N_030.wav,media_H_por_audio,4.349033,32.449024
N,New_N_031.wav,media_H_por_audio,6.730985,29.807144
N,New_N_032.wav,media_H_por_audio,8.402554,28.500921
N,New_N_033.wav,media_H_por_audio,7.53021,32.660877
N,New_N_034.wav,media_H_por_audio,6.66416,33.77011
N,New_N_035.wav,media_H_por_audio,6.8350043,28.312475
N,New_N_036.wav,media_H_por_audio,9.395469,32.204887
N,New_N_037.wav,media_H_por_audio,-0.13226804,3.6475897
N,New_N_038.wav,media_H_por_audio,-0.12889673,3.6485355
N,New_N_039.wav,media_H_por_audio,-0.12750727,3.648167
N,New_N_040.wav,media_H_por_audio,-0.13187705,3.648754
N,New_N_041.wav,media_H_por_audio,-6.691255,40.225006
N,New_N_042.wav,media_H_por_audio,-5.6842885,39.432224
N,New_N_043.wav,media_H_por_audio,-5.0238304,41.926346
N,New_N_044.wav,media_H_por_audio,-7.133895,38.88378
N,New_N_045.wav,media_H_por_audio,-8.059808,38.85536
N,New_N_046.wav,media_H_por_audio,-4.861148,39.91325
N,New_N_047.wav,media_H_por_audio,-7.1896505,39.89573
N,New_N_048.wav,media_H_por_audio,-5.036224,40.994747
N,New_N_049.wav,media_H_por_audio,-5.6490216,38.0292
N,New_N_050.wav,media_H_por_audio,-5.799957,41.939945
N,New_N_051.wav,media_H_por_audio,-2.5106418,40.795597
N,New_N_052.wav,media_H_por_audio,-7.174078,39.93803
N,New_N_053.wav,media_H_por_audio,-2.3948948,40.733047
N,New_N_054.wav,media_H_por_audio,-6.0230584,39.47678
N,New_N_055.wav,media_H_por_audio,-8.111485,38.849808
N,New_N_056.wav,media_H_por_audio,-5.311004,41.981937
N,New_N_057.wav,media_H_por_audio,-4.702019,38.17722
N,New_N_058.wav,media_H_por_audio,-6.7578764,39.561882
N,New_N_059.wav,media_H_por_audio,-3.9964986,38.464046
N,New_N_060.wav,media_H_por_audio,-2.6772044,38.121056
N,New_N_061.wav,media_H_por_audio,-5.47074,37.646904
N,New_N_062.wav,media_H_por_audio,-3.9503772,38.808502
N,New_N_063.wav,media_H_por_audio,-7.771479,41.66026
N,New_N_064.wav,media_H_por_audio,-5.1637716,40.971943
N,New_N_065.wav,media_H_por_audio,-5.128975,42.19207
N,New_N_066.wav,media_H_por_audio,-2.7003205,40.448246
N,New_N_067.wav,media_H_por_audio,-4.793854,40.808647
N,New_N_068.wav,media_H_por_audio,-4.519076,39.22326
N,New_N_069.wav,media_H_por_audio,1.2809162,37.46581
N,New_N_070.wav,media_H_por_audio,1.5962301,37.554005
N,New_N_071.wav,media_H_por_audio,0.93012667,37.518703
N,New_N_072.wav,media_H_por_audio,2.830367,33.719677
N,New_N_073.wav,media_H_por_audio,-0.59737444,34.34228
N,New_N_074.wav,media_H_por_audio,-4.259421,36.66279
N,New_N_075.wav,media_H_por_audio,0.8602559,36.128967
N,New_N_076.wav,media_H_por_audio,0.8475674,33.105686
N,New_N_077.wav,media_H_por_audio,0.19338837,35.005604
N,New_N_078.wav,media_H_por_audio,-0.14461368,35.921165
N,New_N_079.wav,media_H_por_audio,0.63175243,36.26477
N,New_N_080.wav,media_H_por_audio,1.7086549,34.20235
N,New_N_081.wav,media_H_por_audio,-0.2348508,35.372066
N,New_N_082.wav,media_H_por_audio,1.7384585,37.198124
N,New_N_083.wav,media_H_por_audio,0.2839954,35.203983
N,New_N_084.wav,media_H_por_audio,0.44872805,36.01004
N,New_N_085.wav,media_H_por_audio,1.7567648,36.08549
N,New_N_086.wav,media_H_por_audio,1.0600367,34.705246
N,New_N_087.wav,media_H_por_audio,2.0088146,36.304573
N,New_N_088.wav,media_H_por_audio,-0.037278228,34.797455
N,New_N_089.wav,media_H_por_audio,0.24286851,36.09786
N,New_N_090.wav,media_H_por_audio,3.7380097,36.05564
N,New_N_091.wav,media_H_por_audio,1.5940117,34.044624
N,New_N_092.wav,media_H_por_audio,0.65902406,34.361885
N,New_N_093.wav,media_H_por_audio,0.09610867,34.420345
N,New_N_094.wav,media_H_por_audio,0.9907499,37.12169
N,New_N_095.wav,media_H_por_audio,1.5149468,34.835144
N,New_N_096.wav,media_H_por_audio,1.1039656,34.15188
N,New_N_097.wav,media_H_por_audio,0.70446575,36.42284
N,New_N_098.wav,media_H_por_audio,0.71469253,35.24114
N,New_N_099.wav,media_H_por_audio,-4.506875,41.54628
N,New_N_100.wav,media_H_por_audio,-3.9562678,39.552914
N,New_N_101.wav,media_H_por_audio,-5.560366,40.19062
N,New_N_102.wav,media_H_por_audio,-5.105903,39.416405
N,New_N_103.wav,media_H_por_audio,-2.6127324,39.863033
N,New_N_104.wav,media_H_por_audio,-7.692945,41.804478
N,New_N_105.wav,media_H_por_audio,-2.3448334,40.610565
N,New_N_106.wav,media_H_por_audio,-7.779292,40.96159
N,New_N_107.wav,media_H_por_audio,-5.7741394,42.815865
N,New_N_108.wav,media_H_por_audio,-5.2983694,42.350185
N,New_N_109.wav,media_H_por_audio,-4.6653934,40.446404
N,New_N_110.wav,media_H_por_audio,-6.081688,38.96766
N,New_N_111.wav,media_H_por_audio,-3.4580882,38.888046
N,New_N_112.wav,media_H_por_audio,-7.736182,39.00627
N,New_N_113.wav,media_H_por_audio,-5.480821,41.842236
N,New_N_114.wav,media_H_por_audio,-5.89632,40.707535
N,New_N_115.wav,media_H_por_audio,-5.9026074,39.482933
N,New_N_116.wav,media_H_por_audio,-4.422357,39.735374
N,New_N_117.wav,media_H_por_audio,-6.383505,39.524227
N,New_N_118.wav,media_H_por_audio,-5.4718895,38.22334
N,New_N_119.wav,media_H_por_audio,-4.295974,39.730938
N,New_N_120.wav,media_H_por_audio,-3.51224,39.68947
N,New_N_121.wav,media_H_por_audio,-3.8398485,40.644203
N,New_N_122.wav,media_H_por_audio,-8.15686,38.779636
N,New_N_123.wav,media_H_por_audio,-6.7610536,38.23989
N,New_N_124.wav,media_H_por_audio,-4.7951922,39.08572
N,New_N_125.wav,media_H_por_audio,-2.2131405,37.151215
N,New_N_126.wav,media_H_por_audio,-42.235603,-13.431162
N,New_N_127.wav,media_H_por_audio,-41.004963,-14.043454
N,New_N_128.wav,media_H_por_audio,-39.79972,-13.216968
N,New_N_129.wav,media_H_por_audio,-40.796288,-12.743419
N,New_N_130.wav,media_H_por_audio,-41.95425,-12.576501
N,New_N_131.wav,media_H_por_audio,-41.914436,-14.349572
N,New_N_132.wav,media_H_por_audio,-40.527905,-13.051814
N,New_N_133.wav,media_H_por_audio,-41.548073,-12.058284
N,New_N_134.wav,media_H_por_audio,-42.263294,-14.208663
N,New_N_135.wav,media_H_por_audio,-41.357735,-13.377735
N,New_N_136.wav,media_H_por_audio,-40.41245,-12.67039
N,New_N_137.wav,media_H_por_audio,-41.020485,-13.85689
