clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,20.134642,16.25547
N,frecuencia_bin_001,filas_W_final,24.000847,13.91432
N,frecuencia_bin_002,filas_W_final,25.620653,14.289507
N,frecuencia_bin_003,filas_W_final,25.896345,14.423801
N,frecuencia_bin_004,filas_W_final,24.188076,12.190812
N,frecuencia_bin_005,filas_W_final,21.979305,8.666004
N,frecuencia_bin_006,filas_W_final,19.17163,7.3548245
N,frecuencia_bin_007,filas_W_final,18.548824,5.798354
N,frecuencia_bin_008,filas_W_final,18.481153,5.7080784
N,frecuencia_bin_009,filas_W_final,15.724457,5.6264634
N,frecuencia_bin_010,filas_W_final,14.381801,5.639159
N,frecuencia_bin_011,filas_W_final,13.3641405,5.629603
N,frecuencia_bin_012,filas_W_final,13.119225,5.6884813
N,frecuencia_bin_013,filas_W_final,13.004448,5.6572604
N,frecuencia_bin_014,filas_W_final,11.33936,5.001352
N,frecuencia_bin_015,filas_W_final,10.763395,4.9664617
N,frecuencia_bin_016,filas_W_final,10.613621,4.8684764
N,frecuencia_bin_017,filas_W_final,10.413004,4.5364685
N,frecuencia_bin_018,filas_W_final,10.141324,4.4914775
N,frecuencia_bin_019,filas_W_final,7.5352054,4.599007
N,frecuencia_bin_020,filas_W_final,7.0388227,4.5975394
N,frecuencia_bin_021,filas_W_final,6.437562,5.3210816
N,frecuencia_bin_022,filas_W_final,7.0243974,4.577355
N,frecuencia_bin_023,filas_W_final,6.613847,4.647403
N,frecuencia_bin_024,filas_W_final,3.2783623,7.7322454
N,frecuencia_bin_025,filas_W_final,2.353748,1.1577832
N,frecuencia_bin_026,filas_W_final,1.6058673,8.597548
N,frecuencia_bin_027,filas_W_final,1.5567131,0.9000371
N,frecuencia_bin_028,filas_W_final,1.2548565,0.6754332
N,frecuencia_bin_029,filas_W_final,-0.0663167,9.737177
N,frecuencia_bin_030,filas_W_final,0.9271166,0.20876874
N,frecuencia_bin_031,filas_W_final,-0.93651855,10.291735
N,frecuencia_bin_032,filas_W_final,0.028540382,-0.3060018
N,frecuencia_bin_033,filas_W_final,-0.44505844,-0.22631769
N,frecuencia_bin_034,filas_W_final,-2.0083742,12.074043
N,frecuencia_bin_035,filas_W_final,-0.67558503,-0.73231226
N,frecuencia_bin_036,filas_W_final,-2.8336167,13.184183
N,frecuencia_bin_037,filas_W_final,-3.3916829,-1.2708377
N,frecuencia_bin_038,filas_W_final,-3.9275465,-1.6396238
N,frecuencia_bin_039,filas_W_final,-4.5911965,14.985003
N,frecuencia_bin_040,filas_W_final,-3.2857502,-2.0059905
N,frecuencia_bin_041,filas_W_final,-4.603676,15.641424
N,frecuencia_bin_042,filas_W_final,-5.331688,-2.017583
N,frecuencia_bin_043,filas_W_final,-5.7254896,-2.2996225
N,frecuencia_bin_044,filas_W_final,-8.249863,19.564938
N,frecuencia_bin_045,filas_W_final,-4.594917,-2.7753572
N,frecuencia_bin_046,filas_W_final,-8.725439,20.123213
N,frecuencia_bin_047,filas_W_final,-6.741018,-2.8609746
N,frecuencia_bin_048,filas_W_final,-7.3213315,-3.1486032
N,frecuencia_bin_049,filas_W_final,-9.607961,20.916977
N,frecuencia_bin_050,filas_W_final,-6.190747,-4.257438
N,frecuencia_bin_051,filas_W_final,-10.006187,21.395864
N,frecuencia_bin_052,filas_W_final,-8.025453,-3.7264524
N,frecuencia_bin_053,filas_W_final,-8.49923,-3.7019322
N,frecuencia_bin_054,filas_W_final,-10.517909,22.047235
N,frecuencia_bin_055,filas_W_final,-7.0248475,-4.9472046
N,frecuencia_bin_056,filas_W_final,-11.224575,22.891766
N,frecuencia_bin_057,filas_W_final,-9.432781,-4.471837
N,frecuencia_bin_058,filas_W_final,-9.875583,-4.6670923
N,frecuencia_bin_059,filas_W_final,-11.349107,23.059698
N,frecuencia_bin_060,filas_W_final,-7.8150144,-5.4529047
N,frecuencia_bin_061,filas_W_final,-11.841203,23.628996
N,frecuencia_bin_062,filas_W_final,-10.414294,-5.1067915
N,frecuencia_bin_063,filas_W_final,-10.716662,-5.5676985
