clase,archivo,origen,F_1,F_2,F_3,F_4,F_5,F_6,F_7
N,frecuencia_bin_000,filas_W_final,0.07710113084763155,0.028228179240623222,0.20787590262976333,0.10088004910881312,0.023293054949264258,0.40066985712422265,0.053062766669775475
N,frecuencia_bin_001,filas_W_final,0.3011515587671939,0.3000534074492582,0.3265359827340418,0.28510485005593644,0.11864878745058471,0.45349967560538956,0.4263428364016352
N,frecuencia_bin_002,filas_W_final,0.6241574035949645,0.5821179257489256,0.568255113645874,0.527777917468805,0.3839876660371079,0.5747220096969649,0.6543672109480207
N,frecuencia_bin_003,filas_W_final,0.6356812450344848,0.6271940626797295,0.6020497269402552,0.5840008548001844,0.6087746523583096,0.47782634784262723,0.556075484473016
N,frecuencia_bin_004,filas_W_final,0.30640572628993823,0.38839312122537173,0.38283803333162136,0.38739882043734114,0.5789251671345746,0.24253575993801996,0.2664010926428111
N,frecuencia_bin_005,filas_W_final,0.06414122495183533,0.10254059111831601,0.11790247561637589,0.1361305777244181,0.3431741371758125,0.07745845709883152,0.06602408953120234
N,frecuencia_bin_006,filas_W_final,0.04357067971685346,0.04913977684351422,0.02936060590838179,0.14552457059923138,0.09773819688101389,0.05189346627508745,0.02201079901616214
N,frecuencia_bin_007,filas_W_final,0.06179323765596994,0.0714344737213677,0.035498072850632806,0.21914499763833947,0.03580362516402365,0.05631132742752609,0.028279997013812556
N,frecuencia_bin_008,filas_W_final,0.055661360160558886,0.0729135354406227,0.034374659897468615,0.19090960983805508,0.039514783070823824,0.047639889726220845,0.021770586135931896
N,frecuencia_bin_009,filas_W_final,0.032840970694676515,0.04170554862348386,0.020331489261880265,0.1003853734810457,0.028700704709424426,0.02574019246013994,0.012122560586953799
N,frecuencia_bin_010,filas_W_final,0.014673153377134084,0.014345287436665423,0.011965785279292694,0.030807641877813284,0.02550742447115752,0.013320071943111508,0.006656137992252721
N,frecuencia_bin_011,filas_W_final,0.015246742003165663,0.010608698956508006,0.009920034320827387,0.021570899761202515,0.013739579042237769,0.017014466136438075,0.008929449661749357
N,frecuencia_bin_012,filas_W_final,0.021311714480148212,0.01168436943989954,0.00956120026835583,0.0290152923567622,0.004297691391542101,0.018495626997204823,0.012707743670437102
N,frecuencia_bin_013,filas_W_final,0.01819787705500072,0.010325832889703785,0.007671934635543787,0.02676468516170704,0.0037015129022205727,0.016713493593180674,0.010603483130702187
N,frecuencia_bin_014,filas_W_final,0.010215589646055175,0.006896774941348284,0.005533232480001914,0.016794938747454826,0.0065577046516485426,0.010771806099624725,0.005986635333777642
N,frecuencia_bin_015,filas_W_final,0.006779044085635499,0.006640303700644458,0.005433989005607896,0.011199279164672286,0.00799631528792254,0.006597446981086333,0.004892591396369274
N,frecuencia_bin_016,filas_W_final,0.0076087322397274835,0.00591218197357356,0.004378018790167828,0.013655988032155376,0.005995523114546009,0.0071224025330567965,0.004028760250184341
N,frecuencia_bin_017,filas_W_final,0.01043983950054661,0.006978489780991733,0.0043645250069300826,0.01621750751697938,0.0029846282798977183,0.0070209834665313706,0.00603194371592538
N,frecuencia_bin_018,filas_W_final,0.009223409503076756,0.006071280916936647,0.003747965206201455,0.014750373857922513,0.0023408765158333634,0.006250761857640826,0.005512751755527638
N,frecuencia_bin_019,filas_W_final,0.0050571604070991155,0.004314335358101279,0.0030719358336744784,0.010387090602811561,0.0021457778590441064,0.004786559089926445,0.0030245114767943255
N,frecuencia_bin_020,filas_W_final,0.004200267616414991,0.004379506854982055,0.0031190581800245344,0.006807338160002396,0.003016205319875144,0.0034285273856380274,0.004060815635176925
N,frecuencia_bin_021,filas_W_final,0.002909534420310042,0.0030177252565037655,0.0023148873614717183,0.007328044603697165,0.00303719185748683,0.004271906911340373,0.0024876208748321233
N,frecuencia_bin_022,filas_W_final,0.00413828587461625,0.004234724327432497,0.002561762707529872,0.008633968595300192,0.002399575238692582,0.003882001798464818,0.0031298297038360803
N,frecuencia_bin_023,filas_W_final,0.00339886244095299,0.003680708237519592,0.002213090035570625,0.007594304856926035,0.0024635319257702046,0.003271860884475483,0.0033091087387549126
N,frecuencia_bin_024,filas_W_final,0.001993706196898053,0.002344981080794169,0.0017231420179804518,0.005034765943762862,0.0027081885915936858,0.0028722874254455805,0.002014514455471569
N,frecuencia_bin_025,filas_W_final,0.002841579674615849,0.0034161548874301647,0.0019511489226530301,0.00431555535929239,0.002037063159012242,0.0021619932240648622,0.0034345406011459657
N,frecuencia_bin_026,filas_W_final,0.001770824757003878,0.0017970768987159544,0.0014393871534978686,0.0033191225393054812,0.002264932686517661,0.0026401361672621234,0.002004938119345668
N,frecuencia_bin_027,filas_W_final,0.0023275193022063217,0.00261163171154898,0.0017264965902286235,0.003317103439017236,0.0022672718350087244,0.001975580977323163,0.00277328725052346
N,frecuencia_bin_028,filas_W_final,0.0021047891456857197,0.0025043112269255534,0.001637621976730905,0.003006056442655973,0.002379694865129931,0.0017394641581619224,0.0026509528659737574
N,frecuencia_bin_029,filas_W_final,0.0013302159706392472,0.0015701884859924751,0.0013172051326385042,0.0024345357638980844,0.002447890798603433,0.0018475203275220703,0.0014792351235439153
