clase,archivo,origen,F_1,F_2,F_3,F_4,F_5,F_6,F_7
N,frecuencia_bin_000,filas_W_final,0.06849900913587847,0.0703694503202245,0.19194130075500743,0.09814967395849412,0.04480686795643139,0.29564510489709445,0.06466137085363226
N,frecuencia_bin_001,filas_W_final,0.3079447161679057,0.11602192753645134,0.3558996430038312,0.254661199176171,0.2107838254212878,0.4362794158566164,0.3832365905813109
N,frecuencia_bin_002,filas_W_final,0.6194159547776038,0.321179933541012,0.5877111723584882,0.5242000584645333,0.511325520841094,0.6015436156634753,0.6438902907068238
N,frecuencia_bin_003,filas_W_final,0.6292753526546554,0.5708406725706251,0.5933489910048427,0.5948137856682191,0.643403189140771,0.516917355829609,0.5924106675749552
N,frecuencia_bin_004,filas_W_final,0.32260238441347405,0.5887191209079937,0.3469645539217307,0.39539206428476764,0.49441816839853675,0.27519260589659184,0.2739430045004283
N,frecuencia_bin_005,filas_W_final,0.06904805773529021,0.4267263727622106,0.10656289612896289,0.12440322421019748,0.15809699752061748,0.08104098603909646,0.05754262400082095
N,frecuencia_bin_006,filas_W_final,0.040314682588104465,0.1119939461412382,0.0417373711079338,0.14414872922682065,0.04893556043210612,0.0466722731608298,0.029027235714727016
N,frecuencia_bin_007,filas_W_final,0.06469785596594291,0.06851352332019685,0.04671277387424343,0.21866995885122073,0.04944833970562952,0.061000620370618555,0.04067627933952145
N,frecuencia_bin_008,filas_W_final,0.06177253575193365,0.061977077765730144,0.04104256333337185,0.19811861454311566,0.04724996711992092,0.05284866107232693,0.037646628724575526
N,frecuencia_bin_009,filas_W_final,0.034217273563237144,0.03626178411630129,0.022276648166218604,0.11252638098930162,0.027798643605293296,0.029203825573428994,0.01920673266208672
N,frecuencia_bin_010,filas_W_final,0.0110075101068598,0.027185207712618672,0.011996561763131476,0.034764076741022616,0.017787254281517517,0.012878774574463433,0.008861482966487646
N,frecuencia_bin_011,filas_W_final,0.011748591581937582,0.013732413705406222,0.013969123191124347,0.022007534144165727,0.010550787648437383,0.014819037879953178,0.008597438375981639
N,frecuencia_bin_012,filas_W_final,0.015773077326778948,0.010328006728529945,0.016405087634394463,0.026465561258524766,0.008954086927820421,0.01744574031173099,0.011723938195339356
N,frecuencia_bin_013,filas_W_final,0.013288876434790223,0.009213225258451446,0.013578718478445856,0.024722148739371383,0.0077326650213230584,0.015579185501710332,0.010263805345788208
N,frecuencia_bin_014,filas_W_final,0.008197494644710018,0.00683099562703525,0.008527744453474779,0.016973832864524314,0.005607112167560257,0.00983959372469726,0.005865924485192767
N,frecuencia_bin_015,filas_W_final,0.006661676294382305,0.007924583613618495,0.006607716074215716,0.011363024547448667,0.006595906394118879,0.005892967821291803,0.005125290272392699
N,frecuencia_bin_016,filas_W_final,0.006377518566891029,0.0062419818456555635,0.006101023008410265,0.01406798622016935,0.005162677754322898,0.006496594208213451,0.004538256936463617
N,frecuencia_bin_017,filas_W_final,0.008435838905051134,0.005393628111541777,0.006982106410920912,0.01549738384119101,0.005459798152125432,0.007189657356609218,0.006562488776186327
N,frecuencia_bin_018,filas_W_final,0.007432121361843382,0.004680518555810813,0.006181157864672062,0.013828240516923914,0.00433096833723647,0.006343521393528861,0.006295193821104513
N,frecuencia_bin_019,filas_W_final,0.004567869144583669,0.003618697140712551,0.004287173500950731,0.0101512431690794,0.0031233026258132178,0.004528254840398178,0.003474473410421662
N,frecuencia_bin_020,filas_W_final,0.004443660269040212,0.002939071407267227,0.0039767151725476875,0.006758828468432923,0.003165020303241523,0.0035260771074865334,0.004124821172442779
N,frecuencia_bin_021,filas_W_final,0.002952153908463536,0.0032162505108110557,0.003161390078911674,0.0073384349779345714,0.0023872229876009594,0.0037554792634067738,0.0023605616410416713
