indice_interno,clase,etiqueta_binaria,archivo,ruta,duracion_s,rellenado_menor_2s,tramas_pcg,segundos_extraccion
0,N,normal,New_N_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_001.wav,2.104625,False,1,0.030408799997530878
1,N,normal,New_N_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_002.wav,2.1195,False,1,0.03693790000397712
2,N,normal,New_N_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_003.wav,2.116625,False,1,0.03192700000363402
3,N,normal,New_N_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_004.wav,2.087,False,1,0.02941449999343604
4,N,normal,New_N_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_005.wav,2.120375,False,1,0.039705000002868474
5,N,normal,New_N_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_006.wav,2.090625,False,1,0.03486829999019392
6,N,normal,New_N_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_007.wav,2.101875,False,1,0.03499109999393113
7,N,normal,New_N_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_008.wav,2.10925,False,1,0.036307300004409626
8,N,normal,New_N_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_009.wav,2.1005,False,1,0.03674069998669438
9,N,normal,New_N_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_010.wav,2.093,False,1,0.02937130001373589
10,N,normal,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_011.wav,2.1105,False,1,0.031121899985009804
11,N,normal,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_012.wav,2.095625,False,1,0.03018780000275001
12,N,normal,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_013.wav,2.11525,False,1,0.027695099997799844
13,N,normal,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_014.wav,2.093,False,1,0.026889000000664964
14,N,normal,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_015.wav,2.093,False,1,0.04088790001696907
15,N,normal,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_016.wav,2.08575,False,1,0.0360565000155475
16,N,normal,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_017.wav,2.063625,False,1,0.029544000019086525
17,N,normal,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_018.wav,2.100625,False,1,0.03825030001462437
