indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_-5db,N,New_N_001.wav,20-4,DeepONMF_H2,2,nndsvd,0.4072560253033114,4x212,0.02691789995878935,20,0.31709275381650337,0.31171381460585446,0.023301800014451146,4,0.39986782061179366,0.3066888293255781,0.0027761999517679214
1,SNR_-5db,N,New_N_002.wav,20-4,DeepONMF_H2,2,nndsvd,0.40319481134079393,4x212,0.022564199985936284,20,0.3127110963461142,0.318797249373844,0.0186771999578923,4,0.3876921370731535,0.3378975292242051,0.0029815000016242266
2,SNR_-5db,N,New_N_003.wav,20-4,DeepONMF_H2,2,nndsvd,0.40137478139785343,4x212,0.024520799983292818,20,0.3091027728268952,0.328423651961659,0.02106549998279661,4,0.3910750517194169,0.32607768162203926,0.002681200043298304
3,SNR_-5db,N,New_N_004.wav,20-4,DeepONMF_H2,2,nndsvd,0.40957920225082617,4x212,0.025022400077432394,20,0.31849966732940865,0.3248340813776614,0.021088900044560432,4,0.3847931651417669,0.3457404111148656,0.0027466999599710107
4,SNR_-5db,N,New_N_005.wav,20-4,DeepONMF_H2,2,nndsvd,0.4024356970646039,4x212,0.025470799999311566,20,0.3119992405531724,0.3280329073013408,0.021944999927654862,4,0.3921238043133187,0.32239509916681786,0.0027123000472784042
5,SNR_-5db,N,New_N_006.wav,20-4,DeepONMF_H2,2,nndsvd,0.40102253725174847,4x212,0.024979500100016594,20,0.31080471910047963,0.32269456896239407,0.02086409996263683,4,0.3852879389009665,0.36064503296561456,0.003083999967202544
6,SNR_-5db,N,New_N_007.wav,20-4,DeepONMF_H2,2,nndsvd,0.40658809629704135,4x212,0.02472029998898506,20,0.3159248227796717,0.32038942169984486,0.02122870006132871,4,0.39173559333717783,0.32142303363745117,0.002785800024867058
7,SNR_-5db,N,New_N_008.wav,20-4,DeepONMF_H2,2,nndsvd,0.4030997263440633,4x212,0.02497249993029982,20,0.3130462768556011,0.31363455354178765,0.020760899991728365,4,0.393321267395013,0.3388199507374337,0.0028361999429762363
8,SNR_-5db,N,New_N_009.wav,20-4,DeepONMF_H2,2,nndsvd,0.4020490955785779,4x212,0.025235099950805306,20,0.31344793164582846,0.3292307966381395,0.021729699918068945,4,0.3912060425057434,0.34392671787947454,0.0027083999011665583
9,SNR_-5db,N,New_N_010.wav,20-4,DeepONMF_H2,2,nndsvd,0.39881823306778236,4x212,0.023791899904608727,20,0.3125897726158332,0.3111073015212396,0.020113700069487095,4,0.38870285765024576,0.3563467848573658,0.002635600045323372
10,SNR_-5db,N,New_N_011.wav,20-4,DeepONMF_H2,2,nndsvd,0.40800004288767494,4x212,0.027905099908821285,20,0.31532131627842586,0.3224553501881687,0.023045499925501645,4,0.3840259635226177,0.35024186198328594,0.003759399987757206
11,SNR_-5db,N,New_N_012.wav,20-4,DeepONMF_H2,2,nndsvd,0.406211298415085,4x212,0.02663049998227507,20,0.31654193985740897,0.3176295372274333,0.022829400026239455,4,0.3964678385649435,0.3283143330509228,0.0029836000176146626
12,SNR_-5db,N,New_N_013.wav,20-4,DeepONMF_H2,2,nndsvd,0.40296152103716526,4x212,0.024011400062590837,20,0.3134918990711007,0.315516537427138,0.020572900073602796,4,0.39309546537238016,0.3292294581864416,0.0026922000106424093
13,SNR_-5db,N,New_N_014.wav,20-4,DeepONMF_H2,2,nndsvd,0.4022906801253553,4x212,0.024622600059956312,20,0.314115300135321,0.32108042642560247,0.020667500095441937,4,0.4010098229489611,0.3720103228339318,0.003173199947923422
14,SNR_-5db,N,New_N_015.wav,20-4,DeepONMF_H2,2,nndsvd,0.4022919769224109,4x212,0.023447500076144934,20,0.3168287255466851,0.3196000671865792,0.020084999967366457,4,0.3817672985379029,0.33238445336822614,0.0027037999825552106
15,SNR_-5db,N,New_N_016.wav,20-4,DeepONMF_H2,2,nndsvd,0.4027837778534931,4x212,0.026004399987868965,20,0.31409813564237354,0.3067953932660682,0.021656199940480292,4,0.3947732020377987,0.3408644858344236,0.0035229999339208007
16,SNR_-5db,N,New_N_017.wav,20-4,DeepONMF_H2,2,nndsvd,0.40925915196331236,4x212,0.024806799949146807,20,0.316281680587339,0.3245442241312473,0.02137339999899268,4,0.3958167010590459,0.3427527145366152,0.002762799966149032
17,SNR_-5db,N,New_N_018.wav,20-4,DeepONMF_H2,2,nndsvd,0.40277284004568004,4x212,0.025582199916243553,20,0.31309706829193046,0.3164460383104418,0.020925699966028333,4,0.38458171831940324,0.3671064147137022,0.003771799965761602
18,SNR_-5db,N,New_N_019.wav,20-4,DeepONMF_H2,2,nndsvd,0.40323688179517786,4x212,0.026433599996380508,20,0.31418212370317933,0.32563279373299137,0.022426700103096664,4,0.3921188374090729,0.32106618761473266,0.0032978999661281705
19,SNR_-5db,N,New_N_020.wav,20-4,DeepONMF_H2,2,nndsvd,0.4035862176183692,4x212,0.026761200046166778,20,0.31512405065471516,0.31575014986473343,0.023191999993287027,4,0.39199432495769715,0.3116139717796146,0.0027897999389097095
20,SNR_-5db,N,New_N_021.wav,20-4,DeepONMF_H2,2,nndsvd,0.400220783768929,4x212,0.02384380006697029,20,0.3127692394834156,0.3295766060461689,0.02024729992263019,4,0.37897658277946417,0.36233804591432506,0.002671399968676269
21,SNR_-5db,N,New_N_022.wav,20-4,DeepONMF_H2,2,nndsvd,0.4048152605387331,4x212,0.02777000004425645,20,0.313661488994151,0.32200570617435653,0.024324099998921156,4,0.40013943494940907,0.29997848821460704,0.0026901999954134226
22,SNR_-5db,N,New_N_023.wav,20-4,DeepONMF_H2,2,nndsvd,0.4007335390266662,4x212,0.026978200068697333,20,0.3134109197664608,0.3205036595965934,0.02295890008099377,4,0.38266102879041347,0.33777449090288775,0.0030853000935167074
23,SNR_-5db,N,New_N_024.wav,20-4,DeepONMF_H2,2,nndsvd,0.40459198391980994,4x212,0.02380209998227656,20,0.31604993267943066,0.31014431271423976,0.020328299957327545,4,0.38879187920254277,0.35198024353252116,0.002772600040771067
24,SNR_-5db,N,New_N_025.wav,20-4,DeepONMF_H2,2,nndsvd,0.40396119989701323,4x212,0.024005300016142428,20,0.31524399304409195,0.3197477425578747,0.02043409994803369,4,0.3955128795999556,0.3492685636290489,0.0027269000420346856
25,SNR_-5db,N,New_N_026.wav,20-4,DeepONMF_H2,2,nndsvd,0.4016915162508523,4x212,0.026207100017927587,20,0.3128262260189737,0.3174025595456542,0.022686999989673495,4,0.3894483434969477,0.3475540540307071,0.0027398000238463283
26,SNR_-5db,N,New_N_027.wav,20-4,DeepONMF_H2,2,nndsvd,0.4062449688762727,4x212,0.027761099976487458,20,0.31466393234988976,0.3189347337095784,0.023406099993735552,4,0.3925870062652067,0.3681183505686212,0.0035465999972075224
27,SNR_-5db,N,New_N_028.wav,20-4,DeepONMF_H2,2,nndsvd,0.4028320032336006,4x212,0.027256499975919724,20,0.313991797756358,0.30823531823625827,0.023434899980202317,4,0.3885236366684181,0.3220188868886643,0.003041899995878339
28,SNR_-5db,N,New_N_029.wav,20-4,DeepONMF_H2,2,nndsvd,0.4080189995282974,4x212,0.02732059999834746,20,0.3169263322630267,0.31730423655780815,0.023439800017513335,4,0.40241568129391314,0.30889445707325713,0.0031282000709325075
