clase,archivo,tSNE_1,tSNE_2
N,New_N_001.wav,24.826353,-4.3832765
N,New_N_002.wav,27.012608,0.32468048
N,New_N_003.wav,29.071587,4.9860787
N,New_N_004.wav,28.807688,4.641558
N,New_N_005.wav,24.250658,-1.6046543
N,New_N_006.wav,20.751753,-1.1388384
N,New_N_007.wav,22.13666,-2.290523
N,New_N_008.wav,21.822166,-4.043815
N,New_N_009.wav,26.375393,-1.9603987
N,New_N_010.wav,25.441948,-2.938518
N,New_N_011.wav,25.753086,-1.7732697
N,New_N_012.wav,24.588865,-0.80358243
N,New_N_013.wav,26.529697,-3.497383
N,New_N_014.wav,23.444244,-0.34766486
N,New_N_015.wav,23.870232,-0.06805471
N,New_N_016.wav,26.602526,-0.37625295
N,New_N_017.wav,22.58229,1.172364
N,New_N_018.wav,24.357025,0.15225431
N,New_N_019.wav,26.136057,-0.13702084
N,New_N_020.wav,22.49324,-4.388138
N,New_N_021.wav,24.023554,-2.0317059
N,New_N_022.wav,21.184494,-0.36677125
N,New_N_023.wav,22.283604,-2.7570324
N,New_N_024.wav,23.124357,0.60108626
N,New_N_025.wav,25.522528,-2.627047
N,New_N_026.wav,24.32241,0.23983501
N,New_N_027.wav,20.712736,-1.7403991
N,New_N_028.wav,26.638134,-0.9554416
N,New_N_029.wav,25.188868,-0.5514809
N,New_N_030.wav,21.278141,-1.4153283
N,New_N_031.wav,23.153612,-2.6691906
N,New_N_032.wav,21.36388,-3.3349342
N,New_N_033.wav,26.312231,-2.260627
N,New_N_034.wav,26.419025,-2.4502144
N,New_N_035.wav,22.075935,-1.6091628
N,New_N_036.wav,23.355713,-3.226016
N,New_N_037.wav,-8.703055,11.690104
N,New_N_038.wav,-8.672941,11.713649
N,New_N_039.wav,-8.620125,11.7407875
N,New_N_040.wav,-8.607705,11.757128
N,New_N_041.wav,21.085632,6.197333
N,New_N_042.wav,18.651266,6.8303175
N,New_N_043.wav,20.411709,7.5536323
N,New_N_044.wav,20.509499,7.277583
N,New_N_045.wav,22.778563,6.232063
N,New_N_046.wav,21.97009,7.37613
N,New_N_047.wav,22.60723,5.8601007
N,New_N_048.wav,22.692415,5.920779
N,New_N_049.wav,17.840393,4.1581197
N,New_N_050.wav,19.707195,5.091664
N,New_N_051.wav,18.74384,4.9230075
N,New_N_052.wav,16.451536,6.931386
N,New_N_053.wav,19.605368,6.0701056
N,New_N_054.wav,17.986923,6.7942467
N,New_N_055.wav,17.514875,5.127723
N,New_N_056.wav,17.834896,5.251781
N,New_N_057.wav,20.807762,8.621148
N,New_N_058.wav,19.949171,7.446825
N,New_N_059.wav,19.743338,4.71919
N,New_N_060.wav,18.61063,2.6297934
N,New_N_061.wav,18.1444,7.1045613
N,New_N_062.wav,21.369486,4.2744446
N,New_N_063.wav,23.433249,2.4547935
N,New_N_064.wav,19.616386,4.583394
N,New_N_065.wav,22.061213,5.874307
N,New_N_066.wav,19.061903,7.6537
N,New_N_067.wav,20.509727,6.7810345
N,New_N_068.wav,19.400686,7.869751
N,New_N_069.wav,29.224663,8.797767
