indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
0,SNR_0db,NMF,20-4,2,0.0,0.3214925554992738,4x212,126x4,0.027561899973079562
1,SNR_0db,NMF,20-4,2,0.0,0.31737905602561045,4x212,126x4,0.024880400043912232
2,SNR_0db,NMF,20-4,2,0.0,0.3228351952045255,4x212,126x4,0.02622620004694909
3,SNR_0db,NMF,20-4,2,0.0,0.3237049996568023,4x212,126x4,0.02271159994415939
4,SNR_0db,NMF,20-4,2,0.0,0.31925673801201465,4x212,126x4,0.025669299997389317
5,SNR_0db,NMF,20-4,2,0.0,0.324379891325736,4x212,126x4,0.022478300030343235
6,SNR_0db,NMF,20-4,2,0.0,0.3268520361599246,4x212,126x4,0.025008699973113835
7,SNR_0db,NMF,20-4,2,0.0,0.32221003028178424,4x212,126x4,0.02496059995610267
8,SNR_0db,NMF,20-4,2,0.0,0.32870195730450114,4x212,126x4,0.026569299981929362
9,SNR_0db,NMF,20-4,2,0.0,0.32651534247385544,4x212,126x4,0.024786499910987914
10,SNR_0db,NMF,20-4,2,0.0,0.3249817480319737,4x212,126x4,0.02395609999075532
11,SNR_0db,NMF,20-4,2,0.0,0.3240947214778431,4x212,126x4,0.022113900049589574
12,SNR_0db,NMF,20-4,2,0.0,0.3236827544681489,4x212,126x4,0.023268199991434813
13,SNR_0db,NMF,20-4,2,0.0,0.3203513848634234,4x212,126x4,0.024858899996615946
14,SNR_0db,NMF,20-4,2,0.0,0.32939376175249624,4x212,126x4,0.024127200013026595
15,SNR_0db,NMF,20-4,2,0.0,0.32436108793488033,4x212,126x4,0.026535100070759654
16,SNR_0db,NMF,20-4,2,0.0,0.3301493371204266,4x212,126x4,0.0243016000604257
17,SNR_0db,NMF,20-4,2,0.0,0.3259085322407318,4x212,126x4,0.02628830005414784
18,SNR_0db,NMF,20-4,2,0.0,0.3241859947161902,4x212,126x4,0.02405339991673827
19,SNR_0db,NMF,20-4,2,0.0,0.3215785786213214,4x212,126x4,0.024233600008301437
20,SNR_0db,NMF,20-4,2,0.0,0.3191395453899432,4x212,126x4,0.023510499973781407
21,SNR_0db,NMF,20-4,2,0.0,0.3238021901698759,4x212,126x4,0.02694160002283752
22,SNR_0db,NMF,20-4,2,0.0,0.31928866792477417,4x212,126x4,0.024325900012627244
23,SNR_0db,NMF,20-4,2,0.0,0.32427056519198405,4x212,126x4,0.025878099957481027
24,SNR_0db,NMF,20-4,2,0.0,0.32650089756656975,4x212,126x4,0.02688489994034171
25,SNR_0db,NMF,20-4,2,0.0,0.3220626623549644,4x212,126x4,0.028274299926124513
26,SNR_0db,NMF,20-4,2,0.0,0.32110144529281165,4x212,126x4,0.029255200061015785
27,SNR_0db,NMF,20-4,2,0.0,0.3206762648383734,4x212,126x4,0.029096600017510355
28,SNR_0db,NMF,20-4,2,0.0,0.3298175943522154,4x212,126x4,0.027051500044763088
29,SNR_0db,NMF,20-4,2,0.0,0.31912040825655086,4x212,126x4,0.027414500014856458
30,SNR_0db,NMF,20-4,2,0.0,0.3241080381111014,4x212,126x4,0.02674559992738068
31,SNR_0db,NMF,20-4,2,0.0,0.32090487321996186,4x212,126x4,0.028116500005126
32,SNR_0db,NMF,20-4,2,0.0,0.323981632661821,4x212,126x4,0.027551500010304153
33,SNR_0db,NMF,20-4,2,0.0,0.32585585477599915,4x212,126x4,0.02569880010560155
34,SNR_0db,NMF,20-4,2,0.0,0.323204911010875,4x212,126x4,0.02788850001525134
35,SNR_0db,NMF,20-4,2,0.0,0.32069184037322945,4x212,126x4,0.025073900003917515
36,SNR_0db,NMF,20-4,2,0.0,0.23617818425450535,4x212,126x4,0.02484219998586923
37,SNR_0db,NMF,20-4,2,0.0,0.32108464939035075,4x212,126x4,0.02505100006237626
38,SNR_0db,NMF,20-4,2,0.0,0.32949350167362246,4x212,126x4,0.02505110006313771
39,SNR_0db,NMF,20-4,2,0.0,0.32384285832006715,4x212,126x4,0.02534109994303435
40,SNR_0db,NMF,20-4,2,0.0,0.3176602005242728,4x212,126x4,0.02329679997637868
41,SNR_0db,NMF,20-4,2,0.0,0.3262946882400557,4x212,126x4,0.0239591000135988
42,SNR_0db,NMF,20-4,2,0.0,0.3142216370871373,4x212,126x4,0.024166200077161193
43,SNR_0db,NMF,20-4,2,0.0,0.32072373671424526,4x212,126x4,0.023303500027395785
44,SNR_0db,NMF,20-4,2,0.0,0.31660979315721516,4x212,126x4,0.024792499956674874
45,SNR_0db,NMF,20-4,2,0.0,0.31332253654661774,4x212,126x4,0.023140399949625134
46,SNR_0db,NMF,20-4,2,0.0,0.3152813204895213,4x212,126x4,0.02507760003209114
