indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,sin_regularizacion,error_final,forma_h,forma_w,segundos
0,SNR_-5db,ONMF,7,1,0.05,False,0.3766501976506422,7x212,126x7,0.02695869980379939
1,SNR_-5db,ONMF,7,1,0.05,False,0.37122350276739824,7x212,126x7,0.026035600109025836
2,SNR_-5db,ONMF,7,1,0.05,False,0.36981059937436184,7x212,126x7,0.026550800073891878
3,SNR_-5db,ONMF,7,1,0.05,False,0.3770749686237802,7x212,126x7,0.026926799910143018
4,SNR_-5db,ONMF,7,1,0.05,False,0.3719663352147314,7x212,126x7,0.02547780005261302
5,SNR_-5db,ONMF,7,1,0.05,False,0.3698082629412979,7x212,126x7,0.026015799958258867
6,SNR_-5db,ONMF,7,1,0.05,False,0.37518682301255035,7x212,126x7,0.027929000090807676
7,SNR_-5db,ONMF,7,1,0.05,False,0.37298121337705836,7x212,126x7,0.026448599994182587
8,SNR_-5db,ONMF,7,1,0.05,False,0.3736800917585667,7x212,126x7,0.02959519997239113
9,SNR_-5db,ONMF,7,1,0.05,False,0.3708010881187557,7x212,126x7,0.025802599964663386
10,SNR_-5db,ONMF,7,1,0.05,False,0.3751615769451456,7x212,126x7,0.026138799963518977
11,SNR_-5db,ONMF,7,1,0.05,False,0.37695236262917003,7x212,126x7,0.030406099976971745
12,SNR_-5db,ONMF,7,1,0.05,False,0.3726307497488834,7x212,126x7,0.028041200013831258
13,SNR_-5db,ONMF,7,1,0.05,False,0.3743285988355578,7x212,126x7,0.030235700076445937
14,SNR_-5db,ONMF,7,1,0.05,False,0.3741418805044669,7x212,126x7,0.03902659984305501
15,SNR_-5db,ONMF,7,1,0.05,False,0.37496485348556363,7x212,126x7,0.03177210013382137
16,SNR_-5db,ONMF,7,1,0.05,False,0.3783929138181195,7x212,126x7,0.028483100002631545
17,SNR_-5db,ONMF,7,1,0.05,False,0.3712446807101167,7x212,126x7,0.028148700017482042
18,SNR_-5db,ONMF,7,1,0.05,False,0.3746361100594567,7x212,126x7,0.029122200096026063
19,SNR_-5db,ONMF,7,1,0.05,False,0.3744635044814256,7x212,126x7,0.026506199967116117
20,SNR_-5db,ONMF,7,1,0.05,False,0.37226664980019675,7x212,126x7,0.02507350011728704
