indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_-8db,N,New_N_001.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45662432905758854,6x212,0.025301599991507828,8,0.3896556478385119,0.36813509412746875,0.014025900047272444,7,0.1097515812069173,0.38563990943656395,0.0036461000563576818,7,0.05597474854281153,0.3762725401399315,0.0033967000199481845,6,0.11123436361941776,0.3806409938769989,0.0031534999143332243
1,SNR_-8db,N,New_N_002.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4566250034256471,6x212,0.025997200049459934,8,0.39022629927545954,0.33950849915734466,0.014273899956606328,7,0.10641489708682551,0.35084161169673955,0.0035537000512704253,7,0.05581611580760367,0.34311674217913857,0.0033584999619051814,6,0.11148896312453767,0.3524030924221616,0.0036419000243768096
2,SNR_-8db,N,New_N_003.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4566456744134638,6x212,0.02801849995739758,8,0.3906953733400925,0.3592852142779913,0.016363800037652254,7,0.10951008838620098,0.3793161779015506,0.003796299919486046,7,0.0559297843311311,0.37319951901150716,0.003527199965901673,6,0.11414771311765842,0.3927500614821341,0.0031786999898031354
3,SNR_-8db,N,New_N_004.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.456055585226977,6x212,0.02831929991953075,8,0.3902169696528325,0.3574677318856386,0.015692800050601363,7,0.10649630577089512,0.36907284791740075,0.0035526000428944826,7,0.055831522648944316,0.3632633541154745,0.004732300061732531,6,0.10886446398454352,0.38039983327680554,0.0033033000072464347
4,SNR_-8db,N,New_N_005.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4552949205251091,6x212,0.02462879999075085,8,0.38972906065041113,0.367198972819902,0.014746100059710443,7,0.10324922502650577,0.3744507239971962,0.0031934999860823154,7,0.05592726341045963,0.3643002974029229,0.0030364999547600746,6,0.10574663877825209,0.37862179547662667,0.002736199996434152
5,SNR_-8db,N,New_N_006.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4563060770374726,6x212,0.023675800068303943,8,0.38911366188879576,0.3527027203809731,0.013566400040872395,7,0.10904204304732461,0.3579910536705801,0.003065899945795536,7,0.05584452090506666,0.3521260800165951,0.003385899937711656,6,0.11011288631593535,0.36159972276646296,0.002819499932229519
6,SNR_-8db,N,New_N_007.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45858601823603823,6x212,0.023066499968990684,8,0.3926991291668771,0.3603456190106299,0.013216500054113567,7,0.10567405675309065,0.3702978808093035,0.0031127999536693096,7,0.055872607593617715,0.3637212948738532,0.002984300022944808,6,0.11025160646710618,0.38192152811041963,0.0026857999619096518
7,SNR_-8db,N,New_N_008.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45660102070130065,6x212,0.02491500007454306,8,0.3913033761131195,0.3433405920210105,0.013723500072956085,7,0.10675136863337738,0.3476829461562587,0.003197500016540289,7,0.055814693887863,0.34231406553953725,0.004168400075286627,6,0.11035439639627466,0.3648258706223959,0.0028692000778391957
8,SNR_-8db,N,New_N_009.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4559001312822238,6x212,0.021948099951259792,8,0.3894476727474031,0.3640534629406833,0.012234399910084903,7,0.10410086640865991,0.37383723791152146,0.003217900055460632,7,0.055854942144934104,0.36535587591545027,0.003021900076419115,6,0.10617026571752584,0.3704253659618796,0.0026988000608980656
9,SNR_-8db,N,New_N_010.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4572661821027057,6x212,0.02313639991916716,8,0.39150092295111105,0.3670933645066059,0.013719899929128587,7,0.10677523506196113,0.3769653145072889,0.0029441999504342675,7,0.05584831246254846,0.3701031558392218,0.002903599990531802,6,0.10694104277785192,0.37496097033158154,0.002628499991260469
10,SNR_-8db,N,New_N_011.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45773975464585215,6x212,0.023583199945278466,8,0.3921924925309567,0.3680129290180555,0.012874800013378263,7,0.108355247287778,0.37308284038460626,0.003558899974450469,7,0.055787415884983815,0.3659148594071238,0.0033638000022619963,6,0.10724618418226321,0.3775114600364094,0.002776899957098067
11,SNR_-8db,N,New_N_012.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4539743207960678,6x212,0.02313660003710538,8,0.3872013820376569,0.37365373309560745,0.013307100045494735,7,0.10523169262187906,0.3909946025128401,0.003001699922606349,7,0.05588766880409436,0.383624998652764,0.002921600011177361,6,0.10569264664703512,0.38546974637898884,0.002659799996763468
12,SNR_-8db,N,New_N_013.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4525759562309168,6x212,0.024884599959477782,8,0.38632337083193924,0.3533853911605295,0.014079899992793798,7,0.10651546153023958,0.36815354012740426,0.0037632000166922808,7,0.0556891815922253,0.36263381265199124,0.003222099971026182,6,0.11050539297731468,0.37922765772441597,0.0029678000137209892
13,SNR_-8db,N,New_N_014.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4565927960591889,6x212,0.022014199988916516,8,0.39106652899773436,0.3643993671445405,0.012028099969029427,7,0.10642364434119163,0.3716990983973112,0.003407799988053739,7,0.05587445840863497,0.3634601367410467,0.002996700000949204,6,0.10585889266409487,0.3718700309367211,0.0026934000197798014
14,SNR_-8db,N,New_N_015.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.46051912367761216,6x212,0.023307399940676987,8,0.39503310409770354,0.3576735878973921,0.01323049992788583,7,0.10619900471224228,0.36570830938963095,0.0034145000390708447,7,0.05586208927183329,0.35859933223310464,0.002839999971911311,6,0.10464257380857132,0.37163190104500926,0.0028231999604031444
15,SNR_-8db,N,New_N_016.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45942094725913496,6x212,0.02378249994944781,8,0.393119947782382,0.35865506612241066,0.013216299936175346,7,0.10727563755672005,0.366227935787956,0.003922100062482059,7,0.05574944841302941,0.36014416195231985,0.0029872000450268388,6,0.10478041568358758,0.36914265398713325,0.0026563999708741903
16,SNR_-8db,N,New_N_017.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4579259461339858,6x212,0.024485699948854744,8,0.3918265019759478,0.36853928881525416,0.013941599987447262,7,0.10986094514973425,0.37552739206494323,0.0036149000516161323,7,0.05588380143710915,0.3684427559723519,0.0030679000774398446,6,0.11035430789557761,0.36852854270095226,0.0027845000149682164
17,SNR_-8db,N,New_N_018.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45813567987672843,6x212,0.02378539997152984,8,0.3918959173642348,0.3671985897985441,0.01345139998011291,7,0.1053678656245015,0.37711670209044895,0.003544699982739985,7,0.055852272541276705,0.37067782775281516,0.003189499955624342,6,0.10900703462439039,0.3771154614814997,0.0028063999488949776
18,SNR_-8db,N,New_N_019.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4531074744696544,6x212,0.02216660010162741,8,0.38635529494307763,0.36307051970546605,0.012479499913752079,7,0.10468279513191925,0.3767016830844543,0.0031271999469026923,7,0.05587543637301886,0.37052995103974784,0.0029779999749734998,6,0.10586142961238641,0.3826239437481443,0.002696500043384731
19,SNR_-8db,N,New_N_020.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4582009642534766,6x212,0.026325699989683926,8,0.3920386210785351,0.35973303295872994,0.013253599987365305,7,0.10676282996965611,0.3705294717586463,0.0035782000049948692,7,0.05575288170790738,0.36337638762148755,0.004238700028508902,6,0.10949779729285782,0.38379842359097843,0.0043317999225109816
20,SNR_-8db,N,New_N_021.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4557613518725533,6x212,0.022689000004902482,8,0.3898279654406678,0.36196818344342774,0.01307069999165833,7,0.10595265419222093,0.3628950399121937,0.0031611999729648232,7,0.05588045154088936,0.35606495432069823,0.002907700021751225,6,0.102801725159654,0.3634707041395465,0.0026177000254392624
21,SNR_-8db,N,New_N_022.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4571868078911794,6x212,0.023152399924583733,8,0.39013558093996503,0.3530227266055884,0.013414599932730198,7,0.10996778955383774,0.3701166825183673,0.003086299984715879,7,0.055882262737210864,0.36305088674216923,0.0028873999835923314,6,0.10656837314308563,0.3702242456159392,0.002642099978402257
22,SNR_-8db,N,New_N_023.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45676799589765243,6x212,0.02261690003797412,8,0.38914947543343315,0.3642726522386014,0.012668599956668913,7,0.10765463865910405,0.36593392254029206,0.002949099987745285,7,0.055815869849871115,0.3602107395642978,0.0032506000716239214,6,0.11103155692613022,0.3696658400776228,0.002836399944499135
23,SNR_-8db,N,New_N_024.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45978072465754904,6x212,0.02206099999602884,8,0.39382176350555226,0.37522831575746984,0.012210600078105927,7,0.10499897025719494,0.37915291107648613,0.0030867999885231256,7,0.05584697498605718,0.37269045446214066,0.002976299962028861,6,0.10722599837711566,0.3835164066580364,0.0026805999223142862
24,SNR_-8db,N,New_N_025.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4571874793715468,6x212,0.023672900046221912,8,0.3915190287743133,0.36216209297979585,0.013755599968135357,7,0.1085598372153086,0.3728716206367964,0.0030247000977396965,7,0.05586408876055363,0.3673640141114941,0.002976900083012879,6,0.10592407904064026,0.3811147841062203,0.0029202000005170703
25,SNR_-8db,N,New_N_026.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4576343121547229,6x212,0.022706800024025142,8,0.39140534457096676,0.35385781927585963,0.012498600059188902,7,0.10415913672690988,0.348536065624178,0.0035924999974668026,7,0.05584600283151851,0.34261679568514625,0.00308190006762743,6,0.11130037627981108,0.3533936984948969,0.0027475999668240547
26,SNR_-8db,N,New_N_027.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45082464188745913,6x212,0.022109700017608702,8,0.38524629599436677,0.37283657759658706,0.012594600091688335,7,0.10119205846282271,0.38215560671687615,0.002986899926327169,7,0.05574425186185185,0.37598610921068254,0.0028638000367209315,6,0.10414400573721669,0.38087749238662205,0.002610999974422157
27,SNR_-8db,N,New_N_028.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.45859713327578816,6x212,0.022801200044341385,8,0.39378510190585514,0.3553858648415909,0.01264099997933954,7,0.109272565711489,0.37023542781669516,0.0034423000179231167,7,0.055713836412960946,0.36498442953349913,0.0028291000053286552,6,0.10749569912985432,0.3703504925449324,0.003072699997574091
