clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,46.598606,-9.499972
AS,New_AS_002.wav,45.80775,-9.003291
AS,New_AS_003.wav,46.399006,-9.264059
AS,New_AS_004.wav,46.02254,-10.107594
AS,New_AS_005.wav,45.694614,-10.288615
AS,New_AS_006.wav,45.651333,-9.881851
AS,New_AS_007.wav,46.42891,-9.823476
AS,New_AS_008.wav,46.226414,-9.140141
AS,New_AS_009.wav,45.509678,-10.062221
AS,New_AS_010.wav,46.436794,-9.982835
AS,New_AS_011.wav,45.71154,-9.006253
AS,New_AS_012.wav,46.04104,-9.789872
AS,New_AS_013.wav,45.611786,-9.531152
AS,New_AS_014.wav,45.36357,-9.835075
AS,New_AS_015.wav,46.255978,-10.279234
AS,New_AS_016.wav,45.9394,-10.161431
AS,New_AS_017.wav,45.678844,-9.198947
AS,New_AS_018.wav,45.556698,-9.51778
AS,New_AS_019.wav,46.568745,-9.7811
AS,New_AS_020.wav,45.32076,-9.879121
AS,New_AS_021.wav,45.752323,-8.977089
AS,New_AS_022.wav,46.506042,-9.427667
AS,New_AS_023.wav,46.20094,-9.043991
AS,New_AS_024.wav,46.02503,-9.5444975
AS,New_AS_025.wav,16.433165,-19.370417
AS,New_AS_026.wav,16.999977,-22.640541
AS,New_AS_027.wav,15.568529,-22.973495
AS,New_AS_028.wav,15.157408,-21.505863
AS,New_AS_029.wav,18.124086,-19.679731
AS,New_AS_030.wav,14.4894285,-19.922173
AS,New_AS_031.wav,17.71365,-20.54434
AS,New_AS_032.wav,14.654214,-19.349903
AS,New_AS_033.wav,18.609737,-18.42916
AS,New_AS_034.wav,18.069763,-18.521
AS,New_AS_035.wav,16.002567,-25.321608
AS,New_AS_036.wav,16.547487,-18.95342
AS,New_AS_037.wav,16.903599,-21.354767
AS,New_AS_038.wav,17.770168,-19.29535
AS,New_AS_039.wav,14.785667,-21.652733
AS,New_AS_040.wav,14.646317,-21.798487
AS,New_AS_041.wav,16.749403,-24.103304
AS,New_AS_042.wav,15.365882,-19.167448
AS,New_AS_043.wav,17.433645,-18.134619
AS,New_AS_044.wav,14.807798,-21.38348
AS,New_AS_045.wav,17.978203,-22.667612
AS,New_AS_046.wav,16.300982,-18.635767
