clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,-11.367103,-12.957031
AS,New_AS_002.wav,-0.6916547,-17.375263
AS,New_AS_003.wav,-9.231247,-14.126606
AS,New_AS_004.wav,-5.660559,-15.307331
AS,New_AS_005.wav,-9.589979,-15.727755
AS,New_AS_006.wav,-6.3664374,-14.96376
AS,New_AS_007.wav,-13.228697,-13.331558
AS,New_AS_008.wav,-0.64662576,-18.271738
AS,New_AS_009.wav,-6.0445104,-15.082136
AS,New_AS_010.wav,-11.723012,-14.178556
AS,New_AS_011.wav,-1.4368348,-17.45621
AS,New_AS_012.wav,-0.90693575,-17.475176
AS,New_AS_013.wav,-9.666963,-15.985494
AS,New_AS_014.wav,1.5500432,-18.34079
AS,New_AS_015.wav,-14.927367,-12.807524
AS,New_AS_016.wav,0.8369946,-18.340212
AS,New_AS_017.wav,-3.4901555,-16.349009
AS,New_AS_018.wav,-3.70138,-15.995046
AS,New_AS_019.wav,-10.892843,-13.459323
AS,New_AS_020.wav,-3.9462569,-17.57788
AS,New_AS_021.wav,-11.812095,-13.476678
AS,New_AS_022.wav,-5.3488383,-15.326167
AS,New_AS_023.wav,-13.476101,-12.756509
AS,New_AS_024.wav,-4.7156157,-16.105759
AS,New_AS_025.wav,-9.286633,-15.439383
AS,New_AS_026.wav,-2.4610693,-18.616716
AS,New_AS_027.wav,-5.4406486,-17.891792
AS,New_AS_028.wav,-12.350619,-13.948116
AS,New_AS_029.wav,-12.067935,-14.961738
AS,New_AS_030.wav,-8.055253,-16.127855
AS,New_AS_031.wav,-11.181852,-14.60884
AS,New_AS_032.wav,-2.0917342,-18.348333
AS,New_AS_033.wav,-14.002923,-12.956282
AS,New_AS_034.wav,-4.3242707,-16.371264
AS,New_AS_035.wav,-9.10725,-16.199562
AS,New_AS_036.wav,-12.629993,-14.349103
AS,New_AS_037.wav,-1.8361675,-18.62824
AS,New_AS_038.wav,-9.133985,-14.78781
AS,New_AS_039.wav,-7.4753885,-16.913712
AS,New_AS_040.wav,-7.192453,-16.759924
AS,New_AS_041.wav,-3.477776,-17.17552
AS,New_AS_042.wav,-13.699979,-13.970476
AS,New_AS_043.wav,-6.520813,-17.699547
AS,New_AS_044.wav,-9.956674,-15.14122
AS,New_AS_045.wav,0.6751962,-18.540226
AS,New_AS_046.wav,-14.414484,-13.506313
AS,New_AS_047.wav,-5.3296657,-17.783697
AS,New_AS_048.wav,-0.69179446,-18.67397
AS,New_AS_049.wav,-15.353117,-7.4656806
AS,New_AS_050.wav,-20.590227,-4.7046075
AS,New_AS_051.wav,-24.67496,0.35645473
AS,New_AS_052.wav,-26.224802,0.43897414
AS,New_AS_053.wav,-21.91447,-3.2068026
AS,New_AS_054.wav,-19.696531,-4.0901937
AS,New_AS_055.wav,-27.668064,1.284213
AS,New_AS_056.wav,-25.731977,-0.21356627
AS,New_AS_057.wav,-21.621912,-1.828606
AS,New_AS_058.wav,-19.742157,-3.89096
AS,New_AS_059.wav,-25.79705,-0.35723436
AS,New_AS_060.wav,-28.595173,1.3807253
AS,New_AS_061.wav,-19.44033,-4.698018
AS,New_AS_062.wav,-15.504421,-6.369344
AS,New_AS_063.wav,-26.311983,-0.17408514
AS,New_AS_064.wav,-26.70887,0.87078714
AS,New_AS_065.wav,-15.384279,-7.6921334
AS,New_AS_066.wav,-25.762032,0.8948602
AS,New_AS_067.wav,-20.94466,-3.195869
AS,New_AS_068.wav,-22.73146,-1.7092487
AS,New_AS_069.wav,-18.714092,-5.4167476
AS,New_AS_070.wav,-15.373851,-6.2193937
AS,New_AS_071.wav,-18.667624,-5.2572184
AS,New_AS_072.wav,-19.069778,-4.968038
AS,New_AS_073.wav,-21.989035,-1.5461373
AS,New_AS_074.wav,-26.343649,0.785807
AS,New_AS_075.wav,-15.430214,-7.5614066
AS,New_AS_076.wav,-18.868193,-5.1213827
AS,New_AS_077.wav,-4.5503244,-17.45429
AS,New_AS_078.wav,-10.412598,-15.709589
AS,New_AS_079.wav,-2.8065288,-17.445408
AS,New_AS_080.wav,-1.6945922,-18.652008
AS,New_AS_081.wav,-6.2867556,-17.29436
AS,New_AS_082.wav,-5.2520123,-16.930717
AS,New_AS_083.wav,-11.129023,-14.71035
AS,New_AS_084.wav,-14.228412,-13.23686
AS,New_AS_085.wav,-1.7592033,-18.00702
AS,New_AS_086.wav,-8.28979,-15.380568
AS,New_AS_087.wav,-3.4931068,-18.89056
AS,New_AS_088.wav,-6.716786,-17.561573
AS,New_AS_089.wav,1.7386941,-19.023663
AS,New_AS_090.wav,-2.5469527,-19.518114
AS,New_AS_091.wav,-14.535927,-13.590611
AS,New_AS_092.wav,-5.6456757,-16.914309
AS,New_AS_093.wav,-6.5000615,-16.826069
AS,New_AS_094.wav,-8.111778,-14.912228
AS,New_AS_095.wav,-11.7390785,-15.683904
AS,New_AS_096.wav,-11.952323,-14.99238
AS,New_AS_097.wav,-8.453766,-16.120327
AS,New_AS_098.wav,-7.7781982,-15.680377
AS,New_AS_099.wav,-1.0136253,-18.352365
AS,New_AS_100.wav,-13.734048,-13.082299
AS,New_AS_101.wav,-1.340967,-18.312918
AS,New_AS_102.wav,-9.8792,-13.718853
AS,New_AS_103.wav,-13.359738,-13.983717
AS,New_AS_104.wav,0.8526081,-18.57182
AS,New_AS_105.wav,-10.750915,-13.640975
AS,New_AS_106.wav,-13.290637,-13.652517
AS,New_AS_107.wav,-2.217599,-18.191702
AS,New_AS_108.wav,-7.617754,-15.052362
AS,New_AS_109.wav,0.32103875,-18.675552
AS,New_AS_110.wav,-5.534791,-17.282637
AS,New_AS_111.wav,-10.656839,-19.173471
AS,New_AS_112.wav,-10.580453,-19.250183
AS,New_AS_113.wav,-10.701752,-19.141323
AS,New_AS_114.wav,-10.671239,-19.18403
AS,New_AS_115.wav,-4.2821455,-17.504902
AS,New_AS_116.wav,-10.051773,-14.386932
AS,New_AS_117.wav,-2.3151257,-19.558456
AS,New_AS_118.wav,-0.18581484,-18.58622
AS,New_AS_119.wav,-10.939347,-14.607179
AS,New_AS_120.wav,-14.249853,-13.915633
AS,New_AS_121.wav,-4.7756186,-17.054213
AS,New_AS_122.wav,-8.113493,-13.871324
AS,New_AS_123.wav,-10.228404,-13.384553
AS,New_AS_124.wav,-3.6460538,-18.854246
AS,New_AS_125.wav,-10.67293,-14.925992
AS,New_AS_126.wav,-0.55621386,-18.02113
AS,New_AS_127.wav,-4.747779,-15.646024
AS,New_AS_128.wav,-2.526137,-18.25306
AS,New_AS_129.wav,-43.651546,7.3815637
AS,New_AS_130.wav,-43.5825,7.9634247
AS,New_AS_131.wav,-18.877636,-9.108696
AS,New_AS_132.wav,-23.918272,-0.78204596
AS,New_AS_133.wav,-42.66386,-5.174817
AS,New_AS_134.wav,-4.93617,-14.976847
AS,New_AS_135.wav,-42.722332,-5.293095
AS,New_AS_136.wav,-43.582825,6.518671
AS,New_AS_137.wav,-44.05975,8.223361
AS,New_AS_138.wav,-43.76781,8.185977
AS,New_AS_139.wav,-44.303684,7.7013497
AS,New_AS_140.wav,-6.9784074,-18.753523
AS,New_AS_141.wav,1.5854266,-20.364225
AS,New_AS_142.wav,1.6598593,-19.850058
AS,New_AS_143.wav,1.6529261,-19.962933
AS,New_AS_144.wav,-17.050808,-12.0472975
AS,New_AS_145.wav,-17.88287,-11.786349
AS,New_AS_146.wav,-16.517122,-12.419851
AS,New_AS_147.wav,-17.58757,-11.874356
AS,New_AS_148.wav,-17.246813,-12.071242
AS,New_AS_149.wav,-18.188572,-11.7181
