clase,archivo,ruta,columnas_espectrograma,duracion_s,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7
N,New_N_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_001.wav,425,2.104625,0.5045164000437486,0.39074609968798485,0.5823101428041584,0.33165599446144195,0.21895556921962095,0.40144140278485324,0.5584984880889159
N,New_N_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_002.wav,425,2.1195,0.45445312557321427,0.6548958872425239,0.49938092899047365,0.3230767931987792,0.21944468371150325,0.30447368534035224,0.5587471369752879
N,New_N_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_003.wav,425,2.116625,0.5415942142722031,0.5199847577857939,0.5778154283700566,0.2568989411829657,0.19680545523776918,0.47158832633422054,0.5498674601427788
N,New_N_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_004.wav,425,2.087,0.4408837290711476,0.6624067799048704,0.6073484670890372,0.31509322010445556,0.18272824192254708,0.40269667897502887,0.5116814442011941
N,New_N_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_005.wav,425,2.120375,0.4153265526034729,0.6038445479986994,0.5843394290903346,0.281849340431688,0.19847028214253754,0.5078139718062835,0.5455140793435044
N,New_N_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_006.wav,425,2.090625,0.42695069701840466,0.664412042300546,0.5507804946535977,0.27828738265231956,0.21845448446779497,0.4406786211721788,0.6509744987650479
N,New_N_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_007.wav,425,2.101875,0.560921977869126,0.5908025580990637,0.4710470873947425,0.2765773552543704,0.24478180611646358,0.4072028806007558,0.5995082846584096
N,New_N_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_008.wav,425,2.10925,0.4969378282133855,0.44531861108683723,0.6022599516607202,0.27932832259362783,0.24711283277173424,0.46854299427772683,0.613060926421915
N,New_N_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_009.wav,425,2.1005,0.4283282220328352,0.5516016943417126,0.6793255891684697,0.3363227999476342,0.20441701046045882,0.3449480868297799,0.6135449058058686
N,New_N_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_010.wav,425,2.093,0.3739002999803982,0.6240452799847912,0.4853031219264439,0.25595644853112154,0.2719971252018084,0.5485683474985361,0.618762039704399
N,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_011.wav,425,2.1105,0.5147693857956631,0.6427750681239897,0.6170000484587701,0.2602655102137272,0.21208105695320295,0.46497697902103824,0.49066149336293613
N,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_012.wav,425,2.095625,0.6392054978740966,0.5334664544845852,0.36177763058955126,0.30051765483137954,0.23472801395008389,0.4114928228578941,0.700758852170823
N,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_013.wav,425,2.11525,0.4075747412941726,0.6137867040801999,0.6532191981395628,0.33620283557907193,0.18275314215662758,0.5097208848577551,0.45027354973863615
N,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_014.wav,425,2.093,0.48196849637583566,0.7619130826657675,0.5756212779300908,0.2751905744694686,0.17504022133659353,0.3699214902275725,0.54447863257433
N,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_015.wav,425,2.093,0.47510296185292805,0.5749689345813853,0.6027287455411449,0.2869978462776807,0.20553089564281513,0.3651437997376279,0.6662995352703411
N,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_016.wav,425,2.08575,0.44854897165177615,0.6760130058869336,0.5244387074520065,0.284978604056379,0.2638815920466634,0.4134558730455645,0.5620140075482586
N,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_017.wav,425,2.063625,0.4987051016984805,0.6511544994065235,0.45963978145673134,0.31851047051129866,0.21865231873292143,0.3423732404926144,0.6794535477708383
N,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_018.wav,425,2.100625,0.5703981204413938,0.6400477636945008,0.545158868809097,0.29245461963108976,0.1938393843572459,0.3744119036668224,0.5800740958066867
N,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_019.wav,425,2.09175,0.42037119278026036,0.6318553167843869,0.6134638367598119,0.3397132109890229,0.24038372746648456,0.31446790341898806,0.6754833241767214
N,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_020.wav,425,2.077,0.4278550166939468,0.4410338394645237,0.7488065768047228,0.29929279504759687,0.2007213743984415,0.5530124348886566,0.5400952602574272
N,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_021.wav,425,2.1105,0.48438527005357934,0.5796718245062122,0.6542044258569275,0.27001627444604065,0.20358416140979577,0.40082100594593845,0.6093174786085023
N,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_022.wav,425,2.087875,0.5539014538613419,0.47103417231651146,0.6368732025319753,0.21598976979521642,0.22450753545268232,0.46803055253125764,0.6048226633822168
N,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_023.wav,425,2.116625,0.42802578138756314,0.5958302669549214,0.6041402951223919,0.24664946255544357,0.22015231304125954,0.4811507361110515,0.6237329767486639
N,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_024.wav,425,2.10925,0.510163238869656,0.643749957251442,0.5883666653586154,0.22760637982144194,0.1872718978293899,0.3481434260953737,0.6676791957613252
N,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_025.wav,425,2.103,0.4556714856095994,0.47460775577837705,0.5493925093332475,0.3483220220109685,0.2106919088506294,0.5026556998818534,0.6425228098278294
N,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_026.wav,425,2.1105,0.5582512091594398,0.4719478753300733,0.5323833544023366,0.2988861978997512,0.22524322598348864,0.3742956618551852,0.6116145067124783
N,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_027.wav,425,2.116625,0.38324300434551206,0.5456273946295173,0.6528827270411173,0.26009642990374987,0.23271767714391395,0.4590730991172815,0.5945449260791847
N,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_028.wav,425,2.087,0.4850449325994407,0.7237923956036453,0.5066976521972458,0.2489255421679124,0.231952758981697,0.43636700001965834,0.5767942892059457
N,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_029.wav,425,2.103,0.4417748581413028,0.6588203610651071,0.46895752783376304,0.30744942572221245,0.22038850597263582,0.35792007149206906,0.7046567760401339
N,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_030.wav,425,2.1105,0.4658546717355927,0.7040910978068674,0.5003699236383132,0.32620349090555456,0.22349135423505356,0.4651711165645313,0.537223100398482
N,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_031.wav,425,2.09825,0.29929266791842196,0.6058946696460726,0.6966554947268093,0.29042683112495826,0.22255452375342416,0.39518258473622886,0.6363816651999743
N,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_032.wav,425,2.083625,0.3881252876251851,0.6879020720174095,0.5781216910727983,0.3311914505357131,0.221605907178507,0.3970793391567424,0.5748370778825109
N,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_033.wav,425,2.1105,0.5161745496416186,0.7178001791222215,0.4733655821148564,0.282667691013601,0.20459047495046773,0.5039525197564132,0.48709590052760965
N,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_034.wav,425,2.1405,0.6076874429757765,0.5465376031106001,0.4070218994639694,0.29952992820955787,0.23258795098970522,0.4940264127807649,0.49600989540445567
N,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_035.wav,425,2.09175,0.4356041227430655,0.4918938730741887,0.6863892935499852,0.21137262622449893,0.1982404806727552,0.41839598827348756,0.7087572158330782
N,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_036.wav,425,2.084375,0.4626541249939399,0.6443561540142244,0.4783839012980022,0.23040599899547554,0.24330943533321575,0.5842510961169792,0.49555580464715104
N,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_037.wav,425,3.00725,1.1436704157214004,0.036270803251172684,0.6949331693858269,0.018693126168040277,2.9183541836202616,0.02223616280650604,0.0016618304162364017
N,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_038.wav,425,2.975375,1.2812795129289425,0.08846633511818806,0.5100960492593308,0.013167230888417678,2.904886239830291,0.014097961565211462,0.00560297084593397
N,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_039.wav,425,2.958625,1.3034154041101385,0.027915422328114458,0.550637706435823,0.012139212810807029,2.9725739409831884,0.028271775346632343,0.0017569520563957453
N,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_040.wav,425,2.846,1.434415846205866,0.01033196858860784,0.4826690948932995,0.032057587183375494,2.8938386978974826,0.042692031056959456,0.0032521172537453248
N,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_041.wav,425,2.59225,0.9021098164233128,0.5910420317469844,0.7633631181506241,0.37703040685278344,0.21359107236171607,0.2668080285629833,0.687459747845019
N,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_042.wav,425,2.574,0.8861750772150626,0.8769839774980926,0.7424306634381473,0.3263388401717862,0.18468711388626946,0.2465331111784004,0.47458643895028096
N,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_043.wav,425,2.65575,0.8943913284228016,0.5770765457321786,0.848194717307789,0.3979312795959498,0.1591810769601686,0.2825697828819144,0.6220581355889543
N,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_044.wav,425,2.5635,0.8872336708047817,0.6838476238812009,0.9013846882458262,0.348206175857309,0.20269863937615942,0.16231264741086038,0.6134620232418841
N,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_045.wav,425,2.672875,0.8193322068884031,0.6843438431273936,0.9579446049284621,0.34952033173937763,0.15063888772221046,0.20408505657553325,0.5675208997001515
N,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_046.wav,425,2.691625,0.8511355815376183,0.684828252425053,0.9037086309294585,0.34421049769884654,0.18209083557962352,0.2713478079145526,0.5164595792069002
N,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_047.wav,425,2.605625,1.0180355845797722,0.6600283857718628,0.6794397199549563,0.3334814772662104,0.18115743080856206,0.24863795612499134,0.571759296894843
