clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,sbv_media_log,1.043092241494158,0.017652508562689136,0.37579209831139676,1.3813125973491096,1.0636168173980367,0.1422726062028974,0.8919485773993014
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,sbv_media_log,1.1024139741743653,0.01260143174206712,0.38883085313522225,1.3919068524661926,1.003019167591511,0.11925152238481601,0.8224494657262874
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,sbv_media_log,1.1636110480680275,0.0184126482968916,0.41399093761053146,1.3405950282592192,0.9352395810106805,0.14445963202061088,0.9152951093676059
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,sbv_media_log,1.1051043970001684,0.02132189411669487,0.35164157269901314,1.375592998650167,0.9645651689281053,0.13553488894701307,0.8938701028407344
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,sbv_media_log,1.1026075574262983,0.027123471317347908,0.3315769192512216,1.370435950827498,0.9403481189381778,0.12439236465168202,0.9263055265066078
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,sbv_media_log,1.079802538654095,0.01935253618108771,0.45013653579656804,1.366257182149982,0.9760187534482542,0.1211302795991593,0.8870357841829517
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,sbv_media_log,1.0964607291840005,0.021211478584999777,0.39985854925079545,1.3618642322422947,0.9652320209106302,0.1346408495356875,0.877207866641867
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,sbv_media_log,1.0804875654291395,0.021514294338693604,0.4056742166129832,1.3858834485970346,1.003252650919181,0.12791215049121993,0.8627131886748051
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,sbv_media_log,1.1413168270732446,0.02363679459961843,0.4198856088659204,1.381105521167839,0.8958691221675514,0.1388797511042486,0.8746774447072432
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,sbv_media_log,1.0983098001905611,0.0248334155115163,0.4115631677704202,1.3626539335837795,0.9868183938968075,0.12422915209348756,0.9143495916045452
