clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,8.886299,2.7397614
AS,New_AS_002.wav,13.071073,7.303626
AS,New_AS_003.wav,15.481306,6.6035833
AS,New_AS_004.wav,13.087121,5.2060866
AS,New_AS_005.wav,5.818083,5.6587963
AS,New_AS_006.wav,12.620553,9.036901
AS,New_AS_007.wav,9.11358,4.108514
AS,New_AS_008.wav,9.398841,11.001257
AS,New_AS_009.wav,13.556758,8.930178
AS,New_AS_010.wav,8.716993,4.356921
AS,New_AS_011.wav,13.2801895,9.071686
AS,New_AS_012.wav,9.846046,3.5515552
AS,New_AS_013.wav,7.410549,10.011473
AS,New_AS_014.wav,12.413552,6.374576
AS,New_AS_015.wav,11.559953,5.8498044
AS,New_AS_016.wav,12.478242,8.158303
AS,New_AS_017.wav,9.771338,6.9266453
AS,New_AS_018.wav,9.931737,3.6523485
AS,New_AS_019.wav,9.66846,3.2577827
AS,New_AS_020.wav,6.0260935,11.008985
AS,New_AS_021.wav,13.911331,8.720335
AS,New_AS_022.wav,16.197876,6.523252
AS,New_AS_023.wav,13.974742,8.428083
AS,New_AS_024.wav,10.088285,8.644954
AS,New_AS_025.wav,10.523595,4.283002
AS,New_AS_026.wav,6.4101872,11.004545
AS,New_AS_027.wav,5.644477,10.601909
AS,New_AS_028.wav,9.021891,6.830398
AS,New_AS_029.wav,8.62783,8.584396
AS,New_AS_030.wav,12.147247,5.8907795
AS,New_AS_031.wav,10.049447,9.672165
AS,New_AS_032.wav,11.3862505,6.819344
AS,New_AS_033.wav,9.231902,4.786453
AS,New_AS_034.wav,9.384544,5.07856
AS,New_AS_035.wav,4.5538993,4.954335
AS,New_AS_036.wav,7.5633965,5.300018
AS,New_AS_037.wav,13.117769,9.781972
AS,New_AS_038.wav,7.1914682,7.0499196
AS,New_AS_039.wav,10.92249,6.798837
AS,New_AS_040.wav,5.706625,5.2379375
AS,New_AS_041.wav,9.295322,7.475425
AS,New_AS_042.wav,8.2859,7.2570243
AS,New_AS_043.wav,10.438898,6.110218
AS,New_AS_044.wav,7.302686,7.8841095
AS,New_AS_045.wav,8.644151,11.228874
AS,New_AS_046.wav,6.1640067,5.881559
AS,New_AS_047.wav,6.707577,9.749264
AS,New_AS_048.wav,13.191762,8.310991
AS,New_AS_049.wav,-9.805438,25.954765
AS,New_AS_050.wav,-0.1675107,29.009846
AS,New_AS_051.wav,1.2134731,27.575542
AS,New_AS_052.wav,1.8572321,27.665436
AS,New_AS_053.wav,-1.0929236,30.025196
AS,New_AS_054.wav,-0.68528765,27.894882
AS,New_AS_055.wav,-0.6211047,28.070404
AS,New_AS_056.wav,1.3496374,28.113792
AS,New_AS_057.wav,1.5190233,27.494307
AS,New_AS_058.wav,0.7383656,27.37561
AS,New_AS_059.wav,1.7181648,27.985512
AS,New_AS_060.wav,1.7921661,27.750694
AS,New_AS_061.wav,-0.84173954,28.853567
AS,New_AS_062.wav,-0.088292934,28.112347
AS,New_AS_063.wav,-0.20227686,29.078716
AS,New_AS_064.wav,0.6717259,28.157978
AS,New_AS_065.wav,-10.136948,26.544535
AS,New_AS_066.wav,1.544462,27.651735
AS,New_AS_067.wav,-1.2974852,28.402065
AS,New_AS_068.wav,-0.22365601,28.660288
AS,New_AS_069.wav,-4.8150983,20.618595
AS,New_AS_070.wav,0.27318832,28.536604
AS,New_AS_071.wav,-0.15584502,26.14163
AS,New_AS_072.wav,-1.3205597,28.171196
AS,New_AS_073.wav,-2.8930142,20.387596
AS,New_AS_074.wav,2.2354844,27.659832
AS,New_AS_075.wav,-10.964714,23.741623
AS,New_AS_076.wav,-1.527994,28.495378
AS,New_AS_077.wav,7.006754,5.8150954
AS,New_AS_078.wav,4.456673,5.9960814
AS,New_AS_079.wav,12.336391,7.3725996
AS,New_AS_080.wav,7.911511,10.650148
AS,New_AS_081.wav,5.85152,10.035045
AS,New_AS_082.wav,13.479253,7.263057
AS,New_AS_083.wav,3.3251853,8.598372
AS,New_AS_084.wav,10.671632,5.688834
AS,New_AS_085.wav,12.952029,9.6913185
AS,New_AS_086.wav,8.471033,6.1560745
AS,New_AS_087.wav,12.562078,6.4416194
AS,New_AS_088.wav,5.869702,8.134002
AS,New_AS_089.wav,5.3581395,10.296509
AS,New_AS_090.wav,5.6031103,11.143162
AS,New_AS_091.wav,4.4179664,5.2612495
AS,New_AS_092.wav,5.3463244,5.737069
AS,New_AS_093.wav,8.786798,7.8061914
AS,New_AS_094.wav,7.596142,4.6018095
AS,New_AS_095.wav,9.211085,8.381941
AS,New_AS_096.wav,12.858526,6.897402
AS,New_AS_097.wav,5.569506,3.7736104
AS,New_AS_098.wav,3.9817176,5.1234393
AS,New_AS_099.wav,8.537638,11.097066
AS,New_AS_100.wav,9.672944,5.0275173
AS,New_AS_101.wav,9.531997,6.994249
AS,New_AS_102.wav,7.6651278,5.061549
AS,New_AS_103.wav,5.959265,7.877557
AS,New_AS_104.wav,6.0796614,8.450038
AS,New_AS_105.wav,7.2336197,4.9062734
AS,New_AS_106.wav,7.5437136,4.214184
AS,New_AS_107.wav,6.9531207,8.966827
AS,New_AS_108.wav,5.1000586,8.91832
AS,New_AS_109.wav,6.9919477,10.9355545
AS,New_AS_110.wav,10.885158,6.270831
AS,New_AS_111.wav,2.9594095,4.8519096
AS,New_AS_112.wav,2.1779757,4.53947
AS,New_AS_113.wav,1.8499638,4.62078
AS,New_AS_114.wav,1.5520402,4.690007
AS,New_AS_115.wav,8.252171,7.1677203
AS,New_AS_116.wav,9.416224,9.86721
AS,New_AS_117.wav,5.3792276,10.310462
AS,New_AS_118.wav,8.262682,10.881704
AS,New_AS_119.wav,6.0301404,4.1983914
AS,New_AS_120.wav,4.5039735,5.233366
AS,New_AS_121.wav,7.7643943,9.136732
AS,New_AS_122.wav,9.588544,4.286664
AS,New_AS_123.wav,8.500465,2.8471725
AS,New_AS_124.wav,11.935386,5.439322
AS,New_AS_125.wav,5.9806757,7.763636
AS,New_AS_126.wav,12.8046,9.218241
AS,New_AS_127.wav,12.218627,9.271321
AS,New_AS_128.wav,8.646304,9.017353
AS,New_AS_129.wav,34.10442,2.1502652
AS,New_AS_130.wav,33.445553,4.09072
AS,New_AS_131.wav,22.871922,12.0675
AS,New_AS_132.wav,-6.309733,17.79021
AS,New_AS_133.wav,29.695686,11.144657
AS,New_AS_134.wav,9.791469,8.75722
AS,New_AS_135.wav,29.72828,10.937202
AS,New_AS_136.wav,34.502396,-1.7667828
AS,New_AS_137.wav,33.484055,4.915459
