clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,sbv_media_base,2.777941000614804,0.0726452944842138,3.0751827687403,3.5814874826413874,3.62592455817695,0.6733928934555143,1.4487981336125393
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,sbv_media_base,3.299725767243949,0.0659717398858226,2.803520770703764,4.709330531468369,3.4647257888077867,0.4999822275976384,1.5255928161106342
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,sbv_media_base,3.444171490791012,0.0442427311193929,2.509154309407984,4.497426772637176,3.4100411906737795,0.5615040113459793,1.8865302745201928
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,sbv_media_base,3.279463775499478,0.0836509509008818,2.6330541200849726,4.242128778668832,3.1646262704226102,0.5321057233279287,1.5092311350445464
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,sbv_media_base,3.1483364838393606,0.0695897295075208,2.2976474948388663,4.187029049896545,3.200992849086881,0.5473661484089049,1.2484821469315386
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,sbv_media_base,2.9471666517411146,0.0859018599233865,2.555972126824169,3.633688413958501,3.453299703567385,0.4493482201297956,1.8745003459132512
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,sbv_media_base,3.0365771688401235,0.04900251778609,2.476598662016726,3.815290562629356,3.350236561040301,0.5274921065909884,1.7430709201289047
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,sbv_media_base,3.242570756341636,0.0477739732969709,2.7130474388062567,4.690543708096537,3.470472761387426,0.5314501571784825,1.7216551848453554
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,sbv_media_base,3.1850683766970587,0.0790119001731665,2.344420070923712,4.750021611421239,3.4792573703752288,0.5171799853259113,1.6541120730544048
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,sbv_media_base,3.211907731079456,0.0567487932093419,2.6410858870543588,4.164078267374904,3.103701817383347,0.6049832326774067,1.4303073649806295
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,sbv_media_base,3.4349905968540573,0.034815766678404,2.332900109564059,4.359963615136195,3.1588492378963653,0.478452143103859,1.5739473477021508
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,sbv_media_base,2.962251248087075,0.0514469374659553,2.591439501492041,3.691763323329116,3.515886871475187,0.5974961802699156,1.5883802706457293
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,sbv_media_base,2.910030701494817,0.0782786399855815,2.465346377207579,3.5765252723402416,3.145734162887391,0.4208163685005287,1.75407230291965
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,sbv_media_base,3.708215263702649,0.0414474905312018,2.152639077309273,4.391352846858192,3.615670402912453,0.4866678041896024,1.5704617302348405
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,sbv_media_base,3.3220079011927366,0.0693241439460103,2.440164415560244,4.315053259260016,3.542038356926372,0.5150446366182049,1.7115936514411074
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,sbv_media_base,3.0957585286337244,0.1210561025247376,2.49618075349375,4.107167991227381,3.2406806971396684,0.4513868368046724,1.2188996813973343
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,sbv_media_base,3.138596891509162,0.0259733240650095,2.5390132285567666,4.531263292152756,3.14253658193468,0.5721291879765862,1.336682747697738
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,sbv_media_base,3.074867787361029,0.0767009145808654,2.463077289905523,4.01871346272578,3.3303473837711053,0.5238739855355562,1.6540423221980094
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,sbv_media_base,2.866408385377633,0.0655822851261691,2.6501527741539666,3.496184446727799,3.715618945053245,0.6075795932514326,1.661776969619592
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,sbv_media_base,3.62762171618971,0.0516279633755221,2.1384745440962165,4.645214236577581,3.6074505946801367,0.4464971548069357,1.6275702312708002
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,sbv_media_base,3.295584546399285,0.0529972546743013,2.3552758537079512,4.36919464438477,3.4334691786700047,0.5240643103896746,1.4866902701176743
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,sbv_media_base,3.048014265734356,0.0709008527461881,2.603810281470105,3.9165618939813935,3.289505032196265,0.5456625690537646,1.435876712524287
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,sbv_media_base,2.9420254637644865,0.0419675229472886,2.582455689115212,4.208423337486151,2.689787340967535,0.4801010543940424,1.5233789814878391
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,sbv_media_base,3.0840980494458767,0.0468613409818093,2.480830118072299,3.69796945468626,3.427289537753315,0.5416269413612038,1.7041831952736186
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,sbv_media_base,0.953909825511684,0.0129792951494409,0.930021569124314,1.213757891652716,1.1427144337302555,0.1606484447879855,0.6045043129119361
