clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,28.16773,-34.74976
AS,New_AS_002.wav,29.129805,-34.244576
AS,New_AS_003.wav,29.083063,-33.898758
AS,New_AS_004.wav,28.399986,-33.874157
AS,New_AS_005.wav,27.848028,-33.54248
AS,New_AS_006.wav,28.524242,-34.54152
AS,New_AS_007.wav,28.613321,-34.595337
AS,New_AS_008.wav,28.82839,-33.73556
AS,New_AS_009.wav,29.080883,-33.909214
AS,New_AS_010.wav,27.947742,-33.809155
AS,New_AS_011.wav,28.443304,-33.55135
AS,New_AS_012.wav,28.012432,-34.46411
AS,New_AS_013.wav,27.75528,-34.155754
AS,New_AS_014.wav,28.748669,-33.54927
AS,New_AS_015.wav,28.957256,-34.47086
AS,New_AS_016.wav,27.798353,-33.74305
AS,New_AS_017.wav,28.239017,-33.504917
AS,New_AS_018.wav,27.92583,-34.353046
AS,New_AS_019.wav,28.149778,-34.627094
AS,New_AS_020.wav,28.964304,-33.424423
AS,New_AS_021.wav,28.821655,-34.142227
AS,New_AS_022.wav,28.54959,-34.562645
AS,New_AS_023.wav,27.969425,-33.603058
AS,New_AS_024.wav,28.165571,-34.073246
AS,New_AS_025.wav,-6.9089985,-28.986685
AS,New_AS_026.wav,-9.582297,-30.917889
AS,New_AS_027.wav,-10.516106,-29.95107
AS,New_AS_028.wav,-8.999439,-27.725176
AS,New_AS_029.wav,-8.202128,-26.722147
AS,New_AS_030.wav,-7.6262074,-29.547361
AS,New_AS_031.wav,-6.5347877,-27.446716
AS,New_AS_032.wav,-7.938274,-30.913698
AS,New_AS_033.wav,-8.001295,-29.543602
AS,New_AS_034.wav,-8.26427,-26.282549
AS,New_AS_035.wav,-10.148554,-26.593538
AS,New_AS_036.wav,-6.390622,-28.160748
AS,New_AS_037.wav,-6.871388,-27.372683
AS,New_AS_038.wav,-7.1489763,-30.25167
AS,New_AS_039.wav,-9.44229,-29.173811
AS,New_AS_040.wav,-9.83045,-27.515516
AS,New_AS_041.wav,-8.657176,-28.097063
AS,New_AS_042.wav,-6.636092,-28.319727
AS,New_AS_043.wav,-5.7679806,-29.403435
AS,New_AS_044.wav,-9.674168,-29.873138
AS,New_AS_045.wav,-7.855127,-29.11584
AS,New_AS_046.wav,-10.079526,-26.94391
AS,New_AS_047.wav,-10.364528,-27.96253
AS,New_AS_048.wav,-10.866676,-25.593952
AS,New_AS_049.wav,-32.399567,-10.405214
AS,New_AS_050.wav,-31.218513,-9.471969
AS,New_AS_051.wav,-30.767738,-9.629878
AS,New_AS_052.wav,-30.338165,-9.023744
AS,New_AS_053.wav,-31.577175,-8.760428
AS,New_AS_054.wav,-31.144066,-8.719446
AS,New_AS_055.wav,-31.045498,-10.269677
AS,New_AS_056.wav,-30.33757,-9.313348
AS,New_AS_057.wav,-30.158022,-9.484978
AS,New_AS_058.wav,-30.794258,-9.157122
AS,New_AS_059.wav,-30.431639,-8.836948
AS,New_AS_060.wav,-30.30752,-8.827244
AS,New_AS_061.wav,-31.405674,-8.86132
AS,New_AS_062.wav,-31.40587,-10.212594
AS,New_AS_063.wav,-31.27229,-9.135037
AS,New_AS_064.wav,-30.842684,-9.82244
AS,New_AS_065.wav,-32.329967,-10.336994
AS,New_AS_066.wav,-30.655931,-9.939432
AS,New_AS_067.wav,-31.612495,-9.754859
AS,New_AS_068.wav,-31.378103,-10.191386
AS,New_AS_069.wav,-32.2757,-10.216056
AS,New_AS_070.wav,-31.31313,-9.106738
AS,New_AS_071.wav,-31.182909,-9.603095
AS,New_AS_072.wav,-31.797106,-9.622033
AS,New_AS_073.wav,-31.907013,-10.069953
AS,New_AS_074.wav,-30.056633,-9.564724
AS,New_AS_075.wav,-32.410954,-10.319517
AS,New_AS_076.wav,-31.92039,-9.18689
AS,New_AS_077.wav,-5.9330406,-29.068686
AS,New_AS_078.wav,-8.893342,-31.072935
AS,New_AS_079.wav,-6.7098846,-30.366573
AS,New_AS_080.wav,-11.033092,-26.595238
AS,New_AS_081.wav,-10.578051,-27.569963
AS,New_AS_082.wav,-11.074378,-28.27492
AS,New_AS_083.wav,-5.918482,-26.885534
AS,New_AS_084.wav,-8.042209,-30.271017
AS,New_AS_085.wav,-9.434931,-28.883915
AS,New_AS_086.wav,-6.8082023,-26.324577
AS,New_AS_087.wav,-8.953068,-25.274204
AS,New_AS_088.wav,-11.210829,-29.646564
AS,New_AS_089.wav,-11.180987,-30.197952
AS,New_AS_090.wav,-9.698503,-30.863865
AS,New_AS_091.wav,-8.976001,-31.571657
AS,New_AS_092.wav,-9.031424,-27.2828
AS,New_AS_093.wav,-10.655724,-28.02976
AS,New_AS_094.wav,-6.2125287,-29.083248
AS,New_AS_095.wav,-7.296231,-25.958765
AS,New_AS_096.wav,-9.015727,-29.689175
AS,New_AS_097.wav,-8.13678,-30.534897
AS,New_AS_098.wav,-10.063998,-28.901196
AS,New_AS_099.wav,-8.173503,-26.91769
AS,New_AS_100.wav,-10.666011,-25.53528
AS,New_AS_101.wav,-6.4448686,-29.430336
AS,New_AS_102.wav,-7.601406,-30.104776
AS,New_AS_103.wav,-7.80346,-31.320316
AS,New_AS_104.wav,-8.718458,-28.250446
AS,New_AS_105.wav,-8.212321,-26.5899
AS,New_AS_106.wav,-7.3328276,-29.597395
AS,New_AS_107.wav,-10.943201,-28.135315
AS,New_AS_108.wav,-10.100653,-30.094885
AS,New_AS_109.wav,-10.357102,-30.696568
AS,New_AS_110.wav,-9.874879,-27.416994
AS,New_AS_111.wav,28.6997,-32.535152
AS,New_AS_112.wav,28.702646,-32.49869
AS,New_AS_113.wav,28.5844,-32.52075
AS,New_AS_114.wav,28.711723,-32.35741
AS,New_AS_115.wav,-10.7531595,-27.554111
AS,New_AS_116.wav,-11.723682,-29.513008
AS,New_AS_117.wav,-7.3609204,-28.149576
AS,New_AS_118.wav,-6.4435506,-29.682076
AS,New_AS_119.wav,-9.31891,-29.535856
AS,New_AS_120.wav,-8.713226,-26.586891
AS,New_AS_121.wav,-9.000788,-27.75636
AS,New_AS_122.wav,-6.312856,-29.162275
AS,New_AS_123.wav,-6.1143827,-28.07569
AS,New_AS_124.wav,-8.903813,-30.45743
AS,New_AS_125.wav,-10.471372,-29.886747
AS,New_AS_126.wav,-8.566943,-27.73735
AS,New_AS_127.wav,-7.6715765,-26.889336
AS,New_AS_128.wav,-10.860136,-25.921064
