indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
0,original,NMF,22-15-10,3,0.0,0.05648812816749223,10x212,126x10,0.04134709993377328
1,original,NMF,22-15-10,3,0.0,0.05460095280714029,10x212,126x10,0.03690069995354861
2,original,NMF,22-15-10,3,0.0,0.05802778876251787,10x212,126x10,0.036864400026388466
3,original,NMF,22-15-10,3,0.0,0.05471157428655603,10x212,126x10,0.03362530004233122
4,original,NMF,22-15-10,3,0.0,0.05731801012980506,10x212,126x10,0.03137109999079257
5,original,NMF,22-15-10,3,0.0,0.06118899723119339,10x212,126x10,0.030127700068987906
6,original,NMF,22-15-10,3,0.0,0.055207356975356586,10x212,126x10,0.0333333999151364
7,original,NMF,22-15-10,3,0.0,0.04921529258271822,10x212,126x10,0.035563800018280745
8,original,NMF,22-15-10,3,0.0,0.05383601592010146,10x212,126x10,0.03400420001707971
9,original,NMF,22-15-10,3,0.0,0.0703403757957272,10x212,126x10,0.034058499964885414
10,original,NMF,22-15-10,3,0.0,0.049484387273172996,10x212,126x10,0.03316390002146363
11,original,NMF,22-15-10,3,0.0,0.05295917178199359,10x212,126x10,0.03282790002413094
12,original,NMF,22-15-10,3,0.0,0.06255049929617561,10x212,126x10,0.031324899988248944
13,original,NMF,22-15-10,3,0.0,0.05736684731736244,10x212,126x10,0.03302059997804463
14,original,NMF,22-15-10,3,0.0,0.05577399851150735,10x212,126x10,0.030579200014472008
15,original,NMF,22-15-10,3,0.0,0.058242437016016585,10x212,126x10,0.03254010004457086
16,original,NMF,22-15-10,3,0.0,0.06542121022439373,10x212,126x10,0.0355009000049904
17,original,NMF,22-15-10,3,0.0,0.0558661962838595,10x212,126x10,0.033316300017759204
18,original,NMF,22-15-10,3,0.0,0.060025033500209324,10x212,126x10,0.03127389994915575
19,original,NMF,22-15-10,3,0.0,0.06028439709990687,10x212,126x10,0.031585399992763996
20,original,NMF,22-15-10,3,0.0,0.051052588099101966,10x212,126x10,0.030974799999967217
21,original,NMF,22-15-10,3,0.0,0.05245732022491734,10x212,126x10,0.03111690003424883
22,original,NMF,22-15-10,3,0.0,0.06319940378788007,10x212,126x10,0.030629399931058288
23,original,NMF,22-15-10,3,0.0,0.05636489088968773,10x212,126x10,0.0315536999842152
24,original,NMF,22-15-10,3,0.0,0.07036096358401313,10x212,126x10,0.03174719994422048
25,original,NMF,22-15-10,3,0.0,0.06148961761319415,10x212,126x10,0.033019899972714484
26,original,NMF,22-15-10,3,0.0,0.055513555715940514,10x212,126x10,0.03256900003179908
27,original,NMF,22-15-10,3,0.0,0.05308065765966138,10x212,126x10,0.03147120005451143
28,original,NMF,22-15-10,3,0.0,0.0590552727035567,10x212,126x10,0.0323052000021562
29,original,NMF,22-15-10,3,0.0,0.05772555894599468,10x212,126x10,0.03386309999041259
30,original,NMF,22-15-10,3,0.0,0.06274969498798408,10x212,126x10,0.0308572999201715
31,original,NMF,22-15-10,3,0.0,0.06140928757272755,10x212,126x10,0.03304750006645918
32,original,NMF,22-15-10,3,0.0,0.058291685442650745,10x212,126x10,0.031360500026494265
33,original,NMF,22-15-10,3,0.0,0.058487353439247707,10x212,126x10,0.03128120000474155
34,original,NMF,22-15-10,3,0.0,0.055070179920910324,10x212,126x10,0.03195110009983182
35,original,NMF,22-15-10,3,0.0,0.05903323663870647,10x212,126x10,0.02964970003813505
36,original,NMF,22-15-10,3,0.0,0.04204857467984561,10x212,126x10,0.0344221000559628
37,original,NMF,22-15-10,3,0.0,0.04144021648117585,10x212,126x10,0.031243599951267242
38,original,NMF,22-15-10,3,0.0,0.0401016821799708,10x212,126x10,0.03140390000771731
