indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_0db,N,New_N_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.4550512388730118,2x212,0.016538399970158935,32,0.27237494058782163,0.26999151375365615,0.013172900071367621,13,0.15043133661019292,0.2109296438835115,0.0012993999989703298,5,0.1071972789944046,0.21255612923145145,0.0005705999210476875,2,0.10549594867089973,0.16500373280951408,0.0003554000286385417
1,SNR_0db,N,New_N_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.45326900729624886,2x212,0.015265500056557357,32,0.26861861494418937,0.2766357018827992,0.012103800079785287,13,0.14776070331872398,0.21870734571806394,0.001337599940598011,5,0.10555965578785358,0.21468469687996738,0.0005799999926239252,2,0.10232269941175666,0.17294604162540714,0.00036049995105713606
2,SNR_0db,AS,New_AS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5250441507912761,2x212,0.014620899921283126,32,0.304682362556007,0.2687604407572172,0.011476200073957443,13,0.1540823905216446,0.21024163399130158,0.0012770999455824494,5,0.13199269018795456,0.21380358467332788,0.0005759999621659517,2,0.2467336484287109,0.23219845881520196,0.0003656999906525016
3,SNR_0db,AS,New_AS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5100944694519324,2x212,0.01406630000565201,32,0.29066370407473413,0.26910050640142935,0.011108399950899184,13,0.15438520742320244,0.21771634954418936,0.0012231000000610948,5,0.11520098849845632,0.21524118095095143,0.0005653999978676438,2,0.23697105414422068,0.21670978420990555,0.00034659996163100004
4,SNR_0db,MR,New_MR_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5072027224978144,2x212,0.014052900020033121,32,0.2927367227527798,0.27531963274603255,0.011040400015190244,13,0.16546337236244002,0.21765214121625748,0.0012558000162243843,5,0.12242901492467144,0.2270611751052436,0.0005499999970197678,2,0.17839327853930217,0.24886945974873076,0.00033409998286515474
5,SNR_0db,MR,New_MR_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5137498119235032,2x212,0.013888300047256052,32,0.30168221233923054,0.2608447293308968,0.010319599998183548,13,0.1677265531182556,0.19490336024600652,0.0017674000700935721,5,0.12448006421746696,0.19260899211541666,0.0006288000149652362,2,0.20467964522696808,0.256157489283416,0.00037620007060468197
6,SNR_0db,MS,New_MS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.4826022860758029,2x212,0.014727900037541986,32,0.2837895013371367,0.26991103492800944,0.01018460001796484,13,0.15771430067576186,0.19861331863758278,0.002003000001423061,5,0.13488844669334404,0.22674607333230307,0.0009574999567121267,2,0.13665380313178485,0.2159796911285623,0.0006128000095486641
7,SNR_0db,MS,New_MS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.486619142250928,2x212,0.016275999951176345,32,0.28343381792530425,0.26881322887983194,0.01230910001322627,13,0.16762734497737053,0.2157986778598363,0.0014668001094833016,5,0.12076361940155934,0.22749932279290452,0.000636099954135716,2,0.1392428180946278,0.2114504740332273,0.0005973000079393387
8,SNR_0db,MVP,New_MVP_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5415478825897315,2x212,0.014475599979050457,32,0.28597411446806187,0.2540870220230968,0.010779100004583597,13,0.2574495152623755,0.1768247385071943,0.0014403999084606767,5,0.17417626629209262,0.15578766029941774,0.0009000999853014946,2,0.41061634448515916,0.09463935754124185,0.0004276999970898032
9,SNR_0db,MVP,New_MVP_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5927612294384513,2x212,0.015853599994443357,32,0.21833204833387987,0.24890969534183344,0.012581399991177022,13,0.20716688868713973,0.19208383734236995,0.001420399989001453,5,0.115181548673623,0.16318032193957427,0.0006345999427139759,2,0.35370143291521394,0.13940288425199582,0.0003793999785557389
