clase,archivo,tsne_1,tsne_2
AS,New_AS_001.wav,14.883171,13.008443
AS,New_AS_002.wav,4.9556108,15.946667
AS,New_AS_003.wav,14.56278,14.908777
AS,New_AS_004.wav,12.471584,13.429182
AS,New_AS_005.wav,8.278328,15.069875
AS,New_AS_006.wav,12.036064,15.66086
AS,New_AS_007.wav,13.083411,14.866444
AS,New_AS_008.wav,5.5767384,19.04989
AS,New_AS_009.wav,7.766857,17.080717
AS,New_AS_010.wav,13.011959,14.125697
AS,New_AS_011.wav,8.520041,17.967136
AS,New_AS_012.wav,13.905531,13.746229
AS,New_AS_013.wav,11.019936,17.702793
AS,New_AS_014.wav,4.635944,16.678204
AS,New_AS_015.wav,9.548104,14.425205
AS,New_AS_016.wav,8.755315,14.7192335
AS,New_AS_017.wav,7.607043,18.196507
AS,New_AS_018.wav,11.985529,15.820528
AS,New_AS_019.wav,15.474325,13.250263
AS,New_AS_020.wav,3.6094031,18.416027
AS,New_AS_021.wav,9.790943,19.365288
AS,New_AS_022.wav,15.430908,13.522984
AS,New_AS_023.wav,13.426205,13.839375
AS,New_AS_024.wav,11.305042,15.692703
AS,New_AS_025.wav,13.86284,14.243325
AS,New_AS_026.wav,4.939577,21.822588
AS,New_AS_027.wav,4.402648,23.09078
AS,New_AS_028.wav,11.697729,16.490335
AS,New_AS_029.wav,9.469398,17.188057
AS,New_AS_030.wav,7.7981167,19.071102
AS,New_AS_031.wav,12.695678,17.448315
AS,New_AS_032.wav,7.788707,16.80659
AS,New_AS_033.wav,13.275247,15.324125
AS,New_AS_034.wav,12.022059,14.66058
AS,New_AS_035.wav,3.7392159,18.033691
AS,New_AS_036.wav,11.517276,15.533545
AS,New_AS_037.wav,13.801874,14.695449
AS,New_AS_038.wav,10.138129,14.383206
AS,New_AS_039.wav,7.3549604,18.752115
AS,New_AS_040.wav,10.499891,16.365404
AS,New_AS_041.wav,7.087897,16.99117
AS,New_AS_042.wav,12.660241,17.197948
AS,New_AS_043.wav,10.66534,14.245952
AS,New_AS_044.wav,7.0558157,22.064096
AS,New_AS_045.wav,3.9984293,18.78503
AS,New_AS_046.wav,7.653646,19.88903
AS,New_AS_047.wav,5.4817753,22.101439
AS,New_AS_048.wav,9.215343,19.543617
AS,New_AS_049.wav,-1.4743742,-0.15649433
AS,New_AS_050.wav,5.31018,-20.995796
AS,New_AS_051.wav,6.751502,-19.772598
AS,New_AS_052.wav,6.189338,-20.443693
AS,New_AS_053.wav,5.4242177,-20.48867
AS,New_AS_054.wav,1.3418422,-6.0908356
AS,New_AS_055.wav,1.0136201,-5.8537374
AS,New_AS_056.wav,5.881654,-20.992899
AS,New_AS_057.wav,6.763434,-20.42351
AS,New_AS_058.wav,6.8878517,-19.323278
AS,New_AS_059.wav,5.59714,-21.420424
AS,New_AS_060.wav,6.2613297,-20.417795
