indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_-8db,N,New_N_001.wav,28-8,DeepONMF_H2,2,nndsvd,0.4066378865408366,8x212,0.031413599965162575,28,0.3035602063127803,0.2915914278941678,0.02676809998229146,8,0.4617482816531103,0.3202761757590418,0.0038299999432638288
1,SNR_-8db,N,New_N_002.wav,28-8,DeepONMF_H2,2,nndsvd,0.40259967572813604,8x212,0.03276760003063828,28,0.30469979562516186,0.30202484550630043,0.027974499971605837,8,0.45746536765129037,0.31884235464082156,0.004007900017313659
2,SNR_-8db,N,New_N_003.wav,28-8,DeepONMF_H2,2,nndsvd,0.4083850667914991,8x212,0.03254500008188188,28,0.3046338277765302,0.29020569868965485,0.027889100019820035,8,0.46605705535950714,0.33615120099148726,0.003820299985818565
3,SNR_-8db,N,New_N_004.wav,28-8,DeepONMF_H2,2,nndsvd,0.40702078145092435,8x212,0.03324300004169345,28,0.3057735564765497,0.29542887279141106,0.02856969996355474,8,0.4479792282248966,0.3259847743778708,0.003852900001220405
4,SNR_-8db,N,New_N_005.wav,28-8,DeepONMF_H2,2,nndsvd,0.404118009448704,8x212,0.0337649000575766,28,0.302183286895342,0.3135825459054323,0.02894630003720522,8,0.45599172292397677,0.3460957641421495,0.004103000042960048
5,SNR_-8db,N,New_N_006.wav,28-8,DeepONMF_H2,2,nndsvd,0.40432919130248535,8x212,0.03309040004387498,28,0.30122556463303446,0.30051171822301787,0.02831500000320375,8,0.4650130993915301,0.32343752171635193,0.0039169000228866935
6,SNR_-8db,N,New_N_007.wav,28-8,DeepONMF_H2,2,nndsvd,0.40893295784484684,8x212,0.035431900061666965,28,0.30471713582654064,0.29687061764367767,0.030545599991455674,8,0.4565865885360287,0.3366278111889874,0.004007200011983514
7,SNR_-8db,N,New_N_008.wav,28-8,DeepONMF_H2,2,nndsvd,0.40654803234684106,8x212,0.033237700001336634,28,0.3040600325196025,0.29620827154460655,0.02872669999487698,8,0.4610108597969956,0.32012603510078286,0.003769699949771166
8,SNR_-8db,N,New_N_009.wav,28-8,DeepONMF_H2,2,nndsvd,0.4041973857317203,8x212,0.03201769990846515,28,0.3034920811287098,0.30898792762384836,0.027348200092092156,8,0.45684513849794406,0.31658022762315824,0.0038206999888643622
9,SNR_-8db,N,New_N_010.wav,28-8,DeepONMF_H2,2,nndsvd,0.4090241176916152,8x212,0.03249759995378554,28,0.3051815158188882,0.30978918074874784,0.027815999928861856,8,0.45946493141416245,0.3338539731657559,0.0036906999303027987
10,SNR_-8db,N,New_N_011.wav,28-8,DeepONMF_H2,2,nndsvd,0.4095850983561301,8x212,0.029698000056669116,28,0.30786821980788037,0.2952719920489144,0.02534439996816218,8,0.45312914173833874,0.3233857531150945,0.0035957000218331814
11,SNR_-8db,N,New_N_012.wav,28-8,DeepONMF_H2,2,nndsvd,0.4007167362002169,8x212,0.030542800086550415,28,0.29963761713879944,0.300245015106099,0.0261857999721542,8,0.4590478476981119,0.36178724335954093,0.003626900026574731
12,SNR_-8db,N,New_N_013.wav,28-8,DeepONMF_H2,2,nndsvd,0.40307129044555384,8x212,0.028480099979788065,28,0.301778021771708,0.29886974839564534,0.023639499908313155,8,0.4413182989494983,0.3322312176657081,0.003996499930508435
13,SNR_-8db,N,New_N_014.wav,28-8,DeepONMF_H2,2,nndsvd,0.40646100649825484,8x212,0.02908839995507151,28,0.30416947823805907,0.3033431180132587,0.024693600018508732,8,0.4600023137744579,0.3353542250447578,0.0035032000159844756
14,SNR_-8db,N,New_N_015.wav,28-8,DeepONMF_H2,2,nndsvd,0.41053685095770215,8x212,0.031615199986845255,28,0.3087702498147706,0.29820699902611314,0.026837100042030215,8,0.4626886050390585,0.33591807948929187,0.003912099986337125
15,SNR_-8db,N,New_N_016.wav,28-8,DeepONMF_H2,2,nndsvd,0.4082603049622353,8x212,0.031489299959503114,28,0.3055741725494293,0.30360133914548487,0.02716049994342029,8,0.4612665634902347,0.3463930037756019,0.0035713999532163143
16,SNR_-8db,N,New_N_017.wav,28-8,DeepONMF_H2,2,nndsvd,0.40838118541106705,8x212,0.030759299988858402,28,0.30342124109498864,0.29643737100455053,0.026494899997487664,8,0.46418561685770965,0.33499869384961894,0.003511899965815246
17,SNR_-8db,N,New_N_018.wav,28-8,DeepONMF_H2,2,nndsvd,0.4092008424167351,8x212,0.029203500016592443,28,0.3058955705107171,0.30660239128271355,0.024158200016245246,8,0.46076083259603545,0.342951039978782,0.004278099979273975
18,SNR_-8db,N,New_N_019.wav,28-8,DeepONMF_H2,2,nndsvd,0.4016736989234134,8x212,0.028555699973367155,28,0.3022791367069901,0.2991525394163093,0.024359399918466806,8,0.4461472395288131,0.3426385621771698,0.0035040000220760703
19,SNR_-8db,N,New_N_020.wav,28-8,DeepONMF_H2,2,nndsvd,0.40860217407982724,8x212,0.031022199895232916,28,0.3046986277417175,0.30054397418775664,0.02666150010190904,8,0.46071063923170635,0.3262494799484474,0.0036702000070363283
20,SNR_-8db,N,New_N_021.wav,28-8,DeepONMF_H2,2,nndsvd,0.40434116653634344,8x212,0.029699399950914085,28,0.30310068475555424,0.3056176945350811,0.025318500003777444,8,0.4505528446358491,0.3302764222661901,0.0035315999994054437
21,SNR_-8db,N,New_N_022.wav,28-8,DeepONMF_H2,2,nndsvd,0.40593718478101964,8x212,0.03086910001002252,28,0.3046727181105415,0.2923323896976378,0.026430899975821376,8,0.44463066477671476,0.3243116478996838,0.00351859990041703
22,SNR_-8db,N,New_N_023.wav,28-8,DeepONMF_H2,2,nndsvd,0.4062245560430292,8x212,0.028992700041271746,28,0.3033501170908837,0.30380024676439854,0.0231768999947235,8,0.4559664985967764,0.3472680910501596,0.004932600073516369
23,SNR_-8db,N,New_N_024.wav,28-8,DeepONMF_H2,2,nndsvd,0.409708179261759,8x212,0.03298030002042651,28,0.30632446010141323,0.2974266167892371,0.027098699938505888,8,0.45966877879692036,0.36973922762570205,0.004961300059221685
24,SNR_-8db,N,New_N_025.wav,28-8,DeepONMF_H2,2,nndsvd,0.4065558180685256,8x212,0.03549920010846108,28,0.3049267765356379,0.2984281315478872,0.030179199995473027,8,0.4550392368601187,0.3384424698836929,0.0044160999823361635
25,SNR_-8db,N,New_N_026.wav,28-8,DeepONMF_H2,2,nndsvd,0.4058328837908887,8x212,0.029998700018040836,28,0.3050101627977054,0.3020687919971883,0.025224000099115074,8,0.4523520584525435,0.3204890460465082,0.003905500052496791
26,SNR_-8db,N,New_N_027.wav,28-8,DeepONMF_H2,2,nndsvd,0.4010248819027871,8x212,0.02923179999925196,28,0.30195036991552937,0.3021841189490149,0.024496999918483198,8,0.4439190460620884,0.327351265403906,0.00397520000115037
27,SNR_-8db,N,New_N_028.wav,28-8,DeepONMF_H2,2,nndsvd,0.4114373044590399,8x212,0.02925010002218187,28,0.306815905704985,0.3034048360894341,0.024881300050765276,8,0.458182996638297,0.337226081853384,0.0035345000214874744
28,SNR_-8db,N,New_N_029.wav,28-8,DeepONMF_H2,2,nndsvd,0.404785856499392,8x212,0.031213900074362755,28,0.3046073505566129,0.30399700516074796,0.02676659997086972,8,0.45070189095124064,0.36116148623525035,0.0036242000060155988
29,SNR_-8db,N,New_N_030.wav,28-8,DeepONMF_H2,2,nndsvd,0.4053819793783845,8x212,0.030121700023300946,28,0.30449798505587067,0.3022499918621844,0.025070900097489357,8,0.44770776962455205,0.3460654554368195,0.004186799982562661
30,SNR_-8db,N,New_N_031.wav,28-8,DeepONMF_H2,2,nndsvd,0.40474520828107113,8x212,0.03188310004770756,28,0.3040773217541943,0.29693364486449825,0.027241599978879094,8,0.4469572476191307,0.3367622027948472,0.0039041999261826277
31,SNR_-8db,N,New_N_032.wav,28-8,DeepONMF_H2,2,nndsvd,0.4027397260388675,8x212,0.029300000052899122,28,0.30170921578887777,0.29080768275041463,0.024794100085273385,8,0.44364104582923836,0.3208168367154855,0.0036468999460339546
32,SNR_-8db,N,New_N_033.wav,28-8,DeepONMF_H2,2,nndsvd,0.40573799218279644,8x212,0.031008200021460652,28,0.30192533265689203,0.2929774952818732,0.026554199983365834,8,0.449146331770449,0.31811979202472107,0.0035032000159844756
33,SNR_-8db,N,New_N_034.wav,28-8,DeepONMF_H2,2,nndsvd,0.40954528842573584,8x212,0.031418099999427795,28,0.30316257745676534,0.301628463921392,0.027146800071932375,8,0.46509362485702826,0.34373062970506657,0.0034402000019326806
34,SNR_-8db,N,New_N_035.wav,28-8,DeepONMF_H2,2,nndsvd,0.40708357114427285,8x212,0.029978399979881942,28,0.3024789794328307,0.3052515281837958,0.025382600026205182,8,0.46188658951609324,0.33974939559434336,0.003626100020483136
35,SNR_-8db,N,New_N_036.wav,28-8,DeepONMF_H2,2,nndsvd,0.404252397444432,8x212,0.03141759999562055,28,0.3029096841803651,0.29648786970061414,0.026869500055909157,8,0.44918194655573856,0.3366690111377356,0.0036540000000968575
36,SNR_-8db,N,New_N_037.wav,28-8,DeepONMF_H2,2,nndsvd,0.31028385829964245,8x212,0.029653299949131906,28,0.22980067811782912,0.29250290286960295,0.024592400062829256,8,0.28558653865607153,0.31720021801917386,0.004192400025203824
