clase,archivo,tSNE_1,tSNE_2
N,New_N_001.wav,14.964374,20.313078
N,New_N_002.wav,16.763754,19.13648
N,New_N_003.wav,19.013815,19.477402
N,New_N_004.wav,19.973846,17.174154
N,New_N_005.wav,18.7101,18.732615
N,New_N_006.wav,19.35061,17.293512
N,New_N_007.wav,18.528822,17.20608
N,New_N_008.wav,17.820873,18.099846
N,New_N_009.wav,18.536352,18.540737
N,New_N_010.wav,14.801622,17.386736
N,New_N_011.wav,18.839146,18.453154
N,New_N_012.wav,20.42951,17.804642
N,New_N_013.wav,15.598486,16.864985
N,New_N_014.wav,17.746231,17.020443
N,New_N_015.wav,15.961881,20.758188
N,New_N_016.wav,19.81209,19.038332
N,New_N_017.wav,18.774214,16.870825
N,New_N_018.wav,19.395664,19.674559
N,New_N_019.wav,20.614418,16.26243
N,New_N_020.wav,15.0827,16.111097
N,New_N_021.wav,17.864798,19.862446
N,New_N_022.wav,20.780766,16.90941
N,New_N_023.wav,16.720858,16.92429
N,New_N_024.wav,16.203766,20.562454
N,New_N_025.wav,14.887918,19.002247
N,New_N_026.wav,16.582336,18.902092
N,New_N_027.wav,18.301765,18.138248
N,New_N_028.wav,18.559738,17.848103
N,New_N_029.wav,19.787416,17.88978
N,New_N_030.wav,19.17444,15.256999
N,New_N_031.wav,18.398052,20.785135
N,New_N_032.wav,16.540394,16.376839
N,New_N_033.wav,16.44784,16.748505
N,New_N_034.wav,20.305294,15.665034
N,New_N_035.wav,18.526865,20.214912
N,New_N_036.wav,15.852315,17.489817
N,New_N_037.wav,-6.9956737,-6.1954336
N,New_N_038.wav,-6.9956856,-6.191671
N,New_N_039.wav,-6.9957414,-6.193183
N,New_N_040.wav,-6.9944963,-6.1980953
N,New_N_041.wav,-1.13283,39.93467
N,New_N_042.wav,-0.43175673,36.822006
N,New_N_043.wav,-1.332686,38.110508
N,New_N_044.wav,-1.7138841,39.418133
N,New_N_045.wav,0.652969,38.793114
N,New_N_046.wav,-1.1837856,38.198982
N,New_N_047.wav,-0.33637118,39.02326
N,New_N_048.wav,0.1477382,37.325066
N,New_N_049.wav,-1.5518291,36.043297
N,New_N_050.wav,-0.8556135,36.982056
N,New_N_051.wav,-0.9664169,35.565968
N,New_N_052.wav,-2.7010555,38.3568
N,New_N_053.wav,-1.1155851,35.97308
N,New_N_054.wav,-2.1461205,38.308548
N,New_N_055.wav,-1.5105556,37.526794
N,New_N_056.wav,-1.3704588,37.228436
N,New_N_057.wav,-1.010842,36.822063
N,New_N_058.wav,-0.3438567,38.55517
N,New_N_059.wav,-3.247178,35.794205
N,New_N_060.wav,-1.5484742,35.115986
N,New_N_061.wav,-2.6221416,39.462204
N,New_N_062.wav,-2.2495084,36.51512
N,New_N_063.wav,0.65099174,36.413143
N,New_N_064.wav,-3.8299763,35.957035
N,New_N_065.wav,0.3292717,37.593822
N,New_N_066.wav,-3.125183,36.85235
N,New_N_067.wav,-0.42082354,38.295166
N,New_N_068.wav,-0.46901962,38.343243
N,New_N_069.wav,26.493408,14.714846
N,New_N_070.wav,26.476868,15.96033
N,New_N_071.wav,28.148478,17.224422
N,New_N_072.wav,27.628807,17.123777
N,New_N_073.wav,28.254799,16.278692
N,New_N_074.wav,28.746782,15.808533
N,New_N_075.wav,28.377068,15.935467
N,New_N_076.wav,26.736477,16.114222
N,New_N_077.wav,28.595892,15.724237
N,New_N_078.wav,28.060644,15.178982
N,New_N_079.wav,26.57542,15.029429
N,New_N_080.wav,28.853773,14.002496
N,New_N_081.wav,28.391386,16.537983
N,New_N_082.wav,28.461496,16.314241
