clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,perfil_softmin_errores_f8,1.0261979934918893e-08,0.34613050420249863,0.14473783590483838,0.20894958583618922,0.3001820637944938
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,perfil_softmin_errores_f8,2.6075080480872143e-09,0.37275081682435574,0.0933545077684754,0.1944249795114247,0.33946969328823623
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,perfil_softmin_errores_f8,7.124274494944878e-10,0.36388287735822245,0.11020234354906162,0.18527323264565546,0.34064154573463307
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,perfil_softmin_errores_f8,7.555195612115766e-10,0.3760085123901245,0.09682429004948155,0.1773698811367016,0.3497973156681728
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,perfil_softmin_errores_f8,1.7587178508428896e-09,0.3179545578693107,0.09111309229479797,0.23952122229463155,0.35141112578254186
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,perfil_softmin_errores_f8,8.198556733556959e-10,0.39514795920167595,0.08477551198194201,0.24358316510724767,0.2764933628892788
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,perfil_softmin_errores_f8,3.90199196666008e-09,0.34063714416034246,0.10816743311859588,0.19922894373344777,0.35196647508562195
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,perfil_softmin_errores_f8,1.088740046783544e-09,0.35659314360125005,0.08831044572582286,0.2407173633792416,0.3143790462049454
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,perfil_softmin_errores_f8,7.884889279952927e-10,0.39510719309043246,0.09229804515166311,0.2059556808592517,0.30663908011016383
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,perfil_softmin_errores_f8,3.7021841886656133e-09,0.3276491483400268,0.10458107730747176,0.22587068440144312,0.3418990862488741
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,perfil_softmin_errores_f8,6.53827551827885e-10,0.38270209135207933,0.10206817219288379,0.21645819957227516,0.29877153622893415
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,perfil_softmin_errores_f8,1.3548100947350616e-09,0.3673177776897089,0.10761732727918716,0.2254508758906252,0.29961401778566876
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,perfil_softmin_errores_f8,2.099326785154955e-09,0.32341927070783394,0.08461702609203405,0.2484814914721948,0.3434822096286103
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,perfil_softmin_errores_f8,4.439079768839964e-10,0.35777970942291987,0.07871457075460976,0.217078417215095,0.34642730216346734
