clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,44.942867,-2.1453977
AS,New_AS_002.wav,45.458355,-0.5809208
AS,New_AS_003.wav,46.43683,-1.5609083
AS,New_AS_004.wav,45.22771,-1.0240569
AS,New_AS_005.wav,45.747128,-1.2686827
AS,New_AS_006.wav,45.89673,-2.2250211
AS,New_AS_007.wav,45.90374,-2.185297
AS,New_AS_008.wav,45.658535,-0.63326114
AS,New_AS_009.wav,46.30909,-0.9692642
AS,New_AS_010.wav,45.2535,-1.3657618
AS,New_AS_011.wav,45.886753,-0.97118896
AS,New_AS_012.wav,45.39523,-1.919314
AS,New_AS_013.wav,45.321922,-2.0530114
AS,New_AS_014.wav,46.62193,-1.2438734
AS,New_AS_015.wav,46.336,-1.6634861
AS,New_AS_016.wav,45.273235,-1.2821333
AS,New_AS_017.wav,45.37657,-0.79941964
AS,New_AS_018.wav,45.872974,-1.739755
AS,New_AS_019.wav,45.48212,-2.3882542
AS,New_AS_020.wav,46.699883,-1.0529534
AS,New_AS_021.wav,46.016026,-1.3364244
AS,New_AS_022.wav,45.07929,-1.6227653
AS,New_AS_023.wav,44.862045,-1.1298338
AS,New_AS_024.wav,45.78865,-1.9491161
AS,New_AS_025.wav,38.37489,-21.684284
AS,New_AS_026.wav,34.407497,-16.483355
AS,New_AS_027.wav,34.637012,-17.461931
AS,New_AS_028.wav,35.5188,-21.342833
AS,New_AS_029.wav,34.964508,-21.547478
AS,New_AS_030.wav,37.21028,-19.788847
AS,New_AS_031.wav,36.641182,-20.714819
AS,New_AS_032.wav,36.03042,-16.821207
AS,New_AS_033.wav,36.597355,-18.446302
AS,New_AS_034.wav,35.977726,-22.211365
AS,New_AS_035.wav,32.4875,-20.447617
AS,New_AS_036.wav,37.310757,-20.35909
AS,New_AS_037.wav,35.536266,-20.54727
AS,New_AS_038.wav,35.430794,-16.911587
AS,New_AS_039.wav,36.662903,-18.377583
AS,New_AS_040.wav,36.01792,-22.049011
AS,New_AS_041.wav,33.748398,-20.22512
