clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,30.011635,-25.459562
AS,New_AS_002.wav,30.275715,-25.103313
AS,New_AS_003.wav,29.37355,-24.946012
AS,New_AS_004.wav,29.705782,-25.08995
AS,New_AS_005.wav,29.977179,-25.333122
AS,New_AS_006.wav,29.319199,-24.663433
AS,New_AS_007.wav,29.638895,-25.305841
AS,New_AS_008.wav,30.142902,-24.648083
AS,New_AS_009.wav,29.178165,-24.78123
AS,New_AS_010.wav,30.168198,-24.888548
AS,New_AS_011.wav,29.382648,-24.206404
AS,New_AS_012.wav,30.195549,-24.966604
AS,New_AS_013.wav,29.633245,-24.381346
AS,New_AS_014.wav,29.90752,-24.275454
AS,New_AS_015.wav,29.704805,-25.460155
AS,New_AS_016.wav,30.305347,-24.563738
AS,New_AS_017.wav,29.592371,-24.293541
AS,New_AS_018.wav,30.323875,-24.572086
AS,New_AS_019.wav,29.361223,-25.216413
AS,New_AS_020.wav,30.125404,-24.190365
AS,New_AS_021.wav,29.010433,-24.5705
AS,New_AS_022.wav,29.330456,-25.02128
AS,New_AS_023.wav,29.190887,-24.37925
AS,New_AS_024.wav,29.859127,-24.488693
AS,New_AS_025.wav,3.88008,-42.06412
AS,New_AS_026.wav,7.017031,-39.252735
AS,New_AS_027.wav,6.728328,-39.417484
AS,New_AS_028.wav,4.676264,-40.90987
AS,New_AS_029.wav,2.729842,-39.269142
AS,New_AS_030.wav,5.8069825,-40.855988
AS,New_AS_031.wav,3.2713492,-39.144585
AS,New_AS_032.wav,5.687617,-42.540363
AS,New_AS_033.wav,2.6537278,-41.502228
AS,New_AS_034.wav,3.3313963,-40.42641
AS,New_AS_035.wav,5.566814,-37.509983
AS,New_AS_036.wav,2.7905126,-41.117683
AS,New_AS_037.wav,4.3302937,-39.08649
AS,New_AS_038.wav,2.7750542,-39.86606
AS,New_AS_039.wav,5.79138,-39.296227
AS,New_AS_040.wav,5.7530503,-39.255447
AS,New_AS_041.wav,4.4180603,-37.853104
AS,New_AS_042.wav,4.2379856,-41.721973
AS,New_AS_043.wav,1.1270051,-39.429066
AS,New_AS_044.wav,5.604225,-40.393745
AS,New_AS_045.wav,3.2271988,-38.175697
AS,New_AS_046.wav,2.6255832,-41.449512
AS,New_AS_047.wav,4.690142,-39.828888
AS,New_AS_048.wav,7.484806,-38.053047
AS,New_AS_049.wav,-13.641022,-27.607203
AS,New_AS_050.wav,-14.208456,-26.433178
AS,New_AS_051.wav,-15.064604,-26.4005
AS,New_AS_052.wav,-15.226676,-25.998688
AS,New_AS_053.wav,-14.589695,-25.719496
AS,New_AS_054.wav,-14.340567,-26.173077
AS,New_AS_055.wav,-15.680036,-26.200996
AS,New_AS_056.wav,-15.147629,-25.558199
AS,New_AS_057.wav,-14.671112,-26.211344
AS,New_AS_058.wav,-14.413411,-26.301796
AS,New_AS_059.wav,-15.10946,-25.64763
AS,New_AS_060.wav,-15.688626,-25.914114
AS,New_AS_061.wav,-14.188537,-26.815163
AS,New_AS_062.wav,-13.801411,-27.39421
AS,New_AS_063.wav,-15.30187,-26.174301
AS,New_AS_064.wav,-15.434978,-26.59718
AS,New_AS_065.wav,-13.789462,-27.47516
AS,New_AS_066.wav,-15.306828,-26.486513
AS,New_AS_067.wav,-14.548469,-27.056686
AS,New_AS_068.wav,-14.967886,-26.98806
AS,New_AS_069.wav,-14.137145,-27.500961
AS,New_AS_070.wav,-13.656453,-27.291164
AS,New_AS_071.wav,-13.989219,-26.707462
