clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,-6.6671143,14.079819
AS,New_AS_002.wav,4.1315966,20.185966
AS,New_AS_003.wav,-5.970645,16.84543
AS,New_AS_004.wav,5.2111225,20.284369
AS,New_AS_005.wav,0.12499354,19.11594
AS,New_AS_006.wav,-4.083827,16.051025
AS,New_AS_007.wav,-7.854898,15.230669
AS,New_AS_008.wav,5.2574363,18.670546
AS,New_AS_009.wav,1.2694625,17.758997
AS,New_AS_010.wav,-0.55763334,17.418898
AS,New_AS_011.wav,1.3258916,18.216871
AS,New_AS_012.wav,1.4744025,15.0959215
AS,New_AS_013.wav,-4.516227,16.156109
AS,New_AS_014.wav,7.4654946,18.700403
AS,New_AS_015.wav,-9.654626,14.915223
AS,New_AS_016.wav,5.1100802,19.755337
AS,New_AS_017.wav,0.3373667,19.853529
AS,New_AS_018.wav,-1.2555864,15.834295
AS,New_AS_019.wav,-6.216974,14.189609
AS,New_AS_020.wav,2.3775444,20.21009
AS,New_AS_021.wav,-3.403116,17.153452
AS,New_AS_022.wav,6.364374,17.638597
AS,New_AS_023.wav,-5.5421114,16.238821
AS,New_AS_024.wav,3.549473,17.184566
AS,New_AS_025.wav,-5.406038,16.53988
AS,New_AS_026.wav,2.2194457,21.125618
AS,New_AS_027.wav,2.7260158,18.30038
AS,New_AS_028.wav,-0.20896006,17.762165
AS,New_AS_029.wav,-0.4709964,18.955427
AS,New_AS_030.wav,-2.74253,16.737854
AS,New_AS_031.wav,-7.233513,15.642978
AS,New_AS_032.wav,5.7005777,18.607056
AS,New_AS_033.wav,-7.937367,15.620045
AS,New_AS_034.wav,6.001086,18.892725
AS,New_AS_035.wav,-1.3116744,19.68237
AS,New_AS_036.wav,-8.119747,15.630359
AS,New_AS_037.wav,-0.6551644,16.246675
AS,New_AS_038.wav,-0.8059382,17.777525
AS,New_AS_039.wav,1.8637412,18.69536
AS,New_AS_040.wav,4.6750274,18.510254
AS,New_AS_041.wav,-1.503793,19.298347
AS,New_AS_042.wav,-7.9647746,15.049023
AS,New_AS_043.wav,-1.4005927,16.744198
AS,New_AS_044.wav,-4.3374643,17.985538
AS,New_AS_045.wav,7.2402315,18.27101
AS,New_AS_046.wav,-5.5509567,17.300142
AS,New_AS_047.wav,3.7349992,20.125677
AS,New_AS_048.wav,3.7642176,17.80445
AS,New_AS_049.wav,-2.5337768,11.850705
AS,New_AS_050.wav,-11.085906,9.339226
AS,New_AS_051.wav,-19.495098,3.782814
AS,New_AS_052.wav,-19.692236,2.0510402
AS,New_AS_053.wav,-11.320902,9.024115
AS,New_AS_054.wav,-15.291924,8.209819
AS,New_AS_055.wav,-20.711597,0.3553869
AS,New_AS_056.wav,-18.64746,3.5744014
AS,New_AS_057.wav,-16.994293,6.7706065
AS,New_AS_058.wav,-15.893971,7.554566
AS,New_AS_059.wav,-18.248564,4.0983267
AS,New_AS_060.wav,-20.671103,-0.031180782
AS,New_AS_061.wav,-12.43053,9.463052
AS,New_AS_062.wav,-2.6633635,11.808921
AS,New_AS_063.wav,-18.517187,3.130654
AS,New_AS_064.wav,-19.49345,2.542686
AS,New_AS_065.wav,-6.3290854,12.894678
