clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,-10.7987,-20.024405
AS,New_AS_002.wav,-11.611587,-26.678837
AS,New_AS_003.wav,-12.6244755,-24.401148
AS,New_AS_004.wav,-12.484945,-25.148167
AS,New_AS_005.wav,-10.051176,-23.338161
AS,New_AS_006.wav,-11.177554,-27.707266
AS,New_AS_007.wav,-12.92808,-20.743217
AS,New_AS_008.wav,-9.1333275,-27.612558
AS,New_AS_009.wav,-11.507569,-25.898499
AS,New_AS_010.wav,-11.613541,-21.17804
AS,New_AS_011.wav,-10.370422,-27.11435
AS,New_AS_012.wav,-10.208297,-27.03181
AS,New_AS_013.wav,-9.936509,-23.620064
AS,New_AS_014.wav,-8.379964,-29.551823
AS,New_AS_015.wav,-13.362208,-19.883345
AS,New_AS_016.wav,-8.674578,-28.760265
AS,New_AS_017.wav,-8.675637,-21.391281
AS,New_AS_018.wav,-8.575734,-21.393993
AS,New_AS_019.wav,-11.82674,-20.841755
AS,New_AS_020.wav,-9.322638,-25.468945
AS,New_AS_021.wav,-12.500157,-21.072702
AS,New_AS_022.wav,-12.060964,-24.998365
AS,New_AS_023.wav,-12.580477,-20.273539
AS,New_AS_024.wav,-11.057154,-26.024137
AS,New_AS_025.wav,-11.425775,-24.815083
AS,New_AS_026.wav,-7.4634533,-26.818443
AS,New_AS_027.wav,-7.629469,-25.184015
AS,New_AS_028.wav,-11.039341,-19.066895
AS,New_AS_029.wav,-11.929691,-22.53364
AS,New_AS_030.wav,-10.231479,-24.168604
AS,New_AS_031.wav,-9.973042,-18.220821
AS,New_AS_032.wav,-8.696472,-26.324974
AS,New_AS_033.wav,-12.622376,-19.829659
AS,New_AS_034.wav,-10.961935,-24.320429
AS,New_AS_035.wav,-9.840288,-23.437595
AS,New_AS_036.wav,-12.0773945,-22.216106
AS,New_AS_037.wav,-8.240551,-27.52782
AS,New_AS_038.wav,-10.989848,-21.17095
AS,New_AS_039.wav,-8.10782,-24.470636
AS,New_AS_040.wav,-8.918805,-23.85485
AS,New_AS_041.wav,-10.460663,-26.224333
AS,New_AS_042.wav,-11.207486,-18.466297
AS,New_AS_043.wav,-6.9205284,-25.26294
AS,New_AS_044.wav,-9.504724,-18.931993
AS,New_AS_045.wav,-8.152215,-28.661873
AS,New_AS_046.wav,-12.068765,-18.600828
AS,New_AS_047.wav,-7.91615,-25.07592
AS,New_AS_048.wav,-8.60025,-27.939354
AS,New_AS_049.wav,-3.6436772,-1.990325
AS,New_AS_050.wav,-1.3187405,2.0056531
AS,New_AS_051.wav,-5.375071,3.8647394
AS,New_AS_052.wav,-4.700952,5.070684
AS,New_AS_053.wav,-1.5180746,2.3509712
AS,New_AS_054.wav,-4.730573,1.9347192
AS,New_AS_055.wav,-5.2607365,5.0297046
AS,New_AS_056.wav,-3.767575,5.544752
AS,New_AS_057.wav,-4.899283,2.5116687
AS,New_AS_058.wav,-4.862203,1.9952419
AS,New_AS_059.wav,-3.5775602,5.655294
AS,New_AS_060.wav,-5.6336603,5.320867
AS,New_AS_061.wav,-3.7140572,1.7010406
AS,New_AS_062.wav,-1.5303634,1.248695
AS,New_AS_063.wav,-3.5446095,5.7229657
AS,New_AS_064.wav,-4.9082813,4.973495
AS,New_AS_065.wav,-3.6757615,-2.032384
AS,New_AS_066.wav,-5.3155603,4.176253
AS,New_AS_067.wav,-4.050659,2.3297186
AS,New_AS_068.wav,-4.33173,3.9291604
AS,New_AS_069.wav,-4.5334606,1.0604646
AS,New_AS_070.wav,-1.2778568,1.4883751
AS,New_AS_071.wav,-4.7656612,1.4757588
AS,New_AS_072.wav,-4.6159296,1.5310264
AS,New_AS_073.wav,-4.8691134,2.6791568
AS,New_AS_074.wav,-4.802383,4.846716
AS,New_AS_075.wav,-3.443832,-1.9108248
AS,New_AS_076.wav,-4.7365522,1.5345956
AS,New_AS_077.wav,-9.26657,-24.438047
AS,New_AS_078.wav,-9.550315,-23.015348
AS,New_AS_079.wav,-10.277803,-26.645473
AS,New_AS_080.wav,-8.329731,-27.442299
AS,New_AS_081.wav,-7.860478,-25.12406
AS,New_AS_082.wav,-9.59337,-24.558676
AS,New_AS_083.wav,-10.317146,-18.527784
AS,New_AS_084.wav,-12.984256,-20.049934
AS,New_AS_085.wav,-8.172378,-27.051308
AS,New_AS_086.wav,-9.985157,-21.796915
AS,New_AS_087.wav,-5.948909,-26.382069
AS,New_AS_088.wav,-7.668438,-24.367424
AS,New_AS_089.wav,-6.0766244,-29.030434
AS,New_AS_090.wav,-6.28085,-27.229431
AS,New_AS_091.wav,-12.409559,-18.234102
AS,New_AS_092.wav,-9.807903,-24.386234
AS,New_AS_093.wav,-8.612005,-24.804338
AS,New_AS_094.wav,-9.545517,-20.442694
AS,New_AS_095.wav,-12.28511,-22.942059
AS,New_AS_096.wav,-12.375163,-22.560663
AS,New_AS_097.wav,-10.757792,-23.198936
AS,New_AS_098.wav,-9.733732,-21.756018
AS,New_AS_099.wav,-7.876024,-27.212
AS,New_AS_100.wav,-11.912772,-19.337395
AS,New_AS_101.wav,-8.9974375,-26.841087
AS,New_AS_102.wav,-9.525973,-19.899727
AS,New_AS_103.wav,-11.378897,-18.786667
AS,New_AS_104.wav,-8.118432,-28.898705
AS,New_AS_105.wav,-11.064624,-20.518433
AS,New_AS_106.wav,-12.967332,-20.870779
AS,New_AS_107.wav,-8.567767,-26.221756
AS,New_AS_108.wav,-9.263377,-19.5358
AS,New_AS_109.wav,-7.575706,-27.601812
AS,New_AS_110.wav,-8.022343,-24.97908
AS,New_AS_111.wav,-2.7416556,-26.765354
AS,New_AS_112.wav,-2.6541412,-26.69264
AS,New_AS_113.wav,-2.6409276,-26.65593
AS,New_AS_114.wav,-2.6256647,-26.69444
AS,New_AS_115.wav,-9.419977,-25.898281
AS,New_AS_116.wav,-9.370132,-18.92418
AS,New_AS_117.wav,-6.0454245,-27.219582
AS,New_AS_118.wav,-8.025881,-27.922289
AS,New_AS_119.wav,-10.438282,-21.51341
AS,New_AS_120.wav,-11.855066,-18.602522
AS,New_AS_121.wav,-9.707258,-25.171846
AS,New_AS_122.wav,-8.766193,-20.082687
AS,New_AS_123.wav,-9.62186,-19.928078
AS,New_AS_124.wav,-5.993001,-26.256723
AS,New_AS_125.wav,-10.217037,-21.768791
AS,New_AS_126.wav,-9.688146,-27.946314
AS,New_AS_127.wav,-6.6585054,-22.40415
AS,New_AS_128.wav,-8.451786,-26.193157
AS,New_AS_129.wav,-20.25672,21.713081
AS,New_AS_130.wav,-19.95355,21.541492
AS,New_AS_131.wav,-5.102211,-2.718938
AS,New_AS_132.wav,-2.8210797,3.9183984
AS,New_AS_133.wav,-27.444695,25.45017
AS,New_AS_134.wav,-6.663176,-22.1755
AS,New_AS_135.wav,-27.473936,25.502857
AS,New_AS_136.wav,-20.500158,22.010696
AS,New_AS_137.wav,-19.468863,21.98835
AS,New_AS_138.wav,-19.824697,21.865034
AS,New_AS_139.wav,-19.180395,22.190426
AS,New_AS_140.wav,-3.9829767,-28.69009
AS,New_AS_141.wav,-4.2551355,-28.668657
AS,New_AS_142.wav,-4.971697,-28.600239
