clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,15.392834,-34.50359
AS,New_AS_002.wav,16.671011,-34.624523
AS,New_AS_003.wav,16.558922,-35.004787
AS,New_AS_004.wav,16.110088,-34.714134
AS,New_AS_005.wav,16.342113,-34.36839
AS,New_AS_006.wav,15.325509,-35.116028
AS,New_AS_007.wav,15.653091,-35.411983
AS,New_AS_008.wav,16.643608,-34.89846
AS,New_AS_009.wav,16.03919,-35.653564
AS,New_AS_010.wav,16.185438,-34.493233
AS,New_AS_011.wav,16.13951,-35.35266
AS,New_AS_012.wav,15.6428795,-34.558105
AS,New_AS_013.wav,15.409476,-35.284397
AS,New_AS_014.wav,16.433784,-35.346893
AS,New_AS_015.wav,16.000057,-35.164196
AS,New_AS_016.wav,16.15766,-34.369762
AS,New_AS_017.wav,16.479628,-34.497158
AS,New_AS_018.wav,15.510418,-34.58707
AS,New_AS_019.wav,15.367966,-34.81477
AS,New_AS_020.wav,16.750408,-35.126675
AS,New_AS_021.wav,16.215302,-35.364754
AS,New_AS_022.wav,15.800046,-34.717922
AS,New_AS_023.wav,15.859201,-35.521088
AS,New_AS_024.wav,15.472484,-35.31259
AS,New_AS_025.wav,-3.2979128,-31.55861
AS,New_AS_026.wav,0.47658733,-29.640291
AS,New_AS_027.wav,-0.5267316,-29.154737
AS,New_AS_028.wav,-2.2093005,-31.217178
AS,New_AS_029.wav,-2.1791682,-31.157398
AS,New_AS_030.wav,-3.5826972,-30.31673
AS,New_AS_031.wav,-4.5048304,-30.969109
AS,New_AS_032.wav,-1.4897397,-31.055435
AS,New_AS_033.wav,-2.1130495,-32.252594
AS,New_AS_034.wav,-2.562395,-32.12252
AS,New_AS_035.wav,-1.8733281,-26.821436
AS,New_AS_036.wav,-4.071229,-31.514431
AS,New_AS_037.wav,-3.7524323,-31.058804
AS,New_AS_038.wav,-2.1914191,-32.192787
AS,New_AS_039.wav,-0.46069074,-30.161186
AS,New_AS_040.wav,-1.8308208,-27.510717
AS,New_AS_041.wav,-1.8311316,-29.026667
AS,New_AS_042.wav,-3.827218,-30.651834
AS,New_AS_043.wav,-3.718527,-32.7316
AS,New_AS_044.wav,-0.13442256,-29.979599
AS,New_AS_045.wav,-1.5250276,-30.100563
AS,New_AS_046.wav,-3.4464126,-29.159973
AS,New_AS_047.wav,-0.9855838,-28.58745
AS,New_AS_048.wav,-4.4654956,-27.679243
AS,New_AS_049.wav,-17.599756,-35.202923
AS,New_AS_050.wav,-18.690067,-34.805176
AS,New_AS_051.wav,-18.35155,-35.44487
AS,New_AS_052.wav,-19.250475,-35.60985
AS,New_AS_053.wav,-19.42866,-34.614822
AS,New_AS_054.wav,-19.307365,-35.459366
AS,New_AS_055.wav,-18.560137,-34.250813
AS,New_AS_056.wav,-19.607525,-35.262203
AS,New_AS_057.wav,-19.691458,-34.580833
AS,New_AS_058.wav,-18.978683,-34.965225
AS,New_AS_059.wav,-19.469707,-34.820145
AS,New_AS_060.wav,-19.565489,-35.032604
AS,New_AS_061.wav,-19.104269,-34.44118
AS,New_AS_062.wav,-17.938787,-34.838707
AS,New_AS_063.wav,-19.014353,-35.59886
AS,New_AS_064.wav,-18.665367,-35.224106
AS,New_AS_065.wav,-17.897612,-34.876514
AS,New_AS_066.wav,-18.139313,-34.563343
AS,New_AS_067.wav,-18.64055,-35.012516
AS,New_AS_068.wav,-17.953712,-35.415035
AS,New_AS_069.wav,-17.70716,-35.347916
AS,New_AS_070.wav,-18.754026,-35.54753
AS,New_AS_071.wav,-18.6638,-34.58261
AS,New_AS_072.wav,-18.315493,-35.578094
AS,New_AS_073.wav,-18.071627,-34.818314
AS,New_AS_074.wav,-19.02552,-34.343155
AS,New_AS_075.wav,-17.715302,-35.12085
AS,New_AS_076.wav,-18.436068,-35.70986
AS,New_AS_077.wav,-4.1150203,-32.718475
AS,New_AS_078.wav,-0.20933278,-31.358027
AS,New_AS_079.wav,-1.2850122,-32.656166
AS,New_AS_080.wav,-0.52252656,-27.000765
AS,New_AS_081.wav,-1.991665,-28.148985
AS,New_AS_082.wav,-3.0571475,-28.258757
AS,New_AS_083.wav,-4.3799286,-31.353014
AS,New_AS_084.wav,-1.2432715,-31.639576
AS,New_AS_085.wav,-0.48952058,-28.212597
AS,New_AS_086.wav,-3.3417456,-33.165215
AS,New_AS_087.wav,-0.80560565,-32.487114
AS,New_AS_088.wav,-3.1024857,-27.130129
