clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,19.141247,-43.38397
AS,New_AS_002.wav,20.305061,-43.072086
AS,New_AS_003.wav,20.426743,-43.45108
AS,New_AS_004.wav,20.001797,-44.014523
AS,New_AS_005.wav,19.673187,-44.293934
AS,New_AS_006.wav,19.707266,-43.118793
AS,New_AS_007.wav,19.549683,-43.053745
AS,New_AS_008.wav,20.394655,-43.505795
AS,New_AS_009.wav,20.433744,-43.232258
AS,New_AS_010.wav,19.585962,-44.09445
AS,New_AS_011.wav,20.130613,-43.906975
AS,New_AS_012.wav,19.326687,-43.575043
AS,New_AS_013.wav,19.271906,-43.89312
AS,New_AS_014.wav,20.426546,-43.816067
AS,New_AS_015.wav,20.011065,-43.021572
AS,New_AS_016.wav,19.84483,-44.424053
AS,New_AS_017.wav,20.068663,-44.199963
AS,New_AS_018.wav,19.617392,-43.0883
AS,New_AS_019.wav,19.288597,-43.346302
AS,New_AS_020.wav,20.60149,-43.722336
AS,New_AS_021.wav,20.010147,-43.36121
AS,New_AS_022.wav,19.405476,-43.699474
AS,New_AS_023.wav,19.745258,-44.294613
AS,New_AS_024.wav,19.655798,-43.718933
AS,New_AS_025.wav,-0.98776305,-31.3229
AS,New_AS_026.wav,-3.3147264,-34.029312
AS,New_AS_027.wav,-4.047846,-33.631496
AS,New_AS_028.wav,-1.7881343,-31.25231
AS,New_AS_029.wav,-2.3003438,-29.941906
AS,New_AS_030.wav,-3.6755784,-32.385494
AS,New_AS_031.wav,-0.2576503,-29.779552
AS,New_AS_032.wav,-2.5200558,-32.869946
AS,New_AS_033.wav,-1.7592695,-31.58024
AS,New_AS_034.wav,-1.9920024,-29.577463
AS,New_AS_035.wav,-5.042021,-29.889832
AS,New_AS_036.wav,-0.33911985,-30.649328
AS,New_AS_037.wav,-1.1439929,-30.26809
AS,New_AS_038.wav,-1.3511221,-32.893726
AS,New_AS_039.wav,-3.4769053,-32.89053
AS,New_AS_040.wav,-4.9570656,-31.16886
AS,New_AS_041.wav,-3.3976245,-30.674967
AS,New_AS_042.wav,-0.572523,-30.683271
AS,New_AS_043.wav,0.0068266913,-31.960175
AS,New_AS_044.wav,-3.235405,-33.534676
AS,New_AS_045.wav,-2.9470608,-32.015175
AS,New_AS_046.wav,-2.431368,-28.985851
AS,New_AS_047.wav,-4.32838,-32.03697
AS,New_AS_048.wav,-4.670488,-28.72151
AS,New_AS_049.wav,-12.106312,-21.731148
AS,New_AS_050.wav,-12.909517,-20.64449
AS,New_AS_051.wav,-13.4390335,-20.363188
AS,New_AS_052.wav,-13.41189,-19.68789
AS,New_AS_053.wav,-12.75414,-19.930422
AS,New_AS_054.wav,-12.641404,-19.908825
AS,New_AS_055.wav,-14.010098,-20.269592
AS,New_AS_056.wav,-13.507535,-19.58191
AS,New_AS_057.wav,-12.974458,-19.681736
AS,New_AS_058.wav,-12.671133,-20.211464
AS,New_AS_059.wav,-13.388038,-19.440548
AS,New_AS_060.wav,-13.931007,-19.36186
AS,New_AS_061.wav,-12.254022,-20.20544
AS,New_AS_062.wav,-12.305637,-21.437366
AS,New_AS_063.wav,-13.71597,-19.973438
AS,New_AS_064.wav,-13.886549,-20.13548
AS,New_AS_065.wav,-12.16972,-21.616594
AS,New_AS_066.wav,-13.723347,-20.395046
AS,New_AS_067.wav,-12.905468,-20.721926
AS,New_AS_068.wav,-13.473165,-20.932604
AS,New_AS_069.wav,-12.318217,-21.468307
AS,New_AS_070.wav,-12.13474,-20.728569
AS,New_AS_071.wav,-12.559695,-20.588774
AS,New_AS_072.wav,-12.732016,-20.870266
AS,New_AS_073.wav,-12.68588,-21.11758
AS,New_AS_074.wav,-13.914376,-19.739265
AS,New_AS_075.wav,-12.101296,-21.64964
AS,New_AS_076.wav,-12.290458,-20.58166
AS,New_AS_077.wav,-0.042877205,-32.272835
AS,New_AS_078.wav,-1.8712549,-33.5038
AS,New_AS_079.wav,-0.89062893,-33.144894
AS,New_AS_080.wav,-5.220164,-29.50542
AS,New_AS_081.wav,-4.745111,-30.38903
AS,New_AS_082.wav,-4.9672337,-31.625168
AS,New_AS_083.wav,-0.44823682,-29.387936
AS,New_AS_084.wav,-1.904423,-31.85
AS,New_AS_085.wav,-3.67773,-33.129234
AS,New_AS_086.wav,-1.4316897,-29.21962
AS,New_AS_087.wav,-6.3828993,-31.008755
AS,New_AS_088.wav,-5.2290597,-32.959644
AS,New_AS_089.wav,-4.783866,-32.70188
AS,New_AS_090.wav,-3.309553,-34.059025
AS,New_AS_091.wav,-2.4566576,-34.61904
AS,New_AS_092.wav,-3.6928442,-30.263391
AS,New_AS_093.wav,-4.8545527,-30.683392
AS,New_AS_094.wav,-0.48980084,-31.403538
AS,New_AS_095.wav,-0.40902758,-29.250608
AS,New_AS_096.wav,-1.9738321,-33.305134
AS,New_AS_097.wav,-2.4244845,-32.759235
AS,New_AS_098.wav,-4.4943924,-31.943544
AS,New_AS_099.wav,-2.9316328,-30.02481
AS,New_AS_100.wav,-4.4737287,-28.538998
AS,New_AS_101.wav,-0.4419593,-32.41603
AS,New_AS_102.wav,-1.8429663,-32.347324
AS,New_AS_103.wav,-1.5169683,-32.47482
AS,New_AS_104.wav,-3.9703798,-31.38712
AS,New_AS_105.wav,-2.1349652,-29.890518
AS,New_AS_106.wav,-1.3416952,-31.465197
AS,New_AS_107.wav,-5.1686196,-31.557673
AS,New_AS_108.wav,-3.5951009,-33.579742
AS,New_AS_109.wav,-3.6857936,-34.481045
AS,New_AS_110.wav,-5.248614,-30.974527
AS,New_AS_111.wav,21.158588,-44.448833
AS,New_AS_112.wav,21.220436,-44.462723
AS,New_AS_113.wav,21.128124,-44.538876
AS,New_AS_114.wav,21.305817,-44.531788
AS,New_AS_115.wav,-4.6994867,-30.312025
AS,New_AS_116.wav,-5.1915135,-33.410473
AS,New_AS_117.wav,-3.550338,-31.656708
AS,New_AS_118.wav,-0.5343922,-32.760468
AS,New_AS_119.wav,-3.0428197,-33.134125
AS,New_AS_120.wav,-2.3085437,-30.431297
AS,New_AS_121.wav,-3.9821534,-30.760216
AS,New_AS_122.wav,-0.45971408,-31.728662
AS,New_AS_123.wav,-0.43868938,-30.640316
AS,New_AS_124.wav,-2.4652388,-33.885323
AS,New_AS_125.wav,-4.7639813,-33.962395
AS,New_AS_126.wav,-3.5461965,-30.580912
AS,New_AS_127.wav,-2.9174201,-30.128733
AS,New_AS_128.wav,-4.521543,-29.202417
