clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,13.244281,17.07529
AS,New_AS_002.wav,15.929299,20.17119
AS,New_AS_003.wav,14.271693,19.834566
AS,New_AS_004.wav,13.005359,19.050835
AS,New_AS_005.wav,9.236863,22.204786
AS,New_AS_006.wav,18.952528,21.9832
AS,New_AS_007.wav,16.184557,20.399456
AS,New_AS_008.wav,12.548085,25.923231
AS,New_AS_009.wav,16.340506,20.228918
AS,New_AS_010.wav,11.507148,20.75727
AS,New_AS_011.wav,15.29166,21.642515
AS,New_AS_012.wav,14.969371,20.077564
AS,New_AS_013.wav,15.917363,25.19836
AS,New_AS_014.wav,13.12446,21.244478
AS,New_AS_015.wav,15.38535,18.972437
AS,New_AS_016.wav,14.09972,20.495674
AS,New_AS_017.wav,10.567305,22.483185
AS,New_AS_018.wav,16.3692,18.778893
AS,New_AS_019.wav,13.121596,19.2367
AS,New_AS_020.wav,11.093174,25.26864
AS,New_AS_021.wav,15.148831,21.859638
AS,New_AS_022.wav,15.252288,19.446636
AS,New_AS_023.wav,14.681508,20.576477
AS,New_AS_024.wav,16.478813,21.117456
AS,New_AS_025.wav,16.296711,19.531502
AS,New_AS_026.wav,4.840847,20.48831
AS,New_AS_027.wav,12.8803625,25.713165
AS,New_AS_028.wav,15.464204,21.863056
AS,New_AS_029.wav,13.02954,24.638739
AS,New_AS_030.wav,17.868034,20.43682
AS,New_AS_031.wav,12.6697235,25.84746
AS,New_AS_032.wav,11.5166235,24.114431
AS,New_AS_033.wav,15.461622,21.43041
AS,New_AS_034.wav,14.253771,20.614164
AS,New_AS_035.wav,12.33104,18.649452
AS,New_AS_036.wav,16.864552,20.747238
AS,New_AS_037.wav,16.532637,20.479746
AS,New_AS_038.wav,13.513934,20.970669
AS,New_AS_039.wav,12.868217,24.359505
AS,New_AS_040.wav,10.971874,21.93867
AS,New_AS_041.wav,14.348274,22.26614
AS,New_AS_042.wav,14.460973,23.826859
AS,New_AS_043.wav,9.7317,19.56454
AS,New_AS_044.wav,12.379439,24.386623
AS,New_AS_045.wav,12.057083,26.122746
AS,New_AS_046.wav,10.683562,24.020372
AS,New_AS_047.wav,12.507783,26.892696
