clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,31.427689,-29.965893
AS,New_AS_002.wav,31.65329,-29.990505
AS,New_AS_003.wav,31.048426,-29.13505
AS,New_AS_004.wav,31.159195,-29.372892
AS,New_AS_005.wav,31.796125,-29.892544
AS,New_AS_006.wav,31.52571,-29.557713
AS,New_AS_007.wav,31.109674,-29.208218
AS,New_AS_008.wav,32.043762,-29.162056
AS,New_AS_009.wav,31.798271,-29.801634
AS,New_AS_010.wav,32.12164,-29.7456
AS,New_AS_011.wav,31.727295,-28.676498
AS,New_AS_012.wav,32.023785,-29.694286
AS,New_AS_013.wav,31.817003,-28.969807
AS,New_AS_014.wav,32.04488,-29.151217
AS,New_AS_015.wav,31.216623,-29.744026
AS,New_AS_016.wav,32.281258,-29.57679
AS,New_AS_017.wav,32.064316,-29.0572
AS,New_AS_018.wav,32.352585,-29.539255
AS,New_AS_019.wav,31.253878,-29.553572
AS,New_AS_020.wav,32.42461,-29.14236
AS,New_AS_021.wav,31.53401,-28.709082
AS,New_AS_022.wav,31.224003,-28.903055
AS,New_AS_023.wav,31.41285,-28.718372
AS,New_AS_024.wav,31.50827,-29.113297
AS,New_AS_025.wav,5.589147,-39.192036
AS,New_AS_026.wav,5.6963153,-36.314045
AS,New_AS_027.wav,5.184538,-35.506157
AS,New_AS_028.wav,6.6638455,-37.09341
AS,New_AS_029.wav,3.2520778,-38.090054
AS,New_AS_030.wav,6.398963,-36.868645
AS,New_AS_031.wav,3.2145104,-38.015865
AS,New_AS_032.wav,7.7828336,-38.595917
AS,New_AS_033.wav,5.5400987,-37.91429
AS,New_AS_034.wav,4.985506,-38.787937
AS,New_AS_035.wav,3.1156697,-36.352474
AS,New_AS_036.wav,4.898349,-38.844032
AS,New_AS_037.wav,3.6778822,-37.89263
AS,New_AS_038.wav,4.4087133,-39.153595
AS,New_AS_039.wav,6.348568,-35.091583
AS,New_AS_040.wav,5.157111,-35.465664
AS,New_AS_041.wav,4.93289,-34.02145
AS,New_AS_042.wav,5.667349,-39.349903
AS,New_AS_043.wav,2.4007776,-39.4098
AS,New_AS_044.wav,4.524528,-36.595337
AS,New_AS_045.wav,5.5728955,-37.641205
AS,New_AS_046.wav,4.6104116,-38.07795
AS,New_AS_047.wav,5.48037,-37.10797
AS,New_AS_048.wav,5.9769735,-34.632614
AS,New_AS_049.wav,-9.124267,-37.817383
AS,New_AS_050.wav,-10.532425,-38.15095
AS,New_AS_051.wav,-10.427829,-37.580017
AS,New_AS_052.wav,-10.84812,-37.462074
AS,New_AS_053.wav,-11.331115,-38.198185
AS,New_AS_054.wav,-10.944551,-38.155067
AS,New_AS_055.wav,-10.411843,-39.110115
AS,New_AS_056.wav,-11.268079,-37.9122
AS,New_AS_057.wav,-10.895349,-38.655075
AS,New_AS_058.wav,-10.877274,-38.616898
AS,New_AS_059.wav,-11.346375,-38.454266
AS,New_AS_060.wav,-10.516101,-38.7084
AS,New_AS_061.wav,-9.945133,-38.95273
AS,New_AS_062.wav,-9.537999,-38.38285
AS,New_AS_063.wav,-10.671091,-38.349907
AS,New_AS_064.wav,-10.143963,-38.14376
AS,New_AS_065.wav,-9.458575,-38.453983
AS,New_AS_066.wav,-10.04794,-38.660442
AS,New_AS_067.wav,-9.531343,-38.02202
AS,New_AS_068.wav,-9.63569,-37.62766
AS,New_AS_069.wav,-9.292676,-38.09087
AS,New_AS_070.wav,-9.6048765,-37.411392
AS,New_AS_071.wav,-10.185261,-37.668674
AS,New_AS_072.wav,-10.104369,-37.757126
AS,New_AS_073.wav,-9.653955,-38.648586
AS,New_AS_074.wav,-10.254792,-37.868217
AS,New_AS_075.wav,-9.324246,-37.853207
