clase,archivo,tSNE_1,tSNE_2
AS,New_AS_001.wav,39.181293,-16.76295
AS,New_AS_002.wav,39.763508,-16.429056
AS,New_AS_003.wav,40.31251,-17.119902
AS,New_AS_004.wav,39.671783,-17.325996
AS,New_AS_005.wav,39.453445,-17.847954
AS,New_AS_006.wav,39.776806,-16.845074
AS,New_AS_007.wav,39.706192,-16.619356
AS,New_AS_008.wav,39.820877,-17.408398
AS,New_AS_009.wav,40.143616,-16.730751
AS,New_AS_010.wav,39.205986,-17.341133
AS,New_AS_011.wav,40.26069,-17.081924
AS,New_AS_012.wav,39.25394,-17.465036
AS,New_AS_013.wav,39.95562,-17.347221
AS,New_AS_014.wav,40.247982,-17.52159
AS,New_AS_015.wav,39.261303,-16.860487
AS,New_AS_016.wav,39.626015,-17.883518
AS,New_AS_017.wav,39.82335,-17.783833
AS,New_AS_018.wav,39.206463,-17.375944
AS,New_AS_019.wav,39.235638,-16.96526
AS,New_AS_020.wav,40.085556,-17.783909
AS,New_AS_021.wav,40.024597,-16.690086
AS,New_AS_022.wav,39.37259,-16.645311
AS,New_AS_023.wav,40.34329,-17.145662
AS,New_AS_024.wav,39.454273,-17.667316
AS,New_AS_025.wav,5.5893173,-45.18445
AS,New_AS_026.wav,3.3781774,-41.598003
AS,New_AS_027.wav,6.2147584,-42.44646
AS,New_AS_028.wav,5.9041986,-43.975624
AS,New_AS_029.wav,2.7659264,-43.842197
AS,New_AS_030.wav,6.0992413,-44.05802
AS,New_AS_031.wav,2.5235367,-42.62127
AS,New_AS_032.wav,3.1671913,-45.579586
AS,New_AS_033.wav,5.367008,-45.05453
AS,New_AS_034.wav,4.950066,-45.021397
AS,New_AS_035.wav,8.455899,-43.33122
AS,New_AS_036.wav,3.8890727,-44.81223
AS,New_AS_037.wav,2.8618007,-43.026085
AS,New_AS_038.wav,2.7248003,-43.999084
AS,New_AS_039.wav,7.371768,-43.94725
AS,New_AS_040.wav,7.0269113,-43.50355
AS,New_AS_041.wav,7.915805,-41.11715
AS,New_AS_042.wav,2.8829856,-44.590294
AS,New_AS_043.wav,1.185573,-43.32544
AS,New_AS_044.wav,6.7064896,-42.884655
AS,New_AS_045.wav,2.6347697,-42.284054
AS,New_AS_046.wav,4.9276257,-45.82289
AS,New_AS_047.wav,5.9086537,-43.42321
AS,New_AS_048.wav,4.4988837,-41.652744
AS,New_AS_049.wav,-11.169829,-36.7248
AS,New_AS_050.wav,-11.811687,-35.506325
AS,New_AS_051.wav,-13.054249,-36.05218
AS,New_AS_052.wav,-13.081014,-35.6713
AS,New_AS_053.wav,-12.25709,-34.892693
AS,New_AS_054.wav,-12.08775,-35.30024
AS,New_AS_055.wav,-12.758612,-35.718166
AS,New_AS_056.wav,-12.932483,-34.93791
AS,New_AS_057.wav,-12.472095,-35.480343
AS,New_AS_058.wav,-12.636802,-35.2908
AS,New_AS_059.wav,-12.776895,-35.035145
AS,New_AS_060.wav,-12.888023,-35.609283
AS,New_AS_061.wav,-11.550761,-36.010258
AS,New_AS_062.wav,-11.511702,-36.339973
AS,New_AS_063.wav,-12.259339,-35.78017
AS,New_AS_064.wav,-12.730282,-36.269283
AS,New_AS_065.wav,-11.475915,-36.616142
AS,New_AS_066.wav,-12.930694,-36.316982
AS,New_AS_067.wav,-11.741667,-36.508797
AS,New_AS_068.wav,-12.293499,-36.714275
AS,New_AS_069.wav,-11.57427,-36.61369
AS,New_AS_070.wav,-11.230064,-35.88073
AS,New_AS_071.wav,-12.017201,-35.753086
AS,New_AS_072.wav,-12.062576,-36.199127
AS,New_AS_073.wav,-12.345826,-36.406857
AS,New_AS_074.wav,-12.952328,-36.09833
AS,New_AS_075.wav,-11.291932,-36.675354
AS,New_AS_076.wav,-11.858178,-35.923073
AS,New_AS_077.wav,1.9309753,-43.490875
AS,New_AS_078.wav,3.4288645,-43.825424
AS,New_AS_079.wav,3.0696332,-43.404903
AS,New_AS_080.wav,4.7206726,-41.21333
AS,New_AS_081.wav,7.4750357,-42.259983
AS,New_AS_082.wav,7.810845,-42.60199
AS,New_AS_083.wav,1.5392426,-44.155437
AS,New_AS_084.wav,5.5334806,-44.52306
AS,New_AS_085.wav,7.48306,-43.500824
AS,New_AS_086.wav,1.3394474,-43.35941
AS,New_AS_087.wav,6.400715,-45.935207
AS,New_AS_088.wav,6.269593,-41.95954
AS,New_AS_089.wav,5.265766,-42.31903
AS,New_AS_090.wav,3.9404578,-42.252495
AS,New_AS_091.wav,5.7077594,-43.062458
AS,New_AS_092.wav,8.050934,-41.049805
AS,New_AS_093.wav,7.2539515,-42.776146
AS,New_AS_094.wav,2.711585,-44.14637
AS,New_AS_095.wav,3.8931289,-45.9395
AS,New_AS_096.wav,7.5750976,-44.040653
AS,New_AS_097.wav,5.8650274,-44.888866
AS,New_AS_098.wav,6.3250976,-43.148853
AS,New_AS_099.wav,3.313136,-41.59115
AS,New_AS_100.wav,3.3172805,-44.90494
AS,New_AS_101.wav,2.2342048,-43.05083
AS,New_AS_102.wav,3.179857,-44.911533
AS,New_AS_103.wav,2.439621,-45.221657
AS,New_AS_104.wav,6.614626,-42.192383
AS,New_AS_105.wav,3.9990222,-44.884212
AS,New_AS_106.wav,5.9338255,-45.1725
AS,New_AS_107.wav,7.32963,-42.876404
AS,New_AS_108.wav,5.5988774,-43.145565
AS,New_AS_109.wav,5.450364,-41.662453
AS,New_AS_110.wav,6.2725596,-42.723972
AS,New_AS_111.wav,40.71404,-18.559626
AS,New_AS_112.wav,40.72756,-18.562855
AS,New_AS_113.wav,40.67128,-18.626469
AS,New_AS_114.wav,40.791027,-18.666826
AS,New_AS_115.wav,7.2638054,-42.491444
AS,New_AS_116.wav,6.5772934,-44.92028
AS,New_AS_117.wav,4.9489374,-43.988426
AS,New_AS_118.wav,1.7580634,-43.230236
AS,New_AS_119.wav,6.933387,-44.168865
AS,New_AS_120.wav,3.258802,-44.174236
AS,New_AS_121.wav,6.476451,-44.011105
AS,New_AS_122.wav,2.1082113,-43.400112
AS,New_AS_123.wav,2.5138893,-44.506832
AS,New_AS_124.wav,8.226291,-44.19255
AS,New_AS_125.wav,6.4939766,-43.09037
AS,New_AS_126.wav,7.8488884,-41.133583
AS,New_AS_127.wav,2.2997208,-42.43196
AS,New_AS_128.wav,6.215403,-42.73027
AS,New_AS_129.wav,-1.0507206,6.454616
AS,New_AS_130.wav,-1.0539309,6.292893
AS,New_AS_131.wav,12.398508,-26.649975
AS,New_AS_132.wav,5.4423823,-40.728058
AS,New_AS_133.wav,-3.9901652,6.2519646
AS,New_AS_134.wav,1.7022859,-42.240273
