clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,perfil_softmin_errores_f4,0.000703575113792255,0.3542900935031842,0.21634208830957932,0.17950632343514072,0.24915791963830353
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,perfil_softmin_errores_f4,0.0004919269379393542,0.397170621015464,0.1417586082675831,0.20145520338424,0.25912364039477354
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,perfil_softmin_errores_f4,0.00020501234118678924,0.4055721355744512,0.15376047214610478,0.17060395755888294,0.26985842237937424
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,perfil_softmin_errores_f4,0.00034078535499747415,0.39131072244338316,0.15190616181902883,0.17401380436557967,0.28242852601701096
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,perfil_softmin_errores_f4,0.0006593547944944643,0.3623572669110946,0.1526883381741018,0.20529280418144552,0.27900223593886364
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,perfil_softmin_errores_f4,0.0001388560767832314,0.3881447862769706,0.16313568676977083,0.20723129713778135,0.2413493737386941
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,perfil_softmin_errores_f4,0.0003974392133823659,0.3706581963952619,0.18486886602309022,0.18105585515962638,0.2630196432086391
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,perfil_softmin_errores_f4,0.00027819033814317285,0.3874483931945591,0.14168941304882665,0.22401499168518665,0.24656901173328435
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,perfil_softmin_errores_f4,0.00028969886157343344,0.40152014312627154,0.15387285938768497,0.20277064297101502,0.24154665565345507
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,perfil_softmin_errores_f4,0.0004945377773680888,0.3706493510154818,0.17837883320349163,0.18154458336417145,0.26893269463948705
