clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,sbv_media_log,0.07120154118480901,0.4799726141340206,0.12743616763146082,1.2612595294324442,1.0128671420845772,1.0051238454659366,1.096184637593745
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,sbv_media_log,0.0767778295240701,0.48596494337567364,0.09916607402445682,1.2784336595740544,0.9478334937227011,1.055364417102621,1.038065409550332
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,sbv_media_log,0.06221798910795691,0.49136368444174927,0.13663078018793406,1.216737041196526,0.9131831737208052,1.0773733898025053,1.1431276492238842
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,sbv_media_log,0.06817272448114346,0.4395089055257396,0.12167067151693206,1.2215876859449386,0.9124954407543315,1.0818744367218311,1.1336768018274
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,sbv_media_log,0.0714023925761599,0.44310867005885524,0.08410436567167943,1.2561337686571543,0.874385679743311,1.040390372414924,1.1308312124379998
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,sbv_media_log,0.06615991278662833,0.5408779728385965,0.08555976826781045,1.248829673939135,0.9108597656186498,1.0122233725649241,1.0995968985886508
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,sbv_media_log,0.05677859448938788,0.49311124303375387,0.113544907801019,1.2186529431651731,0.8848069787625157,1.0815481116468564,1.1321579669306239
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,sbv_media_log,0.06560096660554507,0.5175584917003164,0.08899554053320216,1.2922407216285414,0.9234258488222136,1.0405866307510956,1.0654058881277235
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,sbv_media_log,0.057823341398365855,0.5123126336585011,0.10269911117444368,1.2661696967359515,0.8581428788540302,1.0782428020253618,1.094390160767148
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,sbv_media_log,0.06626646116924104,0.5259737056587986,0.10006097610633126,1.2253059610322894,0.9127030787502474,1.0744424567304893,1.1252568862180155
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,sbv_media_log,0.05694861453363691,0.5267444482038839,0.09239316313257168,1.2712802227560471,0.8721129787963255,1.078917719181831,1.0778762711949075
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,sbv_media_log,0.07666766828373801,0.49489582359241163,0.07765717512947529,1.245661638269341,0.9479085082965019,1.0189671928532902,1.0969111549118598
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,sbv_media_log,0.0724024647604559,0.5161922824798248,0.07633549087273823,1.26256039463231,0.8912282853174194,1.0371468927856815,1.0518983192710583
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,sbv_media_log,0.061802176370450254,0.4553098901937959,0.08870295734667398,1.2372328512606636,0.8448252019333999,1.1034903286317475,1.0949628604201036
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,sbv_media_log,0.06969203575327412,0.5034628807608349,0.11177504351399233,1.2083019400440274,0.9017922162526103,1.0701749684214428,1.112149815078729
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,sbv_media_log,0.06947367509350018,0.45408848140004493,0.07812898960655636,1.2643363725261507,0.9249226637986291,1.0445550336159573,1.1084404184733379
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,sbv_media_log,0.06578668415745748,0.477958466607787,0.10093784170629354,1.2931514048582338,0.9042951561468354,1.0413873181469357,1.0778024750313409
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,sbv_media_log,0.0772286891348282,0.5095419203328078,0.09979152302240805,1.31049137063635,0.9249958061679932,1.019463243256562,1.0506831629173699
