clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,sbv_media_log,1.3436150027230511,0.8837532372377424,1.502682803677624,1.5292710052774499,1.446787183250854,0.5226696173254568,0.2136437511888683
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,sbv_media_log,1.4598011679991916,0.9024682940468557,1.4347507077300405,1.7380872368866267,1.421403770474121,0.4901253684598072,0.23413192780905714
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,sbv_media_log,1.5116385682073938,0.9763411193651174,1.292160206016052,1.6944554156763987,1.4724209951176408,0.49760363584666856,0.17299356785696793
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,sbv_media_log,1.4227974731937232,0.838935486194218,1.389894297177609,1.6638166739739693,1.3753118520562453,0.48351675755610357,0.2311996877479152
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,sbv_media_log,1.4140763430113898,0.7475262912958289,1.2962667974276227,1.6409147672707443,1.37377471056271,0.4702409527441698,0.19615766150685798
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,sbv_media_log,1.3765014440836378,1.0159654410471533,1.3548339857122007,1.5292610627905023,1.4355805238305508,0.4291294738059245,0.1765792367365134
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,sbv_media_log,1.409641905716811,0.9452495039510518,1.337183915124492,1.5420910818711286,1.4419841386370391,0.4514910224283486,0.19892552144910614
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,sbv_media_log,1.4189321639104104,0.9706118208126109,1.423538674969981,1.7354906031316102,1.427090392821555,0.4863411131917443,0.2308611998594202
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,sbv_media_log,1.45280234770219,0.9237067488467212,1.2585954292655166,1.737480714294731,1.4567165918165026,0.5013916009603618,0.25392569378982194
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,sbv_media_log,1.3975441038356344,0.886838389840517,1.4186159024208926,1.649457049962197,1.351060840645607,0.5039059315839981,0.18223856678824735
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,sbv_media_log,1.476877254859067,0.9067093263465869,1.2976223504034339,1.6838963758070409,1.3510482410345044,0.46013591025393646,0.23140157451150303
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,sbv_media_log,1.3788132033972418,0.9259162386284818,1.3622144089124275,1.5480941762704012,1.444891365753391,0.5048145735318181,0.1895173471569112
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,sbv_media_log,1.362014088024198,0.9762399026018335,1.3597142464501057,1.5389536540246562,1.3360680507057832,0.4236032170668619,0.1934431663026615
