indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_-5db,N,New_N_001.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.40117589063491316,10x212,0.03606810001656413,22,0.3093316009240428,0.3052278816991426,0.025944799999706447,15,0.2310617285534053,0.3126718297492407,0.005450799944810569,10,0.22957813804140922,0.3187312873814319,0.0038395000156015158
1,SNR_-5db,N,New_N_002.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.3966572292365958,10x212,0.03284080000594258,22,0.30590695496546955,0.31587306342511057,0.023192199994809926,15,0.22162695988162173,0.3141173058031181,0.005098399939015508,10,0.22145612728279163,0.32165413196188847,0.0036501999711617827
2,SNR_-5db,N,New_N_003.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.3929712359769057,10x212,0.03414660005364567,22,0.30153346679159887,0.32137176313679167,0.02397979993838817,15,0.23474921744948737,0.32109614654101226,0.005672800005413592,10,0.22388296409085476,0.3331582029348981,0.003539599943906069
3,SNR_-5db,N,New_N_004.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.40218643362001155,10x212,0.037059900001622736,22,0.3107257416457739,0.31968948105857387,0.02479299996048212,15,0.23420935119558065,0.32362489163991637,0.005614700028672814,10,0.2162924451010128,0.322768784186011,0.0057700000470504165
4,SNR_-5db,N,New_N_005.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.3950877102379991,10x212,0.03696950001176447,22,0.30488125097546576,0.32173647935838934,0.025601499946787953,15,0.2284411234684393,0.3190408630266472,0.006183299934491515,10,0.2246367611054893,0.3295527823904706,0.004268900025635958
5,SNR_-5db,N,New_N_006.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.3968827122943619,10x212,0.0352161000482738,22,0.3033894434040367,0.3151008908165686,0.023743800004012883,15,0.23835838438420165,0.32315565554745024,0.0062865999061614275,10,0.22139017859147117,0.32258001109644724,0.004219499998725951
6,SNR_-5db,N,New_N_007.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.40015562677120603,10x212,0.033535199938341975,22,0.30886107083886494,0.3124514618713972,0.02188050001859665,15,0.23003736628181012,0.3096027079947392,0.006640200037509203,10,0.2220903518579652,0.3147334538384473,0.004015899961814284
7,SNR_-5db,N,New_N_008.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.3980994973865866,10x212,0.03590319992508739,22,0.3057550170308359,0.30669138309081395,0.02536379999946803,15,0.23614389939854605,0.3015852636476895,0.005777999991551042,10,0.22494978238884913,0.3211012981056315,0.0038932999595999718
8,SNR_-5db,N,New_N_009.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.3989839122819325,10x212,0.034714700072072446,22,0.3062834660092389,0.3213242395239184,0.024260500096715987,15,0.23555582884128864,0.32842254022331585,0.005568299908190966,10,0.22700448613978,0.3301691546807486,0.003975800005719066
9,SNR_-5db,N,New_N_010.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.39399994893606716,10x212,0.03553620004095137,22,0.3057716973093679,0.3091839160258124,0.024911199929192662,15,0.2222040600271466,0.3147071435388996,0.0056949000572785735,10,0.21961792858761833,0.3112360220974612,0.003979400033131242
