clase,archivo,tsne_1,tsne_2
N,New_N_001.wav,-4.6626344,10.559447
N,New_N_002.wav,-21.954786,22.60234
N,New_N_003.wav,-6.1381874,6.765612
N,New_N_004.wav,-25.7896,18.824343
N,New_N_005.wav,-20.161102,22.692522
N,New_N_006.wav,-10.716303,14.350737
N,New_N_007.wav,-6.4558635,14.889308
N,New_N_008.wav,-24.066748,16.675749
N,New_N_009.wav,-11.132922,22.964909
N,New_N_010.wav,-11.476922,22.372211
N,New_N_011.wav,-7.499494,5.1892433
N,New_N_012.wav,-1.3131604,16.535498
N,New_N_013.wav,-17.138433,10.287687
N,New_N_014.wav,-14.276178,20.665619
N,New_N_015.wav,-24.1673,14.317599
N,New_N_016.wav,-7.5881743,5.6975827
N,New_N_017.wav,-25.861229,13.701648
N,New_N_018.wav,-24.19581,24.214272
N,New_N_019.wav,-26.65065,15.803537
N,New_N_020.wav,-21.417257,17.779892
N,New_N_021.wav,-3.8338232,18.57271
N,New_N_022.wav,-21.249012,7.683695
N,New_N_023.wav,-6.354004,16.173342
N,New_N_024.wav,-22.902035,21.654198
N,New_N_025.wav,-10.040621,14.985272
N,New_N_026.wav,-19.25238,21.106888
N,New_N_027.wav,-6.484916,12.376704
N,New_N_028.wav,-26.45402,15.405619
N,New_N_029.wav,-20.645847,20.4183
N,New_N_030.wav,-21.260784,21.270784
N,New_N_031.wav,-9.513239,19.541521
N,New_N_032.wav,-25.943481,12.466162
N,New_N_033.wav,-24.835718,12.478483
N,New_N_034.wav,-25.260317,13.934951
N,New_N_035.wav,-25.378405,18.609488
N,New_N_036.wav,-23.772854,19.303574
N,New_N_037.wav,-6.1499376,-11.177084
N,New_N_038.wav,-11.556484,-9.315389
N,New_N_039.wav,0.04402735,-5.73324
N,New_N_040.wav,-0.0029365583,-6.1301603
N,New_N_041.wav,-15.140684,25.675884
N,New_N_042.wav,-10.33227,15.201847
N,New_N_043.wav,-14.0375805,30.184013
N,New_N_044.wav,-2.3939736,17.76967
N,New_N_045.wav,-11.41157,24.959015
N,New_N_046.wav,-14.777709,22.137005
N,New_N_047.wav,-23.071789,26.444279
N,New_N_048.wav,-8.143563,22.297062
N,New_N_049.wav,-20.616196,25.433554
N,New_N_050.wav,-8.733356,18.42531
N,New_N_051.wav,-20.341343,27.357634
N,New_N_052.wav,-21.985353,25.182758
N,New_N_053.wav,-9.21886,30.615122
N,New_N_054.wav,-19.292433,30.054064
N,New_N_055.wav,-18.649502,27.08277
N,New_N_056.wav,-8.047407,16.276579
N,New_N_057.wav,-18.514046,19.081583
N,New_N_058.wav,-3.4350863,23.961456
N,New_N_059.wav,-18.842884,23.88795
N,New_N_060.wav,-15.094775,13.234918
N,New_N_061.wav,-13.942297,29.687954
N,New_N_062.wav,-19.634798,14.192018
N,New_N_063.wav,-2.5004885,19.135693
N,New_N_064.wav,-12.853271,26.857029
N,New_N_065.wav,-1.8764116,19.954248
N,New_N_066.wav,-18.244316,27.71451
N,New_N_067.wav,-21.96239,24.779331
N,New_N_068.wav,-17.58305,29.913143
N,New_N_069.wav,-11.373869,23.556381
N,New_N_070.wav,-2.875184,22.23052
N,New_N_071.wav,-0.9563161,22.28428
N,New_N_072.wav,-8.817876,27.034819
N,New_N_073.wav,-7.0854464,27.55376
N,New_N_074.wav,-9.4967985,21.005136
N,New_N_075.wav,-17.191692,17.670424
N,New_N_076.wav,-2.9112813,25.304392
N,New_N_077.wav,-11.329136,28.346373
N,New_N_078.wav,1.6860565,17.891968
N,New_N_079.wav,-8.883485,23.30431
N,New_N_080.wav,2.411959,20.160799
N,New_N_081.wav,-4.0607,16.665987
N,New_N_082.wav,-10.786161,25.865831
N,New_N_083.wav,-1.2495505,18.974043
N,New_N_084.wav,2.079476,19.32954
N,New_N_085.wav,-0.52420104,23.683752
N,New_N_086.wav,-4.9121957,25.777756
N,New_N_087.wav,-16.411324,16.932266
N,New_N_088.wav,-10.676508,12.128373
N,New_N_089.wav,-0.09835444,18.019667
N,New_N_090.wav,-14.512632,16.365534
N,New_N_091.wav,-11.822695,19.530998
N,New_N_092.wav,-5.003926,19.58639
N,New_N_093.wav,-5.461609,22.879549
N,New_N_094.wav,-11.949112,30.8622
N,New_N_095.wav,-4.1388516,21.262136
N,New_N_096.wav,-3.1760707,20.342098
N,New_N_097.wav,-1.2572076,21.105097
N,New_N_098.wav,-5.0943384,21.834814
N,New_N_099.wav,-18.321297,21.72175
N,New_N_100.wav,-19.567457,23.927053
N,New_N_101.wav,-17.23259,22.94075
N,New_N_102.wav,-8.314693,13.744782
N,New_N_103.wav,-16.553213,26.632055
N,New_N_104.wav,-14.688491,22.92666
N,New_N_105.wav,-19.71851,29.931822
N,New_N_106.wav,-10.117628,18.076664
N,New_N_107.wav,-17.78802,23.695124
N,New_N_108.wav,-17.580076,22.367079
N,New_N_109.wav,-15.166728,16.520803
N,New_N_110.wav,-15.256772,17.887127
N,New_N_111.wav,-6.843104,17.76975
N,New_N_112.wav,-12.592556,18.60478
N,New_N_113.wav,-22.684845,26.019026
N,New_N_114.wav,-8.804403,17.205288
N,New_N_115.wav,-13.139648,13.3045845
N,New_N_116.wav,-13.019931,17.915539
N,New_N_117.wav,-19.955376,29.748924
N,New_N_118.wav,-10.27201,19.864792
N,New_N_119.wav,-21.417194,27.33783
N,New_N_120.wav,-15.291131,13.139434
N,New_N_121.wav,-10.858116,20.691357
N,New_N_122.wav,-17.235607,20.943676
N,New_N_123.wav,-6.249249,18.1251
N,New_N_124.wav,-17.4444,23.79968
N,New_N_125.wav,-8.041371,19.199083
N,New_N_126.wav,-1.7744255,21.782717
N,New_N_127.wav,-12.797817,14.984234
N,New_N_128.wav,-2.4337642,27.201897
N,New_N_129.wav,-11.393997,30.31868
N,New_N_130.wav,-11.942109,30.917221
N,New_N_131.wav,-0.86938787,25.38156
N,New_N_132.wav,2.3838968,22.195042
