indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,32-2,DeepONMF_H2,2,nndsvd,0.3741535220338049,2x212,0.016095600090920925,32,0.27237494058782163,0.26999151375365615,0.014236000017262995,2,0.20620907295028218,0.16980709928403598,0.001028000027872622
1,SNR_0db,N,New_N_002.wav,32-2,DeepONMF_H2,2,nndsvd,0.368547171588304,2x212,0.015382900019176304,32,0.26861861494418937,0.2766357018827992,0.013580100028775632,2,0.20186002122411256,0.18030468081149248,0.0010172000620514154
2,SNR_0db,AS,New_AS_001.wav,32-2,DeepONMF_H2,2,nndsvd,0.44321391517178577,2x212,0.014415399986319244,32,0.304682362556007,0.2687604407572172,0.012262400006875396,2,0.31941108147179764,0.24396762639649888,0.0012234000023454428
3,SNR_0db,AS,New_AS_002.wav,32-2,DeepONMF_H2,2,nndsvd,0.4283694352064934,2x212,0.014745800057426095,32,0.29066370407473413,0.26910050640142935,0.012690400006249547,2,0.3062271205126388,0.22709151357731985,0.0011533000506460667
4,SNR_0db,MR,New_MR_001.wav,32-2,DeepONMF_H2,2,nndsvd,0.41809084437321015,2x212,0.015423299977555871,32,0.2927367227527798,0.27531963274603255,0.013500900007784367,2,0.2714285965737313,0.2608025277177274,0.0010415000142529607
5,SNR_0db,MR,New_MR_002.wav,32-2,DeepONMF_H2,2,nndsvd,0.43120089994029287,2x212,0.013231799937784672,32,0.30168221233923054,0.2608447293308968,0.011399699957109988,2,0.28913742858220987,0.277405015737507,0.0009775999933481216
6,SNR_0db,MS,New_MS_001.wav,32-2,DeepONMF_H2,2,nndsvd,0.3969869073331735,2x212,0.013909599976614118,32,0.2837895013371367,0.26991103492800944,0.012088099960237741,2,0.24320596894600072,0.22861422881763185,0.0009516999125480652
7,SNR_0db,MS,New_MS_002.wav,32-2,DeepONMF_H2,2,nndsvd,0.39996404345006203,2x212,0.015322200022637844,32,0.28343381792530425,0.26881322887983194,0.013248300063423812,2,0.24494443807349914,0.2249911270864522,0.0010279000271111727
8,SNR_0db,MVP,New_MVP_001.wav,32-2,DeepONMF_H2,2,nndsvd,0.4867128200704397,2x212,0.018543099984526634,32,0.28597411446806187,0.2540870220230968,0.015844800043851137,2,0.5002921066855076,0.11868812129678015,0.0015918000135570765
9,SNR_0db,MVP,New_MVP_002.wav,32-2,DeepONMF_H2,2,nndsvd,0.475881519423987,2x212,0.018001100048422813,32,0.21833204833387987,0.24890969534183344,0.015782799920998514,2,0.4300890257666889,0.1849384964048983,0.0011226999340578914
