indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,10,DeepONMF_H1,1,0.30505398168405673,10x212,0.007253499934449792,10,0.30505398168405673,0.28647578183537153,0.006386799970641732
1,SNR_0db,N,New_N_002.wav,10,DeepONMF_H1,1,0.29904528032840605,10x212,0.007568399887531996,10,0.29904528032840605,0.265335475202466,0.006554399966262281
2,SNR_0db,N,New_N_003.wav,10,DeepONMF_H1,1,0.30479620623040005,10x212,0.007468299940228462,10,0.30479620623040005,0.26068508725821776,0.006686699925921857
3,SNR_0db,N,New_N_004.wav,10,DeepONMF_H1,1,0.30768358040331206,10x212,0.007160100038163364,10,0.30768358040331206,0.29222935688831236,0.006631400086916983
4,SNR_0db,N,New_N_005.wav,10,DeepONMF_H1,1,0.3047228262533224,10x212,0.008306400035507977,10,0.3047228262533224,0.2888883900240726,0.007643899996764958
5,SNR_0db,N,New_N_006.wav,10,DeepONMF_H1,1,0.3086859972643865,10x212,0.007700999965891242,10,0.3086859972643865,0.2402001593638554,0.007102199946530163
6,SNR_0db,N,New_N_007.wav,10,DeepONMF_H1,1,0.31026264259098923,10x212,0.008436899981461465,10,0.3102626425909892,0.24852019663923788,0.007785100024193525
7,SNR_0db,N,New_N_008.wav,10,DeepONMF_H1,1,0.3054317724720056,10x212,0.007801000028848648,10,0.3054317724720056,0.23132154646290956,0.00715889991261065
8,SNR_0db,N,New_N_009.wav,10,DeepONMF_H1,1,0.3067181389129328,10x212,0.008358599967323244,10,0.3067181389129328,0.23595365435475668,0.007728199940174818
9,SNR_0db,N,New_N_010.wav,10,DeepONMF_H1,1,0.3025694935865589,10x212,0.007332899956963956,10,0.30256949358655894,0.24644154108129518,0.006823100033216178
10,SNR_0db,N,New_N_011.wav,10,DeepONMF_H1,1,0.30868780225488096,10x212,0.008542599971406162,10,0.30868780225488096,0.26955759025687376,0.007825999986380339
11,SNR_0db,N,New_N_012.wav,10,DeepONMF_H1,1,0.3076214102412664,10x212,0.008313899976201355,10,0.3076214102412664,0.2073225751108583,0.007549999980255961
12,SNR_0db,N,New_N_013.wav,10,DeepONMF_H1,1,0.3039201403989359,10x212,0.008315099985338748,10,0.3039201403989359,0.25221559107338565,0.007648200029507279
13,SNR_0db,N,New_N_014.wav,10,DeepONMF_H1,1,0.30183055407461684,10x212,0.007298799930140376,10,0.30183055407461684,0.2687553162719443,0.006748100044205785
14,SNR_0db,N,New_N_015.wav,10,DeepONMF_H1,1,0.3120584774932367,10x212,0.007501999964006245,10,0.3120584774932367,0.24940368066318538,0.006912400014698505
15,SNR_0db,N,New_N_016.wav,10,DeepONMF_H1,1,0.3097800355913459,10x212,0.007188100018538535,10,0.3097800355913459,0.22409642900366727,0.006602299981750548
16,SNR_0db,N,New_N_017.wav,10,DeepONMF_H1,1,0.3114988294601681,10x212,0.007115799933671951,10,0.3114988294601681,0.2794377404977847,0.006462099961936474
17,SNR_0db,N,New_N_018.wav,10,DeepONMF_H1,1,0.31041019510160833,10x212,0.007374600041657686,10,0.31041019510160833,0.26423884122318303,0.006706400075927377
18,SNR_0db,N,New_N_019.wav,10,DeepONMF_H1,1,0.3075389839322245,10x212,0.007156600011512637,10,0.3075389839322245,0.23489413167002457,0.006557400105521083
19,SNR_0db,N,New_N_020.wav,10,DeepONMF_H1,1,0.3023969399889201,10x212,0.007972099934704602,10,0.3023969399889201,0.2796914019289834,0.007285999949090183
20,SNR_0db,N,New_N_021.wav,10,DeepONMF_H1,1,0.3032777227460686,10x212,0.007132899947464466,10,0.3032777227460686,0.2655609586268706,0.006531200022436678
21,SNR_0db,N,New_N_022.wav,10,DeepONMF_H1,1,0.30826304508061925,10x212,0.007436400046572089,10,0.30826304508061925,0.3014766495273257,0.006832899991422892
22,SNR_0db,N,New_N_023.wav,10,DeepONMF_H1,1,0.30282711954497094,10x212,0.006919500068761408,10,0.30282711954497094,0.25235141577663656,0.006377700017765164
23,SNR_0db,N,New_N_024.wav,10,DeepONMF_H1,1,0.3062294928552772,10x212,0.007487500086426735,10,0.3062294928552772,0.2467275538823577,0.0068666000152006745
24,SNR_0db,N,New_N_025.wav,10,DeepONMF_H1,1,0.30920377491575113,10x212,0.007196900085546076,10,0.30920377491575113,0.24024426721252443,0.006517900037579238
25,SNR_0db,N,New_N_026.wav,10,DeepONMF_H1,1,0.3102391801524855,10x212,0.007635000045411289,10,0.3102391801524855,0.23493884675068374,0.006654299912042916
26,SNR_0db,N,New_N_027.wav,10,DeepONMF_H1,1,0.3045169448264616,10x212,0.00827640003990382,10,0.3045169448264616,0.26996961630606825,0.007407299941405654
27,SNR_0db,N,New_N_028.wav,10,DeepONMF_H1,1,0.30653967293393625,10x212,0.007185199996456504,10,0.30653967293393625,0.23704710213162036,0.00646440009586513
28,SNR_0db,N,New_N_029.wav,10,DeepONMF_H1,1,0.31122587695366366,10x212,0.007793599972501397,10,0.3112258769536637,0.2687575256625769,0.006953299976885319
29,SNR_0db,N,New_N_030.wav,10,DeepONMF_H1,1,0.3057227785252316,10x212,0.006817899993620813,10,0.3057227785252316,0.24070807572087247,0.006284400005824864
30,SNR_0db,N,New_N_031.wav,10,DeepONMF_H1,1,0.3074275420233035,10x212,0.007670499966479838,10,0.3074275420233035,0.2501087590151904,0.0069905000273138285
31,SNR_0db,N,New_N_032.wav,10,DeepONMF_H1,1,0.30775593744906743,10x212,0.007097899913787842,10,0.30775593744906743,0.2765486353317467,0.0064224000088870525
32,SNR_0db,N,New_N_033.wav,10,DeepONMF_H1,1,0.3083784536928486,10x212,0.007497200043871999,10,0.3083784536928486,0.253107828180489,0.006884399917908013
33,SNR_0db,N,New_N_034.wav,10,DeepONMF_H1,1,0.3037497888431521,10x212,0.008293300052173436,10,0.3037497888431521,0.2700381509085103,0.0075916999485343695
34,SNR_0db,N,New_N_035.wav,10,DeepONMF_H1,1,0.30699688876321424,10x212,0.007803100044839084,10,0.30699688876321424,0.21682909394076358,0.007214899989776313
35,SNR_0db,N,New_N_036.wav,10,DeepONMF_H1,1,0.3039904682169571,10x212,0.006887299939990044,10,0.3039904682169571,0.24913956648862848,0.006339100073091686
36,SNR_0db,N,New_N_037.wav,10,DeepONMF_H1,1,0.22311265548054185,10x212,0.007063199998810887,10,0.22311265548054185,0.2283799881237454,0.006306100054644048
37,SNR_0db,N,New_N_038.wav,10,DeepONMF_H1,1,0.3085317615595714,10x212,0.007707700016908348,10,0.3085317615595714,0.2193816528646109,0.007030499982647598
38,SNR_0db,N,New_N_039.wav,10,DeepONMF_H1,1,0.3106903762765116,10x212,0.0068301999708637595,10,0.3106903762765116,0.2486737919880777,0.0063108999747782946
39,SNR_0db,N,New_N_040.wav,10,DeepONMF_H1,1,0.30294995338950337,10x212,0.008003199938684702,10,0.30294995338950337,0.23200729879034784,0.007262700004503131
40,SNR_0db,N,New_N_041.wav,10,DeepONMF_H1,1,0.3068047147241681,10x212,0.007191200042143464,10,0.3068047147241681,0.21170354273741027,0.006609099917113781
41,SNR_0db,N,New_N_042.wav,10,DeepONMF_H1,1,0.30902965284931794,10x212,0.007932799984700978,10,0.30902965284931794,0.24606147403582643,0.007227499969303608
42,SNR_0db,N,New_N_043.wav,10,DeepONMF_H1,1,0.3005106781379892,10x212,0.007221600040793419,10,0.3005106781379892,0.271004191139049,0.006549100042320788
43,SNR_0db,N,New_N_044.wav,10,DeepONMF_H1,1,0.30448957389064735,10x212,0.008578100008890033,10,0.30448957389064735,0.26241690312901994,0.00789529993198812
44,SNR_0db,N,New_N_045.wav,10,DeepONMF_H1,1,0.3051938554771279,10x212,0.0072839000495150685,10,0.3051938554771279,0.27398656862804854,0.006630200077779591
45,SNR_0db,N,New_N_046.wav,10,DeepONMF_H1,1,0.29891042325302375,10x212,0.007875000010244548,10,0.29891042325302375,0.22405395046036577,0.00726859993301332
46,SNR_0db,N,New_N_047.wav,10,DeepONMF_H1,1,0.29992257218211094,10x212,0.007153499987907708,10,0.29992257218211094,0.24161037884338535,0.006516400026157498
47,SNR_0db,N,New_N_048.wav,10,DeepONMF_H1,1,0.30616009547083217,10x212,0.008021200075745583,10,0.30616009547083217,0.2636016540350429,0.007104899967089295
48,SNR_0db,N,New_N_049.wav,10,DeepONMF_H1,1,0.30881572957475184,10x212,0.007281700032763183,10,0.30881572957475184,0.24940087343039186,0.006646099966019392
49,SNR_0db,N,New_N_050.wav,10,DeepONMF_H1,1,0.3046961122916471,10x212,0.007185599999502301,10,0.3046961122916471,0.27080740982251894,0.006485299905762076
50,SNR_0db,N,New_N_051.wav,10,DeepONMF_H1,1,0.30258190933215623,10x212,0.008149000001139939,10,0.30258190933215623,0.2920940347728595,0.007302200072444975
51,SNR_0db,N,New_N_052.wav,10,DeepONMF_H1,1,0.30582828355714153,10x212,0.008302999893203378,10,0.30582828355714153,0.2569820396033253,0.007509400020353496
52,SNR_0db,N,New_N_053.wav,10,DeepONMF_H1,1,0.30424237132417065,10x212,0.008211300009861588,10,0.30424237132417065,0.25627175967126276,0.0075246000196784735
53,SNR_0db,N,New_N_054.wav,10,DeepONMF_H1,1,0.30181460269023996,10x212,0.0069836999755352736,10,0.30181460269023996,0.28446903127877743,0.006452899891883135
54,SNR_0db,N,New_N_055.wav,10,DeepONMF_H1,1,0.3070138099284725,10x212,0.007406999939121306,10,0.3070138099284725,0.245987992066479,0.006804800010286272
55,SNR_0db,N,New_N_056.wav,10,DeepONMF_H1,1,0.3023311298763094,10x212,0.007133499952033162,10,0.3023311298763094,0.2443947292508484,0.006538900081068277
