clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,25.646587,3.1887565
N,frecuencia_bin_001,filas_W_final,29.589083,6.033928
N,frecuencia_bin_002,filas_W_final,31.543526,7.1352367
N,frecuencia_bin_003,filas_W_final,31.565918,7.51742
N,frecuencia_bin_004,filas_W_final,29.607277,8.211549
N,frecuencia_bin_005,filas_W_final,24.393562,10.885848
N,frecuencia_bin_006,filas_W_final,20.46442,6.967524
N,frecuencia_bin_007,filas_W_final,20.65428,7.0312657
N,frecuencia_bin_008,filas_W_final,20.61323,7.014217
N,frecuencia_bin_009,filas_W_final,19.52536,6.427277
N,frecuencia_bin_010,filas_W_final,18.180828,6.4780693
N,frecuencia_bin_011,filas_W_final,17.765116,5.980509
N,frecuencia_bin_012,filas_W_final,17.942694,5.6030564
N,frecuencia_bin_013,filas_W_final,17.806879,5.611032
N,frecuencia_bin_014,filas_W_final,16.174568,6.0524797
N,frecuencia_bin_015,filas_W_final,15.058184,6.1515384
N,frecuencia_bin_016,filas_W_final,15.314035,6.2537436
N,frecuencia_bin_017,filas_W_final,15.825815,6.5984282
N,frecuencia_bin_018,filas_W_final,15.542577,6.7362294
N,frecuencia_bin_019,filas_W_final,13.387327,7.00172
N,frecuencia_bin_020,filas_W_final,12.419637,7.5319223
N,frecuencia_bin_021,filas_W_final,12.075223,6.8720117
N,frecuencia_bin_022,filas_W_final,12.793066,7.227362
N,frecuencia_bin_023,filas_W_final,12.319954,7.381516
N,frecuencia_bin_024,filas_W_final,9.031306,7.5485144
N,frecuencia_bin_025,filas_W_final,7.6635346,9.276079
N,frecuencia_bin_026,filas_W_final,6.8313336,7.6274567
N,frecuencia_bin_027,filas_W_final,6.798403,9.4064455
N,frecuencia_bin_028,filas_W_final,6.4681115,9.519018
N,frecuencia_bin_029,filas_W_final,4.355429,7.2194686
N,frecuencia_bin_030,filas_W_final,6.477335,9.947085
N,frecuencia_bin_031,filas_W_final,4.5415874,7.3507786
N,frecuencia_bin_032,filas_W_final,5.935851,10.287503
N,frecuencia_bin_033,filas_W_final,5.6394114,10.5803175
N,frecuencia_bin_034,filas_W_final,-4.24427,-0.7001154
N,frecuencia_bin_035,filas_W_final,5.620177,11.074178
N,frecuencia_bin_036,filas_W_final,-4.521565,-0.83934253
N,frecuencia_bin_037,filas_W_final,2.909422,18.195028
N,frecuencia_bin_038,filas_W_final,2.773919,18.681322
N,frecuencia_bin_039,filas_W_final,-10.274575,-0.52143365
N,frecuencia_bin_040,filas_W_final,3.1781723,18.402987
N,frecuencia_bin_041,filas_W_final,-10.68075,-0.55789155
N,frecuencia_bin_042,filas_W_final,2.307218,19.652319
N,frecuencia_bin_043,filas_W_final,2.3343027,19.98145
N,frecuencia_bin_044,filas_W_final,-11.992375,-0.9073163
N,frecuencia_bin_045,filas_W_final,2.9492671,19.482395
N,frecuencia_bin_046,filas_W_final,-12.536584,-1.0542742
N,frecuencia_bin_047,filas_W_final,2.0431397,20.780481
N,frecuencia_bin_048,filas_W_final,1.9009904,21.195894
N,frecuencia_bin_049,filas_W_final,-13.547931,-1.3562436
N,frecuencia_bin_050,filas_W_final,2.8629146,20.636145
N,frecuencia_bin_051,filas_W_final,-13.900261,-1.5645437
N,frecuencia_bin_052,filas_W_final,1.7558317,21.878805
N,frecuencia_bin_053,filas_W_final,1.6254293,22.235289
N,frecuencia_bin_054,filas_W_final,-14.496803,-1.7464738
N,frecuencia_bin_055,filas_W_final,2.7209606,21.646893
N,frecuencia_bin_056,filas_W_final,-22.597189,-5.472043
N,frecuencia_bin_057,filas_W_final,1.3774431,23.10349
N,frecuencia_bin_058,filas_W_final,1.3635103,23.457886
N,frecuencia_bin_059,filas_W_final,-22.77444,-5.4342575
N,frecuencia_bin_060,filas_W_final,2.5162938,22.51476
N,frecuencia_bin_061,filas_W_final,-23.334774,-5.5343633
N,frecuencia_bin_062,filas_W_final,1.0622821,24.067177
N,frecuencia_bin_063,filas_W_final,1.1679949,24.401978
N,frecuencia_bin_064,filas_W_final,-23.64384,-5.5961986
N,frecuencia_bin_065,filas_W_final,2.389789,23.4378
N,frecuencia_bin_066,filas_W_final,-24.085926,-5.725449
N,frecuencia_bin_067,filas_W_final,0.771184,25.054913
N,frecuencia_bin_068,filas_W_final,0.9445294,25.400087
N,frecuencia_bin_069,filas_W_final,-24.836828,-5.9724197
N,frecuencia_bin_070,filas_W_final,2.2323472,24.296179
N,frecuencia_bin_071,filas_W_final,-25.285213,-5.973382
N,frecuencia_bin_072,filas_W_final,0.5935949,26.16042
N,frecuencia_bin_073,filas_W_final,0.30840185,26.098858
N,frecuencia_bin_074,filas_W_final,-25.656775,-6.170967
N,frecuencia_bin_075,filas_W_final,2.1052396,25.01927
N,frecuencia_bin_076,filas_W_final,-26.444723,-6.399841
