clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,25.870926,-7.375674
N,frecuencia_bin_001,filas_W_final,29.179043,-5.4675956
N,frecuencia_bin_002,filas_W_final,31.32774,-4.947197
N,frecuencia_bin_003,filas_W_final,31.630764,-4.515385
N,frecuencia_bin_004,filas_W_final,31.340212,-2.387102
N,frecuencia_bin_005,filas_W_final,29.935001,3.431783
N,frecuencia_bin_006,filas_W_final,27.511948,6.1962905
N,frecuencia_bin_007,filas_W_final,27.514091,6.566103
N,frecuencia_bin_008,filas_W_final,27.348736,6.5956144
N,frecuencia_bin_009,filas_W_final,25.42157,6.3140087
N,frecuencia_bin_010,filas_W_final,21.536732,5.1158853
N,frecuencia_bin_011,filas_W_final,18.606693,1.9778129
N,frecuencia_bin_012,filas_W_final,18.609167,1.8006701
N,frecuencia_bin_013,filas_W_final,18.511927,1.8362353
N,frecuencia_bin_014,filas_W_final,16.838795,2.4742966
N,frecuencia_bin_015,filas_W_final,15.949769,3.0500104
N,frecuencia_bin_016,filas_W_final,16.005726,2.8321877
N,frecuencia_bin_017,filas_W_final,16.107174,2.4200003
N,frecuencia_bin_018,filas_W_final,15.744078,2.4357855
N,frecuencia_bin_019,filas_W_final,13.03147,3.437525
N,frecuencia_bin_020,filas_W_final,12.075983,3.3725758
N,frecuencia_bin_021,filas_W_final,11.745519,3.9822838
N,frecuencia_bin_022,filas_W_final,12.322563,3.5675607
N,frecuencia_bin_023,filas_W_final,11.795647,3.6607041
N,frecuencia_bin_024,filas_W_final,8.289177,5.002291
N,frecuencia_bin_025,filas_W_final,5.75838,8.878434
N,frecuencia_bin_026,filas_W_final,4.840721,7.351654
N,frecuencia_bin_027,filas_W_final,4.931265,9.178377
N,frecuencia_bin_028,filas_W_final,4.5543814,9.332249
N,frecuencia_bin_029,filas_W_final,2.8522725,6.7333617
N,frecuencia_bin_030,filas_W_final,4.344758,9.8777275
N,frecuencia_bin_031,filas_W_final,2.813028,6.8566346
N,frecuencia_bin_032,filas_W_final,3.663431,10.287483
N,frecuencia_bin_033,filas_W_final,3.2798426,10.415834
N,frecuencia_bin_034,filas_W_final,-2.3685334,7.36165
N,frecuencia_bin_035,filas_W_final,2.9903486,11.051482
N,frecuencia_bin_036,filas_W_final,-2.7071984,7.3679714
N,frecuencia_bin_037,filas_W_final,0.13971904,12.486707
N,frecuencia_bin_038,filas_W_final,-0.3047521,13.010428
N,frecuencia_bin_039,filas_W_final,-14.481705,9.034843
N,frecuencia_bin_040,filas_W_final,0.013194199,13.321498
N,frecuencia_bin_041,filas_W_final,-14.787191,9.079953
N,frecuencia_bin_042,filas_W_final,-1.5137715,14.02968
N,frecuencia_bin_043,filas_W_final,-1.7300254,14.397098
N,frecuencia_bin_044,filas_W_final,-15.855527,9.302446
N,frecuencia_bin_045,filas_W_final,-0.8065416,14.3785095
N,frecuencia_bin_046,filas_W_final,-16.363232,9.36707
N,frecuencia_bin_047,filas_W_final,-2.4657028,15.113648
N,frecuencia_bin_048,filas_W_final,-2.840163,15.66153
N,frecuencia_bin_049,filas_W_final,-17.173033,9.486868
N,frecuencia_bin_050,filas_W_final,-1.5609494,15.541334
N,frecuencia_bin_051,filas_W_final,-17.584335,9.5181055
N,frecuencia_bin_052,filas_W_final,-3.8535016,15.953472
N,frecuencia_bin_053,filas_W_final,-3.52954,16.711306
N,frecuencia_bin_054,filas_W_final,-18.154902,9.588232
N,frecuencia_bin_055,filas_W_final,-2.2341475,16.628752
N,frecuencia_bin_056,filas_W_final,-18.961905,9.72904
N,frecuencia_bin_057,filas_W_final,-4.3035207,17.76586
N,frecuencia_bin_058,filas_W_final,-4.4222035,18.302862
N,frecuencia_bin_059,filas_W_final,-19.171246,9.635055
N,frecuencia_bin_060,filas_W_final,-2.7994287,17.586702
N,frecuencia_bin_061,filas_W_final,-19.788391,9.794221
N,frecuencia_bin_062,filas_W_final,-4.846043,18.835045
N,frecuencia_bin_063,filas_W_final,-4.9587746,19.205034
N,frecuencia_bin_064,filas_W_final,-20.20509,9.721502
N,frecuencia_bin_065,filas_W_final,-3.341794,18.70521
N,frecuencia_bin_066,filas_W_final,-20.54016,9.955946
N,frecuencia_bin_067,filas_W_final,-6.2325406,19.683165
N,frecuencia_bin_068,filas_W_final,-5.631248,20.440321
N,frecuencia_bin_069,filas_W_final,-21.333431,9.898539
N,frecuencia_bin_070,filas_W_final,-3.836111,19.79265
N,frecuencia_bin_071,filas_W_final,-21.661816,10.180387
N,frecuencia_bin_072,filas_W_final,-6.2981715,20.942236
N,frecuencia_bin_073,filas_W_final,-6.3777,21.258108
N,frecuencia_bin_074,filas_W_final,-21.94956,9.886999
N,frecuencia_bin_075,filas_W_final,-4.306288,20.757118
N,frecuencia_bin_076,filas_W_final,-22.532505,10.255529
N,frecuencia_bin_077,filas_W_final,-6.8914795,22.004192
N,frecuencia_bin_078,filas_W_final,-7.218062,22.314928
N,frecuencia_bin_079,filas_W_final,-23.20404,9.816758
N,frecuencia_bin_080,filas_W_final,-4.7053394,21.74166
N,frecuencia_bin_081,filas_W_final,-22.967482,10.699016
