clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,21.644573,10.322975
N,frecuencia_bin_001,filas_W_final,25.436329,14.320442
N,frecuencia_bin_002,filas_W_final,26.570236,12.885609
N,frecuencia_bin_003,filas_W_final,26.852585,12.536402
N,frecuencia_bin_004,filas_W_final,26.46098,10.97894
N,frecuencia_bin_005,filas_W_final,24.21151,7.981178
N,frecuencia_bin_006,filas_W_final,21.226892,6.138503
N,frecuencia_bin_007,filas_W_final,21.434818,4.689728
N,frecuencia_bin_008,filas_W_final,21.410849,4.570699
N,frecuencia_bin_009,filas_W_final,20.087244,4.2801323
N,frecuencia_bin_010,filas_W_final,16.144722,6.445257
N,frecuencia_bin_011,filas_W_final,15.547111,6.99256
N,frecuencia_bin_012,filas_W_final,15.383199,7.304159
N,frecuencia_bin_013,filas_W_final,15.232927,7.2486362
N,frecuencia_bin_014,filas_W_final,13.868382,5.5884943
N,frecuencia_bin_015,filas_W_final,13.347654,4.9523077
N,frecuencia_bin_016,filas_W_final,13.164318,5.105461
N,frecuencia_bin_017,filas_W_final,12.933132,5.6456356
N,frecuencia_bin_018,filas_W_final,12.577469,5.5186553
N,frecuencia_bin_019,filas_W_final,9.493096,4.454837
N,frecuencia_bin_020,filas_W_final,8.921349,4.198827
N,frecuencia_bin_021,filas_W_final,7.9742756,4.8626356
N,frecuencia_bin_022,filas_W_final,8.803972,4.390821
N,frecuencia_bin_023,filas_W_final,8.213582,4.142031
N,frecuencia_bin_024,filas_W_final,4.1407614,5.9635754
N,frecuencia_bin_025,filas_W_final,4.974185,2.2842422
N,frecuencia_bin_026,filas_W_final,2.033969,6.5806155
N,frecuencia_bin_027,filas_W_final,3.712374,1.8699243
N,frecuencia_bin_028,filas_W_final,3.306624,1.7082902
N,frecuencia_bin_029,filas_W_final,-0.011313289,7.5847273
N,frecuencia_bin_030,filas_W_final,2.9436247,1.1887323
N,frecuencia_bin_031,filas_W_final,-1.0099903,7.8915186
N,frecuencia_bin_032,filas_W_final,1.9447204,0.44304118
N,frecuencia_bin_033,filas_W_final,1.4875208,0.5139674
N,frecuencia_bin_034,filas_W_final,-2.6723857,9.6322365
N,frecuencia_bin_035,filas_W_final,1.2756481,0.10831178
N,frecuencia_bin_036,filas_W_final,-3.512594,10.970929
N,frecuencia_bin_037,filas_W_final,0.05851798,-6.3703356
N,frecuencia_bin_038,filas_W_final,0.0441895,-7.1419616
N,frecuencia_bin_039,filas_W_final,-5.413692,13.259012
N,frecuencia_bin_040,filas_W_final,-0.06573481,-6.792214
N,frecuencia_bin_041,filas_W_final,-5.3785253,13.930059
N,frecuencia_bin_042,filas_W_final,0.06126887,-8.618733
N,frecuencia_bin_043,filas_W_final,-0.045156896,-8.994009
N,frecuencia_bin_044,filas_W_final,-8.795482,18.494612
N,frecuencia_bin_045,filas_W_final,-0.35378596,-8.069699
N,frecuencia_bin_046,filas_W_final,-9.227429,19.107471
N,frecuencia_bin_047,filas_W_final,0.07319306,-10.071179
N,frecuencia_bin_048,filas_W_final,0.15099654,-10.73045
N,frecuencia_bin_049,filas_W_final,-10.118757,20.029682
N,frecuencia_bin_050,filas_W_final,-0.9189758,-10.238937
N,frecuencia_bin_051,filas_W_final,-10.522358,20.574535
N,frecuencia_bin_052,filas_W_final,0.18454328,-11.621361
N,frecuencia_bin_053,filas_W_final,0.3194302,-12.030335
N,frecuencia_bin_054,filas_W_final,-11.064048,21.320166
N,frecuencia_bin_055,filas_W_final,-1.0004103,-11.343515
N,frecuencia_bin_056,filas_W_final,-11.83236,22.272072
N,frecuencia_bin_057,filas_W_final,0.3739088,-13.120048
N,frecuencia_bin_058,filas_W_final,0.3875116,-13.568513
N,frecuencia_bin_059,filas_W_final,-11.963068,22.495214
N,frecuencia_bin_060,filas_W_final,-0.9375204,-12.333535
N,frecuencia_bin_061,filas_W_final,-12.486761,23.074995
N,frecuencia_bin_062,filas_W_final,0.5380793,-14.217077
N,frecuencia_bin_063,filas_W_final,0.41645828,-14.698455
N,frecuencia_bin_064,filas_W_final,-12.6949835,23.277798
N,frecuencia_bin_065,filas_W_final,-0.9162158,-13.491204
N,frecuencia_bin_066,filas_W_final,-13.081812,23.681087
N,frecuencia_bin_067,filas_W_final,0.65444064,-15.388723
N,frecuencia_bin_068,filas_W_final,0.43106365,-15.855321
N,frecuencia_bin_069,filas_W_final,-13.536821,24.350231
N,frecuencia_bin_070,filas_W_final,-0.9561033,-14.550494
N,frecuencia_bin_071,filas_W_final,-14.015981,24.45019
N,frecuencia_bin_072,filas_W_final,0.96262825,-16.404535
N,frecuencia_bin_073,filas_W_final,0.77728605,-16.713255
N,frecuencia_bin_074,filas_W_final,-13.864329,24.880045
N,frecuencia_bin_075,filas_W_final,-1.0575587,-15.402888
N,frecuencia_bin_076,filas_W_final,-14.668405,25.161972
N,frecuencia_bin_077,filas_W_final,1.0646297,-17.451488
N,frecuencia_bin_078,filas_W_final,0.9267949,-17.679417
N,frecuencia_bin_079,filas_W_final,-14.529539,25.675516
N,frecuencia_bin_080,filas_W_final,-1.4487361,-16.477541
N,frecuencia_bin_081,filas_W_final,-15.377281,25.679014
N,frecuencia_bin_082,filas_W_final,1.1625266,-18.478996
N,frecuencia_bin_083,filas_W_final,0.81754655,-18.750689
N,frecuencia_bin_084,filas_W_final,-14.98121,26.162315
N,frecuencia_bin_085,filas_W_final,-0.9275117,-16.992722
N,frecuencia_bin_086,filas_W_final,-16.120716,26.14091
N,frecuencia_bin_087,filas_W_final,0.8429453,-19.391174
N,frecuencia_bin_088,filas_W_final,1.3684531,-19.31155
N,frecuencia_bin_089,filas_W_final,-15.767786,26.54139
N,frecuencia_bin_090,filas_W_final,-1.48506,-17.757776
N,frecuencia_bin_091,filas_W_final,-15.435908,26.914976
N,frecuencia_bin_092,filas_W_final,0.6131277,-19.973494
N,frecuencia_bin_093,filas_W_final,1.5068283,-20.132694
N,frecuencia_bin_094,filas_W_final,-16.49453,26.611097
N,frecuencia_bin_095,filas_W_final,-1.437005,-18.258934
N,frecuencia_bin_096,filas_W_final,-15.913218,27.357042
N,frecuencia_bin_097,filas_W_final,0.70807993,-20.568819
N,frecuencia_bin_098,filas_W_final,0.28609407,-20.681911
N,frecuencia_bin_099,filas_W_final,-16.52386,27.286154
N,frecuencia_bin_100,filas_W_final,-1.4854064,-18.767984
N,frecuencia_bin_101,filas_W_final,-17.257095,26.904074
N,frecuencia_bin_102,filas_W_final,1.1050488,-20.938116
N,frecuencia_bin_103,filas_W_final,1.4901603,-21.239075
N,frecuencia_bin_104,filas_W_final,-16.9365,27.617338
N,frecuencia_bin_105,filas_W_final,-1.8628148,-19.11337
N,frecuencia_bin_106,filas_W_final,-16.13675,28.089453
N,frecuencia_bin_107,filas_W_final,0.42935923,-21.422602
N,frecuencia_bin_108,filas_W_final,-0.09299038,-21.59084
N,frecuencia_bin_109,filas_W_final,-17.498917,27.40878
N,frecuencia_bin_110,filas_W_final,-1.2414484,-19.47997
N,frecuencia_bin_111,filas_W_final,-16.903868,28.097477
N,frecuencia_bin_112,filas_W_final,1.0133586,-21.678026
N,frecuencia_bin_113,filas_W_final,0.4275244,-21.946098
N,frecuencia_bin_114,filas_W_final,-17.778646,27.748518
N,frecuencia_bin_115,filas_W_final,-1.8578824,-19.693554
N,frecuencia_bin_116,filas_W_final,-16.542124,28.586802
N,frecuencia_bin_117,filas_W_final,0.5602307,-22.494606
N,frecuencia_bin_118,filas_W_final,0.99004596,-22.243246
N,frecuencia_bin_119,filas_W_final,-17.043644,28.758816
N,frecuencia_bin_120,filas_W_final,-1.437913,-19.977993
N,frecuencia_bin_121,filas_W_final,-17.79384,28.239733
N,frecuencia_bin_122,filas_W_final,0.07531413,-22.24811
N,frecuencia_bin_123,filas_W_final,1.3702136,-22.246414
N,frecuencia_bin_124,filas_W_final,-17.448923,28.543932
N,frecuencia_bin_125,filas_W_final,-1.6342754,-20.344046
AS,frecuencia_bin_000,filas_W_final,17.315266,7.681738
AS,frecuencia_bin_001,filas_W_final,21.980742,10.727052
AS,frecuencia_bin_002,filas_W_final,23.274862,11.6617775
AS,frecuencia_bin_003,filas_W_final,24.498156,12.327037
AS,frecuencia_bin_004,filas_W_final,24.354107,13.203175
AS,frecuencia_bin_005,filas_W_final,23.348442,14.028069
AS,frecuencia_bin_006,filas_W_final,25.421144,7.9686246
AS,frecuencia_bin_007,filas_W_final,25.595526,7.5451255
AS,frecuencia_bin_008,filas_W_final,26.42263,4.523486
AS,frecuencia_bin_009,filas_W_final,26.416538,4.228238
AS,frecuencia_bin_010,filas_W_final,26.287199,3.6152875
AS,frecuencia_bin_011,filas_W_final,26.028545,2.7958405
AS,frecuencia_bin_012,filas_W_final,25.915115,2.4174583
AS,frecuencia_bin_013,filas_W_final,25.740967,2.2033634
AS,frecuencia_bin_014,filas_W_final,25.147652,1.6545646
AS,frecuencia_bin_015,filas_W_final,24.270117,1.0115098
AS,frecuencia_bin_016,filas_W_final,23.738794,0.69970536
AS,frecuencia_bin_017,filas_W_final,23.358517,0.5056617
AS,frecuencia_bin_018,filas_W_final,22.919708,0.29131564
AS,frecuencia_bin_019,filas_W_final,22.311827,-0.043829042
AS,frecuencia_bin_020,filas_W_final,21.775875,-0.3953543
AS,frecuencia_bin_021,filas_W_final,21.33082,-0.7632862
AS,frecuencia_bin_022,filas_W_final,20.952879,-1.1511226
AS,frecuencia_bin_023,filas_W_final,20.670044,-1.5256087
AS,frecuencia_bin_024,filas_W_final,20.601166,-1.9751724
AS,frecuencia_bin_025,filas_W_final,20.196144,-2.182225
AS,frecuencia_bin_026,filas_W_final,20.485016,-2.6315649
AS,frecuencia_bin_027,filas_W_final,19.961685,-2.7315347
AS,frecuencia_bin_028,filas_W_final,20.082035,-3.173547
AS,frecuencia_bin_029,filas_W_final,20.096937,-3.6899161
AS,frecuencia_bin_030,filas_W_final,19.843904,-4.034337
AS,frecuencia_bin_031,filas_W_final,20.059357,-4.338467
AS,frecuencia_bin_032,filas_W_final,19.881418,-4.732004
AS,frecuencia_bin_033,filas_W_final,19.922333,-5.4163632
AS,frecuencia_bin_034,filas_W_final,19.958595,-6.2421503
AS,frecuencia_bin_035,filas_W_final,19.80435,-6.7988105
AS,frecuencia_bin_036,filas_W_final,20.31809,-7.083606
AS,frecuencia_bin_037,filas_W_final,19.706291,-7.356457
AS,frecuencia_bin_038,filas_W_final,19.96734,-7.850714
AS,frecuencia_bin_039,filas_W_final,20.502522,-8.205458
AS,frecuencia_bin_040,filas_W_final,19.706367,-8.534403
AS,frecuencia_bin_041,filas_W_final,20.58945,-8.818809
AS,frecuencia_bin_042,filas_W_final,19.628986,-8.970381
AS,frecuencia_bin_043,filas_W_final,20.102139,-9.099823
AS,frecuencia_bin_044,filas_W_final,20.642998,-9.382746
AS,frecuencia_bin_045,filas_W_final,19.824707,-9.671871
AS,frecuencia_bin_046,filas_W_final,20.539698,-10.05163
AS,frecuencia_bin_047,filas_W_final,19.882849,-10.452146
AS,frecuencia_bin_048,filas_W_final,20.346315,-10.678323
AS,frecuencia_bin_049,filas_W_final,20.251684,-11.355864
AS,frecuencia_bin_050,filas_W_final,20.126793,-12.296861
AS,frecuencia_bin_051,filas_W_final,20.60305,-12.977892
AS,frecuencia_bin_052,filas_W_final,19.77433,-13.061041
AS,frecuencia_bin_053,filas_W_final,20.020916,-13.379129
AS,frecuencia_bin_054,filas_W_final,20.613213,-13.608918
AS,frecuencia_bin_055,filas_W_final,19.612532,-13.814209
AS,frecuencia_bin_056,filas_W_final,20.619957,-14.241038
AS,frecuencia_bin_057,filas_W_final,19.842138,-14.458593
AS,frecuencia_bin_058,filas_W_final,19.970398,-15.0028305
AS,frecuencia_bin_059,filas_W_final,20.567078,-15.113349
AS,frecuencia_bin_060,filas_W_final,19.448328,-15.165358
AS,frecuencia_bin_061,filas_W_final,20.412617,-15.837336
AS,frecuencia_bin_062,filas_W_final,19.45274,-15.939441
AS,frecuencia_bin_063,filas_W_final,19.804213,-16.328827
AS,frecuencia_bin_064,filas_W_final,20.110682,-17.007633
AS,frecuencia_bin_065,filas_W_final,19.202724,-17.089432
AS,frecuencia_bin_066,filas_W_final,19.92656,-18.013859
AS,frecuencia_bin_067,filas_W_final,18.797394,-17.856085
AS,frecuencia_bin_068,filas_W_final,18.384726,-18.253536
AS,frecuencia_bin_069,filas_W_final,19.71338,-18.618866
AS,frecuencia_bin_070,filas_W_final,19.235662,-18.034082
AS,frecuencia_bin_071,filas_W_final,19.707664,-19.143095
AS,frecuencia_bin_072,filas_W_final,18.640493,-18.815893
AS,frecuencia_bin_073,filas_W_final,18.8677,-19.098093
AS,frecuencia_bin_074,filas_W_final,19.386925,-19.632303
AS,frecuencia_bin_075,filas_W_final,18.044022,-19.03394
AS,frecuencia_bin_076,filas_W_final,19.049057,-20.11191
AS,frecuencia_bin_077,filas_W_final,18.347105,-19.651506
AS,frecuencia_bin_078,filas_W_final,18.118896,-20.140411
AS,frecuencia_bin_079,filas_W_final,17.539207,-20.70029
AS,frecuencia_bin_080,filas_W_final,18.355001,-20.941353
AS,frecuencia_bin_081,filas_W_final,17.166393,-21.012865
AS,frecuencia_bin_082,filas_W_final,17.86172,-21.693768
AS,frecuencia_bin_083,filas_W_final,17.380156,-21.901184
AS,frecuencia_bin_084,filas_W_final,16.400473,-21.936218
AS,frecuencia_bin_085,filas_W_final,17.3217,-22.86195
AS,frecuencia_bin_086,filas_W_final,15.944878,-22.645006
AS,frecuencia_bin_087,filas_W_final,16.809208,-22.796675
AS,frecuencia_bin_088,filas_W_final,16.742105,-23.232706
AS,frecuencia_bin_089,filas_W_final,15.534373,-23.059374
AS,frecuencia_bin_090,filas_W_final,16.541739,-23.895828
AS,frecuencia_bin_091,filas_W_final,15.019557,-23.693874
AS,frecuencia_bin_092,filas_W_final,15.955309,-23.810064
AS,frecuencia_bin_093,filas_W_final,15.393486,-24.573483
AS,frecuencia_bin_094,filas_W_final,13.906076,-24.726845
AS,frecuencia_bin_095,filas_W_final,15.056491,-25.372238
AS,frecuencia_bin_096,filas_W_final,13.336874,-24.870058
AS,frecuencia_bin_097,filas_W_final,14.540321,-25.626804
AS,frecuencia_bin_098,filas_W_final,14.268734,-25.52065
AS,frecuencia_bin_099,filas_W_final,13.073018,-25.213179
AS,frecuencia_bin_100,filas_W_final,14.1568775,-26.407644
AS,frecuencia_bin_101,filas_W_final,12.325161,-25.52056
AS,frecuencia_bin_102,filas_W_final,13.24405,-27.04012
AS,frecuencia_bin_103,filas_W_final,12.742812,-26.718544
AS,frecuencia_bin_104,filas_W_final,10.833115,-26.302675
AS,frecuencia_bin_105,filas_W_final,12.772764,-28.17563
AS,frecuencia_bin_106,filas_W_final,10.316373,-26.639332
AS,frecuencia_bin_107,filas_W_final,12.14979,-27.314358
AS,frecuencia_bin_108,filas_W_final,12.330481,-27.921354
AS,frecuencia_bin_109,filas_W_final,10.186738,-27.192116
AS,frecuencia_bin_110,filas_W_final,12.232171,-28.873388
AS,frecuencia_bin_111,filas_W_final,9.769579,-27.420046
AS,frecuencia_bin_112,filas_W_final,11.712502,-28.086397
AS,frecuencia_bin_113,filas_W_final,11.633971,-28.408817
AS,frecuencia_bin_114,filas_W_final,9.580828,-26.715742
AS,frecuencia_bin_115,filas_W_final,11.658717,-29.148226
AS,frecuencia_bin_116,filas_W_final,9.462194,-27.727615
AS,frecuencia_bin_117,filas_W_final,11.435446,-27.609106
AS,frecuencia_bin_118,filas_W_final,11.044319,-28.30482
AS,frecuencia_bin_119,filas_W_final,9.137159,-26.967215
AS,frecuencia_bin_120,filas_W_final,11.152416,-29.209011
AS,frecuencia_bin_121,filas_W_final,9.0432005,-27.84171
AS,frecuencia_bin_122,filas_W_final,10.931426,-27.9553
AS,frecuencia_bin_123,filas_W_final,10.6377325,-28.515535
AS,frecuencia_bin_124,filas_W_final,8.927337,-27.267384
AS,frecuencia_bin_125,filas_W_final,10.492561,-29.533598
MR,frecuencia_bin_000,filas_W_final,16.901024,13.238426
MR,frecuencia_bin_001,filas_W_final,17.800512,14.343139
MR,frecuencia_bin_002,filas_W_final,27.712439,14.861772
MR,frecuencia_bin_003,filas_W_final,27.295599,14.488539
MR,frecuencia_bin_004,filas_W_final,25.929285,14.663707
MR,frecuencia_bin_005,filas_W_final,24.496637,14.789342
MR,frecuencia_bin_006,filas_W_final,23.09492,12.982854
MR,frecuencia_bin_007,filas_W_final,22.899693,12.094294
MR,frecuencia_bin_008,filas_W_final,22.299965,10.955315
MR,frecuencia_bin_009,filas_W_final,22.163673,9.681704
MR,frecuencia_bin_010,filas_W_final,22.673824,8.867773
MR,frecuencia_bin_011,filas_W_final,23.305536,8.1746435
MR,frecuencia_bin_012,filas_W_final,23.582352,7.627286
MR,frecuencia_bin_013,filas_W_final,23.115143,7.4145103
MR,frecuencia_bin_014,filas_W_final,22.425438,7.1736574
MR,frecuencia_bin_015,filas_W_final,21.487963,6.9624805
MR,frecuencia_bin_016,filas_W_final,20.598125,6.714637
MR,frecuencia_bin_017,filas_W_final,19.760916,6.3560104
MR,frecuencia_bin_018,filas_W_final,18.975924,5.920851
MR,frecuencia_bin_019,filas_W_final,18.344505,5.5845757
MR,frecuencia_bin_020,filas_W_final,17.79725,5.29094
MR,frecuencia_bin_021,filas_W_final,17.171026,5.005825
MR,frecuencia_bin_022,filas_W_final,16.49243,4.8270335
MR,frecuencia_bin_023,filas_W_final,9.49023,8.735559
MR,frecuencia_bin_024,filas_W_final,8.947782,8.655725
MR,frecuencia_bin_025,filas_W_final,8.371465,8.482384
MR,frecuencia_bin_026,filas_W_final,7.6419516,8.179645
MR,frecuencia_bin_027,filas_W_final,7.119811,7.888858
MR,frecuencia_bin_028,filas_W_final,6.5707054,7.627971
MR,frecuencia_bin_029,filas_W_final,5.93361,7.413889
MR,frecuencia_bin_030,filas_W_final,5.3968916,7.136191
MR,frecuencia_bin_031,filas_W_final,4.651292,7.131745
MR,frecuencia_bin_032,filas_W_final,4.2956667,6.8312283
MR,frecuencia_bin_033,filas_W_final,3.7218907,6.9341826
MR,frecuencia_bin_034,filas_W_final,2.6184137,7.442544
MR,frecuencia_bin_035,filas_W_final,2.1263049,7.288411
