clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,22.82931,-7.6688147
N,frecuencia_bin_001,filas_W_final,27.266233,-11.039577
N,frecuencia_bin_002,filas_W_final,28.140884,-9.447262
N,frecuencia_bin_003,filas_W_final,28.36679,-9.054927
N,frecuencia_bin_004,filas_W_final,27.776539,-7.565099
N,frecuencia_bin_005,filas_W_final,25.09331,-4.9924917
N,frecuencia_bin_006,filas_W_final,21.819185,-3.5653937
N,frecuencia_bin_007,filas_W_final,21.781681,-2.0781999
N,frecuencia_bin_008,filas_W_final,21.737516,-1.9602097
N,frecuencia_bin_009,filas_W_final,20.401535,-1.8687263
N,frecuencia_bin_010,filas_W_final,16.77782,-4.643201
N,frecuencia_bin_011,filas_W_final,16.257242,-5.277285
N,frecuencia_bin_012,filas_W_final,16.13058,-5.6147547
N,frecuencia_bin_013,filas_W_final,15.972696,-5.579927
N,frecuencia_bin_014,filas_W_final,14.359023,-4.09858
N,frecuencia_bin_015,filas_W_final,13.75351,-3.5182376
N,frecuencia_bin_016,filas_W_final,13.589496,-3.6950908
N,frecuencia_bin_017,filas_W_final,13.430298,-4.2769322
N,frecuencia_bin_018,filas_W_final,13.060486,-4.193259
N,frecuencia_bin_019,filas_W_final,9.771914,-3.448658
N,frecuencia_bin_020,filas_W_final,9.16338,-3.2542498
N,frecuencia_bin_021,filas_W_final,8.288033,-4.032055
N,frecuencia_bin_022,filas_W_final,9.064783,-3.4685667
N,frecuencia_bin_023,filas_W_final,8.446161,-3.2783518
N,frecuencia_bin_024,filas_W_final,4.5300636,-5.5631595
N,frecuencia_bin_025,filas_W_final,4.9719267,-1.8073269
N,frecuencia_bin_026,filas_W_final,2.5413496,-6.4000096
N,frecuencia_bin_027,filas_W_final,3.6491773,-1.5365101
N,frecuencia_bin_028,filas_W_final,3.2240593,-1.4187871
N,frecuencia_bin_029,filas_W_final,0.63172776,-7.6366987
N,frecuencia_bin_030,filas_W_final,2.7967632,-0.9439913
N,frecuencia_bin_031,filas_W_final,-0.3397723,-8.076224
N,frecuencia_bin_032,filas_W_final,1.7145189,-0.30926096
N,frecuencia_bin_033,filas_W_final,1.2613147,-0.43235767
N,frecuencia_bin_034,filas_W_final,-1.8124498,-10.014116
N,frecuencia_bin_035,filas_W_final,0.9967052,-0.042957507
N,frecuencia_bin_036,filas_W_final,-2.4923718,-11.470622
N,frecuencia_bin_037,filas_W_final,-0.99192697,6.2488036
N,frecuencia_bin_038,filas_W_final,-1.0877546,7.016488
N,frecuencia_bin_039,filas_W_final,-4.090133,-13.909352
N,frecuencia_bin_040,filas_W_final,-1.2119558,6.661047
N,frecuencia_bin_041,filas_W_final,-3.9657726,-14.5795965
N,frecuencia_bin_042,filas_W_final,-1.2171218,8.489445
N,frecuencia_bin_043,filas_W_final,-1.3627893,8.86277
N,frecuencia_bin_044,filas_W_final,-6.6846294,-19.45144
N,frecuencia_bin_045,filas_W_final,-1.6278199,7.9096894
N,frecuencia_bin_046,filas_W_final,-7.034717,-20.144995
N,frecuencia_bin_047,filas_W_final,-1.3435829,9.947599
N,frecuencia_bin_048,filas_W_final,-1.3352795,10.6058
N,frecuencia_bin_049,filas_W_final,-7.8168616,-21.231373
N,frecuencia_bin_050,filas_W_final,-2.387134,10.000254
N,frecuencia_bin_051,filas_W_final,-8.147764,-21.851566
N,frecuencia_bin_052,filas_W_final,-1.3915627,11.482925
N,frecuencia_bin_053,filas_W_final,-1.2927022,11.897423
N,frecuencia_bin_054,filas_W_final,-8.609986,-22.709444
N,frecuencia_bin_055,filas_W_final,-2.5678525,11.096662
N,frecuencia_bin_056,filas_W_final,-9.25498,-23.813234
N,frecuencia_bin_057,filas_W_final,-1.3450572,12.97831
N,frecuencia_bin_058,filas_W_final,-1.3795865,13.42591
N,frecuencia_bin_059,filas_W_final,-9.381903,-24.045435
N,frecuencia_bin_060,filas_W_final,-2.5967891,12.086334
N,frecuencia_bin_061,filas_W_final,-9.800164,-24.692856
N,frecuencia_bin_062,filas_W_final,-1.2843393,14.092477
N,frecuencia_bin_063,filas_W_final,-1.4691982,14.561138
N,frecuencia_bin_064,filas_W_final,-9.95845,-24.932974
N,frecuencia_bin_065,filas_W_final,-2.6804118,13.229164
N,frecuencia_bin_066,filas_W_final,-10.313429,-25.394962
N,frecuencia_bin_067,filas_W_final,-1.3008447,15.264305
N,frecuencia_bin_068,filas_W_final,-1.5618448,15.705986
N,frecuencia_bin_069,filas_W_final,-10.667481,-26.140373
N,frecuencia_bin_070,filas_W_final,-2.8256507,14.270492
N,frecuencia_bin_071,filas_W_final,-11.147754,-26.298399
N,frecuencia_bin_072,filas_W_final,-1.0755916,16.315266
N,frecuencia_bin_073,filas_W_final,-1.3175098,16.614271
N,frecuencia_bin_074,filas_W_final,-10.924237,-26.71921
N,frecuencia_bin_075,filas_W_final,-3.0078797,15.101927
N,frecuencia_bin_076,filas_W_final,-11.692515,-27.112316
N,frecuencia_bin_077,filas_W_final,-0.9950944,17.359316
N,frecuencia_bin_078,filas_W_final,-1.2739094,17.572872
N,frecuencia_bin_079,filas_W_final,-11.457955,-27.609858
N,frecuencia_bin_080,filas_W_final,-3.542749,16.111406
N,frecuencia_bin_081,filas_W_final,-12.345587,-27.703398
N,frecuencia_bin_082,filas_W_final,-1.125787,18.402166
N,frecuencia_bin_083,filas_W_final,-1.5198485,18.63139
N,frecuencia_bin_084,filas_W_final,-11.894423,-28.127672
N,frecuencia_bin_085,filas_W_final,-3.068138,16.680378
N,frecuencia_bin_086,filas_W_final,-13.033901,-28.281923
N,frecuencia_bin_087,filas_W_final,-1.5654441,19.268835
N,frecuencia_bin_088,filas_W_final,-1.0161455,19.239307
N,frecuencia_bin_089,filas_W_final,-12.628996,-28.615728
N,frecuencia_bin_090,filas_W_final,-3.7065911,17.370718
N,frecuencia_bin_091,filas_W_final,-12.222994,-28.946762
N,frecuencia_bin_092,filas_W_final,-1.8948841,19.824295
N,frecuencia_bin_093,filas_W_final,-1.005208,20.068325
N,frecuencia_bin_094,filas_W_final,-13.337617,-28.818945
N,frecuencia_bin_095,filas_W_final,-3.7580214,17.870153
N,frecuencia_bin_096,filas_W_final,-12.638986,-29.4619
N,frecuencia_bin_097,filas_W_final,-1.8197408,20.433823
N,frecuencia_bin_098,filas_W_final,-2.25499,20.491385
N,frecuencia_bin_099,filas_W_final,-13.258272,-29.497095
N,frecuencia_bin_100,filas_W_final,-3.7756135,18.391262
N,frecuencia_bin_101,filas_W_final,-14.06144,-29.232903
N,frecuencia_bin_102,filas_W_final,-1.3913739,20.841383
N,frecuencia_bin_103,filas_W_final,-1.1351472,21.194962
N,frecuencia_bin_104,filas_W_final,-13.609236,-29.898249
N,frecuencia_bin_105,filas_W_final,-4.25508,18.6737
N,frecuencia_bin_106,filas_W_final,-12.729366,-30.231928
N,frecuencia_bin_107,filas_W_final,-2.1480305,21.254128
N,frecuencia_bin_108,filas_W_final,-2.7433124,21.330093
N,frecuencia_bin_109,filas_W_final,-14.171702,-29.800669
N,frecuencia_bin_110,filas_W_final,-3.6626835,19.116364
N,frecuencia_bin_111,filas_W_final,-13.483144,-30.380207
N,frecuencia_bin_112,filas_W_final,-1.7001147,21.57551
N,frecuencia_bin_113,filas_W_final,-2.3394344,21.785183
N,frecuencia_bin_114,filas_W_final,-14.45454,-30.138206
N,frecuencia_bin_115,filas_W_final,-4.310672,19.262836
N,frecuencia_bin_116,filas_W_final,-13.046859,-30.80269
N,frecuencia_bin_117,filas_W_final,-2.1565435,22.3491
N,frecuencia_bin_118,filas_W_final,-1.7102286,22.151339
N,frecuencia_bin_119,filas_W_final,-13.528533,-31.057775
N,frecuencia_bin_120,filas_W_final,-3.9091132,19.59422
N,frecuencia_bin_121,filas_W_final,-14.357933,-30.654055
N,frecuencia_bin_122,filas_W_final,-2.6565976,22.047516
N,frecuencia_bin_123,filas_W_final,-1.3162975,22.161295
N,frecuencia_bin_124,filas_W_final,-13.970894,-30.897999
N,frecuencia_bin_125,filas_W_final,-4.1600976,19.942362
AS,frecuencia_bin_000,filas_W_final,18.10257,-5.7023277
AS,frecuencia_bin_001,filas_W_final,23.220705,-8.028813
AS,frecuencia_bin_002,filas_W_final,24.645603,-8.773171
AS,frecuencia_bin_003,filas_W_final,25.976479,-9.233702
AS,frecuencia_bin_004,filas_W_final,25.978327,-10.120313
AS,frecuencia_bin_005,filas_W_final,25.160044,-11.088301
AS,frecuencia_bin_006,filas_W_final,26.304663,-4.808187
AS,frecuencia_bin_007,filas_W_final,26.443665,-4.3654346
AS,frecuencia_bin_008,filas_W_final,26.884007,-1.2628988
AS,frecuencia_bin_009,filas_W_final,26.834648,-0.9718473
AS,frecuencia_bin_010,filas_W_final,26.607035,-0.3802762
AS,frecuencia_bin_011,filas_W_final,26.209951,0.3962624
AS,frecuencia_bin_012,filas_W_final,26.034338,0.7562661
AS,frecuencia_bin_013,filas_W_final,25.823774,0.9410595
AS,frecuencia_bin_014,filas_W_final,25.137817,1.3908647
AS,frecuencia_bin_015,filas_W_final,24.165382,1.9081057
AS,frecuencia_bin_016,filas_W_final,23.58644,2.1452808
AS,frecuencia_bin_017,filas_W_final,23.173883,2.2842584
AS,frecuencia_bin_018,filas_W_final,22.693012,2.43184
AS,frecuencia_bin_019,filas_W_final,22.02649,2.6669173
AS,frecuencia_bin_020,filas_W_final,21.427681,2.9210305
AS,frecuencia_bin_021,filas_W_final,20.906637,3.2004945
AS,frecuencia_bin_022,filas_W_final,20.474184,3.5181596
AS,frecuencia_bin_023,filas_W_final,20.136702,3.841824
AS,frecuencia_bin_024,filas_W_final,19.99288,4.2799597
AS,frecuencia_bin_025,filas_W_final,19.54706,4.412159
AS,frecuencia_bin_026,filas_W_final,19.789314,4.909707
AS,frecuencia_bin_027,filas_W_final,19.252312,4.93535
AS,frecuencia_bin_028,filas_W_final,19.371183,5.4062037
AS,frecuencia_bin_029,filas_W_final,19.205555,5.890096
AS,frecuencia_bin_030,filas_W_final,18.910778,6.198254
AS,frecuencia_bin_031,filas_W_final,19.106493,6.542249
AS,frecuencia_bin_032,filas_W_final,18.858135,6.9013987
AS,frecuencia_bin_033,filas_W_final,18.75893,7.582266
AS,frecuencia_bin_034,filas_W_final,18.686966,8.39947
AS,frecuencia_bin_035,filas_W_final,18.40766,8.918124
AS,frecuencia_bin_036,filas_W_final,18.917425,9.268584
AS,frecuencia_bin_037,filas_W_final,18.273277,9.453337
AS,frecuencia_bin_038,filas_W_final,18.429804,9.982376
AS,frecuencia_bin_039,filas_W_final,18.919691,10.405974
AS,frecuencia_bin_040,filas_W_final,18.066143,10.616429
AS,frecuencia_bin_041,filas_W_final,18.937553,11.02725
AS,frecuencia_bin_042,filas_W_final,17.953106,11.05989
AS,frecuencia_bin_043,filas_W_final,18.401789,11.230895
AS,frecuencia_bin_044,filas_W_final,18.91271,11.587828
AS,frecuencia_bin_045,filas_W_final,18.052835,11.776948
AS,frecuencia_bin_046,filas_W_final,18.732363,12.24502
AS,frecuencia_bin_047,filas_W_final,18.001186,12.56706
AS,frecuencia_bin_048,filas_W_final,18.454569,12.827608
AS,frecuencia_bin_049,filas_W_final,18.310877,13.510943
AS,frecuencia_bin_050,filas_W_final,18.04288,14.411854
AS,frecuencia_bin_051,filas_W_final,18.449633,15.130755
AS,frecuencia_bin_052,filas_W_final,17.612997,15.128432
AS,frecuencia_bin_053,filas_W_final,17.861872,15.473948
AS,frecuencia_bin_054,filas_W_final,18.444641,15.776231
AS,frecuencia_bin_055,filas_W_final,17.382881,15.880427
AS,frecuencia_bin_056,filas_W_final,18.327122,16.411583
AS,frecuencia_bin_057,filas_W_final,17.552135,16.559544
AS,frecuencia_bin_058,filas_W_final,17.638763,17.130743
AS,frecuencia_bin_059,filas_W_final,18.216837,17.294996
AS,frecuencia_bin_060,filas_W_final,17.07096,17.21796
AS,frecuencia_bin_061,filas_W_final,17.958542,18.0026
AS,frecuencia_bin_062,filas_W_final,16.988062,17.981853
AS,frecuencia_bin_063,filas_W_final,17.269772,18.426222
AS,frecuencia_bin_064,filas_W_final,17.503614,19.124935
AS,frecuencia_bin_065,filas_W_final,16.524393,19.081497
AS,frecuencia_bin_066,filas_W_final,17.188944,20.09637
AS,frecuencia_bin_067,filas_W_final,16.017147,19.83402
AS,frecuencia_bin_068,filas_W_final,15.65182,20.272686
AS,frecuencia_bin_069,filas_W_final,16.977797,20.694033
AS,frecuencia_bin_070,filas_W_final,16.474655,20.032179
AS,frecuencia_bin_071,filas_W_final,16.867565,21.226805
AS,frecuencia_bin_072,filas_W_final,15.894999,20.839594
AS,frecuencia_bin_073,filas_W_final,16.035488,21.152676
AS,frecuencia_bin_074,filas_W_final,16.505178,21.723589
AS,frecuencia_bin_075,filas_W_final,15.216197,20.994892
