indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
0,original,NMF,28-8,2,0.0,0.059279992577802705,8x212,126x8,0.03189490002114326
1,original,NMF,28-8,2,0.0,0.053802349188496565,8x212,126x8,0.026169300079345703
2,original,NMF,28-8,2,0.0,0.0600951157592192,8x212,126x8,0.030710400082170963
3,original,NMF,28-8,2,0.0,0.05594941257699141,8x212,126x8,0.03235810005571693
4,original,NMF,28-8,2,0.0,0.05966210200561483,8x212,126x8,0.03363670001272112
5,original,NMF,28-8,2,0.0,0.06254561629103857,8x212,126x8,0.030489000026136637
6,original,NMF,28-8,2,0.0,0.05795435978821347,8x212,126x8,0.033187300083227456
7,original,NMF,28-8,2,0.0,0.05922735393604989,8x212,126x8,0.02980280003976077
8,original,NMF,28-8,2,0.0,0.05510932576414249,8x212,126x8,0.03438189998269081
9,original,NMF,28-8,2,0.0,0.07140237703024722,8x212,126x8,0.03474800009280443
10,original,NMF,28-8,2,0.0,0.05185778686203689,8x212,126x8,0.03446640004403889
11,original,NMF,28-8,2,0.0,0.055489440407627516,8x212,126x8,0.033191700000315905
12,original,NMF,28-8,2,0.0,0.06443561561297466,8x212,126x8,0.032725200057029724
13,original,NMF,28-8,2,0.0,0.05808125298039378,8x212,126x8,0.029033099999651313
14,original,NMF,28-8,2,0.0,0.059378613921078564,8x212,126x8,0.027997400029562414
15,original,NMF,28-8,2,0.0,0.06194351615554674,8x212,126x8,0.028708599973469973
16,original,NMF,28-8,2,0.0,0.07002596575599243,8x212,126x8,0.028267199988476932
17,original,NMF,28-8,2,0.0,0.05967583695194722,8x212,126x8,0.029242300079204142
18,original,NMF,28-8,2,0.0,0.0629067855466405,8x212,126x8,0.027771700057201087
19,original,NMF,28-8,2,0.0,0.061818204068650594,8x212,126x8,0.02691020001657307
20,original,NMF,28-8,2,0.0,0.0523228283492202,8x212,126x8,0.028686300036497414
21,original,NMF,28-8,2,0.0,0.05705292221563318,8x212,126x8,0.026582199963741004
22,original,NMF,28-8,2,0.0,0.0649312099877007,8x212,126x8,0.02952689991798252
23,original,NMF,28-8,2,0.0,0.05748910732961782,8x212,126x8,0.031662599998526275
24,original,NMF,28-8,2,0.0,0.07433399312806943,8x212,126x8,0.03153999999631196
25,original,NMF,28-8,2,0.0,0.06490832742584997,8x212,126x8,0.029625600087456405
26,original,NMF,28-8,2,0.0,0.058404315617386626,8x212,126x8,0.02725839999038726
27,original,NMF,28-8,2,0.0,0.054046993815388564,8x212,126x8,0.02929420000873506
28,original,NMF,28-8,2,0.0,0.057640861207391286,8x212,126x8,0.028187799965962768
29,original,NMF,28-8,2,0.0,0.05744453783363274,8x212,126x8,0.028631900087930262
30,original,NMF,28-8,2,0.0,0.06775232073450127,8x212,126x8,0.02768120006658137
31,original,NMF,28-8,2,0.0,0.06302642810103569,8x212,126x8,0.028483200003392994
32,original,NMF,28-8,2,0.0,0.06095600978294908,8x212,126x8,0.02589970000553876
33,original,NMF,28-8,2,0.0,0.05897260616384031,8x212,126x8,0.02788960002362728
34,original,NMF,28-8,2,0.0,0.05645168735277458,8x212,126x8,0.030000500031746924
35,original,NMF,28-8,2,0.0,0.059112086796981295,8x212,126x8,0.03100249997805804
36,original,NMF,28-8,2,0.0,0.044822907793330105,8x212,126x8,0.0292808999074623
37,original,NMF,28-8,2,0.0,0.04406426908379148,8x212,126x8,0.029970500036142766
38,original,NMF,28-8,2,0.0,0.04091912762809602,8x212,126x8,0.028721500071696937
39,original,NMF,28-8,2,0.0,0.04335557045428813,8x212,126x8,0.027879799949005246
40,original,NMF,28-8,2,0.0,0.03695353176180896,8x212,126x8,0.028221299988217652
41,original,NMF,28-8,2,0.0,0.03666109007249822,8x212,126x8,0.028930600034072995
42,original,NMF,28-8,2,0.0,0.03643149756144148,8x212,126x8,0.02816830005031079
43,original,NMF,28-8,2,0.0,0.03391193782185936,8x212,126x8,0.02793400001246482
44,original,NMF,28-8,2,0.0,0.046262981336238795,8x212,126x8,0.027558800065889955
45,original,NMF,28-8,2,0.0,0.039021786676141916,8x212,126x8,0.029251100029796362
46,original,NMF,28-8,2,0.0,0.034891377984707,8x212,126x8,0.030127900070510805
47,original,NMF,28-8,2,0.0,0.04460773662664641,8x212,126x8,0.027888799901120365
48,original,NMF,28-8,2,0.0,0.02815931269074005,8x212,126x8,0.02988519996870309
49,original,NMF,28-8,2,0.0,0.03639235792068786,8x212,126x8,0.028684600023552775
50,original,NMF,28-8,2,0.0,0.03951879646483696,8x212,126x8,0.02759220008738339
51,original,NMF,28-8,2,0.0,0.037654083645508755,8x212,126x8,0.027195800095796585
52,original,NMF,28-8,2,0.0,0.035155906301003834,8x212,126x8,0.03000969998538494
53,original,NMF,28-8,2,0.0,0.03274640065349033,8x212,126x8,0.029646100010722876
54,original,NMF,28-8,2,0.0,0.03509955937957354,8x212,126x8,0.02653099992312491
55,original,NMF,28-8,2,0.0,0.039253407750023,8x212,126x8,0.029210399952717125
56,original,NMF,28-8,2,0.0,0.03224572197207016,8x212,126x8,0.02905999997165054
57,original,NMF,28-8,2,0.0,0.03210674589466539,8x212,126x8,0.02903680002782494
58,original,NMF,28-8,2,0.0,0.036541729096661,8x212,126x8,0.02893450006376952
59,original,NMF,28-8,2,0.0,0.039451997046793884,8x212,126x8,0.03112549998331815
60,original,NMF,28-8,2,0.0,0.040134542220111695,8x212,126x8,0.031176200020127
61,original,NMF,28-8,2,0.0,0.03140197410701513,8x212,126x8,0.03260699997190386
62,original,NMF,28-8,2,0.0,0.03564156689575718,8x212,126x8,0.028927300008945167
63,original,NMF,28-8,2,0.0,0.0329676588704683,8x212,126x8,0.029775999952107668
64,original,NMF,28-8,2,0.0,0.03789144308231123,8x212,126x8,0.028487500036135316
65,original,NMF,28-8,2,0.0,0.03196954068064332,8x212,126x8,0.03018180001527071
66,original,NMF,28-8,2,0.0,0.03221073753313022,8x212,126x8,0.028385599958710372
67,original,NMF,28-8,2,0.0,0.04103478180998639,8x212,126x8,0.025624700007028878
68,original,NMF,28-8,2,0.0,0.0455504365666801,8x212,126x8,0.02710770000703633
69,original,NMF,28-8,2,0.0,0.0531592211080642,8x212,126x8,0.028535100049339235
70,original,NMF,28-8,2,0.0,0.04336075094548899,8x212,126x8,0.027445600018836558
71,original,NMF,28-8,2,0.0,0.04666829664390403,8x212,126x8,0.028420599992386997
72,original,NMF,28-8,2,0.0,0.04873654602529401,8x212,126x8,0.028994300053454936
73,original,NMF,28-8,2,0.0,0.04676159631961777,8x212,126x8,0.028246000059880316
74,original,NMF,28-8,2,0.0,0.04263454966434349,8x212,126x8,0.029013800085522234
75,original,NMF,28-8,2,0.0,0.05464809021491642,8x212,126x8,0.028380900039337575
76,original,NMF,28-8,2,0.0,0.0423856078787773,8x212,126x8,0.028150699916295707
77,original,NMF,28-8,2,0.0,0.04253069772274831,8x212,126x8,0.026305600069463253
78,original,NMF,28-8,2,0.0,0.04622191942727922,8x212,126x8,0.028267899993807077
79,original,NMF,28-8,2,0.0,0.050971330073143056,8x212,126x8,0.027201800025068223
80,original,NMF,28-8,2,0.0,0.04929457854364339,8x212,126x8,0.027517500100657344
81,original,NMF,28-8,2,0.0,0.04193575546526309,8x212,126x8,0.031185400090180337
82,original,NMF,28-8,2,0.0,0.04534668115829339,8x212,126x8,0.0315683000953868
83,original,NMF,28-8,2,0.0,0.04642833152398666,8x212,126x8,0.03117420000489801
84,original,NMF,28-8,2,0.0,0.04093003596983594,8x212,126x8,0.027128799934871495
85,original,NMF,28-8,2,0.0,0.05182007654084503,8x212,126x8,0.02772080001886934
86,original,NMF,28-8,2,0.0,0.045797991852906866,8x212,126x8,0.027991599985398352
87,original,NMF,28-8,2,0.0,0.04931253137967827,8x212,126x8,0.02549100003670901
88,original,NMF,28-8,2,0.0,0.039532736761026595,8x212,126x8,0.027922599925659597
89,original,NMF,28-8,2,0.0,0.04348472875393192,8x212,126x8,0.0294440999859944
90,original,NMF,28-8,2,0.0,0.0522079825846145,8x212,126x8,0.029029799974523485
91,original,NMF,28-8,2,0.0,0.03919203052873827,8x212,126x8,0.02864999999292195
92,original,NMF,28-8,2,0.0,0.05358953069799703,8x212,126x8,0.030136400018818676
93,original,NMF,28-8,2,0.0,0.053116510405704136,8x212,126x8,0.02914619992952794
94,original,NMF,28-8,2,0.0,0.04656644750770266,8x212,126x8,0.027978199999779463
95,original,NMF,28-8,2,0.0,0.053298365437551905,8x212,126x8,0.028560100006870925
96,original,NMF,28-8,2,0.0,0.051057863988288245,8x212,126x8,0.031123100081458688
97,original,NMF,28-8,2,0.0,0.048975646762399655,8x212,126x8,0.02913420007098466
