fold,clase,etiqueta_binaria,archivo,ruta,error_vs_N,afinidad_mejorada_N,afinidad_f8_N,error_vs_AS,afinidad_mejorada_AS,afinidad_f8_AS,error_vs_MR,afinidad_mejorada_MR,afinidad_f8_MR,error_vs_MS,afinidad_mejorada_MS,afinidad_f8_MS,error_vs_MVP,afinidad_mejorada_MVP,afinidad_f8_MVP
2,N,normal,New_N_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_001.wav,0.08058724840299103,2.5184148503854384,0.3670195824509107,0.128726619290511,2.050064353672762,0.0030850190137951435,0.0944445756451163,2.359742117651375,0.09273820020138647,0.08354904190348647,2.482321491349555,0.2735253068547433,0.08392014988473613,2.4778895288526,0.26363189147916444
2,N,normal,New_N_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_002.wav,0.08038302056991121,2.520952312041721,0.28571714671357784,0.12316115322262487,2.094261592356288,0.003479413115413742,0.0909550872858695,2.3973894406084817,0.0961190373393713,0.07763482170996089,2.5557392190678914,0.3792496578883352,0.08226147796033961,2.4978523494030225,0.2354347449433019
2,N,normal,New_N_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_003.wav,0.07868716265195046,2.5422752543740468,0.30562704966316834,0.12882876227176332,2.049271180678373,0.001867401774172833,0.0889721111609869,2.4194323160985136,0.10741620301608443,0.0792513347560951,2.5351310240183746,0.2885900233621629,0.07898539323722893,2.538492339341718,0.2964993221844115
2,N,normal,New_N_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_004.wav,0.08418499672142608,2.4747385598172453,0.2367853882567147,0.1286416526369462,2.0507246266428165,0.002906336200721158,0.0918751871532381,2.3873242844091638,0.11060765812398718,0.080825490058518,2.5154628921843445,0.33019180665753295,0.08115777241520634,2.511360211232067,0.319508810761044
2,N,normal,New_N_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_005.wav,0.08992516905276204,2.408777409471585,0.1808114673195221,0.13612672693509753,1.994169011417583,0.0017864858659503175,0.09727003048589383,2.3302643486856645,0.08678535840632992,0.08005113750164744,2.5250896297509606,0.48503801197039603,0.0868615870166467,2.4434393810701573,0.24557867643780146
2,N,normal,New_N_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_006.wav,0.08658720404680688,2.446603233605972,0.2830148883041651,0.13659207440493124,1.9907563539904034,0.0025963925953295663,0.09689573707640538,2.33411975407269,0.1075944989175749,0.08527112756515733,2.461919362847128,0.3202082877441642,0.08645355301501892,2.448147968622553,0.28658593243876634
2,N,normal,New_N_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_007.wav,0.08447170531822489,2.4713386489982514,0.3069584112620857,0.12923879317611395,2.046093475920614,0.004423752996183951,0.09383736336215724,2.366192172195362,0.1264346716746127,0.08489363307157935,2.4663561817445876,0.2949344319722822,0.08593446450886434,2.4541703138237554,0.26724873209483546
2,N,normal,New_N_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_008.wav,0.0860213793031067,2.4531594170758786,0.2358890679761853,0.13173773370070443,2.026942198735957,0.002826177882913374,0.09229851320497626,2.3827272458915183,0.12849109159990865,0.08266156427166471,2.4930005459103626,0.32653106955302125,0.08332370636736568,2.4850221800529764,0.3062625929879714
2,N,normal,New_N_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_009.wav,0.08102916432758529,2.5129461356864,0.30203787922796915,0.12962501029981677,2.0431095329738818,0.002296862324046479,0.09185898807986424,2.3875006160403944,0.1018235445972094,0.07968151142577334,2.529717697188743,0.34579855244065927,0.08299082023470268,2.489025276884019,0.24804316141011565
2,N,normal,New_N_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_010.wav,0.0909965726605532,2.3969334362454022,0.20084266524725827,0.1446917678867083,1.933149537863474,0.0011455944283282255,0.09742214610554978,2.3287017214319956,0.10822881028433114,0.08314204940781277,2.4872046953795106,0.42764391347909403,0.08822842963780131,2.4278260364126814,0.26213901656098837
2,N,normal,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_011.wav,0.09419075967388335,2.3624331948451514,0.20459521389224486,0.13471317255410065,2.0046074085572156,0.0051417558955920905,0.09762798800242242,2.3265910643516436,0.1496915068633028,0.08800518139353945,2.4303595867652192,0.35900117141545546,0.09067771522937056,2.400443649631003,0.28157035193340485
2,N,normal,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_012.wav,0.09130366740242657,2.3935643234866784,0.3409819061026138,0.1391239959682549,1.9723896861725416,0.005164594260078696,0.10418477518566352,2.2615892718001525,0.11029853094385064,0.09244889737750646,2.38109924791016,0.30842685213453747,0.09554585117709045,2.348149029677163,0.23512811655891938
2,N,normal,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_013.wav,0.09156187868633744,2.390740265471999,0.1791450677150829,0.1380900402986498,1.9798493406560416,0.002087882369793018,0.09688689004643244,2.3342110628768946,0.10762708967384067,0.0836077003793045,2.4816196533330355,0.3834814294121717,0.08525183738506632,2.462145610146768,0.3276585308291118
2,N,normal,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_014.wav,0.09010284787733919,2.4068035069057765,0.2967062757849155,0.1376935281785731,1.982724873781425,0.0040596444693665225,0.10124223446884244,2.2902392725408487,0.10865867912453465,0.08871312522087785,2.422347427435675,0.3363208194290965,0.09181508466860422,2.38797867384615,0.2542545811920869
2,N,normal,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_015.wav,0.08559889806171897,2.4580828690280594,0.3594081336888942,0.13252663074032223,2.020971667031572,0.00447556560963786,0.0985786922051161,2.316900144123639,0.10684488567162197,0.08873468787218664,2.4221043965294156,0.26810812869608824,0.08901550077723488,2.4189447583787933,0.2611632863337579
2,N,normal,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_016.wav,0.087057143175602,2.4411905578277944,0.2323964085488929,0.13076844307018098,2.034327129998477,0.003126641314154602,0.09400311610907816,2.3644273471650092,0.11719062570622361,0.08116318903189483,2.5112934716484396,0.41546279763083754,0.08708218353349625,2.4409029679014975,0.23182352679989135
2,N,normal,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_017.wav,0.08848380369761553,2.424935752782947,0.2902995390901496,0.13402031379482168,2.009763895036916,0.004287274208481756,0.09982068916315287,2.3043798109056723,0.10164342877534743,0.08642216524465529,2.4485110938899357,0.351340828349946,0.0899938532352375,2.408013908370495,0.25242892957607516
2,N,normal,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_018.wav,0.0844552062459997,2.4715339887712324,0.3236505770702942,0.1341492376793237,2.008802384725802,0.0029224104210866042,0.09678444510330352,2.335268988693376,0.1006631859103652,0.08553902563486325,2.4587825670027126,0.2920718768280295,0.0859585792700904,2.453889735146991,0.2806919497702244
2,N,normal,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_019.wav,0.08759109832327217,2.435075903517425,0.22429154489403094,0.1263955401996853,2.068339081122186,0.005215482438197178,0.0951546201740115,2.352252129676712,0.10775007825950883,0.08253377409655276,2.494547686427336,0.3661903429154235,0.08470986803024073,2.4685231784404844,0.29655255149283966
2,N,normal,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_020.wav,0.09292112302859044,2.3760042851801866,0.14117805293922822,0.13435158732928748,2.007295129109245,0.0023518849533895225,0.09643757829135258,2.338859337023934,0.09973043711921915,0.08094249502487069,2.51401631439955,0.46124841424249724,0.08544793302564022,2.459848058997594,0.29549121074566576
2,N,normal,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_021.wav,0.07601625066749913,2.576808136980665,0.39225530054093843,0.12100865739560297,2.1118931872208924,0.0034448575610856193,0.09052813875929229,2.402094551086536,0.08517196230117689,0.07821015247022788,2.548355812872654,0.31138349090692,0.0820557843638903,2.500355965894462,0.20774438868987893
2,N,normal,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_022.wav,0.08705610198259092,2.4412025177796077,0.271269179389929,0.13934898114982516,1.9707738365281626,0.0020028502451460524,0.09491227399434152,2.3548022456457622,0.12975935569262467,0.08522758416250246,2.462430139769256,0.3220632179485127,0.08691424688201302,2.4428333144405596,0.2749053967237876
2,N,normal,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_023.wav,0.09098366035062681,2.397075345174019,0.17670783612999513,0.13667210514073969,1.9901706150309126,0.0020535547238864924,0.09674276910214538,2.335699687827588,0.10078066759986667,0.08204571876607973,2.500478641161065,0.4224225516976179,0.0856228493707599,2.4578030995530216,0.29803538984863387
2,N,normal,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_024.wav,0.08151889941515436,2.506920390954261,0.3546991464352037,0.13124177971089943,2.0307140102458923,0.002695619349674737,0.09468298285619052,2.357220990225616,0.09745488625368816,0.08264255652699158,2.4932305189402553,0.3176651676779063,0.08604508203756081,2.4528839103394775,0.2274851802835271
2,N,normal,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_025.wav,0.10954187663544365,2.2114483678083348,0.11554766597147345,0.1463401100380604,1.9218218455922704,0.004951319634312983,0.10950915493541119,2.2117471265043442,0.11587177639995967,0.09345497038441997,2.370275558860735,0.45795280218336043,0.09817723816451462,2.3209808810746972,0.3056764358108935
2,N,normal,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_026.wav,0.0900268902285914,2.4076468729601403,0.275349167027067,0.1346932193528849,2.004755535712708,0.004854848891178133,0.0992917608010497,2.30969268417254,0.11915782105994648,0.08849062540009088,2.424858660261575,0.3163743294459783,0.08967444525473614,2.4115694417581564,0.2842638335758299
2,N,normal,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_027.wav,0.08717146205585588,2.43987827163337,0.2588787900914007,0.13563355159463075,1.997798503442884,0.00256877530758856,0.09432967317802024,2.360959470992759,0.13097360051345328,0.08404564056444301,2.4763952876416906,0.34858969868129785,0.08716698502495941,2.4399296318579493,0.25898913540625973
2,N,normal,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_028.wav,0.08748717589960768,2.4362630575070434,0.22762473309079018,0.13310721695478486,2.01660033300156,0.002680982442182022,0.0960149474934889,2.3432513965775876,0.0992303852181992,0.08217023333357663,2.4989621673987177,0.3819729584243494,0.08505323895496289,2.464477877914635,0.28849094082447924
2,N,normal,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_029.wav,0.09110398060780109,2.3957537807443536,0.2636340446518515,0.13697995163880455,1.9879207022654075,0.004366145497111945,0.09896669103730601,2.312971939629576,0.13054835402712148,0.0894992162609876,2.4135254106001427,0.3042974954336543,0.0897649778812106,2.4105603810671,0.2971539603902608
2,N,normal,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_030.wav,0.08990058586416688,2.409050820683006,0.21967487924096238,0.12780755259296764,2.057229641813282,0.006108828094394625,0.0948339821920187,2.3556274720121677,0.1378155169428525,0.0846512326821359,2.4692156084046375,0.36077010974630463,0.08749952590793796,2.4361219038282416,0.2756306659754859
2,N,normal,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_031.wav,0.08540666021833652,2.4603311927234466,0.32221109130568354,0.13420930280717955,2.008354736376322,0.00333304827598966,0.09688119492553697,2.3342698457347417,0.10999037391671844,0.08637433967473558,2.4490646417891044,0.29428975212628683,0.08728704027776386,2.4385532775829666,0.27017573437532155
2,N,normal,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_032.wav,0.08304423835297406,2.4883818209709267,0.3204103435340131,0.13060381344531954,2.0355868631379272,0.003280477632755363,0.09420484964399899,2.3622836163046226,0.10933909029050211,0.08371196333955264,2.480373380522944,0.3004489174272639,0.084955800624829,2.465624150383954,0.26652117111546564
2,N,normal,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_033.wav,0.09638759490655574,2.3393777691880273,0.19880413609048597,0.1378742892372959,1.981412956545632,0.004862943131134199,0.10096810323069778,2.292950621616282,0.13197700408766747,0.0894428754222066,2.414155120917182,0.3699891229393816,0.09199923129031295,2.385975057508081,0.29436679375133085
2,N,normal,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_034.wav,0.09360805084312836,2.368638885916235,0.16086032966318703,0.13536024890036544,1.9998155443229784,0.003027883042219947,0.09427918365496908,2.3614948596813385,0.15090929629958016,0.08407880651520055,2.476000747147862,0.398310922163977,0.08752738890051878,2.435803518591929,0.28689156883103584
2,N,normal,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_035.wav,0.08632952308806792,2.449583641039691,0.3066247687541048,0.13773482016416977,1.9824250354666364,0.0023880804618795315,0.09879524860877884,2.314705766388987,0.09446790237641145,0.08470256512646271,2.4686093929366284,0.3575545389286233,0.08896916065039556,2.4194654788444194,0.23896470947898082
