clase,archivo,origen,tSNE_1,tSNE_2
N,New_N_001.wav,media_H_por_audio,-8.773085,33.953568
N,New_N_002.wav,media_H_por_audio,-4.16619,31.397724
N,New_N_003.wav,media_H_por_audio,-7.8456106,31.066881
N,New_N_004.wav,media_H_por_audio,-7.921918,30.869186
N,New_N_005.wav,media_H_por_audio,-6.5299687,35.63395
N,New_N_006.wav,media_H_por_audio,-6.0856123,29.357172
N,New_N_007.wav,media_H_por_audio,-5.7351155,29.026747
N,New_N_008.wav,media_H_por_audio,-8.326896,31.532822
N,New_N_009.wav,media_H_por_audio,-7.6575108,32.370068
N,New_N_010.wav,media_H_por_audio,-7.4192224,34.38363
N,New_N_011.wav,media_H_por_audio,-6.734733,28.601414
N,New_N_012.wav,media_H_por_audio,-5.364208,28.391027
N,New_N_013.wav,media_H_por_audio,-9.331554,33.342064
N,New_N_014.wav,media_H_por_audio,-4.853207,30.251303
N,New_N_015.wav,media_H_por_audio,-6.2259135,32.258186
N,New_N_016.wav,media_H_por_audio,-7.5570736,30.781776
N,New_N_017.wav,media_H_por_audio,-4.125386,29.74642
N,New_N_018.wav,media_H_por_audio,-4.530561,29.842926
N,New_N_019.wav,media_H_por_audio,-4.833827,30.759665
N,New_N_020.wav,media_H_por_audio,-6.169507,35.80468
N,New_N_021.wav,media_H_por_audio,-6.194671,32.603565
N,New_N_022.wav,media_H_por_audio,-7.405415,32.721157
N,New_N_023.wav,media_H_por_audio,-6.788542,34.46058
N,New_N_024.wav,media_H_por_audio,-5.0572166,32.2339
N,New_N_025.wav,media_H_por_audio,-8.463686,29.35424
N,New_N_026.wav,media_H_por_audio,-4.17119,29.912745
N,New_N_027.wav,media_H_por_audio,-7.881615,33.295574
N,New_N_028.wav,media_H_por_audio,-5.1655183,31.906574
N,New_N_029.wav,media_H_por_audio,-4.9571004,29.470778
N,New_N_030.wav,media_H_por_audio,-7.3610473,31.601112
N,New_N_031.wav,media_H_por_audio,-8.009439,33.1634
N,New_N_032.wav,media_H_por_audio,-7.133646,31.57499
N,New_N_033.wav,media_H_por_audio,-6.2311397,28.872658
N,New_N_034.wav,media_H_por_audio,-6.161986,28.030132
N,New_N_035.wav,media_H_por_audio,-7.0950065,32.878773
N,New_N_036.wav,media_H_por_audio,-7.2635,35.472435
N,New_N_037.wav,media_H_por_audio,9.989666,4.1396637
N,New_N_038.wav,media_H_por_audio,9.985569,4.1403494
N,New_N_039.wav,media_H_por_audio,9.9883995,4.139688
N,New_N_040.wav,media_H_por_audio,9.987379,4.1402407
N,New_N_041.wav,media_H_por_audio,9.439846,30.122696
N,New_N_042.wav,media_H_por_audio,9.548769,28.707623
N,New_N_043.wav,media_H_por_audio,12.063302,29.97452
N,New_N_044.wav,media_H_por_audio,9.784948,28.898531
N,New_N_045.wav,media_H_por_audio,9.234426,31.449564
N,New_N_046.wav,media_H_por_audio,11.672453,31.437794
N,New_N_047.wav,media_H_por_audio,9.61427,28.846601
N,New_N_048.wav,media_H_por_audio,11.809079,29.825127
N,New_N_049.wav,media_H_por_audio,12.962829,30.953531
N,New_N_050.wav,media_H_por_audio,10.795012,30.55091
N,New_N_051.wav,media_H_por_audio,11.563101,32.364685
N,New_N_052.wav,media_H_por_audio,10.349941,28.842562
N,New_N_053.wav,media_H_por_audio,10.516886,32.203182
N,New_N_054.wav,media_H_por_audio,9.923666,27.361881
N,New_N_055.wav,media_H_por_audio,11.320433,29.424366
N,New_N_056.wav,media_H_por_audio,11.662416,29.2713
N,New_N_057.wav,media_H_por_audio,11.149518,29.39579
N,New_N_058.wav,media_H_por_audio,10.809524,30.794193
N,New_N_059.wav,media_H_por_audio,13.625549,30.269583
N,New_N_060.wav,media_H_por_audio,13.385699,29.607903
N,New_N_061.wav,media_H_por_audio,12.673533,30.644295
N,New_N_062.wav,media_H_por_audio,12.395538,29.589787
N,New_N_063.wav,media_H_por_audio,12.4022,29.091272
N,New_N_064.wav,media_H_por_audio,13.413003,31.572264
N,New_N_065.wav,media_H_por_audio,9.232529,31.569908
N,New_N_066.wav,media_H_por_audio,11.653476,32.02901
N,New_N_067.wav,media_H_por_audio,12.540839,30.6744
N,New_N_068.wav,media_H_por_audio,11.657022,30.174139
N,New_N_069.wav,media_H_por_audio,-2.3944857,24.622808
N,New_N_070.wav,media_H_por_audio,-2.9335873,25.133121
N,New_N_071.wav,media_H_por_audio,-1.3043615,25.716713
N,New_N_072.wav,media_H_por_audio,-1.6602603,25.88365
N,New_N_073.wav,media_H_por_audio,0.0618112,24.455236
N,New_N_074.wav,media_H_por_audio,0.20317563,25.430449
N,New_N_075.wav,media_H_por_audio,-0.12003182,24.46761
N,New_N_076.wav,media_H_por_audio,-2.293881,25.862688
N,New_N_077.wav,media_H_por_audio,-0.23760472,24.787947
N,New_N_078.wav,media_H_por_audio,-1.3075023,23.694914
N,New_N_079.wav,media_H_por_audio,-0.98986006,23.519146
N,New_N_080.wav,media_H_por_audio,-0.36417177,24.860304
N,New_N_081.wav,media_H_por_audio,0.1418942,24.82143
N,New_N_082.wav,media_H_por_audio,-1.2178999,25.474915
N,New_N_083.wav,media_H_por_audio,-1.2722908,24.350426
N,New_N_084.wav,media_H_por_audio,-2.1987154,24.445194
N,New_N_085.wav,media_H_por_audio,-0.30545056,24.265291
N,New_N_086.wav,media_H_por_audio,-2.944425,24.980188
N,New_N_087.wav,media_H_por_audio,-0.64109373,24.679255
N,New_N_088.wav,media_H_por_audio,-1.1452657,24.474924
N,New_N_089.wav,media_H_por_audio,-1.7848147,25.878538
N,New_N_090.wav,media_H_por_audio,-2.7526746,24.9616
N,New_N_091.wav,media_H_por_audio,-1.4194921,26.059065
N,New_N_092.wav,media_H_por_audio,-1.6122977,25.237194
N,New_N_093.wav,media_H_por_audio,-1.2633625,23.919268
N,New_N_094.wav,media_H_por_audio,-0.99109966,24.033733
N,New_N_095.wav,media_H_por_audio,0.7269017,24.408115
N,New_N_096.wav,media_H_por_audio,-2.299137,25.345093
N,New_N_097.wav,media_H_por_audio,-3.1399825,29.377369
N,New_N_098.wav,media_H_por_audio,-1.944047,23.819206
N,New_N_099.wav,media_H_por_audio,11.176612,31.574844
N,New_N_100.wav,media_H_por_audio,14.066661,31.372145
N,New_N_101.wav,media_H_por_audio,10.929535,29.001049
N,New_N_102.wav,media_H_por_audio,13.813786,30.157124
N,New_N_103.wav,media_H_por_audio,12.031254,28.569342
N,New_N_104.wav,media_H_por_audio,11.418112,30.938772
N,New_N_105.wav,media_H_por_audio,11.611194,32.60533
N,New_N_106.wav,media_H_por_audio,11.100286,31.195513
N,New_N_107.wav,media_H_por_audio,10.820559,31.42334
N,New_N_108.wav,media_H_por_audio,11.594996,30.13858
N,New_N_109.wav,media_H_por_audio,13.606664,31.331903
N,New_N_110.wav,media_H_por_audio,9.247232,30.813755
N,New_N_111.wav,media_H_por_audio,12.273903,32.271465
N,New_N_112.wav,media_H_por_audio,11.559849,29.805452
N,New_N_113.wav,media_H_por_audio,11.1955385,28.546846
