clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,27.240873,-3.2842624
N,frecuencia_bin_001,filas_W_final,28.537558,-6.7187643
N,frecuencia_bin_002,filas_W_final,29.7528,-8.285719
N,frecuencia_bin_003,filas_W_final,29.844383,-8.733653
N,frecuencia_bin_004,filas_W_final,29.175365,-9.557769
N,frecuencia_bin_005,filas_W_final,22.903093,-7.503707
N,frecuencia_bin_006,filas_W_final,18.842892,-6.118436
N,frecuencia_bin_007,filas_W_final,18.943588,-6.2230043
N,frecuencia_bin_008,filas_W_final,18.917934,-6.259863
N,frecuencia_bin_009,filas_W_final,18.004782,-5.7858405
N,frecuencia_bin_010,filas_W_final,16.739952,-5.172452
N,frecuencia_bin_011,filas_W_final,16.167189,-4.55261
N,frecuencia_bin_012,filas_W_final,16.279863,-4.5144806
N,frecuencia_bin_013,filas_W_final,16.127453,-4.461326
N,frecuencia_bin_014,filas_W_final,14.375431,-4.063082
N,frecuencia_bin_015,filas_W_final,13.306857,-4.314982
N,frecuencia_bin_016,filas_W_final,13.508977,-4.1086583
N,frecuencia_bin_017,filas_W_final,13.912134,-4.1923575
N,frecuencia_bin_018,filas_W_final,13.531315,-4.106527
N,frecuencia_bin_019,filas_W_final,11.09145,-3.8239076
N,frecuencia_bin_020,filas_W_final,10.163839,-3.96538
N,frecuencia_bin_021,filas_W_final,9.903092,-3.451431
N,frecuencia_bin_022,filas_W_final,10.501373,-3.797601
N,frecuencia_bin_023,filas_W_final,10.043395,-3.7823217
N,frecuencia_bin_024,filas_W_final,6.82933,-3.8741438
N,frecuencia_bin_025,filas_W_final,6.3010106,-4.5961246
N,frecuencia_bin_026,filas_W_final,4.5092444,-3.9881685
N,frecuencia_bin_027,filas_W_final,5.4386096,-4.7448
N,frecuencia_bin_028,filas_W_final,5.1422696,-4.762611
N,frecuencia_bin_029,filas_W_final,2.483495,-4.6908717
N,frecuencia_bin_030,filas_W_final,5.194925,-5.3123827
N,frecuencia_bin_031,filas_W_final,2.4604475,-4.6962676
N,frecuencia_bin_032,filas_W_final,4.5614867,-5.4667373
N,frecuencia_bin_033,filas_W_final,4.2138987,-5.5983624
N,frecuencia_bin_034,filas_W_final,0.86979276,-4.9549227
N,frecuencia_bin_035,filas_W_final,4.397095,-6.141517
N,frecuencia_bin_036,filas_W_final,0.6205056,-4.987495
N,frecuencia_bin_037,filas_W_final,1.9900303,-23.876795
N,frecuencia_bin_038,filas_W_final,1.9384528,-24.27519
N,frecuencia_bin_039,filas_W_final,-25.210226,-6.0119085
N,frecuencia_bin_040,filas_W_final,2.4220603,-24.089672
N,frecuencia_bin_041,filas_W_final,-25.389301,-6.165344
N,frecuencia_bin_042,filas_W_final,1.5462965,-25.07897
N,frecuencia_bin_043,filas_W_final,1.638477,-25.411692
N,frecuencia_bin_044,filas_W_final,-25.794943,-6.576989
N,frecuencia_bin_045,filas_W_final,2.4102972,-25.08702
N,frecuencia_bin_046,filas_W_final,-26.078552,-6.8814845
N,frecuencia_bin_047,filas_W_final,1.4196955,-26.112885
N,frecuencia_bin_048,filas_W_final,1.3798518,-26.548756
N,frecuencia_bin_049,filas_W_final,-26.381296,-7.316939
N,frecuencia_bin_050,filas_W_final,2.4652307,-26.117615
N,frecuencia_bin_051,filas_W_final,-26.655346,-7.6394114
N,frecuencia_bin_052,filas_W_final,1.2214013,-27.147758
N,frecuencia_bin_053,filas_W_final,1.1783315,-27.469206
N,frecuencia_bin_054,filas_W_final,-26.816656,-7.9695086
N,frecuencia_bin_055,filas_W_final,2.42427,-26.999945
N,frecuencia_bin_056,filas_W_final,-27.201746,-8.478469
N,frecuencia_bin_057,filas_W_final,0.9814475,-28.20868
N,frecuencia_bin_058,filas_W_final,1.0125763,-28.63286
N,frecuencia_bin_059,filas_W_final,-26.964727,-8.668248
N,frecuencia_bin_060,filas_W_final,2.3052256,-27.765982
N,frecuencia_bin_061,filas_W_final,-27.489626,-9.154283
N,frecuencia_bin_062,filas_W_final,0.73489815,-29.175152
N,frecuencia_bin_063,filas_W_final,0.8919101,-29.513536
N,frecuencia_bin_064,filas_W_final,-27.234665,-9.455799
N,frecuencia_bin_065,filas_W_final,2.255745,-28.628496
N,frecuencia_bin_066,filas_W_final,-27.674397,-9.724813
N,frecuencia_bin_067,filas_W_final,0.4550625,-30.04285
N,frecuencia_bin_068,filas_W_final,0.7843195,-30.478765
N,frecuencia_bin_069,filas_W_final,-27.265806,-10.328905
N,frecuencia_bin_070,filas_W_final,2.1178465,-29.42525
N,frecuencia_bin_071,filas_W_final,-27.434916,-10.597386
N,frecuencia_bin_072,filas_W_final,0.350615,-31.025976
N,frecuencia_bin_073,filas_W_final,-0.00148894,-31.087015
N,frecuencia_bin_074,filas_W_final,-27.96904,-10.581746
N,frecuencia_bin_075,filas_W_final,2.1647816,-30.053656
N,frecuencia_bin_076,filas_W_final,-27.307108,-11.391264
N,frecuencia_bin_077,filas_W_final,0.2513437,-31.870754
N,frecuencia_bin_078,filas_W_final,-0.07105854,-31.961767
N,frecuencia_bin_079,filas_W_final,-27.944971,-11.446534
N,frecuencia_bin_080,filas_W_final,2.2258425,-30.782871
N,frecuencia_bin_081,filas_W_final,-28.016699,-11.879199
N,frecuencia_bin_082,filas_W_final,0.15917912,-32.631878
N,frecuencia_bin_083,filas_W_final,-0.4902896,-32.7381
N,frecuencia_bin_084,filas_W_final,-27.08707,-11.914296
N,frecuencia_bin_085,filas_W_final,2.1080117,-31.39784
N,frecuencia_bin_086,filas_W_final,-27.47832,-12.393761
N,frecuencia_bin_087,filas_W_final,-0.25714162,-33.24904
N,frecuencia_bin_088,filas_W_final,0.31556353,-33.319077
N,frecuencia_bin_089,filas_W_final,-26.819117,-12.567713
N,frecuencia_bin_090,filas_W_final,2.464624,-32.000042
N,frecuencia_bin_091,filas_W_final,-28.134203,-12.660306
N,frecuencia_bin_092,filas_W_final,0.40066776,-33.841267
N,frecuencia_bin_093,filas_W_final,-0.5593258,-33.865738
N,frecuencia_bin_094,filas_W_final,-27.674404,-12.911644
N,frecuencia_bin_095,filas_W_final,1.9853839,-32.377235
N,frecuencia_bin_096,filas_W_final,-27.015665,-13.09094
N,frecuencia_bin_097,filas_W_final,-0.06723598,-34.292175
N,frecuencia_bin_098,filas_W_final,0.6033607,-34.434635
N,frecuencia_bin_099,filas_W_final,-28.07949,-13.405284
N,frecuencia_bin_100,filas_W_final,2.4242918,-32.88371
N,frecuencia_bin_101,filas_W_final,-27.238325,-13.554215
N,frecuencia_bin_102,filas_W_final,-0.6214358,-34.64159
N,frecuencia_bin_103,filas_W_final,0.41351467,-34.776062
N,frecuencia_bin_104,filas_W_final,-26.569605,-13.553708
N,frecuencia_bin_105,filas_W_final,2.6603155,-33.239143
N,frecuencia_bin_106,filas_W_final,-27.66314,-13.833154
N,frecuencia_bin_107,filas_W_final,-0.26162928,-35.066452
N,frecuencia_bin_108,filas_W_final,0.88135254,-35.29124
N,frecuencia_bin_109,filas_W_final,-28.149878,-13.927506
N,frecuencia_bin_110,filas_W_final,1.7597734,-33.47401
N,frecuencia_bin_111,filas_W_final,-26.652103,-13.972015
N,frecuencia_bin_112,filas_W_final,0.20737024,-35.248985
N,frecuencia_bin_113,filas_W_final,-0.5679012,-35.370583
N,frecuencia_bin_114,filas_W_final,-27.263416,-14.30909
N,frecuencia_bin_115,filas_W_final,2.3987727,-33.764214
N,frecuencia_bin_116,filas_W_final,-26.576288,-14.360388
N,frecuencia_bin_117,filas_W_final,-0.07247998,-35.876648
N,frecuencia_bin_118,filas_W_final,0.30517727,-35.8776
N,frecuencia_bin_119,filas_W_final,-26.972927,-14.70771
N,frecuencia_bin_120,filas_W_final,2.1274889,-33.95377
N,frecuencia_bin_121,filas_W_final,-27.503052,-14.707885
N,frecuencia_bin_122,filas_W_final,0.6335476,-35.72801
N,frecuencia_bin_123,filas_W_final,-0.4794351,-35.8114
N,frecuencia_bin_124,filas_W_final,-27.95735,-14.529442
N,frecuencia_bin_125,filas_W_final,2.4167254,-34.364754
AS,frecuencia_bin_000,filas_W_final,23.767843,-12.083117
AS,frecuencia_bin_001,filas_W_final,24.575676,-12.0191555
AS,frecuencia_bin_002,filas_W_final,27.907642,-11.967296
